,TAREdropratio,HOMSdropratio,HOMSembryocut,HOMSconversionrate,Lowdensitygrowthrate,suppressed,gen_suppressed,HOMSdropgen,confined_drive_success,gen_confined_drive_success,confined_drive_lost,gen_confined_drive_lost,r1_resistance,gen_r1_resistance,suppression_drive_lost,gen_suppression_drive_lost,hr1_resistance,gen_hr1_resistance,avg_female_fertile,stopped_1000,rate_at_stop,hrate_at_stop,confined_drive_avg_frequency_in_last_100_generations,suppression_drive_avg_frequency_in_last_100_generations
0,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
1,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
2,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
3,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
4,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
5,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,23,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
6,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
7,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
8,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,22,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
9,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,24,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
10,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
11,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,24,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
12,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
13,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
14,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
15,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
16,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
17,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
18,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,25,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
19,0.15,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
20,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
21,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
22,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
23,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
24,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
25,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
26,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
27,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
28,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
29,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
30,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
31,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
32,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
33,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,25,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
34,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
35,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
36,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
37,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
38,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
39,0.155,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,23,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
40,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
41,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
42,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
43,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
44,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
45,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,31,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
46,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
47,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,25,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
48,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
49,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
50,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,25,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
51,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
52,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
53,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
54,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
55,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
56,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
57,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
58,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
59,0.16,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
60,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
61,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
62,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
63,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,33,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
64,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
65,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,31,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
66,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
67,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
68,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
69,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,31,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
70,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
71,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
72,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
73,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
74,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
75,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
76,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,35,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
77,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
78,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
79,0.165,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
80,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,35,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
81,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,33,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
82,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,34,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
83,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
84,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
85,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,31,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
86,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,35,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
87,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,36,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
88,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
89,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
90,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,33,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
91,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,34,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
92,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,35,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
93,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,35,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
94,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
95,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,31,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
96,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,31,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
97,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
98,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
99,0.17,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
100,0.175,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,33,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
101,0.175,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
102,0.175,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,48,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
103,0.175,0.01,0.0,1.0,6.0,1,25,0.0,1,24,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
104,0.175,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
105,0.175,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
106,0.175,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,56,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
107,0.175,0.01,0.0,1.0,6.0,1,70,0.0,1,69,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
108,0.175,0.01,0.0,1.0,6.0,1,30,0.0,1,29,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
109,0.175,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,42,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
110,0.175,0.01,0.0,1.0,6.0,1,37,0.0,1,36,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
111,0.175,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,35,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
112,0.175,0.01,0.0,1.0,6.0,1,26,0.0,1,25,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
113,0.175,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,35,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
114,0.175,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,34,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
115,0.175,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,37,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
116,0.175,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,39,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
117,0.175,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,36,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
118,0.175,0.01,0.0,1.0,6.0,1,30,0.0,1,29,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
119,0.175,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
120,0.18,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
121,0.18,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
122,0.18,0.01,0.0,1.0,6.0,1,23,0.0,1,22,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
123,0.18,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
124,0.18,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
125,0.18,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
126,0.18,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
127,0.18,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,34,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
128,0.18,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
129,0.18,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,50,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
130,0.18,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
131,0.18,0.01,0.0,1.0,6.0,1,31,0.0,1,30,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
132,0.18,0.01,0.0,1.0,6.0,1,25,0.0,1,24,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
133,0.18,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
134,0.18,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
135,0.18,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
136,0.18,0.01,0.0,1.0,6.0,1,23,0.0,1,22,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
137,0.18,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
138,0.18,0.01,0.0,1.0,6.0,1,23,0.0,1,22,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
139,0.18,0.01,0.0,1.0,6.0,1,27,0.0,1,26,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
140,0.185,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
141,0.185,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
142,0.185,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
143,0.185,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
144,0.185,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
145,0.185,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
146,0.185,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
147,0.185,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
148,0.185,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
149,0.185,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
150,0.185,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
151,0.185,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
152,0.185,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
153,0.185,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
154,0.185,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
155,0.185,0.01,0.0,1.0,6.0,1,23,0.0,1,22,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
156,0.185,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
157,0.185,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
158,0.185,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
159,0.185,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
160,0.19,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
161,0.19,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
162,0.19,0.01,0.0,1.0,6.0,1,19,0.0,1,18,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
163,0.19,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
164,0.19,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
165,0.19,0.01,0.0,1.0,6.0,1,19,0.0,1,18,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
166,0.19,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
167,0.19,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
168,0.19,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
169,0.19,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
170,0.19,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
171,0.19,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
172,0.19,0.01,0.0,1.0,6.0,1,19,0.0,1,18,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
173,0.19,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
174,0.19,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
175,0.19,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
176,0.19,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
177,0.19,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
178,0.19,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
179,0.19,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
180,0.195,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
181,0.195,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
182,0.195,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
183,0.195,0.01,0.0,1.0,6.0,1,19,0.0,1,18,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
184,0.195,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
185,0.195,0.01,0.0,1.0,6.0,1,19,0.0,1,18,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
