,TAREdropratio,HOMSdropratio,HOMSembryocut,HOMSconversionrate,Lowdensitygrowthrate,suppressed,gen_suppressed,HOMSdropgen,confined_drive_success,gen_confined_drive_success,confined_drive_lost,gen_confined_drive_lost,r1_resistance,gen_r1_resistance,suppression_drive_lost,gen_suppression_drive_lost,hr1_resistance,gen_hr1_resistance,avg_female_fertile,stopped_1000,rate_at_stop,hrate_at_stop,confined_drive_avg_frequency_in_last_100_generations,suppression_drive_avg_frequency_in_last_100_generations
553,0.235,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
554,0.235,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
555,0.235,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
556,0.235,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
557,0.235,0.11,0.0,1.0,6.0,1,14,0.0,1,13,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
558,0.235,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
559,0.235,0.11,0.0,1.0,6.0,1,14,0.0,1,13,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
560,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
561,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
562,0.24,0.11,0.0,1.0,6.0,1,11,0.0,1,10,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
563,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
564,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
565,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
566,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
567,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
568,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
569,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
570,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
571,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
572,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
573,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
574,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
575,0.24,0.11,0.0,1.0,6.0,1,13,0.0,1,12,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
576,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
577,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
578,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
579,0.24,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
580,0.245,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
581,0.245,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
582,0.245,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
583,0.245,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
584,0.245,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
585,0.245,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
586,0.245,0.11,0.0,1.0,6.0,1,11,0.0,1,10,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
587,0.245,0.11,0.0,1.0,6.0,1,13,0.0,1,12,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
588,0.245,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
589,0.245,0.11,0.0,1.0,6.0,1,11,0.0,1,10,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
590,0.245,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
591,0.245,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
592,0.245,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
593,0.245,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
594,0.245,0.11,0.0,1.0,6.0,1,11,0.0,1,10,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
595,0.245,0.11,0.0,1.0,6.0,1,11,0.0,1,10,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
596,0.245,0.11,0.0,1.0,6.0,1,13,0.0,1,12,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
597,0.245,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
598,0.245,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
599,0.245,0.11,0.0,1.0,6.0,1,13,0.0,1,12,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
600,0.25,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
601,0.25,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
602,0.25,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
603,0.25,0.11,0.0,1.0,6.0,1,13,0.0,1,12,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
604,0.25,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
605,0.25,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
606,0.25,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
607,0.25,0.11,0.0,1.0,6.0,1,13,0.0,1,12,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
608,0.25,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
609,0.25,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
610,0.25,0.11,0.0,1.0,6.0,1,15,0.0,1,14,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
611,0.25,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
612,0.25,0.11,0.0,1.0,6.0,1,11,0.0,1,10,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
613,0.25,0.11,0.0,1.0,6.0,1,11,0.0,1,10,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
614,0.25,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
615,0.25,0.11,0.0,1.0,6.0,1,11,0.0,1,10,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
616,0.25,0.11,0.0,1.0,6.0,1,11,0.0,1,10,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
617,0.25,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
618,0.25,0.11,0.0,1.0,6.0,1,12,0.0,1,11,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
619,0.25,0.11,0.0,1.0,6.0,1,13,0.0,1,12,0,10000,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
620,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
621,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
622,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
623,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,25,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
624,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,39,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
625,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
626,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
627,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,25,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
628,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
629,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,25,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
630,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
631,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
632,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
633,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
634,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
635,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
636,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
637,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,24,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
638,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
639,0.1,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,25,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
640,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
641,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
642,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
643,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
644,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
645,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
646,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
647,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
648,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
649,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
650,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
651,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
652,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
653,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
654,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
655,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,33,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
656,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,25,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
657,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
658,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
659,0.105,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,25,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
660,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
661,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
662,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
663,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
664,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
665,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
666,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
667,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
668,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
669,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
670,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
671,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
672,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
673,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
674,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
675,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
676,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,25,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
677,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
678,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
679,0.11,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
680,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
681,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
682,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
683,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
684,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
685,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
686,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,31,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
687,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,31,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
688,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,31,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
689,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,26,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
690,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,31,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
691,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
692,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
693,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
694,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,27,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
695,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
696,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
697,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,28,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
698,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
699,0.115,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,31,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
700,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
701,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
702,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
703,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
704,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,33,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
705,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
706,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
707,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
708,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
709,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
710,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,31,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
711,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,34,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
712,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
713,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,31,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
714,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
715,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
716,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,44,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
717,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
718,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
719,0.12,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
720,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,31,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
721,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,36,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
722,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,36,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
723,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,31,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
724,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,35,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
725,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,35,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
726,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,33,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
727,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,33,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
728,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
729,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,33,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
730,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
731,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
732,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,31,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
733,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,33,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
734,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
735,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
736,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,30,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
737,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,32,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
738,0.125,0.12,0.0,1.0,6.0,0,10000,0.0,0,10000,1,29,0,10000,0,10000,0,10000,1000000,0,10000,10000,10000, 10000
