,TAREdropratio,HOMSdropratio,HOMSembryocut,HOMSconversionrate,Lowdensitygrowthrate,suppressed,gen_suppressed,HOMSdropgen,confined_drive_success,gen_confined_drive_success,confined_drive_lost,gen_confined_drive_lost,r1_resistance,gen_r1_resistance,suppression_drive_lost,gen_suppression_drive_lost,hr1_resistance,gen_hr1_resistance,avg_female_fertile,stopped_1000,rate_at_stop,hrate_at_stop,confined_drive_avg_frequency_in_last_100_generations,suppression_drive_avg_frequency_in_last_100_generations
0,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
1,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
2,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
3,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
4,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
5,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
6,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
7,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
8,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
9,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
10,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
11,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
12,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
13,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
14,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
15,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
16,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
17,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
18,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
19,0.0,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,1,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
20,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,217,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
21,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,278,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
22,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,466,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
23,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,410,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
24,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,250,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
25,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,338,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
26,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,242,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
27,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,513,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
28,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,187,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
29,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,300,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
30,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,258,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
31,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,363,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
32,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,234,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
33,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,235,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
34,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,218,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
35,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,216,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
36,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,267,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
37,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,349,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
38,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,327,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
39,0.0125,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,629,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
40,0.025,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,274,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
41,0.025,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,351,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
42,0.025,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,443,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
43,0.025,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,531,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
44,0.025,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,236,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
45,0.025,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,365,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
46,0.025,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,206,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
47,0.025,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,218,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
48,0.025,0.01,0.0,1.0,6.0,1,490,0.0,1,489,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
49,0.025,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,235,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
50,0.025,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,306,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
51,0.025,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,223,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
52,0.025,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,392,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
53,0.025,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,280,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
54,0.025,0.01,0.0,1.0,6.0,1,248,0.0,1,247,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
55,0.025,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,323,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
56,0.025,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,344,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
57,0.025,0.01,0.0,1.0,6.0,1,241,0.0,1,240,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
58,0.025,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,1,423,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
59,0.025,0.01,0.0,1.0,6.0,1,139,0.0,1,138,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
60,0.0375,0.01,0.0,1.0,6.0,1,110,0.0,1,109,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
61,0.0375,0.01,0.0,1.0,6.0,1,814,0.0,0,10000,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
62,0.0375,0.01,0.0,1.0,6.0,1,939,0.0,1,938,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
63,0.0375,0.01,0.0,1.0,6.0,1,321,0.0,1,320,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
64,0.0375,0.01,0.0,1.0,6.0,1,115,0.0,1,114,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
65,0.0375,0.01,0.0,1.0,6.0,1,133,0.0,1,132,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
66,0.0375,0.01,0.0,1.0,6.0,1,67,0.0,1,66,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
67,0.0375,0.01,0.0,1.0,6.0,1,102,0.0,1,101,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
68,0.0375,0.01,0.0,1.0,6.0,1,267,0.0,1,266,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
69,0.0375,0.01,0.0,1.0,6.0,1,259,0.0,1,258,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
70,0.0375,0.01,0.0,1.0,6.0,1,148,0.0,1,147,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
71,0.0375,0.01,0.0,1.0,6.0,1,154,0.0,1,153,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
72,0.0375,0.01,0.0,1.0,6.0,1,259,0.0,1,258,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
73,0.0375,0.01,0.0,1.0,6.0,1,744,0.0,1,743,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
74,0.0375,0.01,0.0,1.0,6.0,1,65,0.0,1,64,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
75,0.0375,0.01,0.0,1.0,6.0,1,205,0.0,1,204,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
76,0.0375,0.01,0.0,1.0,6.0,1,357,0.0,1,356,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
77,0.0375,0.01,0.0,1.0,6.0,1,286,0.0,1,285,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
78,0.0375,0.01,0.0,1.0,6.0,1,282,0.0,1,281,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
79,0.0375,0.01,0.0,1.0,6.0,1,641,0.0,1,640,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
80,0.05,0.01,0.0,1.0,6.0,1,452,0.0,1,451,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
81,0.05,0.01,0.0,1.0,6.0,1,30,0.0,1,29,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
82,0.05,0.01,0.0,1.0,6.0,1,429,0.0,1,428,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
83,0.05,0.01,0.0,1.0,6.0,0,10000,0.0,0,10000,0,10000,0,10000,0,10000,0,10000,1000000,1,0.891602,0.987361,0.57725972, 0.8884833000000001
84,0.05,0.01,0.0,1.0,6.0,1,53,0.0,1,52,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
85,0.05,0.01,0.0,1.0,6.0,1,227,0.0,1,226,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
86,0.05,0.01,0.0,1.0,6.0,1,32,0.0,1,31,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
87,0.05,0.01,0.0,1.0,6.0,1,38,0.0,1,37,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
88,0.05,0.01,0.0,1.0,6.0,1,37,0.0,1,36,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
89,0.05,0.01,0.0,1.0,6.0,1,37,0.0,1,36,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
90,0.05,0.01,0.0,1.0,6.0,1,34,0.0,1,33,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
91,0.05,0.01,0.0,1.0,6.0,1,33,0.0,1,32,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
92,0.05,0.01,0.0,1.0,6.0,1,841,0.0,1,840,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
93,0.05,0.01,0.0,1.0,6.0,1,32,0.0,1,31,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
94,0.05,0.01,0.0,1.0,6.0,1,447,0.0,1,446,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
95,0.05,0.01,0.0,1.0,6.0,1,312,0.0,1,311,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
96,0.05,0.01,0.0,1.0,6.0,1,31,0.0,1,30,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
97,0.05,0.01,0.0,1.0,6.0,1,36,0.0,1,35,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
98,0.05,0.01,0.0,1.0,6.0,1,162,0.0,1,161,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
99,0.05,0.01,0.0,1.0,6.0,1,125,0.0,1,124,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
100,0.0625,0.01,0.0,1.0,6.0,1,27,0.0,1,26,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
101,0.0625,0.01,0.0,1.0,6.0,1,534,0.0,1,533,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
102,0.0625,0.01,0.0,1.0,6.0,1,25,0.0,1,24,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
103,0.0625,0.01,0.0,1.0,6.0,1,27,0.0,1,26,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
104,0.0625,0.01,0.0,1.0,6.0,1,548,0.0,1,547,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
105,0.0625,0.01,0.0,1.0,6.0,1,25,0.0,1,24,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
106,0.0625,0.01,0.0,1.0,6.0,1,30,0.0,1,29,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
107,0.0625,0.01,0.0,1.0,6.0,1,87,0.0,1,86,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
108,0.0625,0.01,0.0,1.0,6.0,1,28,0.0,1,27,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
109,0.0625,0.01,0.0,1.0,6.0,1,27,0.0,1,26,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
110,0.0625,0.01,0.0,1.0,6.0,1,155,0.0,1,154,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
111,0.0625,0.01,0.0,1.0,6.0,1,27,0.0,1,26,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
112,0.0625,0.01,0.0,1.0,6.0,1,27,0.0,1,26,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
113,0.0625,0.01,0.0,1.0,6.0,1,25,0.0,1,24,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
114,0.0625,0.01,0.0,1.0,6.0,1,28,0.0,1,27,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
115,0.0625,0.01,0.0,1.0,6.0,1,28,0.0,1,27,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
116,0.0625,0.01,0.0,1.0,6.0,1,103,0.0,1,102,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
117,0.0625,0.01,0.0,1.0,6.0,1,27,0.0,1,26,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
118,0.0625,0.01,0.0,1.0,6.0,1,26,0.0,1,25,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
119,0.0625,0.01,0.0,1.0,6.0,1,858,0.0,1,857,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
120,0.075,0.01,0.0,1.0,6.0,1,24,0.0,1,23,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
121,0.075,0.01,0.0,1.0,6.0,1,24,0.0,1,23,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
122,0.075,0.01,0.0,1.0,6.0,1,23,0.0,1,22,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
123,0.075,0.01,0.0,1.0,6.0,1,23,0.0,1,22,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
124,0.075,0.01,0.0,1.0,6.0,1,23,0.0,1,22,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
125,0.075,0.01,0.0,1.0,6.0,1,123,0.0,1,122,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
126,0.075,0.01,0.0,1.0,6.0,1,24,0.0,1,23,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
127,0.075,0.01,0.0,1.0,6.0,1,24,0.0,1,23,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
128,0.075,0.01,0.0,1.0,6.0,1,23,0.0,1,22,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
129,0.075,0.01,0.0,1.0,6.0,1,23,0.0,1,22,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
130,0.075,0.01,0.0,1.0,6.0,1,24,0.0,1,23,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
131,0.075,0.01,0.0,1.0,6.0,1,25,0.0,1,24,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
132,0.075,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
133,0.075,0.01,0.0,1.0,6.0,1,23,0.0,1,22,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
134,0.075,0.01,0.0,1.0,6.0,1,24,0.0,1,23,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
135,0.075,0.01,0.0,1.0,6.0,1,202,0.0,1,201,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
136,0.075,0.01,0.0,1.0,6.0,1,23,0.0,1,22,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
137,0.075,0.01,0.0,1.0,6.0,1,35,0.0,1,34,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
138,0.075,0.01,0.0,1.0,6.0,1,23,0.0,1,22,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
139,0.075,0.01,0.0,1.0,6.0,1,23,0.0,1,22,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
140,0.0875,0.01,0.0,1.0,6.0,1,23,0.0,1,22,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
141,0.0875,0.01,0.0,1.0,6.0,1,23,0.0,1,22,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
142,0.0875,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
143,0.0875,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
144,0.0875,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
145,0.0875,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
146,0.0875,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
147,0.0875,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
148,0.0875,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
149,0.0875,0.01,0.0,1.0,6.0,1,24,0.0,1,23,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
150,0.0875,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
151,0.0875,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
152,0.0875,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
153,0.0875,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
154,0.0875,0.01,0.0,1.0,6.0,1,21,0.0,0,10000,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
155,0.0875,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
156,0.0875,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
157,0.0875,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
158,0.0875,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
159,0.0875,0.01,0.0,1.0,6.0,1,22,0.0,1,21,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
160,0.1,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
161,0.1,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
162,0.1,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
163,0.1,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
164,0.1,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
165,0.1,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
166,0.1,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
167,0.1,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
168,0.1,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
169,0.1,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
170,0.1,0.01,0.0,1.0,6.0,1,21,0.0,1,20,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
171,0.1,0.01,0.0,1.0,6.0,1,20,0.0,1,19,0,10000,0,10000,0,10000,0,10000,1000000,0,10000.0,10000.0,10000.0, 10000
