"drive","beta","speed","suppressed","gens_till_suppression","chased","gens_till_chasing","average_nondrive_GC","variance_in_nondrive_GC","average_overall_GC","variance_in_overall_GC","average_popsize_during_chase","variance_in_popsize_during_chase","duration_of_chase","drive_loss","gens_till_drive_loss","equilibrium_state","gens_till_equilibrium_state","simulation_stopped_after_1000_gens","rate_of_drive_after_1000_gens","r1_resistance_formed","gens_till_r1_resistance_formed","average_number_of_fertile_females_during_chase","long_term_chase","drive_loss_with_chase","drive_loss_without_chase","outcome"
"nosF2",6,0.0307,1,495,1,59,0.062570803,0.001454173,0.01835075,0.000266683,16814.08373,69959191.79,422,0,10000,0,10000,0,10000,0,10000,2638.839912,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,0,10000,1,57,0.056235615,0.001958203,0.017275316,0.000316867,17093.59221,58813166.63,3111,0,10000,0,10000,1,0.843745,0,10000,2393.392401,1,0,0,"Long term chasing"
"nosF2",6,0.0307,1,111,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,0,10000,1,62,0.060104134,0.001804124,0.019675556,0.000326788,16819.65603,73871155.9,3106,0,10000,0,10000,1,0.953553,0,10000,2425.828535,1,0,0,"Long term chasing"
"nosF2",6,0.0307,1,1746,1,62,0.054594272,0.00133942,0.017116044,0.000205982,17153.93585,68871080.63,1672,0,10000,0,10000,0,10000,0,10000,2354.604692,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,516,1,54,0.089012845,0.005065144,0.039593539,0.001703305,12341.88117,80461229.43,450,0,10000,0,10000,0,10000,0,10000,2113.008264,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,844,1,59,0.067175092,0.003524231,0.020504982,0.000604369,17680.86216,90733015.89,773,0,10000,0,10000,0,10000,0,10000,2689.239157,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,98,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,755,1,69,0.058148868,0.001741443,0.019012334,0.000250021,15834.74513,54593100.85,671,0,10000,0,10000,0,10000,0,10000,2027.570014,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,103,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,87,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,811,1,56,0.056270373,0.002828751,0.017329594,0.000474837,16480.59511,59753684.68,743,0,10000,0,10000,0,10000,0,10000,2332.988417,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,674,1,57,0.050991388,0.001006423,0.014581998,0.000109695,19490.48748,85891179.69,603,0,10000,0,10000,0,10000,0,10000,3185.415361,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,93,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,94,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,99,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,781,1,55,0.061309582,0.001460549,0.020410725,0.000198576,15195.50353,59928623.62,713,0,10000,0,10000,0,10000,0,10000,2373.282463,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,714,1,56,0.056431512,0.003283925,0.017147314,0.000521379,17215.97656,71417021.21,644,0,10000,0,10000,0,10000,0,10000,2485.829412,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,137,1,61,0.137465024,0.005501335,0.042222232,0.000815305,8515.118644,11099080.88,63,0,10000,0,10000,0,10000,0,10000,2521.381443,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,2917,1,71,0.060278614,0.002478879,0.02064918,0.000484552,15951.6398,61716594.17,2833,0,10000,0,10000,0,10000,0,10000,2129.893929,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,663,1,61,0.05945847,0.001610262,0.018012106,0.000262145,18016.21918,90264566.99,588,0,10000,0,10000,0,10000,0,10000,2909.838141,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,1270,1,57,0.086030218,0.008653418,0.032232437,0.002320675,15811.6797,96946994.25,1206,0,10000,0,10000,0,10000,0,10000,2703.43436,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,236,1,62,0.093058581,0.006938036,0.030617624,0.000497519,13086.36364,93298780,158,0,10000,0,10000,0,10000,0,10000,2554.805128,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,0,10000,1,57,0.06469585,0.002749922,0.021321622,0.000401044,15526.97554,65892916,3111,0,10000,0,10000,1,0.931548,0,10000,2165.095785,1,0,0,"Long term chasing"
"nosF2",6,0.0307,1,205,1,60,0.17303569,0.011840012,0.073036067,0.001736413,5825.357143,12154656.07,130,0,10000,0,10000,0,10000,0,10000,1908.91018,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,94,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"nosF2",6,0.0307,1,1564,1,67,0.057166631,0.001923287,0.018209934,0.000387206,17492.47873,76292658.69,1485,0,10000,0,10000,0,10000,0,10000,2475.386034,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,105,1,59,0.29382462,0.06766122,0.092701924,0.006398173,5189.9,40339299.62,34,0,10000,0,10000,0,10000,0,10000,3556.985075,0,0,0,"Suppression after chasing"
"nosF2",6,0.0307,1,95,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
