original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance
1,40,0.43,0.90625,0.45,0.807107,0.61,0.10553,0.63,0.0770059,0.43126080509970444,0.6138774229511185,0.18261661785141403
1,41,0.43,0.933333,0.45,0.845304,0.61,0.118285,0.63,0.0843905,0.4375731861091231,0.6207893611057841,0.18321617499666099
1,42,0.43,0.928481,0.45,0.871523,0.63,0.101724,0.65,0.0739362,0.44000070227184945,0.6312408323077033,0.19124013003585388
1,43,0.45,0.912037,0.47,0.83687,0.63,0.109266,0.65,0.0765391,0.45320273524285926,0.6356626200465061,0.18245988480364683
1,44,0.45,0.927696,0.47,0.849765,0.63,0.116788,0.65,0.0781978,0.4571078261539054,0.6387006545703313,0.18159282841642593
1,45,0.45,0.939086,0.47,0.888353,0.63,0.14,0.65,0.0971933,0.4654085112254351,0.6486886632232804,0.18328015199784536
1,46,0.47,0.910428,0.49,0.816772,0.65,0.107914,0.67,0.0725251,0.4722268728111386,0.6544725888626095,0.18224571605147089
1,47,0.47,0.926295,0.49,0.868117,0.65,0.11333,0.67,0.0820458,0.4790394994671525,0.6585218736614649,0.17948237419431234
1,48,0.47,0.936281,0.49,0.889401,0.65,0.130334,0.67,0.0904762,0.4854782423208191,0.665221111049782,0.1797428687289629
1,49,0.47,0.953503,0.49,0.899801,0.65,0.125202,0.67,0.0968931,0.489925887304011,0.6678050012540226,0.17787911395001166
1,50,0.49,0.922015,0.51,0.864771,0.67,0.121053,0.69,0.0926535,0.4976916358046258,0.6848263173647424,0.18713468156011664
1,51,0.49,0.943878,0.51,0.86541,0.67,0.120042,0.69,0.085641,0.5011836672274048,0.681651986860847,0.18046831963344223
1,52,0.49,0.947205,0.51,0.889744,0.69,0.106807,0.71,0.0835655,0.5064302744470162,0.6958576253684142,0.18942735092139806
1,53,0.51,0.928136,0.53,0.862637,0.69,0.105739,0.71,0.0907554,0.5185912762026901,0.6976603753437091,0.17906909914101898
1,54,0.51,0.923266,0.53,0.874921,0.69,0.13067,0.71,0.0929134,0.519624987072086,0.7062461662331883,0.1866211791611022
1,55,0.53,0.912209,0.55,0.824983,0.71,0.10372,0.73,0.0851719,0.5327993946758994,0.7140111925210668,0.1812117978451674
1,56,0.53,0.910053,0.55,0.850035,0.71,0.107568,0.73,0.0840021,0.5333499950014996,0.7164228397812092,0.18307284477970964
1,57,0.53,0.927097,0.55,0.867937,0.71,0.111669,0.73,0.0889474,0.539160581473969,0.7202712837124146,0.1811107022384456
1,58,0.55,0.904516,0.57,0.822069,0.71,0.130846,0.73,0.0947894,0.5510954916491807,0.7271097663118541,0.1760142746626734
1,59,0.55,0.926846,0.57,0.836257,0.73,0.105525,0.75,0.0951877,0.5559269889280156,0.7406894450194925,0.1847624560914769
1,60,0.55,0.91897,0.57,0.847797,0.73,0.110353,0.75,0.0910076,0.5553306731485255,0.740703319652217,0.18537264650369156
1,61,0.55,0.941682,0.57,0.880405,0.73,0.111485,0.75,0.094093,0.5636044519150742,0.7432072217111315,0.17960276979605727
1,62,0.57,0.912957,0.59,0.831989,0.75,0.109604,0.77,0.0790899,0.5732005236636696,0.7562947948653246,0.183094271201655
1,63,0.57,0.92283,0.59,0.873684,0.75,0.118187,0.77,0.0873478,0.5792906848980588,0.7617947287867389,0.18250404388868013
1,64,0.57,0.936235,0.59,0.895062,0.75,0.13177,0.77,0.0992946,0.587601340684429,0.7695655788689285,0.18196423818449947
1,65,0.59,0.919005,0.61,0.847573,0.77,0.104201,0.79,0.0746032,0.5953211445850599,0.772838724499794,0.17751757991473405
1,66,0.59,0.925393,0.61,0.862516,0.77,0.115005,0.79,0.0847366,0.5980770392989487,0.7799146304396665,0.18183759114071774
1,67,0.59,0.941356,0.61,0.873392,0.77,0.131068,0.79,0.0951866,0.6021699723382967,0.7873170500593623,0.18514707772106553
1,68,0.59,0.955233,0.61,0.899367,0.79,0.111051,0.81,0.0746349,0.6097733863172591,0.7960692935267643,0.18629590720950517
1,69,0.61,0.927136,0.63,0.85084,0.79,0.113834,0.81,0.0867508,0.617113348013002,0.8002159272168725,0.18310257920387052
1,70,0.61,0.941099,0.63,0.87633,0.79,0.140472,0.81,0.0863586,0.6226909478299804,0.8049582173731461,0.18226726954316574
1,71,0.63,0.911873,0.65,0.828748,0.79,0.152418,0.81,0.0988372,0.6328566616541353,0.809565963927377,0.17670930227324166
1,72,0.63,0.915144,0.65,0.846622,0.81,0.118957,0.83,0.0980603,0.6344201862175651,0.8281435346250844,0.19372334840751926
1,73,0.63,0.933127,0.65,0.864721,0.81,0.141918,0.83,0.0932249,0.6396854077127737,0.8272172237955686,0.1875318160827949
1,74,0.63,0.938547,0.65,0.89215,0.83,0.102367,0.85,0.0747863,0.6466161605276203,0.8317164176398714,0.1851002571122511
1,75,0.65,0.907635,0.67,0.833775,0.83,0.121564,0.85,0.0832057,0.6520674248578392,0.841243459694512,0.18917603483667278
1,76,0.65,0.931673,0.67,0.875321,0.83,0.124384,0.85,0.0903548,0.6612411272004542,0.8443312214216026,0.1830900942211483
1,77,0.65,0.959371,0.67,0.895686,0.83,0.124179,0.85,0.0932642,0.6686452068776007,0.8456423460607864,0.17699713918318571
1,78,0.67,0.933555,0.69,0.858407,0.85,0.114254,0.87,0.0786938,0.6789303773886198,0.8580168278018684,0.17908645041324855
1,79,0.67,0.938395,0.69,0.869935,0.85,0.109149,0.87,0.0990099,0.6812167689161555,0.8680469666932962,0.18683019777714072
1,80,0.67,0.941789,0.69,0.893094,0.87,0.102291,0.89,0.0738061,0.6871635691549441,0.8716085715589663,0.18444500240402217
