original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance
1,40,0.27,0.935154,0.29,0.877515,0.45,0.108581,0.47,0.0616216,0.28219799094363196,0.4536546463540846,0.17145665541045263
1,41,0.27,0.924665,0.29,0.882048,0.45,0.114819,0.47,0.0756579,0.28157519299809936,0.45756822459021834,0.175993031592119
1,42,0.29,0.903868,0.31,0.857485,0.45,0.116051,0.47,0.0665901,0.29166785244593924,0.4564903792692814,0.16482252682334214
1,43,0.29,0.907334,0.31,0.870685,0.45,0.130878,0.47,0.0709459,0.2940022920134246,0.46030432773088215,0.16630203571745755
1,44,0.29,0.92295,0.31,0.875835,0.45,0.146437,0.47,0.0855905,0.2997421203438395,0.46526365526365526,0.16552153491981575
1,45,0.29,0.919692,0.31,0.865351,0.47,0.102814,0.49,0.0543933,0.2972475662943265,0.47116231281249543,0.1739147465181689
1,46,0.29,0.915022,0.31,0.870752,0.47,0.106667,0.49,0.0605901,0.29678653715834646,0.47289385787672344,0.17610732071837698
1,47,0.29,0.924234,0.31,0.880826,0.47,0.109896,0.49,0.0597765,0.3011656837449318,0.4739489619808657,0.17278327823593392
1,48,0.31,0.901573,0.33,0.836478,0.47,0.105597,0.49,0.0741573,0.3104832936477456,0.47356046654389194,0.16307717289614637
1,49,0.29,0.929701,0.31,0.887647,0.47,0.113495,0.49,0.0760499,0.3041251723973938,0.47720788567796585,0.17308271328057206
1,50,0.31,0.903649,0.33,0.857143,0.47,0.122473,0.49,0.078341,0.31156925988044554,0.4801844466600199,0.16861518677957438
1,51,0.31,0.905848,0.33,0.874926,0.47,0.122216,0.49,0.0768392,0.3137824202832934,0.47979178787397964,0.16600936759068624
1,52,0.31,0.916374,0.33,0.860294,0.47,0.130133,0.49,0.0723094,0.31583951497860197,0.4804223880906757,0.16458287311207376
1,53,0.31,0.917507,0.33,0.874276,0.47,0.15024,0.49,0.0834279,0.31809928060882237,0.4850391920026462,0.16693991139382386
1,54,0.31,0.924072,0.33,0.878754,0.47,0.145132,0.49,0.09502,0.3206235932741957,0.48801245210727967,0.16738885883308396
1,55,0.31,0.924654,0.33,0.899939,0.49,0.105856,0.51,0.0580714,0.32995063726481894,0.4924509988573724,0.1625003615925535
1,56,0.33,0.906619,0.35,0.839297,0.49,0.112571,0.51,0.0836217,0.3319663705772259,0.4986848386662199,0.166718468088994
1,57,0.33,0.902315,0.35,0.860215,0.49,0.12235,0.51,0.0645346,0.33109976247030876,0.4977315040629313,0.16663174159262256
1,58,0.33,0.902913,0.35,0.871962,0.49,0.122426,0.51,0.0790471,0.33188233013472906,0.5003395890628854,0.16845725892815638
1,59,0.33,0.920608,0.35,0.874039,0.49,0.132785,0.51,0.0932106,0.3388505228800275,0.5065687919463087,0.16771826906628118
1,60,0.33,0.92168,0.35,0.874176,0.49,0.141593,0.51,0.0843931,0.33912765240821824,0.5045430324178888,0.16541538000967054
1,61,0.33,0.92219,0.35,0.870443,0.49,0.163379,0.51,0.0988209,0.3385763425899086,0.5096347166350931,0.17105837404518448
1,62,0.33,0.938019,0.35,0.882143,0.51,0.109833,0.53,0.0781338,0.34360834705419147,0.51620394205532,0.1725955950011286
1,63,0.33,0.94207,0.35,0.892479,0.51,0.119774,0.53,0.0862069,0.34696678832852734,0.5217817744160205,0.17481498608749313
1,64,0.35,0.906055,0.37,0.836634,0.51,0.129124,0.53,0.0664506,0.3517444289192031,0.519293895017663,0.1675494660984599
1,65,0.35,0.903686,0.37,0.864865,0.51,0.13716,0.53,0.0856663,0.3518989722057649,0.5244328335310922,0.17253386132532728
1,66,0.35,0.910806,0.37,0.851766,0.51,0.134672,0.53,0.0925714,0.35366056910569105,0.5264710241659264,0.17281045506023535
1,67,0.35,0.907735,0.37,0.864817,0.51,0.143187,0.53,0.0856653,0.35360454820821097,0.5250158983479278,0.17141135013971687
