original_number,set_number,position_0.9_x2,frequency_0.9_x2,position_0.9_x1,frequency_0.9_x1,position_0.1_x2,frequency_0.1_x2,position_0.1_x1,frequency_0.1_x1,accurate_left,accurate_right,distance
15,14,0.41,0.916533,0.43,0.867816,0.87,0.107925,0.89,0.0942484,0.4167873637539257,0.8815891376511706,0.4648017738972449
15,15,0.41,0.910973,0.43,0.88447,0.89,0.121272,0.91,0.0938755,0.4182805720107157,0.9055289909294983,0.4872484189187826
15,16,0.47,0.904984,0.49,0.883495,0.93,0.126447,0.95,0.0964268,0.47463865233375213,0.9476194695571649,0.4729808172234128
15,16,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
15,17,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
15,18,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
16,1,0.09,0.913428,0.11,0.881757,0.55,0.102475,0.57,0.0882793,0.09847968172776356,0.5534869714068344,0.4550072896790709
16,2,0.09,0.926587,0.11,0.883065,0.57,0.115222,0.59,0.0854612,0.10221772896466154,0.5802295637214053,0.4780118347567438
16,3,0.11,0.919847,0.13,0.885099,0.59,0.113957,0.61,0.090194,0.12142339127431792,0.6017468333122922,0.4803234420379743
16,4,0.13,0.924829,0.15,0.899177,0.61,0.118635,0.63,0.0885262,0.14935833463277717,0.622378440854501,0.47302010622172386
16,5,0.17,0.905812,0.19,0.89,0.65,0.110087,0.67,0.0778881,0.17735137869972167,0.6562654314277817,0.47891405272806004
16,6,0.21,0.900407,0.23,0.882653,0.67,0.118753,0.69,0.0888192,0.21045848822800486,0.6825296487582599,0.4720711605302551
16,7,0.23,0.919776,0.25,0.883914,0.71,0.104167,0.73,0.0728336,0.24102894428643132,0.7126597815749328,0.4716308372885015
16,8,0.25,0.917832,0.27,0.898917,0.73,0.116397,0.75,0.0761658,0.26885487708168115,0.7381513849947304,0.4692965079130493
16,9,0.31,0.907563,0.33,0.887255,0.75,0.105711,0.77,0.0956697,0.3174482962379358,0.7613750211625985,0.4439267249246627
16,10,0.33,0.922631,0.35,0.891071,0.77,0.109293,0.79,0.0951621,0.3443415716096324,0.7831527362022235,0.43881116459259106
16,11,0.31,0.92602,0.33,0.897619,0.79,0.135135,0.81,0.0928423,0.32832329847540576,0.806615160535979,0.4782918620605733
16,12,0.37,0.902394,0.39,0.882463,0.83,0.115405,0.85,0.0990495,0.37240228789323165,0.8488376998563174,0.47643541196308575
16,13,0.35,0.924433,0.37,0.89801,0.85,0.125793,0.87,0.0986141,0.36849373651742795,0.8689801647601632,0.5004864282427353
16,14,0.39,0.927184,0.41,0.869658,0.89,0.110728,0.91,0.0851797,0.3994510308382297,0.8983982104484447,0.498947179610215
16,14,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
16,15,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
16,16,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
16,17,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
16,18,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
17,1,0.07,0.907609,0.09,0.898058,0.55,0.102656,0.57,0.0772379,0.08593341011412417,0.5520898493593148,0.4661564392451907
