,drive_carrier,pop_size,fertile_female,drop_size,suppressed
0,0.0,2035,1004,400.0,0
1,0.0,2021,980,400.0,0
2,0.0,2080,1028,400.0,0
3,0.0,1998,989,400.0,0
4,0.0,2034,1005,400.0,0
5,0.0,1977,963,400.0,0
6,0.0,2046,970,400.0,0
7,0.0,2137,1029,400.0,0
8,0.0,2036,985,400.0,0
9,0.0,2062,998,400.0,0
10,0.0100974,2052,998,400.0,0
11,0.300192,2391,999,400.0,0
12,0.428786,2662,898,400.0,0
13,0.568065,3176,863,400.0,0
14,0.682482,3618,759,400.0,0
15,0.695106,4060,660,400.0,0
16,0.72959,4443,610,400.0,0
17,0.779359,4752,540,400.0,0
18,0.79102,4947,473,400.0,0
19,0.794568,4873,396,400.0,0
20,0.777508,4864,362,400.0,0
21,0.808234,4685,313,400.0,0
22,0.796141,4493,287,400.0,0
23,0.809435,4359,259,400.0,0
24,0.814979,4128,204,400.0,0
25,0.827795,3950,191,400.0,0
26,0.795966,3261,156,400.0,0
27,0.789995,2646,147,400.0,0
28,0.774519,2183,133,400.0,0
29,0.747283,1813,131,400.0,0
30,0.629778,1572,144,400.0,0
31,0.516386,1520,189,400.0,0
32,0.460628,1594,260,400.0,0
33,0.359145,1823,394,400.0,0
34,0.294353,2245,588,400.0,0
35,0.248842,2717,800,400.0,0
36,0.227169,2897,954,400.0,0
37,0.188281,2819,1004,400.0,0
38,0.164583,2641,950,400.0,0
39,0.134793,2480,921,400.0,0
40,0.116118,2467,968,400.0,0
41,0.0785827,2381,978,400.0,0
42,0.082785,2299,995,400.0,0
43,0.0667266,2209,973,400.0,0
44,0.0467963,2156,983,400.0,0
45,0.0392127,2132,993,400.0,0
46,0.035163,2108,996,400.0,0
47,0.0309556,2037,974,400.0,0
48,0.0333811,2068,1037,400.0,0
49,0.020957,1940,967,400.0,0
50,0.0201466,2022,996,400.0,0
51,0.0162907,2007,1006,400.0,0
52,0.0116132,1993,994,400.0,0
53,0.00761988,2024,1040,400.0,0
54,0.0084624,1906,951,400.0,0
55,0.00563334,2079,1065,400.0,0
56,0.00657946,1873,970,400.0,0
57,0.00544765,1947,990,400.0,0
58,0.00455733,1978,989,400.0,0
59,0.000635195,2005,999,400.0,0
60,0.000718741,1982,988,400.0,0
61,0.00147275,1979,973,400.0,0
62,0.000125638,2085,1011,400.0,0
63,0.000128634,2032,991,400.0,0
64,4.95307e-05,2093,1018,400.0,0
65,0.0,1958,956,400.0,0
66,0.0,2016,984,400.0,0
67,0.0,2035,986,400.0,0
68,0.0,2046,1034,400.0,0
69,0.0,1983,1005,400.0,0
70,0.0,2007,1024,400.0,0
71,0.0,1991,1021,400.0,0
72,0.0,1921,954,400.0,0
73,0.0,2065,1005,400.0,0
74,0.0,2063,978,400.0,0
75,0.0,2170,1052,400.0,0
76,0.0,2044,996,400.0,0
77,0.0,2023,968,400.0,0
78,0.0,2055,1002,400.0,0
79,0.0,2003,999,400.0,0
80,0.0,2038,1008,400.0,0
81,0.0,2030,1035,400.0,0
82,0.0,1932,959,400.0,0
83,0.0,2014,1016,400.0,0
84,0.0,1933,958,400.0,0
85,0.0,2033,1033,400.0,0
86,0.0,1971,975,400.0,0
87,0.0,2024,1024,400.0,0
88,0.0,1982,995,400.0,0
89,0.0,1997,1002,400.0,0
