,drive_carrier,pop_size,fertile_female,drop_size,suppressed
0,0.0,1933,985,400.0,0
1,0.0,1982,972,400.0,0
2,0.0,2062,1030,400.0,0
3,0.0,1997,971,400.0,0
4,0.0,2061,1001,400.0,0
5,0.0,2049,1018,400.0,0
6,0.0,2004,1019,400.0,0
7,0.0,1928,986,400.0,0
8,0.0,1973,994,400.0,0
9,0.0,1974,997,400.0,0
10,0.00991891,2034,1005,400.0,0
11,0.294884,2401,977,400.0,0
12,0.431058,2836,934,400.0,0
13,0.534687,3255,861,400.0,0
14,0.61276,3657,802,400.0,0
15,0.666749,4143,748,400.0,0
16,0.734083,4410,647,400.0,0
17,0.750585,4660,562,400.0,0
18,0.754521,4794,500,400.0,0
19,0.767428,4787,469,400.0,0
20,0.785053,4743,398,400.0,0
21,0.769649,4645,353,400.0,0
22,0.809363,4560,349,400.0,0
23,0.796602,4540,318,400.0,0
24,0.805376,4407,290,400.0,0
25,0.787902,4305,273,400.0,0
26,0.800876,3787,264,400.0,0
27,0.765904,3314,241,400.0,0
28,0.753983,2892,233,400.0,0
29,0.680223,2576,235,400.0,0
30,0.612858,2374,259,400.0,0
31,0.583691,2350,326,400.0,0
32,0.502994,2524,393,400.0,0
33,0.444795,2742,508,400.0,0
34,0.329604,3025,683,400.0,0
35,0.280891,3245,879,400.0,0
36,0.251571,3249,982,400.0,0
37,0.226839,2980,962,400.0,0
38,0.193727,2729,977,400.0,0
39,0.192086,2501,938,400.0,0
40,0.1382,2404,929,400.0,0
41,0.126642,2383,906,400.0,0
42,0.106551,2488,995,400.0,0
43,0.0957643,2354,956,400.0,0
44,0.0762465,2382,1010,400.0,0
45,0.0608499,2238,965,400.0,0
46,0.0753297,2295,1011,400.0,0
47,0.0524575,2125,952,400.0,0
48,0.0368413,2175,1013,400.0,0
49,0.0380491,2143,1039,400.0,0
50,0.0275307,1970,970,400.0,0
51,0.0160429,2028,983,400.0,0
52,0.0132401,1988,974,400.0,0
53,0.0130719,2050,989,400.0,0
54,0.007619,2062,1008,400.0,0
55,0.00824716,2029,1007,400.0,0
56,0.00449499,2034,1035,400.0,0
57,0.00880659,1933,975,400.0,0
58,0.00630502,2041,1058,400.0,0
59,0.00601074,1799,941,400.0,0
60,0.00286571,1893,946,400.0,0
61,0.00411908,2067,1018,400.0,0
62,0.00216849,2022,1005,400.0,0
63,0.00723966,2073,1010,400.0,0
64,0.0037269,2009,985,400.0,0
65,0.00263505,2058,1003,400.0,0
66,0.000651449,2043,1009,400.0,0
67,0.000157526,1948,958,400.0,0
68,2.61712e-05,1994,978,400.0,0
69,2.41453e-05,2107,1051,400.0,0
70,0.0,1981,978,400.0,0
71,0.0,2071,1031,400.0,0
72,0.0,1947,970,400.0,0
73,0.0,2043,1036,400.0,0
74,0.0,1931,954,400.0,0
75,0.0,2041,990,400.0,0
76,0.0,2062,1015,400.0,0
77,0.0,1913,950,400.0,0
78,0.0,2020,984,400.0,0
79,0.0,2022,984,400.0,0
80,0.0,2083,995,400.0,0
81,0.0,2070,1017,400.0,0
82,0.0,2044,1029,400.0,0
83,0.0,1924,963,400.0,0
84,0.0,2075,1058,400.0,0
85,0.0,1951,999,400.0,0
86,0.0,1956,980,400.0,0
87,0.0,1991,977,400.0,0
88,0.0,2063,1028,400.0,0
89,0.0,2012,993,400.0,0
