,drive_carrier,pop_size,fertile_female,drop_size,suppressed
0,0.0,1904,921,400.0,0
1,0.0,1997,982,400.0,0
2,0.0,2107,1049,400.0,0
3,0.0,1952,975,400.0,0
4,0.0,2030,1018,400.0,0
5,0.0,1989,1001,400.0,0
6,0.0,1980,1006,400.0,0
7,0.0,2029,1040,400.0,0
8,0.0,1956,988,400.0,0
9,0.0,1986,986,400.0,0
10,0.00986582,1998,1005,400.0,0
11,0.262873,2341,975,400.0,0
12,0.435868,2650,878,400.0,0
13,0.572043,3115,809,400.0,0
14,0.638006,3599,737,400.0,0
15,0.688199,4082,637,400.0,0
16,0.722004,4387,568,400.0,0
17,0.742722,4682,523,400.0,0
18,0.753484,4836,468,400.0,0
19,0.778902,4861,438,400.0,0
20,0.769909,4820,407,400.0,0
21,0.79502,4750,374,400.0,0
22,0.810429,4700,335,400.0,0
23,0.815939,4585,290,400.0,0
24,0.823867,4369,252,400.0,0
25,0.825096,4131,224,400.0,0
26,0.801053,3562,200,400.0,0
27,0.776406,3019,171,400.0,0
28,0.755339,2473,165,400.0,0
29,0.729457,2204,165,400.0,0
30,0.648161,1953,181,400.0,0
31,0.610818,1811,235,400.0,0
32,0.512807,1910,317,400.0,0
33,0.450785,2152,446,400.0,0
34,0.35817,2537,608,400.0,0
35,0.347266,2905,787,400.0,0
36,0.291869,3150,919,400.0,0
37,0.23943,3059,945,400.0,0
38,0.203574,2868,975,400.0,0
39,0.181563,2617,948,400.0,0
40,0.157572,2507,935,400.0,0
41,0.104688,2400,924,400.0,0
42,0.083327,2397,978,400.0,0
43,0.0728922,2256,919,400.0,0
44,0.0818281,2339,999,400.0,0
45,0.0398925,2272,992,400.0,0
46,0.0538144,2231,987,400.0,0
47,0.0483583,2140,939,400.0,0
48,0.0322834,2198,1013,400.0,0
49,0.0265822,2135,1006,400.0,0
50,0.0165736,2058,972,400.0,0
51,0.0179818,2061,990,400.0,0
52,0.00835319,2031,967,400.0,0
53,0.0078904,2149,1054,400.0,0
54,0.00529263,1990,989,400.0,0
55,0.00320774,2007,992,400.0,0
56,0.00210939,2040,1010,400.0,0
57,0.000708252,2002,960,400.0,0
58,7.43402e-05,2067,1024,400.0,0
59,2.44218e-05,1988,1035,400.0,0
60,0.0,1868,969,400.0,0
61,0.0,1959,1013,400.0,0
62,0.0,1893,972,400.0,0
63,0.0,1964,1008,400.0,0
64,0.0,1954,1004,400.0,0
65,0.0,1969,1000,400.0,0
66,0.0,2010,1019,400.0,0
67,0.0,1959,979,400.0,0
68,0.0,2032,1021,400.0,0
69,0.0,1969,972,400.0,0
70,0.0,1997,1006,400.0,0
71,0.0,1963,976,400.0,0
72,0.0,2085,1033,400.0,0
73,0.0,1963,971,400.0,0
74,0.0,2004,989,400.0,0
75,0.0,2075,1041,400.0,0
76,0.0,1909,943,400.0,0
77,0.0,1996,995,400.0,0
78,0.0,2048,1013,400.0,0
79,0.0,1985,961,400.0,0
80,0.0,2071,1004,400.0,0
81,0.0,2010,1008,400.0,0
82,0.0,2005,1030,400.0,0
83,0.0,1923,992,400.0,0
84,0.0,1884,985,400.0,0
85,0.0,1958,1028,400.0,0
86,0.0,1891,965,400.0,0
87,0.0,1964,957,400.0,0
88,0.0,2118,1047,400.0,0
89,0.0,1998,978,400.0,0
