,drive_carrier,pop_size,fertile_female,drop_size,suppressed
0,0.0,1959,945,400.0,0
1,0.0,1971,955,400.0,0
2,0.0,2085,1015,400.0,0
3,0.0,2055,980,400.0,0
4,0.0,2108,1038,400.0,0
5,0.0,2016,1009,400.0,0
6,0.0,1978,1018,400.0,0
7,0.0,1919,968,400.0,0
8,0.0,1988,974,400.0,0
9,0.0,2056,1030,400.0,0
10,0.0102501,1990,974,400.0,0
11,0.248683,2482,1023,400.0,0
12,0.445844,2701,921,400.0,0
13,0.562925,3124,825,400.0,0
14,0.632015,3604,730,400.0,0
15,0.689476,4132,663,400.0,0
16,0.739347,4485,591,400.0,0
17,0.75003,4668,544,400.0,0
18,0.754803,4861,480,400.0,0
19,0.771971,4868,415,400.0,0
20,0.801606,4830,342,400.0,0
21,0.810157,4694,296,400.0,0
22,0.834626,4438,266,400.0,0
23,0.844284,4259,228,400.0,0
24,0.85002,4070,210,400.0,0
25,0.872406,3899,175,400.0,0
26,0.871653,3225,137,400.0,0
27,0.859638,2578,103,400.0,0
28,0.819118,2003,85,400.0,0
29,0.787683,1597,80,400.0,0
30,0.758705,1198,77,400.0,0
31,0.628386,1041,84,400.0,0
32,0.513563,943,104,400.0,0
33,0.464211,999,164,400.0,0
34,0.38856,1206,244,400.0,0
35,0.312468,1544,382,400.0,0
36,0.22489,2078,580,400.0,0
37,0.208792,2637,859,400.0,0
38,0.181814,2840,992,400.0,0
39,0.161919,2674,998,400.0,0
40,0.152261,2626,1000,400.0,0
41,0.117172,2478,984,400.0,0
42,0.0909667,2332,951,400.0,0
43,0.0834285,2304,936,400.0,0
44,0.0610836,2287,986,400.0,0
45,0.0506168,2250,1011,400.0,0
46,0.0438154,2165,997,400.0,0
47,0.0402425,2143,1005,400.0,0
48,0.0382869,2120,1020,400.0,0
49,0.0255738,2032,964,400.0,0
50,0.0243649,2013,947,400.0,0
51,0.019227,2123,1033,400.0,0
52,0.0177923,2034,990,400.0,0
53,0.0147852,2024,1006,400.0,0
54,0.0116702,2030,1006,400.0,0
55,0.00910931,2013,1006,400.0,0
56,0.00595421,2036,993,400.0,0
57,0.00660363,2100,1012,400.0,0
58,0.00667856,2077,996,400.0,0
59,0.00555207,2100,1003,400.0,0
60,0.000645628,2021,977,400.0,0
61,0.00294543,2089,996,400.0,0
62,0.0044821,2060,977,400.0,0
63,0.00163662,2134,1031,400.0,0
64,0.00116253,2044,993,400.0,0
65,0.000643345,1963,945,400.0,0
66,0.000122796,2130,1031,400.0,0
67,0.00154952,2015,991,400.0,0
68,0.00106848,1993,1000,400.0,0
69,2.58204e-05,1967,981,400.0,0
70,2.345e-05,2041,1076,400.0,0
71,0.0,1852,976,400.0,0
72,0.0,1902,988,400.0,0
73,0.0,1954,1003,400.0,0
74,0.0,1950,1007,400.0,0
75,0.0,1903,996,400.0,0
76,0.0,1926,1020,400.0,0
77,0.0,1962,1022,400.0,0
78,0.0,1935,998,400.0,0
79,0.0,1940,992,400.0,0
80,0.0,1951,986,400.0,0
81,0.0,2058,1042,400.0,0
82,0.0,1940,965,400.0,0
83,0.0,2027,992,400.0,0
84,0.0,1986,968,400.0,0
85,0.0,2054,1006,400.0,0
86,0.0,2053,1021,400.0,0
87,0.0,2035,1017,400.0,0
88,0.0,2041,1043,400.0,0
89,0.0,1871,967,400.0,0
