,drive_carrier,pop_size,fertile_female,drop_size,suppressed
0,0.0,1892,993,400.0,0
1,0.0,1883,982,400.0,0
2,0.0,1953,985,400.0,0
3,0.0,1996,985,400.0,0
4,0.0,2076,1032,400.0,0
5,0.0,1951,972,400.0,0
6,0.0,2064,997,400.0,0
7,0.0,2032,982,400.0,0
8,0.0,2076,1015,400.0,0
9,0.0,2036,985,400.0,0
10,0.0098824,2081,1018,400.0,0
11,0.28066,2416,1017,400.0,0
12,0.439252,2750,921,400.0,0
13,0.574094,3165,836,400.0,0
14,0.650849,3582,726,400.0,0
15,0.704801,4028,666,400.0,0
16,0.760967,4440,567,400.0,0
17,0.783616,4694,493,400.0,0
18,0.79549,4899,427,400.0,0
19,0.764819,4942,381,400.0,0
20,0.786193,4818,364,400.0,0
21,0.80813,4666,304,400.0,0
22,0.812528,4514,288,400.0,0
23,0.845148,4341,267,400.0,0
24,0.839927,4158,215,400.0,0
25,0.842324,3992,174,400.0,0
26,0.809029,3342,146,400.0,0
27,0.833538,2685,123,400.0,0
28,0.785829,2055,93,400.0,0
29,0.753225,1609,97,400.0,0
30,0.684615,1285,95,400.0,0
31,0.647566,1090,119,400.0,0
32,0.536369,1077,139,400.0,0
33,0.432613,1149,195,400.0,0
34,0.350877,1391,314,400.0,0
35,0.287465,1842,477,400.0,0
36,0.219005,2381,706,400.0,0
37,0.196278,2810,953,400.0,0
38,0.154589,2802,1015,400.0,0
39,0.140561,2645,995,400.0,0
40,0.126753,2511,961,400.0,0
41,0.104446,2453,970,400.0,0
42,0.10366,2357,961,400.0,0
43,0.0763445,2288,951,400.0,0
44,0.0686286,2374,1029,400.0,0
45,0.0510323,2239,990,400.0,0
46,0.041374,2188,1007,400.0,0
47,0.0420031,2069,985,400.0,0
48,0.0392167,2000,954,400.0,0
49,0.0321605,2065,978,400.0,0
50,0.0231684,2093,984,400.0,0
51,0.0251432,2074,969,400.0,0
52,0.0157681,2174,994,400.0,0
53,0.017141,2132,1005,400.0,0
54,0.0097761,2114,1042,400.0,0
55,0.0127781,1978,1009,400.0,0
56,0.00743457,1953,999,400.0,0
57,0.00453648,1938,987,400.0,0
58,0.00636053,1982,1020,400.0,0
59,0.00569723,1970,1017,400.0,0
60,0.00251737,1914,970,400.0,0
61,0.00417364,2031,1019,400.0,0
62,0.00247936,2027,1024,400.0,0
63,0.00545805,1927,954,400.0,0
64,0.00274823,2111,1065,400.0,0
65,0.00289568,1955,994,400.0,0
66,0.00124546,1931,994,400.0,0
67,0.00181123,1957,1019,400.0,0
68,7.53277e-05,1943,1010,400.0,0
69,2.5257e-05,1930,999,400.0,0
70,0.0,1923,993,400.0,0
71,0.0,1960,995,400.0,0
72,0.0,2006,1019,400.0,0
73,0.0,1954,980,400.0,0
74,0.0,2034,1021,400.0,0
75,0.0,2001,1018,400.0,0
76,0.0,1950,971,400.0,0
77,0.0,1985,997,400.0,0
78,0.0,1991,997,400.0,0
79,0.0,1988,1011,400.0,0
80,0.0,1984,993,400.0,0
81,0.0,2028,1007,400.0,0
82,0.0,2049,1012,400.0,0
83,0.0,1959,988,400.0,0
84,0.0,1976,988,400.0,0
85,0.0,1992,1013,400.0,0
86,0.0,1953,985,400.0,0
87,0.0,1980,1007,400.0,0
88,0.0,1967,989,400.0,0
89,0.0,1968,979,400.0,0
