"drive","beta","speed","suppressed","gens_till_suppression","chased","gens_till_chasing","average_nondrive_GC","variance_in_nondrive_GC","average_overall_GC","variance_in_overall_GC","average_popsize_during_chase","variance_in_popsize_during_chase","duration_of_chase","drive_loss","gens_till_drive_loss","equilibrium_state","gens_till_equilibrium_state","simulation_stopped_after_1000_gens","rate_of_drive_after_1000_gens","r1_resistance_formed","gens_till_r1_resistance_formed","average_number_of_fertile_females_during_chase","long_term_chase","drive_loss_with_chase","drive_loss_without_chase","outcome"
"zpg2",10,0.0307,0,10000,1,68,0.008920502,2.16e-05,0.001289153,7.28e-07,35782.86111,10321532.84,3100,0,10000,0,10000,1,0.903696,0,10000,4770.538486,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,70,0.008521741,2.87e-05,0.001266817,1.24e-06,35670.18584,12970936.89,3098,0,10000,0,10000,1,0.918851,0,10000,4746.622684,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,69,0.007962353,1.41e-05,0.001126129,3.97e-07,35936.11761,9041323.271,3099,0,10000,0,10000,1,0.905947,0,10000,4755.156819,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,67,0.0091735,2.45e-05,0.001430953,1.19e-06,35033.55182,12789741.78,3101,0,10000,0,10000,1,0.87487,0,10000,4654.075941,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,69,0.008051906,1.08e-05,0.001154331,3.26e-07,35700.92536,10310155.44,3099,0,10000,0,10000,1,0.911424,0,10000,4704.244728,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,79,0.009042696,2.65e-05,0.001386263,1.13e-06,35317.00486,14509668.76,3089,0,10000,0,10000,1,0.894982,0,10000,4645.216597,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,71,0.008221285,1.93e-05,0.001161053,5.24e-07,36150.54284,11969851.84,3097,0,10000,0,10000,1,0.909232,0,10000,4839.121725,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,70,0.008403813,1.65e-05,0.001192448,5.15e-07,35662.94182,9431010.924,3098,0,10000,0,10000,1,0.875936,0,10000,4707.654522,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,73,0.008288964,2.27e-05,0.001193023,8.66e-07,36090.43449,11803616.06,3095,0,10000,0,10000,1,0.905982,0,10000,4808.582347,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,62,0.008716644,2.18e-05,0.001234525,5.88e-07,35591.58414,11765276.44,3106,0,10000,0,10000,1,0.905406,0,10000,4754.596558,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,75,0.008947894,2.74e-05,0.001275806,7.41e-07,35563.77177,10043239.61,3093,0,10000,0,10000,1,0.918846,0,10000,4696.66912,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,74,0.008808022,2.22e-05,0.001299781,1.05e-06,35753.93269,14526526.19,3094,0,10000,0,10000,1,0.901896,0,10000,4745.3136,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,73,0.008469852,2.03e-05,0.001249745,8.7e-07,35763.12197,13770946.43,3095,0,10000,0,10000,1,0.899645,0,10000,4757.697154,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,75,0.009202757,4.56e-05,0.001335478,3.22e-06,35965.07608,16888297.9,3093,0,10000,0,10000,1,0.907028,0,10000,4857.51104,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,70,0.008212845,1.72e-05,0.001235725,1.29e-06,35912.49774,14390958.21,3098,0,10000,0,10000,1,0.906884,0,10000,4783.661873,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,74,0.008306575,1.51e-05,0.001191791,6.47e-07,35817.35243,10030155.85,3094,0,10000,0,10000,1,0.919811,0,10000,4721.899264,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,71,0.008467691,1.34e-05,0.001230746,7.53e-07,35656.26738,10924022.88,3097,0,10000,0,10000,1,0.899811,0,10000,4736.006388,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,68,0.008309396,1.78e-05,0.001276034,1.04e-06,35658.50194,13584177.67,3100,0,10000,0,10000,1,0.883692,0,10000,4753.678264,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,70,0.008382487,1.6e-05,0.001242478,7.52e-07,35786.86393,11168367.54,3098,0,10000,0,10000,1,0.892429,0,10000,4749.920447,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,73,0.008247844,1.35e-05,0.001178529,5.79e-07,35848.2407,13322686.54,3095,0,10000,0,10000,1,0.8781,0,10000,4771.891978,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,71,0.008247189,1.89e-05,0.001238528,9.62e-07,35601.98254,14026674.8,3097,0,10000,0,10000,1,0.901317,0,10000,4706.368169,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,70,0.008245261,1.65e-05,0.001213652,8.65e-07,35987.65934,14735964.47,3098,0,10000,0,10000,1,0.888252,0,10000,4818.931949,1,0,0,"Long term chasing"
"zpg2",10,0.0307,1,123,0,10000,10000,10000,10000,10000,NA,NA,10000,0,10000,0,10000,0,10000,0,10000,NA,0,0,0,"Suppression without chasing"
"zpg2",10,0.0307,0,10000,1,69,0.00856484,1.47e-05,0.001244158,5.86e-07,35889.22876,11817702.83,3099,0,10000,0,10000,1,0.908841,0,10000,4813.255747,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,72,0.008245155,1.53e-05,0.001165323,6.38e-07,35927.4434,12039357.69,3096,0,10000,0,10000,1,0.902025,0,10000,4768.002558,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,77,0.008230068,2.02e-05,0.001216456,5.75e-07,36008.66796,10843260.41,3091,0,10000,0,10000,1,0.903104,0,10000,4769.038104,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,71,0.008618698,2.12e-05,0.00121063,6.62e-07,35975.31426,12573326.8,3097,0,10000,0,10000,1,0.908051,0,10000,4818.484974,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,66,0.00957208,0.000118208,0.001641734,1.56e-05,35594.09458,19788828.67,3102,0,10000,0,10000,1,0.897499,0,10000,4796.042451,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,70,0.008938778,2.05e-05,0.00129122,5.62e-07,35562.52392,11060994.54,3098,0,10000,0,10000,1,0.91022,0,10000,4737.935484,1,0,0,"Long term chasing"
"zpg2",10,0.0307,0,10000,1,68,0.008053688,1.21e-05,0.001149642,6.35e-07,36111.9199,13098638.92,3100,0,10000,0,10000,1,0.918614,0,10000,4807.376876,1,0,0,"Long term chasing"
