"drive","beta","speed","suppressed","gens_till_suppression","chased","gens_till_chasing","average_nondrive_GC","variance_in_nondrive_GC","average_overall_GC","variance_in_overall_GC","average_popsize_during_chase","variance_in_popsize_during_chase","duration_of_chase","drive_loss","gens_till_drive_loss","equilibrium_state","gens_till_equilibrium_state","simulation_stopped_after_1000_gens","rate_of_drive_after_1000_gens","r1_resistance_formed","gens_till_r1_resistance_formed","average_number_of_fertile_females_during_chase","long_term_chase","drive_loss_with_chase","drive_loss_without_chase","outcome"
"zpg2X",10,0.0307,0,10000,1,53,0.001057921,3.74e-06,0.000206021,4.11e-07,40805.22469,5645428.052,3115,0,10000,0,10000,1,0.658526,0,10000,5733.988535,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,49,0.00117386,4.58e-06,0.000242418,7.09e-07,40489.81156,7981008.057,3119,0,10000,0,10000,1,0.649805,0,10000,5683.871819,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,54,0.001082475,3.35e-06,0.000212585,4.19e-07,40609.34662,5844552.395,3114,0,10000,0,10000,1,0.646901,0,10000,5679.723479,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,50,0.001050908,2.85e-06,0.000211891,3.33e-07,40632.02119,6262309.556,3118,0,10000,0,10000,1,0.640033,0,10000,5712.556157,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,52,0.001082681,2.33e-06,0.000211903,2.35e-07,40458.24839,6541454.119,3116,0,10000,0,10000,1,0.653065,0,10000,5645.094874,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,54,0.001101905,3.56e-06,0.000234561,5.98e-07,40626.04598,7347490.311,3114,0,10000,0,10000,1,0.65334,0,10000,5701.871615,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,55,0.00102477,1.65e-06,0.000194058,1.94e-07,40711.63332,5060656.142,3113,0,10000,0,10000,1,0.645003,0,10000,5703.316444,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,54,0.001542232,2.41e-05,0.000434827,5.59e-06,40310.07395,15569365.63,3114,0,10000,0,10000,1,0.666093,0,10000,5648.131252,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,51,0.001129238,4e-06,0.000238228,5.42e-07,40439.74269,7879428.529,3117,0,10000,0,10000,1,0.670538,0,10000,5652.640038,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,52,0.001115231,4.67e-06,0.000231174,6.16e-07,40559.3358,6890001.354,3116,0,10000,0,10000,1,0.674076,0,10000,5686.072884,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,50,0.001027004,2.46e-06,0.00020037,2.73e-07,40679.16956,7171452.937,3118,0,10000,0,10000,1,0.633543,0,10000,5716.24634,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,55,0.001039855,2.04e-06,0.000202745,2.76e-07,40582.48922,6348154.702,3113,0,10000,0,10000,1,0.647739,0,10000,5674.101943,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,52,0.001018961,1.51e-06,0.000195202,2.02e-07,40818.11761,6415056.276,3116,0,10000,0,10000,1,0.671842,0,10000,5754.176377,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,58,0.001022499,1.51e-06,0.00020365,2.44e-07,40637.24179,6868536.786,3110,0,10000,0,10000,1,0.655444,0,10000,5678.882334,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,47,0.001030762,1.09e-06,0.000191071,9.64e-08,40597.564,7192089.549,3121,0,10000,0,10000,1,0.65727,0,10000,5723.331532,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,51,0.001029758,1.95e-06,0.000202396,2.76e-07,40761.29682,5320425.807,3117,0,10000,0,10000,1,0.66943,0,10000,5749.283487,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,54,0.000986624,2.17e-06,0.000187359,2.45e-07,40811.16624,5591167.628,3114,0,10000,0,10000,1,0.699324,0,10000,5738.492357,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,53,0.001023361,2.63e-06,0.000191001,2.34e-07,40772.01318,5181106.959,3115,0,10000,0,10000,1,0.671436,0,10000,5735.762496,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,51,0.001055719,2.34e-06,0.000195279,1.68e-07,40551.87665,6028568.483,3117,0,10000,0,10000,1,0.679137,0,10000,5673.027053,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,51,0.001032813,1.62e-06,0.000201568,2.19e-07,40622.15226,6028707.253,3117,0,10000,0,10000,1,0.643602,0,10000,5709.98536,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,50,0.001089681,4.03e-06,0.000205696,3.84e-07,40708.56487,6922275.664,3118,0,10000,0,10000,1,0.639624,0,10000,5736.179128,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,48,0.001057951,1.62e-06,0.000194383,1.27e-07,40654.72593,5257764.932,3120,0,10000,0,10000,1,0.662969,0,10000,5733.509218,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,58,0.001776681,7.61e-05,0.000625637,1.9e-05,40447.42337,16477743.33,3110,0,10000,0,10000,1,0.647106,0,10000,5669.054209,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,51,0.001064164,3.68e-06,0.000199996,3.1e-07,40840.31256,5259083.662,3117,0,10000,0,10000,1,0.658115,0,10000,5767.543285,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,51,0.001073727,2.75e-06,0.000206012,2.74e-07,40515.84966,5757355.553,3117,0,10000,0,10000,1,0.653897,0,10000,5669.317632,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,49,0.00116521,8.26e-06,0.000251067,1.04e-06,40627.40963,8968016.954,3119,0,10000,0,10000,1,0.659006,0,10000,5717.169211,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,53,0.001087566,3.89e-06,0.00022064,4.9e-07,40760.33783,6760895.432,3115,0,10000,0,10000,1,0.65344,0,10000,5745.364852,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,53,0.001100394,4.38e-06,0.00021754,4.32e-07,40703.35776,6421465.51,3115,0,10000,0,10000,1,0.665767,0,10000,5710.827334,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,49,0.001002259,1.5e-06,0.000195515,1.97e-07,40596.78106,6299821.191,3119,0,10000,0,10000,1,0.661576,0,10000,5694.036578,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,55,0.001050502,3.09e-06,0.000214324,4.67e-07,40712.93117,5921590.449,3113,0,10000,0,10000,1,0.663709,0,10000,5710.180688,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,65,0.001170313,6.14e-06,0.000281836,1.51e-06,40551.35979,8235778.037,3103,0,10000,0,10000,1,0.643217,0,10000,5637.283568,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,52,0.001152954,4.43e-06,0.000255981,7.6e-07,40536.36665,8173830.408,3116,0,10000,0,10000,1,0.637971,0,10000,5694.337683,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,47,0.001513598,2.61e-05,0.000415172,5.41e-06,40374.93487,12771001.11,3121,0,10000,0,10000,1,0.654324,0,10000,5689.663064,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,44,0.001074465,2.48e-06,0.000213274,3.11e-07,40698.5859,5787332.061,3124,0,10000,0,10000,1,0.654993,0,10000,5768.003492,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,47,0.001083202,2.53e-06,0.000217745,4.18e-07,40606.7751,6428825.651,3121,0,10000,0,10000,1,0.681427,0,10000,5716.038144,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,51,0.001025934,2.1e-06,0.000205464,2.95e-07,40690.02313,5332879.919,3117,0,10000,0,10000,1,0.658506,0,10000,5708.396371,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,53,0.001092309,2.03e-06,0.000209058,2.17e-07,40477.74092,6050279.765,3115,0,10000,0,10000,1,0.635206,0,10000,5651.93949,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,59,0.00106963,2.95e-06,0.000223638,4.98e-07,40647.45411,8266324.605,3109,0,10000,0,10000,1,0.661968,0,10000,5678.479413,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,55,0.001080136,2.31e-06,0.000202009,2.49e-07,40671.61306,7513827.072,3113,0,10000,0,10000,1,0.657261,0,10000,5709.470045,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,51,0.001097279,4.16e-06,0.000230655,5.89e-07,40664.75875,7490041.365,3117,0,10000,0,10000,1,0.646537,0,10000,5722.77021,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,52,0.001099112,3.67e-06,0.000221027,4.57e-07,40421.25418,6560286.094,3116,0,10000,0,10000,1,0.655863,0,10000,5635.813117,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,48,0.001159663,4.08e-06,0.000243365,5.86e-07,40419.42202,7252050.609,3120,0,10000,0,10000,1,0.665847,0,10000,5669.818818,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,48,0.001050353,1.92e-06,0.000204027,2.43e-07,40711.11617,5644952.729,3120,0,10000,0,10000,1,0.658955,0,10000,5759.599619,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,56,0.001066519,2.87e-06,0.000209227,2.81e-07,40666.28057,5703249.16,3112,0,10000,0,10000,1,0.660747,0,10000,5690.2343,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,52,0.000989755,1.48e-06,0.000184037,1.54e-07,40639.80656,5040276.724,3116,0,10000,0,10000,1,0.674281,0,10000,5684.898122,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,56,0.001033694,2.35e-06,0.000196535,2.08e-07,40638.63835,5717130.98,3112,0,10000,0,10000,1,0.654564,0,10000,5685.53123,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,59,0.001163442,7.8e-06,0.000256372,1.19e-06,40647.54622,7716859.128,3109,0,10000,0,10000,1,0.659501,0,10000,5680.305361,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,50,0.001006911,8.69e-07,0.00018784,7.96e-08,40549.52697,4394152.304,3118,0,10000,0,10000,1,0.665575,0,10000,5687.570293,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,54,0.001059756,3.46e-06,0.000226433,6.98e-07,40656.90932,6919044.615,3114,0,10000,0,10000,1,0.649477,0,10000,5695.56706,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,53,0.00102094,1.29e-06,0.000193058,1.29e-07,40599.53809,5834519.492,3115,0,10000,0,10000,1,0.681564,0,10000,5681.189809,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,52,0.0011566,4.03e-06,0.00023442,4.77e-07,40443.83194,7208980.831,3116,0,10000,0,10000,1,0.653045,0,10000,5655.215855,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,48,0.001075678,4.62e-06,0.000223855,6.2e-07,40548.92298,7414482.417,3120,0,10000,0,10000,1,0.658128,0,10000,5677.61514,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,62,0.001146271,6.53e-06,0.000265189,1.42e-06,40634.29078,8286076.362,3106,0,10000,0,10000,1,0.663049,0,10000,5663.123962,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,51,0.001107189,2.91e-06,0.00022985,4.77e-07,40587.99679,8204713.018,3117,0,10000,0,10000,1,0.635254,0,10000,5710.426344,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,52,0.001062513,2.86e-06,0.00020963,3.03e-07,40658.37211,6414564.996,3116,0,10000,0,10000,1,0.666808,0,10000,5710.224132,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,51,0.001000873,1.51e-06,0.000190978,1.69e-07,40873.32316,5346530.149,3117,0,10000,0,10000,1,0.648224,0,10000,5783.438435,1,0,0,"Long term chasing"
"zpg2X",10,0.0307,0,10000,1,55,0.001227568,1.1e-05,0.000276642,1.32e-06,40613.76327,8907681.088,3113,0,10000,0,10000,1,0.658322,0,10000,5702.6058,1,0,0,"Long term chasing"
