"drive","beta","speed","suppressed","gens_till_suppression","chased","gens_till_chasing","average_nondrive_GC","variance_in_nondrive_GC","average_overall_GC","variance_in_overall_GC","average_popsize_during_chase","variance_in_popsize_during_chase","duration_of_chase","drive_loss","gens_till_drive_loss","equilibrium_state","gens_till_equilibrium_state","simulation_stopped_after_1000_gens","rate_of_drive_after_1000_gens","r1_resistance_formed","gens_till_r1_resistance_formed","long_term_chase","drive_loss_with_chase","drive_loss_without_chase","outcome_of_suppression_with_tiny_chase","outcome_of_suppression_after_chasing","outcome_of_drive_loss_after_chasing","outcome_of_suppression_without_chasing","outcome_of_drive_loss_without_chasing","outcome_of_long_term_chasing","average_number_of_fertile_females_during_any_chase","average_number_of_fertile_females_during_ending_chase","average_number_of_fertile_females_during_long_term_chase","average_number_of_fertile_females_during_chase_ending_in_suppression"
"nos",10,0.0307,0,NA,1,147.92,0.00229454124,6.35895e-07,0.000130018515,6.78655e-09,49861.23568265,3919222.00229,NA,0,NA,0,NA,1,0.78919024,0,NA,1,0,0,0,0,0,0,0,1,10238.18012475,NA,10238.18012475,NA
"nosF",10,0.0307,0.005,109,0.995,68.8341708542714,0.0123162321758794,7.26729145728643e-05,0.0019953674321608,6.52010050251256e-06,33034.6282915075,18270182.960603,NA,0,NA,0,NA,0.995,0.904851060301508,0,NA,0.995,0,0,0,0,0,0.005,0,0.995,4101.30455021106,NA,4101.30455021106,NA
"nosF2",10,0.0307,0.57,842.131578947368,0.81,59.141975308642,0.0673087684012346,0.00378400639506173,0.0185572225185185,0.000449917641975309,19823.2193071667,69245845.6642654,1156.09333333333,0,NA,0,NA,0.43,0.917568848837209,0,NA,0.43,0,0,0.005,0.375,0,0.19,0,0.43,2324.15908823442,2298.60552687566,2332.26595903488,2298.60552687566
"nosF3",10,0.0307,0.995,453.603015075377,0.625,55.856,0.113495977104,0.00868159152,0.035825366216,0.00132079312,14656.341798416,77785257.473208,622.45,0.005,416,0,NA,0,NA,0,NA,0,0.005,0,0.02,0.6,0.005,0.375,0,0,1877.61564937459,1877.61564937459,NA,1878.74728122257
"vasaX",10,0.0307,0,NA,1,43.345,0.00022095104,7.2724e-08,2.45725e-05,2.9947e-09,48236.1930472,1721794.72716,NA,0,NA,0,NA,1,0.507006635,0,NA,1,0,0,0,0,0,0,0,1,9569.125918615,NA,9569.125918615,NA
"zpg",10,0.0307,0,NA,1,79,0.00051711983,3.11015e-07,1.214555e-05,2.755215e-09,56239.45811435,1936276.50048,NA,0,NA,0,NA,1,0.65428659,0,NA,1,0,0,0,0,0,0,0,1,11057.25092925,NA,11057.25092925,NA
"zpg2",10,0.0307,0.005,123,0.995,71.6130653266332,0.00862051973869347,2.93944271356784e-05,0.00127058240201005,1.76124120603015e-06,35776.1196372864,13059304.0321457,NA,0,NA,0,NA,0.995,0.901188251256281,0,NA,0.995,0,0,0,0,0,0.005,0,0.995,4759.6792571809,NA,4759.6792571809,NA
"zpg2X",10,0.0307,0,NA,1,52.625,0.00110385045,4.461295e-06,0.00022854263,7.0937e-07,40615.8854806,7047877.024585,NA,0,NA,0,NA,1,0.65736095,0,NA,1,0,0,0,0,0,0,0,1,5697.947572335,NA,5697.947572335,NA
"zpgX",10,0.0307,0,NA,1,48.58,0.000460151745,5.21585e-07,7.2206e-05,5.2248e-08,45255.8453043,4315145.25784,NA,0,NA,0,NA,1,0.576935945,0,NA,1,0,0,0,0,0,0,0,1,6856.212769455,NA,6856.212769455,NA
