"drive","beta","speed","suppressed","gens_till_suppression","chased","gens_till_chasing","average_nondrive_GC","variance_in_nondrive_GC","average_overall_GC","variance_in_overall_GC","average_popsize_during_chase","variance_in_popsize_during_chase","duration_of_chase","drive_loss","gens_till_drive_loss","equilibrium_state","gens_till_equilibrium_state","simulation_stopped_after_1000_gens","rate_of_drive_after_1000_gens","r1_resistance_formed","gens_till_r1_resistance_formed","average_number_of_fertile_females_during_chase","long_term_chase","drive_loss_with_chase","drive_loss_without_chase","outcome"
"nos",10,0.0307,0,10000,1,160,0.002206554,5.64e-07,0.000131378,7.49e-09,49845.82623,5022245.435,3008,0,10000,0,10000,1,0.825958,0,10000,10330.25388,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,155,0.002189968,5.51e-07,0.000115587,4.18e-09,50138.26952,3828616.77,3013,0,10000,0,10000,1,0.798416,0,10000,10385.91582,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,157,0.002223106,6.87e-07,0.000130227,7e-09,49349.25939,5786610.925,3011,0,10000,0,10000,1,0.804005,0,10000,10041.69075,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,154,0.002292696,6.77e-07,0.000128297,6.44e-09,49877.69668,3996612.793,3014,0,10000,0,10000,1,0.761352,0,10000,10244.1055,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,135,0.00253257,7.33e-07,0.000144025,6.27e-09,49394.66722,2970115.301,3033,0,10000,0,10000,1,0.797224,0,10000,9953.594483,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,143,0.00217025,5.44e-07,0.0001232,5.49e-09,49837.36279,3896698.004,3025,0,10000,0,10000,1,0.794715,0,10000,10154.04573,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,142,0.002422665,8.09e-07,0.000128221,6.81e-09,49823.42886,4045849.747,3026,0,10000,0,10000,1,0.813112,0,10000,10210.89118,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,167,0.002356372,5.57e-07,0.00013694,5.74e-09,49505.29296,3817079.551,3001,0,10000,0,10000,1,0.815907,0,10000,10029.38309,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,150,0.002408201,7.03e-07,0.000129944,6.54e-09,50182.27107,3971676.059,3018,0,10000,0,10000,1,0.807667,0,10000,10454.74302,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,159,0.002231263,6.76e-07,0.00013804,1.29e-08,49554.20166,4746530.974,3009,0,10000,0,10000,1,0.749375,0,10000,10079.67589,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,137,0.002244676,5.39e-07,0.000131526,6.25e-09,49517.80145,4148512.995,3031,0,10000,0,10000,1,0.810017,0,10000,10019.31454,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,148,0.002290038,5.72e-07,0.000131142,6.25e-09,50062.90252,4280397.481,3020,0,10000,0,10000,1,0.816667,0,10000,10425.58885,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,156,0.001981842,3.78e-07,0.000104776,3.58e-09,50144.44282,3713768.15,3012,0,10000,0,10000,1,0.825566,0,10000,10310.75199,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,139,0.002343529,5.34e-07,0.000134214,5.31e-09,49756.78347,3298614.762,3029,0,10000,0,10000,1,0.789434,0,10000,10104.2303,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,146,0.002318747,5.65e-07,0.000135741,7.83e-09,49685.65308,4070869.377,3022,0,10000,0,10000,1,0.818719,0,10000,10179.87797,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,159,0.002454562,8.94e-07,0.000147474,7.13e-09,49174.98236,4450971.598,3009,0,10000,0,10000,1,0.788786,0,10000,9961.029832,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,137,0.002387299,6.13e-07,0.000143955,7.95e-09,49608.39577,3647707.867,3031,0,10000,0,10000,1,0.804041,0,10000,10061.2477,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,139,0.002320865,8.3e-07,0.000130183,6.87e-09,49880.6714,4079562.677,3029,0,10000,0,10000,1,0.771548,0,10000,10252.92171,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,150,0.002333041,7.16e-07,0.000129907,7.19e-09,49925.23623,3978226.887,3018,0,10000,0,10000,1,0.744165,0,10000,10297.53646,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,143,0.002293487,5.37e-07,0.000137206,5.9e-09,49508.191,4384716.464,3025,0,10000,0,10000,1,0.801555,0,10000,10084.9046,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,133,0.002351695,6.39e-07,0.000144691,9.78e-09,49494.88717,5419794.041,3035,0,10000,0,10000,1,0.759535,0,10000,10065.29259,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,150,0.002333864,6.78e-07,0.000138444,8.28e-09,49745.62807,4344682.369,3018,0,10000,0,10000,1,0.790129,0,10000,10246.90238,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,140,0.002232438,6.03e-07,0.000135767,1.05e-08,49654.92725,4435325.17,3028,0,10000,0,10000,1,0.788337,0,10000,10073.62127,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,155,0.002200301,5.16e-07,0.00012299,1.08e-08,50266.89631,3028974.726,3013,0,10000,0,10000,1,0.715776,0,10000,10498.43283,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,141,0.002236197,5.73e-07,0.000120857,5.02e-09,50271.09295,2431419.691,3027,0,10000,0,10000,1,0.798995,0,10000,10394.40451,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,155,0.002086655,4.59e-07,0.000115308,4.5e-09,50137.40346,3268553.194,3013,0,10000,0,10000,1,0.769873,0,10000,10393.30111,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,152,0.002154271,6.84e-07,0.000105285,3.92e-09,50675.91633,3545434.786,3016,0,10000,0,10000,1,0.795915,0,10000,10722.14675,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,139,0.002359934,6.28e-07,0.000130284,4.84e-09,49795.04231,3773802.78,3029,0,10000,0,10000,1,0.809943,0,10000,10261.87587,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,156,0.00219431,6.67e-07,0.000122617,6.17e-09,49974.59441,3805145.837,3012,0,10000,0,10000,1,0.741589,0,10000,10336.71284,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,150,0.002512187,7.08e-07,0.000143626,6.45e-09,49574.03185,3874050.239,3018,0,10000,0,10000,1,0.779405,0,10000,10132.04986,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,162,0.002062332,4e-07,0.000103338,3.28e-09,50751.89574,3039048.527,3006,0,10000,0,10000,1,0.796368,0,10000,10710.7764,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,148,0.002259893,3.94e-07,0.000128944,4.51e-09,50007.84881,3592725.624,3020,0,10000,0,10000,1,0.813899,0,10000,10306.97333,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,143,0.00230446,5.56e-07,0.000122329,3.97e-09,49843.17643,2889047.45,3025,0,10000,0,10000,1,0.78936,0,10000,10181.17132,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,145,0.002533116,8.07e-07,0.000147821,9.89e-09,49698.54256,3415563.346,3023,0,10000,0,10000,1,0.786044,0,10000,10151.56812,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,144,0.002385545,7.8e-07,0.000137985,6.36e-09,49482.14305,4569525.05,3024,0,10000,0,10000,1,0.796234,0,10000,10126.44237,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,147,0.002113465,4.21e-07,0.000110868,4.27e-09,50303.51409,3300762.227,3021,0,10000,0,10000,1,0.805281,0,10000,10452.53346,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,168,0.002503758,8.62e-07,0.00014494,8.37e-09,49394.45494,5434845.498,3000,0,10000,0,10000,1,0.787187,0,10000,10107.81399,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,141,0.002280724,6.75e-07,0.00011803,4.97e-09,49962.47436,3740494.585,3027,0,10000,0,10000,1,0.736814,0,10000,10209.47365,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,144,0.002162582,6.07e-07,0.000113533,4.37e-09,50130.14371,2832868.615,3024,0,10000,0,10000,1,0.792482,0,10000,10363.14919,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,155,0.002470159,7.36e-07,0.000143802,7.04e-09,49444.78099,4093275.91,3013,0,10000,0,10000,1,0.792175,0,10000,9982.259401,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,154,0.001924662,4.98e-07,0.000108713,7.33e-09,50685.94452,4410215.435,3014,0,10000,0,10000,1,0.77382,0,10000,10753.54643,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,138,0.002131722,4.23e-07,0.000120203,5.27e-09,49928.33675,3620971.374,3030,0,10000,0,10000,1,0.788601,0,10000,10161.6277,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,167,0.002237195,4.15e-07,0.000122705,5.37e-09,50155.8355,3134157,3001,0,10000,0,10000,1,0.788199,0,10000,10376.15816,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,135,0.002285595,5.42e-07,0.000132854,6.11e-09,49567.43447,4073476.441,3033,0,10000,0,10000,1,0.78994,0,10000,10050.78707,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,129,0.002331963,9.21e-07,0.000129645,9.95e-09,50113.51763,4378437.513,3039,0,10000,0,10000,1,0.793176,0,10000,10326.42771,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,132,0.002278648,7.28e-07,0.000132098,6.32e-09,49780.15699,3550226.933,3036,0,10000,0,10000,1,0.799422,0,10000,10176.86728,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,140,0.002478308,7.28e-07,0.00014538,7.35e-09,49779.22354,3606933.23,3028,0,10000,0,10000,1,0.801064,0,10000,10226.8532,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,148,0.002504879,9.28e-07,0.00016897,1.55e-08,49351.32725,3698569.933,3020,0,10000,0,10000,1,0.80295,0,10000,9976.821156,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,161,0.002289551,6.97e-07,0.000121717,4.96e-09,49991.26607,4031934.357,3007,0,10000,0,10000,1,0.7788,0,10000,10396.9,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,133,0.002397534,1e-06,0.000132972,6.95e-09,49646.20785,3323804.326,3035,0,10000,0,10000,1,0.796224,0,10000,10010.03305,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,162,0.002472676,9.45e-07,0.00014601,9.18e-09,49396.99467,5080463.552,3006,0,10000,0,10000,1,0.802632,0,10000,10016.36062,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,136,0.00237707,8.23e-07,0.000138554,8.54e-09,49874.07728,4158034.264,3032,0,10000,0,10000,1,0.808697,0,10000,10262.21318,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,159,0.002230573,5.59e-07,0.000126815,5.24e-09,49827.4213,3953375.488,3009,0,10000,0,10000,1,0.783123,0,10000,10293.26719,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,158,0.001995826,4.09e-07,0.000103917,4.08e-09,50777.59614,3866584.977,3010,0,10000,0,10000,1,0.805878,0,10000,10842.70542,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,147,0.0021945,4.86e-07,0.000122805,5.41e-09,49951.71893,3924275.891,3021,0,10000,0,10000,1,0.783118,0,10000,10284.65715,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,149,0.002450162,7.64e-07,0.000143366,9.81e-09,49477.63648,4053718.305,3019,0,10000,0,10000,1,0.788035,0,10000,10066.24397,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,140,0.002388969,7.54e-07,0.000136082,7.33e-09,49740.90675,3484710.875,3028,0,10000,0,10000,1,0.779907,0,10000,10135.4302,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,141,0.002283354,5.69e-07,0.000129773,6.41e-09,49776.16011,4920921.897,3027,0,10000,0,10000,1,0.812219,0,10000,10182.5668,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,193,0.002518702,6.32e-07,0.0001412,4.39e-09,49643.60619,2594228.149,2975,0,10000,0,10000,1,0.747015,0,10000,10091.63246,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,137,0.002111333,4.67e-07,0.000104039,3.74e-09,50639.87975,2914835.4,3031,0,10000,0,10000,1,0.783037,0,10000,10622.70777,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,177,0.00227556,5.71e-07,0.000127631,6.73e-09,49869.77703,4096199.206,2991,0,10000,0,10000,1,0.796194,0,10000,10173.87488,1,0,0,"Long term chasing"
"nos",10,0.0307,0,10000,1,125,0.00226073,6.14e-07,0.000129197,8.12e-09,49946.21915,4625887.427,3043,0,10000,0,10000,1,0.810745,0,10000,10178.54442,1,0,0,"Long term chasing"
