Generation,Wild_Type_Gene_Frequency,Num_Wild_Gene
15,0.874214,145262
16,0.844123,142693
17,0.809344,142192
18,0.770253,140850
19,0.724118,137662
20,0.674524,134743
21,0.618456,130028
22,0.558365,125100
23,0.501586,119853
24,0.444787,111550
25,0.387861,103839
26,0.333092,94733
27,0.284598,85954
28,0.241364,77492
29,0.203348,68229
30,0.170628,59875
31,0.140409,51011
32,0.115987,43628
33,0.095206,36611
34,0.0797909,31472
35,0.0659972,26467
36,0.0535313,21805
37,0.0435487,18003
38,0.0345034,14517
39,0.0280795,11893
40,0.0216923,9242
41,0.0192532,8271
42,0.0143136,6135
43,0.0114156,4943
44,0.00933559,4054
45,0.00764531,3331
46,0.00604371,2639
47,0.00391077,1706
48,0.00269122,1180
49,0.00539146,2353
50,0.00306119,1333
51,0.00287635,1264
52,0.00151492,665
53,NAN,0
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
NAN,NAN,NAN
1,0.994949,148931
2,0.992399,149758
3,0.990368,149294
4,0.987701,149538
5,0.984371,149339
6,0.981588,149809
7,0.976714,149867
8,0.96955,149778
9,0.962404,149033
10,0.952498,148605
11,0.940677,149245
12,0.925002,147536
13,0.904119,146950
14,0.881653,147162
15,0.851999,145437
16,0.819615,143213
17,0.781715,140009
18,0.734414,137829
19,0.686494,136738
20,0.63084,130869
21,0.575854,126605
22,0.517477,120257
23,0.458627,112836
24,0.402242,106603
25,0.346395,97596
26,0.296291,88549
27,0.249259,78753
28,0.210862,69768
29,0.177521,61490
30,0.147742,53117
31,0.121894,45484
32,0.100432,38468
33,0.0834059,32668
34,0.0674157,26959
35,0.057156,23207
36,0.0444827,18300
37,0.0372994,15553
38,0.0298124,12541
39,0.0252361,10707
40,0.0197812,8421
41,0.0162142,6985
42,0.0123437,5333
43,0.00887954,3863
44,0.00838911,3650
45,0.00644662,2798
46,0.00632924,2759
47,0.00496336,2166
48,0.00318981,1392
49,0.00377079,1656
50,0.00339407,1484
51,0.00579571,2534
52,0.00323567,1407
53,0.00376751,1659
54,0.00268507,1174
55,0.00200302,878
56,0.00194016,853
57,0.00162185,712
58,0.000806092,354
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
NAN,NAN,NAN
1,0.995148,150559
2,0.992992,148912
3,0.991971,150600
4,0.98871,149668
5,0.986572,149807
6,0.982513,149456
7,0.977464,148813
8,0.972067,147899
9,0.965655,149296
10,0.957513,148246
11,0.946486,147825
12,0.933679,147188
13,0.915718,147481
14,0.895602,146593
15,0.870682,145228
16,0.842423,145125
17,0.808547,143463
18,0.769727,141208
19,0.724425,138063
20,0.67294,133985
21,0.616218,130003
22,0.55899,125021
23,0.502217,119174
24,0.443363,111939
25,0.388841,104847
26,0.338562,96463
27,0.289063,87179
28,0.244774,77615
29,0.205493,68667
30,0.171779,59745
31,0.143071,51755
32,0.118176,44072
33,0.0966697,37146
34,0.0802782,31573
35,0.0655096,26179
36,0.05413,22043
37,0.0454005,18737
38,0.0368138,15337
39,0.0291179,12318
40,0.0243487,10338
41,0.0206301,8844
42,0.0161697,6969
43,0.0143268,6188
44,0.0116916,5056
45,0.00935999,4061
46,0.00899761,3911
47,0.00615115,2675
48,0.00811691,3541
49,0.00541156,2346
50,0.00447106,1961
51,0.00307492,1345
52,0.00220882,969
53,0.00113539,498
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
NAN,NAN,NAN
1,0.994999,151612
2,0.993097,149629
3,0.992462,150232
4,0.989952,148570
5,0.987362,149450
6,0.983145,148682
7,0.97895,148774
8,0.973237,149968
9,0.965927,149145
10,0.957146,149579
11,0.947046,149583
12,0.933504,148653
13,0.917409,147835
14,0.895225,146509
15,0.871566,145094
16,0.842413,144500
17,0.80869,143371
18,0.76776,141704
19,0.722406,138330
20,0.669672,133609
21,0.614802,130354
22,0.555975,123258
23,0.500681,118744
24,0.444089,111993
25,0.389338,104360
26,0.336674,96066
27,0.288506,87369
28,0.244133,78146
29,0.206722,68981
30,0.17463,60736
31,0.143495,51740
32,0.119599,44708
33,0.0990139,38114
34,0.0809072,31822
35,0.0673467,27038
36,0.0547001,22310
37,0.0429628,17843
38,0.035615,14957
39,0.0280375,11813
40,0.0240395,10225
41,0.0187509,8019
42,0.0154005,6658
43,0.0126861,5492
44,0.0114109,4947
45,0.00988151,4280
46,0.00723381,3153
47,0.00804185,3496
48,0.00533951,2330
49,0.00535928,2346
50,0.00409688,1793
51,0.00245483,1071
52,0.00253583,1112
53,0.00297958,1305
54,0.00156519,688
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
NAN,NAN,NAN
1,0.993108,149993
2,0.989083,147864
3,0.987234,148948
4,0.983234,149422
5,0.97852,150100
6,0.972424,149904
7,0.963908,149505
8,0.953689,148334
9,0.941376,147861
10,0.926015,146678
11,0.908602,147279
12,0.886563,146469
13,0.8609,145128
14,0.829478,142623
15,0.793246,141224
16,0.751028,139209
17,0.705633,136418
18,0.654016,132567
19,0.597685,128880
20,0.539659,123611
21,0.483559,117336
22,0.424085,109508
23,0.371777,101314
24,0.320409,92612
25,0.273553,84159
26,0.233453,75964
27,0.196728,66478
28,0.16381,57446
29,0.136827,49856
30,0.113121,42476
31,0.0918233,35474
32,0.0744767,29488
33,0.0619899,25027
34,0.0509132,20765
35,0.0413134,17102
36,0.0350804,14711
37,0.0304669,12860
38,0.0249037,10566
39,0.0191399,8169
40,0.0169596,7324
41,0.0130197,5605
42,0.0116169,5030
43,0.00852385,3709
44,0.00687593,3001
45,0.0056296,2455
46,0.00382053,1677
47,0.00262879,1150
48,0.00220222,970
49,0.00111606,488
50,NAN,0
51,NAN,0
52,NAN,0
53,NAN,0
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
NAN,NAN,NAN
1,0.993392,149574
2,0.990498,149482
3,0.988587,149593
4,0.9843,148143
5,0.980844,148997
6,0.974509,149056
7,0.967825,148687
8,0.959117,148409
9,0.947348,147612
10,0.932733,147051
11,0.915125,145762
12,0.894125,146253
13,0.869021,146211
14,0.837563,142987
15,0.802271,142278
16,0.761943,140177
17,0.713421,136894
18,0.66311,133752
19,0.607627,129221
20,0.549776,124416
21,0.492349,118373
22,0.433721,111334
23,0.378536,103033
24,0.326381,94336
25,0.278637,84991
26,0.233762,75024
27,0.199253,67559
28,0.162771,57234
29,0.135387,49811
30,0.111959,42414
31,0.0920923,35625
32,0.0756412,29836
33,0.0603212,24396
34,0.0502419,20663
35,0.0400799,16595
36,0.0328797,13779
37,0.0261118,11088
38,0.0220604,9389
39,0.01837,7846
40,0.0145824,6272
41,0.0130616,5635
42,0.0106389,4602
43,0.00872826,3785
44,0.00729781,3173
45,0.00573389,2494
46,0.00451177,1964
47,0.0033202,1450
48,0.00282863,1238
49,0.0013645,599
50,NAN,0
51,NAN,0
52,NAN,0
53,NAN,0
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
NAN,NAN,NAN
1,0.99382,151642
2,0.990562,149140
3,0.989166,149191
4,0.984948,149260
5,0.981388,150962
6,0.975324,149684
7,0.968366,149233
8,0.959627,148412
9,0.949215,149154
10,0.93624,148718
11,0.919076,147985
12,0.899195,146175
13,0.875445,145942
14,0.84571,145167
15,0.812237,143203
16,0.770471,139641
17,0.727726,138575
18,0.679625,135034
19,0.626124,129850
20,0.569999,125223
21,0.511549,119700
22,0.453154,112857
23,0.396494,105059
24,0.342947,96758
25,0.292641,87922
26,0.249027,79160
27,0.210908,70058
28,0.176221,61198
29,0.147396,52848
30,0.120703,44706
31,0.0995211,38176
32,0.0814158,32106
33,0.0677756,27250
34,0.0551276,22398
35,0.0446728,18510
36,0.0373642,15659
37,0.0305805,12807
38,0.026281,11136
39,0.0217967,9270
40,0.0172058,7376
41,0.0140132,6050
42,0.0114346,4938
43,0.0092276,3999
44,0.00741039,3218
45,0.00873832,3800
46,0.00727721,3166
47,0.00644152,2801
48,0.00431827,1882
49,0.00287673,1257
50,0.00212947,936
51,0.0010241,452
52,NAN,0
53,NAN,0
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
NAN,NAN,NAN
1,0.993046,150662
2,0.989445,149419
3,0.987427,149929
4,0.982577,148318
5,0.979118,149619
6,0.972128,148304
7,0.964774,148251
8,0.953631,147829
9,0.942642,147761
10,0.928148,148809
11,0.909527,146101
12,0.88814,146330
13,0.86289,145743
14,0.831312,144458
15,0.793135,141209
16,0.750508,140095
17,0.706546,137780
18,0.656119,134009
19,0.600082,128414
20,0.54194,123992
21,0.483515,116708
22,0.428025,109803
23,0.37178,101272
24,0.319174,92809
25,0.27357,84151
26,0.23125,74599
27,0.194971,66323
28,0.161072,57153
29,0.134305,49284
30,0.108699,41146
31,0.090109,34943
32,0.0740792,29397
33,0.0611553,24703
34,0.0492994,20179
35,0.0396441,16479
36,0.031135,13085
37,0.0260787,11102
38,0.0191303,8177
39,0.0157095,6792
40,0.0142579,6157
41,0.0107568,4635
42,0.00868891,3786
43,0.00815921,3550
44,0.00540605,2349
45,0.00470605,2068
46,0.00352302,1546
47,0.00349189,1526
48,0.00346489,1512
49,0.00179573,786
50,NAN,0
51,NAN,0
52,NAN,0
53,NAN,0
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
NAN,NAN,NAN
1,0.99344,150519
2,0.990265,149329
3,0.989188,150323
4,0.985683,149327
5,0.982377,150178
6,0.97716,149572
7,0.970324,148444
8,0.96301,149228
9,0.951835,148195
10,0.939678,148610
11,0.924452,148736
12,0.90803,149419
13,0.882178,146581
14,0.856388,145443
15,0.821012,143600
16,0.783169,141799
17,0.741243,139439
18,0.694694,136324
19,0.639198,131143
20,0.584782,127062
21,0.525126,121241
22,0.466543,115168
23,0.409559,107795
24,0.357773,100520
25,0.308504,90714
26,0.26114,81281
27,0.218532,71906
28,0.182539,62736
29,0.153323,54853
30,0.126169,46493
31,0.104994,39779
32,0.0840245,32734
33,0.0681386,27275
34,0.0554255,22512
35,0.0459538,18971
36,0.0366337,15304
37,0.0316541,13373
38,0.0255407,10820
39,0.0214374,9179
40,0.0162392,6968
41,0.013448,5835
42,0.00907731,3932
43,0.00760846,3317
44,0.00579731,2527
45,0.00648211,2830
46,0.00520726,2270
47,0.00331131,1448
48,0.0043946,1917
49,0.00339376,1477
50,0.00223778,979
51,0.00334031,1464
52,0.00217952,955
53,0.00112117,492
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
NAN,NAN,NAN
1,0.993751,150441
2,0.99032,149374
3,0.988535,149764
4,0.984887,149171
5,0.982036,149515
6,0.977374,149548
7,0.971668,148812
8,0.963722,149323
9,0.953771,149393
10,0.939721,147758
11,0.925592,148067
12,0.905621,147234
13,0.882097,145599
14,0.853971,143181
15,0.821096,142286
16,0.781061,140409
17,0.737035,138152
18,0.686789,135213
19,0.636026,131840
20,0.578111,126619
21,0.522381,121955
22,0.463963,115325
23,0.405759,107257
24,0.352514,99020
25,0.302889,90073
26,0.257362,80596
27,0.217274,71572
28,0.179489,61639
29,0.150672,54116
30,0.124646,46335
31,0.101445,38830
32,0.0844515,33038
33,0.0678051,27123
34,0.0556714,22717
35,0.045187,18575
36,0.0365374,15241
37,0.0291338,12309
38,0.0230066,9817
39,0.0192558,8268
40,0.0160414,6899
41,0.0136551,5900
42,0.0110172,4762
43,0.00880784,3825
44,0.00637878,2780
45,0.0050206,2190
46,0.00680136,2966
47,0.00405178,1764
48,0.00528042,2307
49,0.0039494,1726
50,0.00290438,1276
51,0.00305901,1346
52,0.00190101,835
53,0.000910887,401
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
NAN,NAN,NAN
1,0.993311,150421
2,0.989578,149641
3,0.988466,150063
4,0.984679,150066
5,0.980405,149452
6,0.975428,147873
7,0.968706,148834
8,0.959154,148783
9,0.949852,149178
10,0.934935,148046
11,0.918502,146084
12,0.897707,146556
13,0.873105,146397
14,0.843858,144158
15,0.812189,143586
16,0.769453,140045
17,0.723699,138047
18,0.672454,134542
19,0.614862,129651
20,0.556414,124200
21,0.499686,117798
22,0.443158,112231
23,0.390259,104986
24,0.336849,95850
25,0.290925,87641
26,0.245046,77991
27,0.205665,68630
28,0.172101,60171
29,0.1422,51374
30,0.118013,44238
31,0.0981902,37648
32,0.0797699,31405
33,0.0658755,26544
34,0.0534908,21789
35,0.0451563,18563
36,0.0360991,15072
37,0.0292773,12382
38,0.0241653,10288
39,0.0198775,8512
40,0.0169435,7289
41,0.0133469,5769
42,0.0108951,4714
43,0.00767635,3335
44,0.00744374,3245
45,0.00529317,2308
46,0.00389087,1703
47,0.00450183,1977
48,0.00266603,1168
49,0.00136883,604
50,NAN,0
51,NAN,0
52,NAN,0
53,NAN,0
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
NAN,NAN,NAN
1,0.993737,150742
2,0.989742,148495
3,0.988035,149879
4,0.983274,148552
5,0.980091,149061
6,0.975323,148808
7,0.969219,148592
8,0.96011,148555
9,0.949446,149459
10,0.93553,148172
11,0.919167,147974
12,0.899536,146655
13,0.875591,145666
14,0.848546,145518
15,0.815957,142635
16,0.776788,141286
17,0.732074,139212
18,0.682656,135886
19,0.627604,131360
20,0.570871,126501
21,0.511524,120160
22,0.453479,113756
23,0.396881,106162
24,0.345619,98023
25,0.295786,88434
26,0.250778,78992
27,0.21191,69899
28,0.176104,60775
29,0.146589,52903
30,0.122183,45562
31,0.0992916,38137
32,0.0828878,32571
33,0.0678651,27245
34,0.054158,22089
35,0.0452454,18658
36,0.0381109,15863
37,0.0316105,13267
38,0.0263532,11183
39,0.0199733,8506
40,0.0172969,7437
41,0.0139621,6022
42,0.010705,4630
43,0.00912638,3965
44,0.00868317,3776
45,0.00693532,3019
46,0.00723681,3162
47,0.00486501,2121
48,0.00334965,1463
49,0.00240061,1051
50,0.00198666,872
51,0.00210463,919
52,0.00146778,643
53,0.000735884,323
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
NAN,NAN,NAN
1,0.993015,150277
2,0.989801,149453
3,0.98772,150332
4,0.984743,149873
5,0.980063,148509
6,0.974444,147717
7,0.968578,149687
8,0.960063,149765
9,0.949356,148147
10,0.936537,147483
11,0.920677,146940
12,0.901446,146769
13,0.87863,144612
14,0.849083,144075
15,0.813993,142155
16,0.771996,140149
17,0.726145,138078
18,0.676368,134838
19,0.621499,130889
20,0.563096,125938
21,0.508624,120872
22,0.450118,113559
23,0.392603,105836
24,0.341934,97539
25,0.29142,87490
26,0.24939,79259
27,0.208063,68835
28,0.174294,60300
29,0.144988,52067
30,0.121224,45289
31,0.100732,38650
32,0.0841883,32946
33,0.0686657,27367
34,0.0558232,22676
35,0.0456389,18904
36,0.0353917,14797
37,0.0308342,13034
38,0.0244494,10376
39,0.0197628,8458
40,0.0157753,6794
41,0.0138137,5962
42,0.010987,4750
43,0.00959412,4177
44,0.0063696,2785
45,0.00515378,2258
46,0.00331925,1452
47,0.00164351,723
48,NAN,0
49,NAN,0
50,NAN,0
51,NAN,0
52,NAN,0
53,NAN,0
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
NAN,NAN,NAN
1,0.993756,151838
2,0.989774,149347
3,0.988621,149519
4,0.985007,148079
5,0.981919,148092
6,0.976609,148386
7,0.971073,148813
8,0.96284,148364
9,0.952359,149009
10,0.939751,147228
11,0.923197,146263
12,0.906863,146705
13,0.882254,145901
14,0.854665,144888
15,0.821096,143948
16,0.782173,140659
17,0.737142,138719
18,0.688817,135316
19,0.633809,130692
20,0.577745,127160
21,0.522108,121695
22,0.461535,113785
23,0.405615,106566
24,0.347549,96930
25,0.296641,88410
26,0.249856,78556
27,0.210846,69893
28,0.176937,61329
29,0.146674,52750
30,0.120894,44938
31,0.100056,38464
32,0.0820036,32180
33,0.068207,27381
34,0.0544646,22206
35,0.0452032,18632
36,0.0376487,15739
37,0.03133,13187
38,0.0250454,10631
39,0.0199917,8544
40,0.0156392,6732
41,0.0130635,5633
42,0.00956622,4146
43,0.00839658,3650
44,0.00580474,2528
45,0.00519315,2261
46,0.00389745,1707
47,0.00228294,1000
48,0.00121648,535
49,NAN,0
50,NAN,0
51,NAN,0
52,NAN,0
53,NAN,0
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
NAN,NAN,NAN
