Generation,Drive_Allele_Gene_Frequency,Num_Drive_Gene
1,0.00332067,507
2,0.00529772,801
3,0.00647505,982
4,0.00835961,1262
5,0.0103181,1561
6,0.0128178,1943
7,0.0159493,2440
8,0.0198596,3005
9,0.0253248,3871
10,0.032884,5050
11,0.0413044,6333
12,0.0532771,8267
13,0.0672891,10695
14,0.0848741,13684
15,0.106399,17549
16,0.134609,22639
17,0.166744,28618
18,0.20147,35859
19,0.242729,45052
20,0.289759,55964
21,0.341882,69137
22,0.396784,84903
23,0.456298,103363
24,0.514426,124079
25,0.570288,146962
26,0.625834,170688
27,0.677933,196185
28,0.723737,221439
29,0.765553,246325
30,0.802432,270856
31,0.834188,292814
32,0.861954,312730
33,0.884889,332297
34,0.904812,348606
35,0.922134,363271
36,0.936259,378216
37,0.947804,387815
38,0.957519,397377
39,0.96454,403935
40,0.970508,409692
41,0.976047,415884
42,0.979681,420147
43,0.983286,421750
44,0.986054,424590
45,0.988859,426482
46,0.990589,430314
47,0.992567,431741
48,0.994794,433935
49,0.996612,436504
50,0.99678,437036
51,0.997695,438085
52,0.998796,438172
53,NAN,0
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
NAN,NAN,NAN
1,0.00327329,491
2,0.00497615,750
3,0.00583277,885
4,0.00818227,1239
5,0.00989455,1490
6,0.0130799,1975
7,0.016097,2443
8,0.0204482,3139
9,0.0257292,3957
10,0.0335624,5137
11,0.0433443,6680
12,0.0553061,8671
13,0.0698103,11050
14,0.0868979,14048
15,0.108661,17845
16,0.135594,22735
17,0.163299,28149
18,0.201858,35620
19,0.243717,44867
20,0.291863,55865
21,0.34457,69898
22,0.401697,86178
23,0.460015,105153
24,0.519578,125675
25,0.575342,148727
26,0.631637,172644
27,0.682866,200066
28,0.730424,225213
29,0.771742,250621
30,0.80952,275061
31,0.842905,298048
32,0.870596,321666
33,0.893618,339659
34,0.912761,356896
35,0.925353,367158
36,0.939144,377564
37,0.950075,390686
38,0.957337,398505
39,0.967061,403833
40,0.973771,413091
41,0.978711,417797
42,0.983636,422758
43,0.987483,426329
44,0.989287,428380
45,0.990131,430207
46,0.993026,431889
47,0.993904,432699
48,0.994948,434483
49,0.996192,434782
50,0.994962,435274
51,0.996606,435702
52,0.99597,437441
53,0.996418,433699
54,0.99813,438183
55,NAN,0
56,NAN,0
57,NAN,0
