Number,DRIVE_EFFICIENCY,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
19,0.6,9,0.472973,10,0.548673,9.357027741,25,0.45509,26,0.586066,25.34288725,16,15.98585951
0,0.6,9,0.428,10,0.543611,9.622778109,25,0.456332,26,0.57234,25.37642232,16,15.75364421
1,0.6,8,0.44586,9,0.532039,8.628227294,22,0.461233,23,0.5,23,14,14.37177271
2,0.6,7,0.445525,8,0.565891,7.452577971,25,0.458256,26,0.54646,25.47326652,18,18.02068855
3,0.6,9,0.483871,10,0.518519,9.465510275,28,0.492375,29,0.543103,28.15031147,19,18.68480119
4,0.6,8,0.47505,9,0.523207,8.518097058,25,0.459854,26,0.506726,25.85650282,17,17.33840576
5,0.6,9,0.479915,10,0.56051,9.249209008,23,0.458159,24,0.554639,23.43367537,14,14.18446637
6,0.6,8,0.448065,9,0.514463,8.782177174,25,0.381041,26,0.518595,25.86481673,17,17.08263955
7,0.6,8,0.466667,9,0.553911,8.382066389,24,0.407129,25,0.50813,24.91950575,16,16.53743936
8,0.6,8,0.468813,9,0.580897,8.278246672,27,0.498016,28,0.517787,27.100349,19,18.82210232
9,0.6,8,0.428571,9,0.511811,8.858109082,24,0.414433,25,0.524851,24.77493706,16,15.91682798
10,0.6,8,0.472,9,0.507874,8.780509561,26,0.463855,27,0.523166,26.60941478,18,17.82890522
11,0.6,8,0.481061,9,0.527835,8.404904434,20,0.393502,21,0.516949,20.86270221,12,12.45779778
12,0.6,10,0.466258,11,0.610753,10.23351673,23,0.453571,24,0.5,24,13,13.76648327
13,0.6,10,0.475345,11,0.608286,10.18545821,26,0.462,27,0.547009,26.44701149,16,16.26155328
14,0.6,9,0.480726,10,0.628151,9.130737663,23,0.414587,24,0.507692,23.9173836,14,14.78664594
15,0.6,8,0.464286,9,0.526205,8.576785801,26,0.493617,27,0.60041,26.05976984,18,17.48298403
16,0.6,8,0.473094,9,0.562249,8.301789019,21,0.436047,22,0.522267,21.74174206,13,13.43995304
17,0.6,8,0.47541,9,0.505976,8.804488648,25,0.454,26,0.521825,25.678216,17,16.87372735
18,0.6,8,0.491031,9,0.552209,8.146604989,23,0.412371,24,0.501085,23.98776969,15,15.8411647
19,0.6,8,0.466905,9,0.530938,8.516842878,26,0.473896,27,0.51153,26.6936281,18,18.17678522
0,0.6,8,0.482533,9,0.528541,8.379651365,26,0.417671,27,0.554604,26.60123564,18,18.22158428
1,0.6,9,0.432489,10,0.542268,9.614971898,24,0.454728,25,0.532787,24.57997156,15,14.96499966
2,0.6,9,0.486708,10,0.586558,9.13311968,25,0.488889,26,0.551579,25.1772372,16,16.04411752
3,0.6,9,0.493433,10,0.604839,9.058946556,25,0.452083,26,0.555154,25.46489313,16,16.40594658
4,0.6,8,0.433892,9,0.535857,8.648340117,23,0.487713,24,0.577465,23.13689946,15,14.48855934
5,0.6,9,0.480412,10,0.576305,9.204269342,25,0.462929,26,0.524211,25.60492477,16,16.40065543
6,0.6,8,0.341564,9,0.541304,8.793211175,27,0.466102,28,0.533865,27.5002435,19,18.70703232
7,0.6,9,0.378758,10,0.516129,9.882588028,26,0.44489,27,0.547297,26.53814681,17,16.65555878
8,0.6,10,0.439425,11,0.546218,10.56721883,22,0.43346,23,0.516269,22.80353585,12,12.23631702
9,0.6,8,0.423228,9,0.530534,8.715449276,25,0.383743,26,0.530738,25.79089085,17,17.07544157
10,0.6,9,0.460215,10,0.561674,9.39212884,23,0.454733,24,0.54065,23.52686895,14,14.13474011
11,0.6,8,0.403397,9,0.522177,8.813293484,24,0.485981,25,0.553611,24.20728966,16,15.39399618
12,0.6,8,0.47037,9,0.508806,8.770891872,24,0.430584,25,0.532389,24.68185256,16,15.91096069
13,0.6,7,0.384134,8,0.519115,7.858387477,24,0.476293,25,0.538784,24.37936663,17,16.52097915
14,0.6,9,0.477178,10,0.574074,9.235530878,25,0.402985,26,0.521542,25.81829837,16,16.58276749
15,0.6,8,0.40592,9,0.571429,8.568428303,24,0.394973,25,0.520343,24.8377363,16,16.269308
16,0.6,10,0.479245,11,0.569869,10.22902322,26,0.488,27,0.550847,26.1909399,16,15.96191668
17,0.6,8,0.4375,9,0.55481,8.532776404,25,0.49812,26,0.563559,25.02872905,17,16.49595264
18,0.6,8,0.484342,9,0.532438,8.325557219,24,0.491803,25,0.636364,24.05670271,16,15.73114549
19,0.6,9,0.466151,10,0.556017,9.376660806,26,0.410526,27,0.577083,26.53719748,17,17.16053667
0,0.65,7,0.452632,8,0.54262,7.526381295,23,0.477541,24,0.556522,23.28435953,16,15.75797823
1,0.65,10,0.495816,11,0.574194,10.05338233,22,0.439394,23,0.566,22.47869769,12,12.42531537
2,0.65,7,0.369403,8,0.514894,7.897629407,23,0.430712,24,0.557114,23.54815588,16,15.65052648
3,0.65,7,0.460905,8,0.527835,7.584117735,21,0.402923,22,0.502804,21.97192659,14,14.38780886
4,0.65,9,0.465164,10,0.567829,9.339317197,24,0.484725,25,0.586912,24.14948085,15,14.81016366
5,0.65,10,0.487476,11,0.603104,10.10831287,23,0.48497,24,0.556064,23.21141025,13,13.10309738
6,0.65,8,0.391218,9,0.539062,8.735789075,24,0.495935,25,0.582485,24.04696707,16,15.311178
7,0.65,9,0.482546,10,0.575099,9.188583838,24,0.46729,25,0.582751,24.28329912,15,15.09471528
8,0.65,7,0.406,8,0.521569,7.813366906,24,0.471783,25,0.5125,24.69300292,17,16.87963602
9,0.65,8,0.488095,9,0.564935,8.154932327,23,0.492248,24,0.530488,23.20271967,15,15.04778734
10,0.65,9,0.484076,10,0.62203,9.115429781,25,0.474012,26,0.529284,25.47018382,16,16.35475404
11,0.65,7,0.409357,8,0.529774,7.752742553,23,0.46822,24,0.611364,23.2220142,16,15.46927164
12,0.65,9,0.474074,10,0.540486,9.390381256,26,0.438525,27,0.540486,26.60292661,17,17.21254535
13,0.65,8,0.476371,9,0.537209,8.388392123,24,0.487854,25,0.568085,24.15138787,16,15.76299574
14,0.65,8,0.400411,9,0.58351,8.543907941,25,0.42115,26,0.518519,25.809806,17,17.26589806
15,0.65,8,0.470356,9,0.514286,8.674800819,23,0.467456,24,0.542214,23.43532465,15,14.76052383
16,0.65,7,0.476289,8,0.590234,7.208091623,23,0.464491,24,0.513189,23.72916752,16,16.5210759
17,0.65,8,0.486056,9,0.540373,8.256715209,25,0.462687,26,0.553816,25.40945253,17,17.15273733
18,0.65,9,0.490272,10,0.619238,9.075430734,22,0.44894,23,0.564,22.44376847,13,13.36833773
19,0.65,8,0.488798,9,0.612371,8.09065087,24,0.469027,25,0.579957,24.27921212,16,16.18856125
0,0.65,8,0.431412,9,0.526112,8.724266103,26,0.497967,27,0.572854,26.02714757,18,17.30288147
1,0.65,7,0.416819,8,0.502804,7.967389661,23,0.479718,24,0.572534,23.21851836,16,15.2511287
2,0.65,8,0.443623,9,0.53012,8.651779831,22,0.429412,23,0.547131,22.59963133,14,13.94785149
3,0.65,9,0.487859,10,0.566316,9.154747186,25,0.466926,26,0.547718,25.40937222,16,16.25462503
4,0.65,8,0.43609,9,0.530786,8.674896511,23,0.4714,24,0.596774,23.22811747,15,14.55322096
5,0.65,7,0.461066,8,0.54191,7.481594181,22,0.4,23,0.502273,22.97777517,15,15.49618099
6,0.65,9,0.495292,10,0.59205,9.048657475,22,0.429368,23,0.504329,22.94224997,13,13.89359249
7,0.65,8,0.391941,9,0.51992,8.844349464,24,0.454369,25,0.561866,24.42448626,16,15.5801368
8,0.65,8,0.43222,9,0.569565,8.493501766,24,0.412602,25,0.554217,24.61715214,16,16.12365037
9,0.65,8,0.43956,9,0.551793,8.538522538,24,0.459016,25,0.554393,24.42970527,16,15.89118274
10,0.65,10,0.475709,11,0.583682,10.22497291,20,0.493976,21,0.565126,20.0846662,10,9.859693288
11,0.65,8,0.449219,9,0.522013,8.697598703,24,0.448052,25,0.525912,24.66719753,16,15.96959883
12,0.65,7,0.445833,8,0.505285,7.911104757,23,0.465066,24,0.573705,23.3215604,16,15.41045564
13,0.65,9,0.493534,10,0.571429,9.083009179,21,0.398721,22,0.5666,21.6032857,12,12.52027652
14,0.65,7,0.396768,8,0.508511,7.923834155,22,0.380392,23,0.507246,22.94287922,15,15.01904506
15,0.65,8,0.45283,9,0.534517,8.577448064,23,0.49711,24,0.587473,23.03198212,15,14.45453405
16,0.65,8,0.482618,9,0.616379,8.129948191,23,0.442797,24,0.520325,23.73783665,15,15.60788846
17,0.65,7,0.496894,8,0.554639,7.053788207,25,0.491557,26,0.584034,25.09129838,18,18.03751017
18,0.65,7,0.428571,8,0.539419,7.644386908,24,0.456562,25,0.543611,24.49900631,17,16.8546194
19,0.65,9,0.494824,10,0.574427,9.065022675,23,0.492278,24,0.603734,23.06928295,14,14.00426027
0,0.65,7,0.381898,8,0.5,8,24,0.475207,25,0.539957,24.38290347,17,16.38290347
1,0.65,9,0.458848,10,0.571429,9.365532372,24,0.482436,25,0.559524,24.2278435,15,14.86231113
2,0.65,8,0.435897,9,0.577551,8.452532226,21,0.454175,22,0.60119,21.31170289,13,12.85917066
3,0.65,8,0.45509,9,0.540984,8.52285375,22,0.408081,23,0.552734,22.63544482,14,14.11259107
4,0.65,7,0.354251,8,0.50989,7.936455516,23,0.489879,24,0.552301,23.16213835,16,15.22568283
5,0.65,8,0.498956,9,0.594705,8.010903508,22,0.426339,23,0.527888,22.72537396,14,14.71447045
6,0.65,7,0.413502,8,0.546392,7.65089924,23,0.490683,24,0.569721,23.11788001,16,15.46698077
7,0.65,8,0.392786,9,0.517672,8.858494947,25,0.461053,26,0.535787,25.52114165,17,16.6626467
8,0.65,8,0.472617,9,0.538144,8.417888809,19,0.475771,20,0.55754,19.29631034,11,10.87842153
9,0.65,8,0.469786,9,0.5762,8.283928806,24,0.484615,25,0.528421,24.3512076,16,16.06727879
10,0.65,8,0.456897,9,0.574109,8.367735385,23,0.458333,24,0.536424,23.53356981,15,15.16583442
11,0.65,8,0.458733,9,0.530093,8.578293161,24,0.440083,25,0.595785,24.38481844,16,15.80652527
12,0.65,8,0.48566,9,0.528184,8.337221334,24,0.492063,25,0.594758,24.07728711,16,15.74006578
13,0.65,8,0.477516,9,0.541016,8.35407874,24,0.457447,25,0.551527,24.45230655,16,16.09822781
14,0.65,8,0.423372,9,0.527721,8.734343405,24,0.394531,25,0.528942,24.78467536,16,16.05033196
15,0.65,6,0.378758,7,0.510246,6.922076539,21,0.445808,22,0.519608,21.73430894,15,14.8122324
16,0.65,8,0.463002,9,0.557734,8.390554406,21,0.461382,22,0.512146,21.76073595,13,13.37018155
17,0.65,8,0.481038,9,0.560175,8.239609791,24,0.478958,25,0.586957,24.19483514,16,15.95522535
18,0.65,8,0.480076,9,0.561224,8.245526692,24,0.46627,25,0.559574,24.36150647,16,16.11597978
19,0.65,9,0.497065,10,0.588727,9.032019812,23,0.472684,24,0.522199,23.55167121,14,14.5196514
0,0.65,8,0.40884,9,0.520958,8.813071942,23,0.409774,24,0.501832,23.9800995,15,15.16702756
1,0.65,9,0.494071,10,0.568345,9.079826049,23,0.471735,24,0.536585,23.43585197,14,14.35602592
2,0.65,7,0.398113,8,0.508969,7.919093238,22,0.470707,23,0.532632,22.47303997,15,14.55394673
3,0.65,10,0.409563,11,0.519588,10.82196773,23,0.497917,24,0.638889,23.01477598,13,12.19280825
4,0.65,8,0.487239,9,0.557235,8.182310418,23,0.417339,24,0.529915,23.73426841,15,15.55195799
5,0.65,9,0.480603,10,0.520343,9.488097635,21,0.495935,22,0.562762,21.06082871,12,11.57273107
6,0.65,8,0.418146,9,0.508475,8.906176311,25,0.462998,26,0.575314,25.32944549,17,16.42326918
7,0.65,9,0.418146,10,0.507843,9.912561178,23,0.452632,24,0.541752,23.53150808,14,13.6189469
8,0.65,7,0.443956,8,0.576305,7.423456165,21,0.494867,22,0.538976,21.11637081,14,13.69291464
9,0.65,7,0.45614,8,0.51272,7.775185578,22,0.470472,23,0.616183,22.20264771,15,14.42746213
10,0.65,7,0.465421,8,0.540373,7.461348596,24,0.408915,25,0.509018,24.90991279,17,17.44856419
11,0.65,7,0.365759,8,0.516736,7.889148678,22,0.441176,23,0.553672,22.52289859,15,14.63374991
12,0.65,9,0.446429,10,0.512048,9.816394642,23,0.488844,24,0.537109,23.23114058,14,13.41474594
13,0.65,8,0.481982,9,0.577381,8.188869904,25,0.448819,26,0.560538,25.45812261,17,17.26925271
14,0.65,7,0.382409,8,0.511673,7.909696435,25,0.49692,26,0.622351,25.02455533,18,17.1148589
15,0.65,8,0.413662,9,0.559917,8.590325117,21,0.498024,22,0.571429,21.02691915,13,12.43659403
16,0.65,8,0.462926,9,0.551282,8.41959799,24,0.464945,25,0.581858,24.29983834,16,15.88024035
17,0.65,6,0.415058,7,0.502203,6.974720294,23,0.47,24,0.575949,23.2831551,17,16.30843481
18,0.65,8,0.449153,9,0.569161,8.423696754,24,0.46055,25,0.589494,24.30594677,16,15.88225001
19,0.65,8,0.465696,9,0.521739,8.612101422,22,0.402985,23,0.560311,22.6166495,14,14.00454808
0,0.65,9,0.494929,10,0.635294,9.03612724,24,0.490909,25,0.548673,24.15738176,15,15.12125452
1,0.65,9,0.49503,10,0.550403,9.089754935,25,0.486762,26,0.638254,25.08738415,16,15.99762922
2,0.65,7,0.441118,8,0.529175,7.668680514,25,0.44685,26,0.504274,25.92557119,18,18.25689068
3,0.65,7,0.388672,8,0.5,8,23,0.474836,24,0.590726,23.21713694,16,15.21713694
4,0.65,8,0.486842,9,0.532567,8.287763805,23,0.455238,24,0.552885,23.4584063,15,15.17064249
5,0.65,7,0.409962,8,0.509761,7.902193409,23,0.362403,24,0.504744,23.96667158,16,16.06447818
6,0.65,7,0.391635,8,0.514161,7.88442453,22,0.482979,23,0.531049,22.35408779,15,14.46966326
7,0.65,7,0.4294,8,0.523622,7.74929422,23,0.441288,24,0.550847,23.5358939,16,15.78659968
8,0.65,7,0.4163,8,0.528455,7.746288618,22,0.413793,23,0.500971,22.98886187,15,15.24257325
9,0.65,8,0.496212,9,0.599165,8.036793488,23,0.417647,24,0.5,24,15,15.96320651
10,0.65,7,0.409736,8,0.540373,7.690952793,22,0.446809,23,0.534413,22.60717547,15,14.91622268
11,0.65,8,0.446058,9,0.547917,8.529575197,23,0.406122,24,0.551456,23.64594658,15,15.11637138
12,0.65,8,0.436285,9,0.514451,8.815124223,25,0.455466,26,0.55773,25.43548072,17,16.62035649
13,0.65,8,0.465409,9,0.543967,8.440324346,20,0.40678,21,0.511628,20.8890966,12,12.44877225
14,0.65,7,0.450734,8,0.571705,7.407254631,23,0.473233,24,0.557439,23.31787521,16,15.91062058
15,0.65,8,0.45283,9,0.52439,8.659167132,24,0.474088,25,0.543967,24.3708124,16,15.71164527
16,0.65,7,0.441704,8,0.51606,7.78401205,21,0.49004,22,0.556911,21.14894349,14,13.36493144
17,0.65,7,0.406746,8,0.506048,7.939094882,23,0.424901,24,0.5,24,16,16.06090512
18,0.65,8,0.457906,9,0.553047,8.442438066,24,0.479125,25,0.585417,24.19639296,16,15.75395489
19,0.65,7,0.417671,8,0.51875,7.814501529,22,0.40159,23,0.504132,22.95970432,15,15.14520279
0,0.65,8,0.456476,9,0.536765,8.542091694,24,0.494774,25,0.551797,24.09164723,16,15.54955554
1,0.65,8,0.490706,9,0.550193,8.156235816,23,0.480349,24,0.576172,23.20507603,15,15.04884021
2,0.65,8,0.43956,9,0.503043,8.952065907,22,0.431907,23,0.513889,22.83058476,14,13.87851886
3,0.65,9,0.496945,10,0.57485,9.039214428,24,0.461261,25,0.550847,24.43242248,15,15.39320805
4,0.65,9,0.497758,10,0.502304,9.493180818,24,0.466667,25,0.57671,24.30290886,15,14.80972804
5,0.65,8,0.454945,9,0.588358,8.337710718,22,0.486869,23,0.520788,22.38712816,14,14.04941744
6,0.65,8,0.42549,9,0.501104,8.985399529,24,0.471459,25,0.526087,24.52246101,16,15.53706148
7,0.65,7,0.420543,8,0.531646,7.715165207,22,0.484663,23,0.574194,22.17130379,15,14.45613859
8,0.65,8,0.422222,9,0.529284,8.726476247,22,0.432071,23,0.515504,22.81417425,14,14.087698
9,0.65,8,0.416499,9,0.531959,8.723202841,21,0.474438,22,0.587002,21.22708859,13,12.50388575
10,0.65,8,0.458753,9,0.574153,8.357426343,22,0.426692,23,0.532,22.69612945,14,14.33870311
11,0.65,8,0.471193,9,0.55123,8.359921037,21,0.49896,22,0.582996,21.01237565,13,12.65245461
12,0.65,9,0.423935,10,0.506931,9.916489951,24,0.486,25,0.574561,24.15808313,15,14.24159318
13,0.65,9,0.493014,10,0.546906,9.12962963,22,0.431965,23,0.521649,22.758608,13,13.62897837
14,0.65,7,0.344898,8,0.525164,7.860406288,24,0.453271,25,0.559748,24.43886473,17,16.57845844
15,0.65,9,0.494361,10,0.612705,9.047649226,23,0.435518,24,0.538947,23.62344217,14,14.57579294
16,0.65,9,0.430063,10,0.517647,9.798513427,25,0.481481,26,0.503704,25.83332583,16,16.03481241
17,0.65,9,0.497053,10,0.538922,9.070386205,23,0.395876,24,0.549603,23.67733059,14,14.60694439
18,0.65,9,0.401222,10,0.504638,9.955152007,26,0.493724,27,0.589792,26.06532873,17,16.11017672
19,0.65,7,0.439689,8,0.527831,7.684248145,23,0.483607,24,0.559524,23.21593319,16,15.53168505
0,0.65,8,0.381443,9,0.526316,8.818351246,19,0.430928,20,0.52214,19.75726878,11,10.93891753
1,0.65,8,0.47561,9,0.537634,8.393234877,24,0.482966,25,0.594203,24.1531325,16,15.75989762
2,0.65,8,0.466539,9,0.565957,8.336568831,25,0.481188,26,0.576687,25.19698636,17,16.86041753
3,0.65,8,0.415663,9,0.551148,8.622482194,20,0.446215,21,0.502994,20.94726924,12,12.32478704
4,0.65,8,0.481481,9,0.59604,8.161654693,22,0.468284,23,0.5629,22.33520758,14,14.17355288
5,0.65,9,0.485944,10,0.577253,9.153938823,23,0.438433,24,0.563025,23.4941489,14,14.34021008
6,0.65,7,0.434077,8,0.537313,7.638566004,23,0.46627,24,0.515094,23.69084876,16,16.05228276
7,0.65,8,0.451056,9,0.511013,8.816318361,22,0.439331,23,0.538126,22.61408978,14,13.79777142
8,0.65,9,0.473029,10,0.568465,9.28260824,24,0.423892,25,0.564103,24.54281048,15,15.26020224
9,0.65,8,0.463869,9,0.646489,8.19784799,21,0.377953,22,0.526523,21.82147809,13,13.6236301
10,0.65,9,0.491379,10,0.550102,9.146807895,25,0.487896,26,0.545652,25.2095713,16,16.06276341
11,0.65,9,0.498956,10,0.533769,9.029988797,25,0.443515,26,0.531716,25.64041224,16,16.61042344
12,0.65,8,0.412639,9,0.519824,8.815048747,24,0.426614,25,0.512249,24.85696269,16,16.04191394
13,0.65,8,0.448936,9,0.522541,8.693757218,22,0.495726,23,0.601215,22.04051607,14,13.34675886
14,0.65,8,0.459341,9,0.5,9,24,0.397938,25,0.503006,24.97138996,16,15.97138996
15,0.65,8,0.450281,9,0.587097,8.363400479,21,0.474409,22,0.547619,21.34955607,13,12.98615559
16,0.65,8,0.388211,9,0.521368,8.839527775,24,0.456019,25,0.54382,24.50091685,16,15.66138907
17,0.65,8,0.498084,9,0.56338,8.029343298,22,0.486762,23,0.569416,22.16016164,14,14.13081834
18,0.65,8,0.498929,9,0.563126,8.016683023,23,0.449136,24,0.536204,23.58418707,15,15.56750405
19,0.65,9,0.465587,10,0.5181,9.655323444,23,0.443798,24,0.574181,23.43105313,14,13.77572968
0,0.65,8,0.450304,9,0.564195,8.436347034,24,0.478175,25,0.617357,24.15680907,16,15.72046204
1,0.65,8,0.494929,9,0.596741,8.049807488,19,0.396262,20,0.506048,19.94491101,11,11.89510352
2,0.65,7,0.382189,8,0.537473,7.758680869,23,0.493927,24,0.616352,23.04960588,16,15.29092501
3,0.65,7,0.412826,8,0.52988,7.7447332,22,0.47451,23,0.531674,22.44591001,15,14.70117681
4,0.65,8,0.420168,9,0.530568,8.723115942,24,0.463796,25,0.563169,24.36432431,16,15.64120837
5,0.65,8,0.498127,9,0.619256,8.015462854,23,0.483471,24,0.615385,23.12530133,15,15.10983848
6,0.65,9,0.469758,10,0.501062,9.966074623,23,0.448276,24,0.514286,23.78357825,14,13.81750362
7,0.65,9,0.403509,10,0.517034,9.849953755,23,0.415966,24,0.504065,23.95385873,14,14.10390497
8,0.65,7,0.442623,8,0.543278,7.570036262,24,0.489559,25,0.567515,24.13393453,17,16.56389826
9,0.65,9,0.482906,10,0.581213,9.173883854,24,0.492119,25,0.553498,24.12839896,15,14.95451511
10,0.65,9,0.492632,10,0.590437,9.075333572,23,0.49789,24,0.54509,23.04470339,14,13.96936982
11,0.65,7,0.371245,8,0.5,8,22,0.369427,23,0.546263,22.73838472,15,14.73838472
12,0.65,8,0.461378,9,0.553471,8.419380409,23,0.42539,24,0.514607,23.8362756,15,15.41689519
13,0.65,7,0.478175,8,0.510345,7.678427106,23,0.405242,24,0.505285,23.94717272,16,16.26874561
14,0.65,8,0.484979,9,0.545809,8.246934079,23,0.46888,24,0.519553,23.61413376,15,15.36719968
15,0.65,8,0.402439,9,0.560241,8.618249452,26,0.447154,27,0.514085,26.7895594,18,18.17130995
16,0.65,8,0.461078,9,0.584946,8.314221591,24,0.48125,25,0.571749,24.20718461,16,15.89296302
17,0.65,9,0.498956,10,0.527542,9.036521374,24,0.459406,25,0.5,25,15,15.96347863
18,0.65,8,0.464684,9,0.579832,8.306700941,21,0.340996,22,0.5,22,13,13.69329906
19,0.65,7,0.455408,8,0.576674,7.367720548,20,0.473896,21,0.534274,20.43234291,13,13.06462236
0,0.65,8,0.419355,9,0.512088,8.869647267,22,0.466951,23,0.627232,22.20619412,14,13.33654685
1,0.65,8,0.416107,9,0.500931,8.989024333,23,0.480843,24,0.627083,23.13099699,15,14.14197266
2,0.65,7,0.418468,8,0.500975,7.988182821,23,0.430502,24,0.566116,23.51246921,16,15.52428639
3,0.65,8,0.446154,9,0.521008,8.719346995,24,0.47929,25,0.566148,24.23843515,16,15.51908815
4,0.65,8,0.392034,9,0.515504,8.874431036,22,0.48855,23,0.52381,22.32473057,14,13.45029954
5,0.65,7,0.456954,8,0.555319,7.437615005,22,0.458661,23,0.541436,22.49941407,15,15.06179907
6,0.65,7,0.422449,8,0.512774,7.85857736,24,0.447898,25,0.546371,24.52909935,17,16.67052199
7,0.65,8,0.485651,9,0.566176,8.178193108,23,0.477612,24,0.586667,23.20529091,15,15.0270978
8,0.65,7,0.471092,8,0.541016,7.413420285,23,0.465409,24,0.556641,23.37915424,16,15.96573396
9,0.65,7,0.4122,8,0.504065,7.955750286,24,0.427061,25,0.559426,24.55104446,17,16.59529417
10,0.65,9,0.494331,10,0.548975,9.103744235,26,0.451271,27,0.583658,26.36807995,17,17.26433571
11,0.65,8,0.46507,9,0.609658,8.241582981,23,0.480652,24,0.555336,23.25906486,15,15.01748188
12,0.65,9,0.465447,10,0.522917,9.601235427,21,0.41982,22,0.518234,21.81472148,12,12.21348606
13,0.65,9,0.460765,10,0.548936,9.444987581,22,0.392045,23,0.540161,22.72885441,13,13.28386683
14,0.65,9,0.499083,10,0.614072,9.007974676,22,0.377358,23,0.50108,22.99127075,13,13.98329608
15,0.65,7,0.484407,8,0.539095,7.285126536,25,0.483806,26,0.573696,25.18015352,18,17.89502698
16,0.65,8,0.444,9,0.55123,8.52224191,23,0.430556,24,0.576172,23.47689814,15,14.95465623
17,0.65,8,0.461386,9,0.626327,8.234107954,22,0.481038,23,0.533199,22.36352831,14,14.12942035
18,0.65,9,0.4294,10,0.524621,9.741433087,22,0.386574,23,0.523397,22.82899805,13,13.08756496
19,0.65,7,0.375796,8,0.500971,7.99224286,22,0.446394,23,0.552,22.50760373,15,14.51536087
0,0.65,8,0.407407,9,0.510121,8.90146426,20,0.420475,21,0.519669,20.8017118,12,11.90024754
1,0.65,7,0.412791,8,0.513308,7.867604485,24,0.462012,25,0.516529,24.69681017,17,16.82920568
2,0.65,8,0.355748,9,0.501044,8.992814668,25,0.430502,26,0.534368,25.66911213,17,16.67629746
3,0.65,9,0.480851,10,0.527721,9.408555579,22,0.492813,23,0.531959,22.18359475,13,12.77503917
4,0.65,8,0.489152,9,0.558352,8.156763006,23,0.493392,24,0.54343,23.13205963,15,14.97529663
5,0.65,8,0.439655,9,0.534884,8.633683017,23,0.494647,24,0.580786,23.06214374,15,14.42846073
6,0.65,9,0.470707,10,0.5629,9.31773562,22,0.398422,23,0.502868,22.97254083,13,13.65480521
7,0.65,7,0.481405,8,0.595041,7.163636524,24,0.453465,25,0.573034,24.38918951,17,17.22555298
8,0.65,7,0.451613,8,0.555556,7.465514753,22,0.447124,23,0.539112,22.57481411,15,15.10929935
9,0.65,9,0.496614,10,0.601399,9.032313785,24,0.456075,25,0.568228,24.39165247,15,15.35933869
10,0.65,9,0.436559,10,0.565678,9.491337448,22,0.481928,23,0.618952,22.1318893,13,12.64055186
11,0.65,9,0.498031,10,0.57265,9.026387381,22,0.42268,23,0.518738,22.80493035,13,13.77854297
12,0.65,7,0.363095,8,0.531008,7.81533294,24,0.454724,25,0.541339,24.52272701,17,16.70739407
13,0.65,8,0.4846,9,0.550813,8.232582725,24,0.468872,25,0.582796,24.27323479,16,16.04065206
14,0.65,9,0.470825,10,0.541414,9.413308022,25,0.400911,26,0.543726,25.69382768,16,16.28051966
15,0.65,7,0.414141,8,0.505906,7.93563995,23,0.485605,24,0.549356,23.22580038,16,15.29016043
16,0.65,8,0.453333,9,0.506438,8.878768478,21,0.404472,22,0.525843,21.78707434,13,12.90830586
17,0.65,8,0.467391,9,0.547619,8.406454106,23,0.454198,24,0.52521,23.64498958,15,15.23853547
18,0.65,8,0.459227,9,0.578947,8.340569663,22,0.473684,23,0.532009,22.45119589,14,14.11062622
19,0.65,8,0.437255,9,0.544304,8.586133453,22,0.442308,23,0.558233,22.49766659,14,13.91153314
0,0.7,8,0.434698,9,0.531008,8.678039664,22,0.462302,23,0.589438,22.29651712,14,13.61847745
1,0.7,9,0.497006,10,0.611354,9.02618323,22,0.493902,23,0.54023,22.13162666,13,13.10544343
2,0.7,7,0.466926,8,0.555556,7.373169356,21,0.4375,22,0.520468,21.75330248,14,14.38013312
3,0.7,7,0.453988,8,0.589431,7.339714862,20,0.458333,21,0.557377,20.42069181,13,13.08097695
4,0.7,7,0.444444,8,0.598113,7.361530302,20,0.461053,21,0.508046,20.82878301,13,13.46725271
5,0.7,7,0.375984,8,0.529915,7.805659679,25,0.47929,26,0.626482,25.14070058,18,17.3350409
6,0.7,6,0.413926,7,0.524809,6.776259661,21,0.379562,22,0.539683,21.75216867,15,14.97590901
7,0.7,8,0.443431,9,0.53493,8.618247194,22,0.442125,23,0.543933,22.56847203,14,13.95022483
8,0.7,8,0.429644,9,0.52766,8.717801175,21,0.414914,22,0.5154,21.84674482,13,13.12894364
9,0.7,8,0.488889,9,0.59417,8.105536612,20,0.443983,21,0.561441,20.4769109,12,12.37137428
10,0.7,8,0.470588,9,0.580786,8.266901396,21,0.489627,22,0.599237,21.09463553,13,12.82773413
11,0.7,7,0.441584,8,0.512304,7.8260181,24,0.488739,25,0.622917,24.08392583,17,16.25790773
12,0.7,8,0.430736,9,0.569087,8.500639677,22,0.432692,23,0.520697,22.76482018,14,14.2641805
13,0.7,7,0.344231,8,0.546154,7.771427722,23,0.442516,24,0.52834,23.66978934,16,15.89836161
14,0.7,8,0.416499,9,0.540541,8.673167153,22,0.433107,23,0.572289,22.48061531,14,13.80744816
15,0.7,8,0.452906,9,0.569937,8.4024062,22,0.480331,23,0.53277,22.37508343,14,13.97267723
16,0.7,7,0.454365,8,0.547862,7.488090527,24,0.497041,25,0.618483,24.02436554,17,16.53627501
