Number,DRIVE_EFFICIENCY,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
0,0.5,7,0.483816,8,0.58642,7.157732642,20,0.478079,21,0.605263,20.17235659,13,13.01462394
1,0.5,6,0.34739,7,0.55098,6.749594774,20,0.490909,21,0.631068,20.06486205,14,13.31526728
2,0.5,6,0.375,7,0.572792,6.631977026,22,0.486166,23,0.589362,22.13405558,16,15.50207856
3,0.5,6,0.421687,7,0.514583,6.843017999,22,0.408602,23,0.53663,22.71389071,16,15.87087271
4,0.5,6,0.416149,7,0.512876,6.866883083,22,0.422311,23,0.608871,22.41642903,16,15.54954595
5,0.5,6,0.366935,7,0.504,6.970816766,22,0.495763,23,0.57109,22.05624809,16,15.08543133
6,0.5,7,0.441057,8,0.573171,7.446152565,21,0.493409,22,0.575492,21.08029677,14,13.63414421
7,0.5,7,0.45679,8,0.525275,7.630941082,22,0.46169,23,0.568548,22.35851317,15,14.72757209
8,0.5,8,0.489524,9,0.63655,8.071252704,20,0.453333,21,0.547085,20.49777071,12,12.42651801
9,0.5,7,0.444668,8,0.543307,7.560954592,19,0.425847,20,0.530021,19.71181869,12,12.1508641
10,0.5,7,0.463362,8,0.564159,7.36348304,21,0.452138,22,0.558442,21.45023706,14,14.08675402
11,0.5,8,0.439516,9,0.548387,8.555556576,23,0.448214,24,0.539171,23.56934595,15,15.01378938
12,0.5,7,0.454348,8,0.542805,7.516092565,21,0.37155,22,0.528662,21.81756963,14,14.30147707
13,0.5,7,0.490119,8,0.617769,7.077406972,19,0.464789,20,0.593407,19.27376417,12,12.1963572
14,0.5,6,0.357834,7,0.517176,6.8922067,19,0.425287,20,0.513078,19.85103257,13,12.95882587
15,0.5,6,0.356061,7,0.512,6.923046832,19,0.462527,20,0.570796,19.34611015,13,12.42306332
16,0.5,7,0.444672,8,0.502924,7.949804299,21,0.494737,22,0.609705,21.04577796,14,13.09597366
17,0.5,8,0.497854,9,0.601215,8.020762183,21,0.433892,22,0.58547,21.43613189,13,13.41536971
18,0.5,6,0.384906,7,0.5,7,21,0.416,22,0.527115,21.75597354,15,14.75597354
19,0.5,8,0.431452,9,0.591753,8.427620539,20,0.407186,21,0.538462,20.70701423,12,12.27939369
20,0.5,6,0.417012,7,0.510022,6.892248145,22,0.476008,23,0.585987,22.21815074,16,15.32590259
21,0.5,6,0.455598,7,0.547393,6.483708263,19,0.413208,20,0.502146,19.97587083,13,13.49216257
22,0.5,8,0.467961,9,0.568889,8.317444119,22,0.42348,23,0.520833,22.78600557,14,14.46856145
23,0.5,8,0.452569,9,0.544578,8.515503918,22,0.418919,23,0.507216,22.91827582,14,14.4027719
24,0.5,7,0.447894,8,0.61753,7.307163574,20,0.48203,21,0.653386,20.10486939,13,12.79770582
25,0.5,7,0.431412,8,0.513158,7.839037996,22,0.423228,23,0.527514,22.73616785,15,14.89712985
26,0.5,6,0.348837,7,0.511905,6.926993647,22,0.42735,23,0.537572,22.65912431,16,15.73213067
27,0.5,7,0.426877,8,0.57515,7.493164636,22,0.499065,23,0.541176,22.02220322,15,14.52903859
28,0.5,8,0.470817,9,0.539823,8.422905255,21,0.489583,22,0.571749,21.12677993,13,12.70387468
29,0.5,6,0.374558,7,0.5,7,21,0.498978,22,0.572447,21.01391063,15,14.01391063
30,0.5,7,0.388664,8,0.540909,7.731294952,20,0.489194,21,0.593333,20.10376516,13,12.37247021
31,0.5,8,0.493534,9,0.591006,8.066336999,21,0.490196,22,0.574561,21.11620933,13,13.04987233
32,0.5,8,0.463617,9,0.573913,8.329866904,19,0.431452,20,0.540598,19.62803951,11,11.2981726
33,0.5,7,0.478873,8,0.595388,7.181324293,21,0.409683,22,0.546314,21.66102861,14,14.47970432
34,0.5,7,0.390909,8,0.553333,7.671643353,21,0.477707,22,0.554566,21.29005061,14,13.61840726
35,0.5,7,0.453125,8,0.505112,7.901667725,19,0.463796,20,0.56699,19.35083435,12,11.44916663
36,0.5,6,0.460744,7,0.554585,6.418324613,20,0.392857,21,0.530021,20.78113062,14,14.362806
37,0.5,7,0.45521,8,0.536481,7.551119095,21,0.366876,22,0.515873,21.89346765,14,14.34234856
38,0.5,7,0.44186,8,0.541126,7.585699031,19,0.461078,20,0.551724,19.42938464,12,11.84368561
39,0.5,6,0.456439,7,0.544444,6.49498324,21,0.485126,22,0.636364,21.0983483,15,14.60336506
40,0.5,7,0.406852,8,0.566316,7.584131842,22,0.424431,23,0.54428,22.63053509,15,15.04640325
41,0.5,7,0.46856,8,0.563525,7.331069341,19,0.434004,20,0.580122,19.45166236,12,12.12059301
42,0.5,8,0.489496,9,0.559322,8.150431072,21,0.47619,22,0.56531,21.26716786,13,13.11673679
43,0.5,6,0.368952,7,0.522,6.856254247,21,0.450094,22,0.544858,21.52663459,15,14.67038034
44,0.5,7,0.403131,8,0.522472,7.811699248,23,0.431953,24,0.537255,23.64620805,16,15.8345088
45,0.5,7,0.497006,8,0.600457,7.028941238,22,0.487654,23,0.577689,22.13712445,15,15.10818321
46,0.5,7,0.45122,8,0.521921,7.689947808,22,0.479592,23,0.646444,22.12231199,15,14.43236418
47,0.5,7,0.400794,8,0.516129,7.8601552,22,0.488613,23,0.560748,22.1578568,15,14.2977016
48,0.5,7,0.420842,8,0.53913,7.669197214,20,0.464567,21,0.554622,20.39345955,13,12.72426234
49,0.5,7,0.470085,8,0.583149,7.26458466,20,0.471215,21,0.553846,20.34835594,13,13.08377128
50,0.5,7,0.472,8,0.529412,7.487702919,19,0.389006,20,0.503717,19.96759683,12,12.47989391
51,0.5,7,0.484,8,0.61978,7.117837679,21,0.498876,22,0.593617,21.01186392,14,13.89402625
52,0.5,7,0.45674,8,0.516529,7.723544465,20,0.471545,21,0.614699,20.19877195,13,12.47522749
53,0.5,7,0.426,8,0.511931,7.861156044,20,0.490566,21,0.591703,20.09327941,13,12.23212337
54,0.5,7,0.418301,8,0.514925,7.845535271,21,0.37931,22,0.503106,21.97491034,14,14.12937507
55,0.5,7,0.499014,8,0.565702,7.014785269,18,0.397516,19,0.503745,18.96474597,11,11.9499607
56,0.5,6,0.39499,7,0.520243,6.838383113,20,0.482609,21,0.626168,20.12114183,14,13.28275872
57,0.5,7,0.464481,8,0.558386,7.37824397,21,0.497881,22,0.572687,21.0283266,14,13.65008263
58,0.5,7,0.350775,8,0.506198,7.960121732,20,0.475269,21,0.596603,20.2038258,13,12.24370407
59,0.5,7,0.497959,8,0.622266,7.016419027,19,0.398833,20,0.529897,19.77189007,12,12.75547104
60,0.5,7,0.461698,8,0.563126,7.37762748,19,0.389299,20,0.549495,19.69103473,12,12.31340725
61,0.5,7,0.499002,8,0.55618,7.017454266,18,0.426696,19,0.572277,18.50352725,11,11.48607298
62,0.5,7,0.42344,8,0.515222,7.834150487,19,0.43097,20,0.515152,19.82000903,12,11.98585854
63,0.5,7,0.406427,8,0.511156,7.893477451,22,0.489083,23,0.646245,22.06946336,15,14.1759859
64,0.5,7,0.431452,8,0.545455,7.601282422,20,0.407895,21,0.506438,20.93466811,13,13.33338569
65,0.5,7,0.383948,8,0.510397,7.917777128,18,0.432971,19,0.562628,18.5169717,11,10.59919457
66,0.5,7,0.458599,8,0.542,7.496408916,19,0.474542,20,0.613095,19.18374196,12,11.68733305
67,0.5,5,0.340426,6,0.524809,5.86544855,20,0.437255,21,0.579926,20.43978804,15,14.57433949
68,0.5,7,0.462572,8,0.571429,7.343827223,22,0.446768,23,0.519669,22.73019574,15,15.38636852
69,0.5,7,0.460285,8,0.531317,7.559114202,21,0.484536,22,0.535398,21.30403838,14,13.74492418
70,0.5,6,0.457944,7,0.5,7,19,0.436047,20,0.543071,19.59755756,13,12.59755756
71,0.5,7,0.450292,8,0.541752,7.543494424,21,0.433526,22,0.576065,21.46635658,14,13.92286215
72,0.5,7,0.384016,8,0.5,8,20,0.463415,21,0.565891,20.35701042,13,12.35701042
73,0.5,8,0.455078,9,0.588843,8.335827758,21,0.435203,22,0.535124,21.6484823,13,13.31265454
74,0.5,8,0.475345,9,0.550111,8.329762191,22,0.462264,23,0.55102,22.42516562,14,14.09540343
75,0.5,7,0.384615,8,0.539715,7.743939394,24,0.468917,25,0.535181,24.46907823,17,16.72513884
76,0.5,6,0.378099,7,0.517672,6.873385254,21,0.43513,22,0.541284,21.61109332,15,14.73770806
77,0.5,8,0.483264,9,0.616034,8.126052572,20,0.396,21,0.505133,20.95296565,12,12.82691308
78,0.5,7,0.378723,8,0.508539,7.934222284,20,0.454545,21,0.565815,20.40851083,13,12.47428855
79,0.5,7,0.464668,8,0.544747,7.441214301,20,0.465863,21,0.557692,20.37174531,13,12.93053101
80,0.5,7,0.479424,8,0.569106,7.229432885,21,0.428274,22,0.565041,21.52443937,14,14.29500649
81,0.5,7,0.432331,8,0.545794,7.596397063,22,0.404215,23,0.535645,22.72879099,15,15.13239393
82,0.5,7,0.406316,8,0.506958,7.930863854,22,0.455769,23,0.556641,22.4384864,15,14.50762254
83,0.5,6,0.408451,7,0.501006,6.989130787,22,0.437759,23,0.509225,22.87091764,16,15.88178685
84,0.5,7,0.41683,8,0.505952,7.933215143,21,0.428008,22,0.527002,21.72723599,14,13.79402085
85,0.5,8,0.401274,9,0.502033,8.979823142,23,0.431412,24,0.508264,23.89246864,15,14.9126455
86,0.5,7,0.487589,8,0.619141,7.094342921,21,0.439425,22,0.564547,21.48412749,14,14.38978457
87,0.5,7,0.454918,8,0.579775,7.361069063,22,0.493724,23,0.585921,22.06807163,15,14.70700257
88,0.5,7,0.458586,8,0.583158,7.33245031,20,0.454545,21,0.600451,20.31153619,13,12.97908588
89,0.5,6,0.459627,7,0.546185,6.466427136,21,0.391685,22,0.504505,21.96006914,15,15.493642
90,0.5,7,0.46184,8,0.591121,7.295170984,22,0.446029,23,0.573593,22.42308959,15,15.1279186
91,0.5,7,0.421053,8,0.551579,7.60483735,21,0.482213,22,0.640719,21.11221657,14,13.50737922
92,0.5,8,0.470954,9,0.560729,8.323542189,21,0.478927,22,0.599089,21.17537158,13,12.85182939
93,0.5,7,0.381339,8,0.502119,7.982455705,19,0.379237,20,0.501035,19.99150232,12,12.00904662
94,0.5,6,0.368043,7,0.522954,6.851824596,19,0.451923,20,0.561165,19.4400963,13,12.5882717
95,0.5,7,0.451362,8,0.542169,7.535619501,20,0.384615,21,0.518828,20.85971553,13,13.32409603
96,0.5,7,0.425243,8,0.524896,7.750173101,20,0.376299,21,0.50324,20.97447633,13,13.22430323
97,0.5,8,0.482255,9,0.650901,8.105220402,20,0.352577,21,0.523629,20.86186072,12,12.75664032
98,0.5,7,0.448421,8,0.521739,7.703497095,20,0.391304,21,0.517375,20.86218083,13,13.15868374
99,0.5,6,0.452611,7,0.50303,6.939903608,20,0.485207,21,0.589686,20.14158826,14,13.20168465
100,0.5,6,0.441614,7,0.551793,6.529919495,20,0.441296,21,0.540373,20.59250886,14,14.06258936
101,0.5,7,0.446847,8,0.561265,7.464551032,20,0.461207,21,0.553911,20.41846091,13,12.95390988
102,0.5,7,0.421348,8,0.528112,7.73669027,19,0.44958,20,0.530655,19.62189331,12,11.88520304
103,0.5,7,0.41683,8,0.533333,7.713887196,21,0.448207,22,0.588477,21.3692379,14,13.6553507
104,0.5,7,0.488017,8,0.642276,7.077681043,19,0.353535,20,0.510166,19.93509586,12,12.85741482
105,0.5,8,0.468326,9,0.56979,8.312169834,22,0.408333,23,0.5154,22.85616483,14,14.543995
106,0.5,7,0.446029,8,0.517167,7.758680312,20,0.442589,21,0.539715,20.59109816,13,12.83241785
107,0.5,7,0.423077,8,0.617954,7.394725904,21,0.438525,22,0.54375,21.58422428,14,14.18949838
108,0.5,7,0.442765,8,0.557895,7.497133675,20,0.453125,21,0.545276,20.50867598,13,13.0115423
109,0.5,7,0.47551,8,0.537832,7.392959148,21,0.386694,22,0.526316,21.81151967,14,14.41856053
110,0.5,6,0.386179,7,0.52549,6.817028088,20,0.417004,21,0.502066,20.97571183,14,14.15868375
111,0.5,6,0.384181,7,0.545098,6.719743719,21,0.485597,22,0.60251,21.12319417,15,14.40345045
112,0.5,7,0.427419,8,0.532328,7.69184722,19,0.434959,20,0.529412,19.68860703,12,11.99675981
113,0.5,7,0.402299,8,0.558296,7.626300506,23,0.484629,24,0.594758,23.13957268,16,15.51327218
114,0.5,7,0.469828,8,0.591518,7.247941491,20,0.473684,21,0.568445,20.27770918,13,13.02976769
115,0.5,7,0.489443,8,0.622222,7.079508055,21,0.390342,22,0.517625,21.86152903,14,14.78202098
116,0.5,6,0.412963,7,0.52349,6.787472744,20,0.432049,21,0.582661,20.45116591,14,13.66369317
117,0.5,7,0.436475,8,0.514395,7.81525924,23,0.456647,24,0.550847,23.46022293,16,15.64496369
118,0.5,6,0.426804,7,0.514388,6.83572342,18,0.382979,19,0.523077,18.83527959,12,11.99955617
119,0.5,7,0.475096,8,0.581986,7.232987183,20,0.429389,21,0.541578,20.62939326,13,13.39640607
120,0.5,8,0.454887,9,0.547521,8.487002612,22,0.4197,23,0.519833,22.80193343,14,14.31493082
121,0.5,8,0.48847,9,0.55902,8.163430191,21,0.48073,22,0.540918,21.32016349,13,13.1567333
122,0.5,7,0.453831,8,0.632381,7.258577429,21,0.475584,22,0.556485,21.30180097,14,14.04322354
123,0.5,9,0.492473,10,0.558559,9.113897043,23,0.451292,24,0.54371,23.52704019,14,14.41314314
124,0.5,8,0.499029,9,0.6,8.009616623,21,0.390625,22,0.552577,21.67535443,13,13.6657378
125,0.5,7,0.426531,8,0.542986,7.63087888,20,0.386555,21,0.533981,20.7695047,13,13.13862582
126,0.5,6,0.422,7,0.531868,6.70994284,20,0.44375,21,0.568932,20.44934575,14,13.73940291
127,0.5,8,0.478261,9,0.596806,8.183381838,20,0.450382,21,0.611969,20.30706678,12,12.12368494
128,0.5,7,0.451613,8,0.569498,7.410459346,19,0.413386,20,0.518443,19.82444768,12,12.41398833
129,0.5,7,0.458574,8,0.601923,7.288987018,21,0.415354,22,0.522,21.79371003,14,14.50472301
130,0.5,6,0.433663,7,0.52,6.768349607,19,0.379921,20,0.515021,19.88881569,13,13.12046609
131,0.5,8,0.443497,9,0.5338,8.625704572,23,0.447368,24,0.550296,23.51134774,15,14.88564317
132,0.5,8,0.497053,9,0.532864,8.08229315,23,0.488753,24,0.636364,23.07619351,15,14.99390036
133,0.5,7,0.46184,8,0.544118,7.463793481,19,0.398422,20,0.581301,19.5554383,12,12.09164481
134,0.5,6,0.38716,7,0.50469,6.960095295,19,0.439338,20,0.527607,19.68724014,13,12.72714485
135,0.5,6,0.463878,7,0.556936,6.38816652,21,0.478958,22,0.561135,21.25605705,15,14.86789053
136,0.5,7,0.458,8,0.564315,7.395052439,20,0.431579,21,0.561224,20.52775657,13,13.13270413
137,0.5,7,0.475207,8,0.559211,7.295140708,20,0.408503,21,0.534091,20.72854891,13,13.4334082
138,0.5,7,0.437895,8,0.537223,7.625251691,21,0.418605,22,0.522863,21.78070748,14,14.15545578
139,0.5,7,0.451417,8,0.574949,7.393282712,22,0.488987,23,0.599576,22.09958495,15,14.70630224
140,0.5,7,0.440605,8,0.536145,7.621676785,20,0.467368,21,0.607011,20.2336816,13,12.61200482
141,0.5,7,0.41109,8,0.564547,7.579380543,22,0.470588,23,0.564054,22.31468127,15,14.73530073
142,0.5,7,0.481876,8,0.533755,7.349351375,20,0.453027,21,0.535565,20.56910756,13,13.21975619
143,0.5,6,0.401887,7,0.501887,6.98113,21,0.42827,22,0.509278,21.8854681,15,14.9043381
144,0.5,8,0.49004,9,0.532225,8.23610288,24,0.446855,25,0.559748,24.47075549,16,16.23465261
145,0.5,7,0.47033,8,0.581345,7.267261181,21,0.455426,22,0.540206,21.52576079,14,14.25849961
146,0.5,7,0.487319,8,0.58034,7.136324056,20,0.442043,21,0.533613,20.63292563,13,13.49660157
147,0.5,7,0.442966,8,0.530655,7.650412252,19,0.381974,20,0.520179,19.85399226,12,12.20358001
148,0.5,7,0.43038,8,0.605042,7.398598436,19,0.454198,20,0.534368,19.57131096,12,12.17271253
149,0.5,6,0.456647,7,0.522863,6.654720913,21,0.467347,22,0.524008,21.57628704,15,14.92156613
150,0.5,6,0.394737,7,0.51626,6.866198168,22,0.478615,23,0.603143,22.17172845,16,15.30553028
151,0.5,7,0.460854,8,0.523077,7.629124279,19,0.412214,20,0.566219,19.57002045,12,11.94089618
152,0.5,8,0.495851,9,0.563492,8.061338537,19,0.391685,20,0.506958,19.93963894,11,11.87830041
153,0.5,7,0.423935,8,0.520388,7.788622438,20,0.409524,21,0.511261,20.88931264,13,13.1006902
154,0.5,7,0.45567,8,0.548596,7.477046252,20,0.381466,21,0.531496,20.79006865,13,13.3130224
155,0.5,6,0.42344,7,0.53629,6.678422685,20,0.467327,21,0.547945,20.4052817,14,13.72685901
156,0.5,6,0.392713,7,0.518887,6.85030989,19,0.452138,20,0.512048,19.79889835,13,12.94858846
157,0.5,8,0.425,9,0.549784,8.601038595,21,0.432866,22,0.504892,21.93208008,13,13.33104149
158,0.5,6,0.389635,7,0.519553,6.849497375,22,0.480962,23,0.618677,22.13824202,16,15.28874465
159,0.5,8,0.483721,9,0.580796,8.167695081,23,0.446502,24,0.557018,23.4840747,15,15.31637962
160,0.5,7,0.496659,8,0.618844,7.027343782,23,0.473888,24,0.565049,23.28643828,16,16.2590945
161,0.5,8,0.493902,9,0.602128,8.056345056,22,0.445972,23,0.567194,22.44569468,14,14.38934962
162,0.5,8,0.465812,9,0.555556,8.380950259,23,0.452158,24,0.504016,23.92255775,15,15.5416075
163,0.5,7,0.429461,8,0.553279,7.569699074,20,0.425612,21,0.533049,20.69238717,13,13.12268809
164,0.5,6,0.366525,7,0.504149,6.969852642,20,0.451098,21,0.525105,20.66077533,14,13.69092269
165,0.5,8,0.49789,9,0.58547,8.024092259,21,0.302041,22,0.508571,21.95849998,13,13.93440772
166,0.5,7,0.375262,8,0.500928,7.992615345,22,0.44334,23,0.551587,22.52343252,15,14.53081717
167,0.5,7,0.496894,8,0.619958,7.0252389,22,0.439623,23,0.528,22.68317549,15,15.65793659
168,0.5,7,0.420842,8,0.565217,7.548280519,21,0.439331,22,0.545825,21.56969407,14,14.02141355
169,0.5,6,0.438776,7,0.57906,6.436428958,19,0.429487,20,0.52183,19.76359876,13,13.3271698
170,0.5,6,0.395176,7,0.51357,6.885382705,20,0.426415,21,0.528474,20.72100452,14,13.83562181
171,0.5,8,0.485961,9,0.642857,8.089479655,20,0.476895,21,0.589041,20.20602607,12,12.11654642
172,0.5,8,0.474501,9,0.554054,8.320528453,19,0.448352,20,0.508982,19.85185552,11,11.53132706
173,0.5,7,0.442387,8,0.584989,7.404012566,21,0.45679,22,0.609576,21.28281387,14,13.8788013
174,0.5,8,0.40367,9,0.57971,8.547205181,22,0.435547,23,0.568224,22.4857888,14,13.93858361
175,0.5,7,0.484185,8,0.558522,7.212747353,20,0.42803,21,0.510721,20.87034865,13,13.65760129
176,0.5,6,0.359127,7,0.541502,6.772435915,20,0.335294,21,0.512712,20.92835,14,14.15591408
177,0.5,7,0.360849,8,0.541133,7.771843314,22,0.49453,23,0.575203,22.06780459,15,14.29596128
178,0.5,7,0.450199,8,0.575,7.399043277,20,0.477124,21,0.608791,20.17374133,13,12.77469806
179,0.5,7,0.462282,8,0.591356,7.292219967,22,0.479657,23,0.639252,22.1274664,15,14.83524643
180,0.5,7,0.444685,8,0.56531,7.458569948,21,0.404,22,0.507187,21.93034975,14,14.47177981
181,0.5,6,0.423154,7,0.501852,6.976467,20,0.483209,21,0.54433,20.27471736,14,13.29825036
182,0.5,7,0.477912,8,0.57582,7.225599542,19,0.380859,20,0.501044,19.99131339,12,12.76571385
183,0.5,7,0.483673,8,0.579618,7.17017041,21,0.341797,22,0.528184,21.84878774,14,14.67861733
184,0.5,6,0.312883,7,0.509542,6.951479464,22,0.427368,23,0.521739,22.76964322,16,15.81816375
185,0.5,7,0.462136,8,0.574236,7.337769848,21,0.457082,22,0.594433,21.31246951,14,13.97469966
186,0.5,7,0.461679,8,0.610526,7.257452283,21,0.479744,22,0.534351,21.37094145,14,14.11348917
187,0.5,8,0.470213,9,0.613412,8.208011229,21,0.452756,22,0.553846,21.46734593,13,13.2593347
188,0.5,6,0.412863,7,0.534,6.719326052,20,0.479478,21,0.5902,20.18534709,14,13.46602103
189,0.5,6,0.408624,7,0.525105,6.784471287,19,0.367647,20,0.51462,19.90052595,13,13.11605466
190,0.5,7,0.458661,8,0.567347,7.380352575,19,0.496226,20,0.536424,19.09388527,12,11.71353269
191,0.5,7,0.420263,8,0.531062,7.71965451,22,0.420108,23,0.543726,22.64628129,15,14.92662678
192,0.5,7,0.481557,8,0.568465,7.212212915,22,0.479532,23,0.61678,22.1491315,15,14.93691858
193,0.5,7,0.49177,8,0.57839,7.095012699,20,0.467327,21,0.595618,20.25467882,13,13.15966612
194,0.5,7,0.491429,8,0.571429,7.1071375,22,0.427699,23,0.537797,22.65669676,15,15.54955926
195,0.5,9,0.489152,10,0.595078,9.102411117,20,0.472549,21,0.566929,20.29085611,11,11.188445
196,0.5,7,0.444867,8,0.574786,7.424364412,22,0.388535,23,0.538144,22.74504208,15,15.32067766
197,0.5,8,0.499033,9,0.677895,8.005406403,22,0.451681,23,0.614,22.29767926,14,14.29227286
198,0.5,6,0.329365,7,0.516269,6.912955314,20,0.47417,21,0.527273,20.4864132,14,13.57345788
199,0.5,7,0.421456,8,0.536634,7.681935786,19,0.482255,20,0.584906,19.17286729,12,11.4909315
0,0.55,6,0.43633,7,0.535124,6.644472336,19,0.451965,20,0.577181,19.38361711,13,12.73914477
1,0.55,7,0.442191,8,0.552684,7.523191514,21,0.485348,22,0.629474,21.10166105,14,13.57846953
2,0.55,6,0.341253,7,0.520147,6.887380236,19,0.413255,20,0.510331,19.89357823,13,13.00619799
3,0.55,7,0.411765,8,0.507692,7.919814025,21,0.47651,22,0.633528,21.14960068,14,13.22978666
4,0.55,7,0.398422,8,0.548571,7.676514662,18,0.402778,19,0.523904,18.80265178,11,11.12613712
5,0.55,6,0.419802,7,0.531568,6.717552744,21,0.480885,22,0.582996,21.18719825,15,14.4696455
6,0.55,7,0.460446,8,0.550308,7.440163807,22,0.444906,23,0.574786,22.42419156,15,14.98402775
7,0.55,6,0.418994,7,0.548708,6.62449697,20,0.460674,21,0.597403,20.28762004,14,13.66312307
8,0.55,6,0.40202,7,0.513321,6.880315541,21,0.447639,22,0.578732,21.39941873,15,14.51910319
9,0.55,7,0.476096,8,0.619238,7.166995012,21,0.478814,22,0.568789,21.23546541,14,14.0684704
10,0.55,6,0.40797,7,0.542146,6.685890174,21,0.416996,22,0.536017,21.69738954,15,15.01149936
11,0.55,6,0.371901,7,0.519038,6.870610384,18,0.472693,19,0.58465,18.24390614,12,11.37329576
12,0.55,7,0.459746,8,0.509225,7.813557267,23,0.498901,24,0.60161,23.01070013,16,15.19714287
13,0.55,6,0.376623,7,0.523207,6.84168122,18,0.392294,19,0.517526,18.86005174,12,12.01837052
14,0.55,7,0.466179,8,0.507812,7.812360387,19,0.407692,20,0.511858,19.88616247,12,12.07380208
15,0.55,7,0.41498,8,0.517526,7.829091335,19,0.426471,20,0.533058,19.68984961,12,11.86075827
16,0.55,6,0.414313,7,0.572043,6.543251125,21,0.490835,22,0.6,21.08395548,15,14.54070435
17,0.55,7,0.444444,8,0.536735,7.601965522,21,0.49187,22,0.599576,21.07548326,14,13.47351774
18,0.55,6,0.38055,7,0.519531,6.859469999,21,0.434389,22,0.613226,21.36687598,15,14.50740598
19,0.55,7,0.421158,8,0.502262,7.972109884,20,0.414538,21,0.560811,20.58426367,13,12.61215379
20,0.55,7,0.410526,8,0.520231,7.815587257,23,0.498906,24,0.614719,23.00944626,16,15.19385901
21,0.55,7,0.40396,8,0.510848,7.898510591,21,0.453975,22,0.547475,21.49224599,14,13.5937354
22,0.55,7,0.427844,8,0.55668,7.560060853,20,0.382562,21,0.561024,20.65805606,13,13.0979952
23,0.55,7,0.499014,8,0.61597,7.008430521,20,0.405295,21,0.540373,20.70111343,13,13.69268291
24,0.55,7,0.484009,8,0.541096,7.280116314,21,0.494624,22,0.576446,21.0657036,14,13.78558729
25,0.55,6,0.375486,7,0.511538,6.91519419,19,0.475472,20,0.593103,19.20851646,13,12.29332227
26,0.55,7,0.453564,8,0.532495,7.58831131,20,0.476744,21,0.609914,20.17463393,13,12.58632262
27,0.55,6,0.425,7,0.604888,6.416926087,17,0.450199,18,0.510965,17.8195537,11,11.40262761
28,0.55,7,0.434,8,0.533589,7.662723795,19,0.433781,20,0.583166,19.44327744,12,11.78055364
29,0.55,6,0.4375,7,0.527426,6.695015902,19,0.451143,20,0.620123,19.28912889,13,12.59411299
30,0.55,8,0.480263,9,0.623094,8.138184288,20,0.430528,21,0.516667,20.80651041,12,12.66832612
31,0.55,7,0.434322,8,0.566879,7.495469873,20,0.420263,21,0.545073,20.63886708,13,13.1433972
32,0.55,6,0.391137,7,0.50813,6.930508663,22,0.467961,23,0.588346,22.26613781,16,15.33562914
33,0.55,7,0.43833,8,0.536383,7.62894557,20,0.358,21,0.527083,20.83982423,13,13.21087866
34,0.55,7,0.477064,8,0.54334,7.346067958,23,0.424569,24,0.564045,23.54081706,16,16.1947491
35,0.55,7,0.442231,8,0.51875,7.75496282,24,0.475499,25,0.621564,24.16774039,17,16.41277757
36,0.55,7,0.437743,8,0.549356,7.557793447,20,0.419729,21,0.535332,20.69436779,13,13.13657435
37,0.55,6,0.457926,7,0.554622,6.435116241,21,0.454352,22,0.552916,21.46313055,15,15.02801431
38,0.55,7,0.422917,8,0.532632,7.702574853,21,0.427711,22,0.527495,21.72445482,14,14.02187997
39,0.55,6,0.460922,7,0.542857,6.476939037,19,0.48,20,0.563008,19.24094063,13,12.7640016
40,0.55,7,0.473804,8,0.579051,7.248900206,19,0.423077,20,0.516194,19.82608976,12,12.57718955
41,0.55,8,0.440994,9,0.546512,8.559203169,19,0.365714,20,0.513944,19.90592997,11,11.3467268
42,0.55,7,0.490809,8,0.580097,7.102936565,19,0.425926,20,0.538911,19.65560915,12,12.55267259
43,0.55,7,0.43133,8,0.54918,7.58268986,19,0.350746,20,0.507576,19.95169292,12,12.36900306
44,0.55,7,0.422932,8,0.556025,7.579053744,21,0.45098,22,0.579295,21.3820286,14,13.80297486
45,0.55,6,0.399628,7,0.539863,6.715741434,20,0.494715,21,0.602041,20.04924249,14,13.33350106
46,0.55,6,0.432127,7,0.506958,6.907017145,18,0.492032,19,0.638249,18.05449435,12,11.1474772
47,0.55,7,0.490826,8,0.632323,7.064835297,21,0.451745,22,0.618557,21.28927775,14,14.22444245
48,0.55,7,0.46771,8,0.56903,7.318693249,19,0.361055,20,0.514583,19.90501407,12,12.58632082
49,0.55,7,0.436893,8,0.512249,7.837451563,19,0.457594,20,0.535714,19.54283154,12,11.70537998
50,0.55,6,0.383333,7,0.515723,6.881237254,21,0.494024,22,0.597917,21.05752072,15,14.17628346
51,0.55,6,0.418773,7,0.54386,6.649364043,19,0.472946,20,0.542857,19.38697773,13,12.73761369
52,0.55,6,0.48855,7,0.624754,6.084065079,18,0.395582,19,0.526316,18.79870577,12,12.71464069
53,0.55,7,0.419565,8,0.539615,7.670012495,20,0.41502,21,0.541414,20.67234204,13,13.00232955
54,0.55,7,0.452525,8,0.54065,7.538723404,17,0.440079,18,0.541667,17.58984329,10,10.05111988
55,0.55,7,0.488584,8,0.556989,7.166888385,19,0.44358,20,0.509434,19.85674371,12,12.68985532
56,0.55,7,0.448198,8,0.510331,7.833727649,21,0.498113,22,0.593939,21.01969194,14,13.18596429
57,0.55,6,0.414201,7,0.506849,6.926075037,19,0.481818,20,0.64876,19.10891208,13,12.18283704
