Number,DRIVE_EFFICIENCY,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
120,0.6,83,0.496381,84,0.501289,83.73736756,286,0.479167,287,0.510012,286.6754093,203,202.9380417
121,0.6,109,0.499365,110,0.549889,109.0125683,345,0.481417,346,0.521812,345.4600322,236,236.4474639
122,0.6,87,0.480105,88,0.505982,87.76882946,336,0.493693,337,0.502847,336.6889884,249,248.920159
123,0.6,104,0.494987,105,0.514475,104.2572352,330,0.485172,331,0.515237,330.4931981,226,226.2359628
124,0.6,74,0.491091,75,0.513514,74.39731526,293,0.499425,294,0.518265,293.0305202,219,218.6332049
125,0.6,85,0.473094,86,0.5,86,296,0.485535,297,0.502894,296.8332853,211,210.8332853
126,0.6,119,0.471396,120,0.515289,119.6516757,369,0.493764,370,0.501689,369.786877,250,250.1352013
127,0.6,100,0.455472,101,0.506683,100.8695007,326,0.482326,327,0.500586,326.967908,226,226.0984073
128,0.6,72,0.474106,73,0.504192,72.86066609,299,0.497775,300,0.507638,299.2255906,227,226.3649245
129,0.6,72,0.485468,73,0.507786,72.65113361,275,0.469287,276,0.501148,275.9639685,203,203.3128349
130,0.6,102,0.486486,103,0.50691,102.6616725,326,0.461124,327,0.50927,326.8074606,224,224.1457881
131,0.6,104,0.499473,105,0.510239,104.0489504,302,0.488068,303,0.528618,302.294254,198,198.2453036
132,0.6,103,0.49827,104,0.507429,103.1888852,357,0.477638,358,0.500599,357.9739123,254,254.785027
133,0.6,90,0.490033,91,0.521658,90.31516206,312,0.475449,313,0.509637,312.7181175,222,222.4029554
134,0.6,118,0.493827,119,0.504678,118.5688877,342,0.464286,343,0.503436,342.912235,224,224.3433473
135,0.6,95,0.498175,96,0.512027,95.13174993,301,0.477222,302,0.508383,301.7309778,206,206.5992279
136,0.6,83,0.491803,84,0.50052,83.94034645,301,0.495536,302,0.517719,301.2012352,218,217.2608887
137,0.6,68,0.497169,69,0.51092,68.20587594,269,0.498282,270,0.521459,269.0741252,201,200.8682493
138,0.6,65,0.48779,66,0.5053,65.69731582,291,0.494706,292,0.521739,291.1958347,226,225.4985189
139,0.6,80,0.480086,81,0.502328,80.89533315,289,0.473242,290,0.501053,289.9621373,209,209.0668041
140,0.6,69,0.450472,70,0.506997,69.87621406,290,0.485185,291,0.50509,290.7442854,221,220.8680713
141,0.6,113,0.468132,114,0.529344,113.5206169,314,0.487406,315,0.503505,314.7822846,201,201.2616677
142,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
143,0.6,75,0.491883,76,0.505073,75.61539045,312,0.471348,313,0.5,313,237,237.3846096
144,0.6,94,0.488532,95,0.509942,94.53563755,337,0.472032,338,0.507238,337.79441,243,243.2587725
145,0.6,52,0.491803,53,0.520556,52.2850833,288,0.486766,289,0.531215,288.2977345,236,236.0126512
146,0.6,83,0.477273,84,0.503171,83.87755811,272,0.492865,273,0.523168,272.2354552,189,188.3578971
147,0.6,120,0.495439,121,0.515991,120.2219249,366,0.472527,367,0.51444,366.6554768,246,246.4335519
148,0.6,88,0.496564,89,0.527197,88.11216662,291,0.491021,292,0.526198,291.255252,203,203.1430854
149,0.6,164,0.48324,165,0.502857,164.854361,383,0.489144,384,0.538462,383.2201225,219,218.3657615
150,0.6,83,0.4875,84,0.504242,83.74662525,284,0.492197,285,0.500595,284.9291498,201,201.1825245
151,0.6,103,0.488506,104,0.514151,103.4481965,326,0.483279,327,0.509434,326.6393041,223,223.1911076
152,0.6,67,0.493529,68,0.505959,67.52059533,304,0.498223,305,0.508834,304.1674677,237,236.6468724
153,0.6,73,0.496663,74,0.515134,73.18066158,263,0.459977,264,0.50592,263.8711447,190,190.6904831
154,0.6,100,0.487585,101,0.502257,100.8461696,327,0.484632,328,0.503311,327.8227421,227,226.9765725
155,0.6,82,0.492571,83,0.508121,82.4777492,285,0.463705,286,0.502867,285.9267913,203,203.4490421
156,0.6,102,0.49382,103,0.51694,102.267301,276,0.477136,277,0.508009,276.7405824,174,174.4732813
157,0.6,79,0.470509,80,0.511082,79.72686269,262,0.486359,263,0.507001,262.6608371,183,182.9339744
158,0.6,54,0.467722,55,0.5,55,284,0.493841,285,0.501663,284.7873945,230,229.7873945
159,0.6,67,0.45407,68,0.512048,67.79219704,281,0.483159,282,0.503964,281.8094689,214,214.0172718
160,0.6,94,0.491359,95,0.505415,94.61475526,282,0.499444,283,0.536052,282.0151879,188,187.4004327
161,0.6,94,0.46371,95,0.508734,94.80601457,295,0.498867,296,0.511312,295.0910406,201,200.285026
162,0.6,81,0.472191,82,0.510907,81.71828185,283,0.468992,284,0.512571,283.7115354,202,201.9932535
163,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
164,0.6,91,0.484864,92,0.505394,91.73726254,311,0.499457,312,0.528703,311.0185666,220,219.2813041
165,0.6,73,0.483504,74,0.514396,73.53398938,300,0.467379,301,0.510047,300.7645308,227,227.2305414
166,0.6,64,0.498972,65,0.540625,64.0246801,270,0.479215,271,0.511693,270.6399717,206,206.6152916
167,0.6,98,0.472009,99,0.501188,98.95928579,343,0.474096,344,0.502976,343.8969529,245,244.9376671
168,0.6,74,0.481906,75,0.511628,74.60877465,277,0.483927,278,0.515453,277.5098332,203,202.9010585
169,0.6,73,0.482916,74,0.512528,73.57692827,256,0.4942,257,0.513998,256.2929589,183,182.7160306
170,0.6,130,0.46934,131,0.508361,130.7857308,333,0.484277,334,0.529727,333.3459406,203,202.5602098
171,0.6,81,0.497765,82,0.525,81.08206352,285,0.498335,286,0.526166,285.0598254,204,203.9777619
172,0.6,107,0.47349,108,0.514778,107.6420752,303,0.479167,304,0.509965,303.67644,196,196.0343648
173,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
174,0.6,89,0.477887,90,0.508028,89.73365184,325,0.498972,326,0.520087,325.0486858,236,235.3150339
175,0.6,98,0.498092,99,0.528689,98.06235905,308,0.495157,309,0.528824,308.1438501,210,210.081491
176,0.6,128,0.492308,129,0.513904,128.3561771,332,0.471379,333,0.5,333,204,204.6438229
177,0.6,84,0.49319,85,0.510297,84.39808266,308,0.497162,309,0.509648,308.2272946,224,223.8292119
178,0.6,79,0.492083,80,0.516216,79.32805702,282,0.493023,283,0.529377,282.1919184,203,202.8638613
179,0.6,56,0.478237,57,0.506536,56.76903778,257,0.496689,258,0.512487,257.2095835,201,200.4405457
180,0.6,87,0.495679,88,0.517321,87.19965807,315,0.484746,316,0.500587,315.9629443,228,228.7632862
181,0.6,71,0.487945,72,0.503038,71.79871464,278,0.469231,279,0.524221,278.5595381,207,206.7608235
182,0.6,93,0.490453,94,0.509852,93.49213877,310,0.484719,311,0.509479,310.6171648,217,217.125026
183,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
184,0.6,134,0.483974,135,0.508454,134.6546569,387,0.481048,388,0.508792,387.6831027,253,253.0284458
185,0.6,109,0.486577,110,0.503802,109.7792743,325,0.492333,326,0.513544,325.3614634,216,215.5821891
186,0.6,61,0.492432,62,0.516111,61.31960809,260,0.489412,261,0.507361,260.5898936,199,199.2702855
187,0.6,114,0.485447,115,0.523758,114.3798648,294,0.482366,295,0.504152,294.8094189,180,180.4295541
188,0.6,69,0.477246,70,0.501722,69.92964537,260,0.493397,261,0.551522,260.1136,191,190.1839546
189,0.6,105,0.486674,106,0.501889,105.8758462,303,0.475372,304,0.513921,303.6388752,198,197.763029
190,0.6,100,0.478992,101,0.525565,100.4510768,319,0.473467,320,0.512055,319.6875972,219,219.2365204
191,0.6,79,0.49382,80,0.529185,79.17474905,287,0.473265,288,0.513188,287.6696641,208,208.4949151
192,0.6,71,0.479426,72,0.501176,71.94593103,285,0.483587,286,0.50814,285.6684723,214,213.7225412
193,0.6,76,0.486751,77,0.512291,76.51875489,303,0.478261,304,0.5,304,227,227.4812451
194,0.6,72,0.487861,73,0.514545,72.4549168,285,0.488789,286,0.507088,285.6126564,213,213.1577396
195,0.6,100,0.498352,101,0.533599,100.0467558,288,0.496495,289,0.508568,288.2903172,188,188.2435615
196,0.6,75,0.491722,76,0.521715,75.27599773,293,0.491803,294,0.500573,293.9346636,218,218.6586659
197,0.6,79,0.466819,80,0.506579,79.83453219,297,0.476243,298,0.505096,297.8233806,218,217.9888484
198,0.6,114,0.488792,115,0.500575,114.9512009,383,0.488624,384,0.500605,383.9495034,269,268.9983025
199,0.6,94,0.498256,95,0.505747,94.23281271,303,0.4875,304,0.512266,303.5047242,209,209.2719115
0,0.65,92,0.486683,93,0.509815,92.57569601,306,0.489899,307,0.504711,306.6819471,214,214.1062511
1,0.65,91,0.480638,92,0.501843,91.91308654,307,0.473236,308,0.502887,307.902634,216,215.9895474
2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
3,0.65,85,0.493771,86,0.542945,85.12667263,284,0.47946,285,0.518138,284.5310512,199,199.4043786
4,0.65,106,0.484988,107,0.501647,106.9011345,301,0.491774,302,0.520975,301.2817027,195,194.3805682
5,0.65,73,0.47338,74,0.502334,73.91938938,269,0.489988,270,0.522573,269.3072579,196,195.3878686
6,0.65,103,0.485431,104,0.530864,103.32067,305,0.472356,306,0.50618,305.8172895,202,202.4966195
7,0.65,68,0.486374,69,0.522129,68.38109355,266,0.489241,267,0.515366,266.4118278,198,198.0307342
8,0.65,64,0.497688,65,0.507769,64.22934233,278,0.488837,279,0.503959,278.738196,214,214.5088537
9,0.65,124,0.465459,125,0.503027,124.9194261,366,0.483021,367,0.524941,366.4050334,242,241.4856073
10,0.65,65,0.478554,66,0.505862,65.78533763,247,0.481398,248,0.517136,247.5205104,182,181.7351728
11,0.65,69,0.476591,70,0.511494,69.67068733,272,0.498199,273,0.5,273,203,203.3293127
12,0.65,70,0.48541,71,0.516757,70.46543529,255,0.4942,256,0.534591,255.1435963,185,184.6781611
13,0.65,98,0.494305,99,0.501233,98.82202656,283,0.474299,284,0.503676,283.8748681,185,185.0528415
14,0.65,75,0.494972,76,0.504118,75.54974852,298,0.499371,299,0.507888,298.0738523,223,222.5241038
15,0.65,66,0.48102,67,0.507541,66.71565929,275,0.475651,276,0.509101,275.7279223,209,209.012263
16,0.65,87,0.498148,88,0.518638,87.09038555,298,0.496516,299,0.5,299,211,211.9096144
17,0.65,70,0.49884,71,0.505882,70.16472593,283,0.475816,284,0.503659,283.8685846,213,213.7038586
18,0.65,104,0.495163,105,0.501139,104.8094043,333,0.476271,334,0.500575,333.9763413,229,229.1669371
19,0.65,104,0.472716,105,0.5,105,302,0.471175,303,0.514484,302.665566,198,197.665566
20,0.65,94,0.476163,95,0.526543,94.4731441,312,0.482077,313,0.507724,312.6988342,218,218.2256901
21,0.65,128,0.486002,129,0.510045,128.5822069,342,0.486585,343,0.511685,342.5344622,214,213.9522553
22,0.65,88,0.488124,89,0.520046,88.37203183,295,0.489523,296,0.504391,295.7046677,207,207.3326359
23,0.65,62,0.484336,63,0.518973,62.45223316,318,0.499417,319,0.522422,318.0253423,256,255.5731092
24,0.65,84,0.490854,85,0.503476,84.72460783,291,0.454647,292,0.505079,291.8992901,207,207.1746823
25,0.65,71,0.489498,72,0.503546,71.74757973,286,0.48673,287,0.519358,286.4067059,215,214.6591262
26,0.65,75,0.492806,76,0.511785,75.37905053,293,0.498268,294,0.538851,293.042678,218,217.6636274
27,0.65,82,0.466667,83,0.510817,82.75499434,274,0.476023,275,0.502342,274.9110149,192,192.1560205
28,0.65,67,0.483963,68,0.502225,67.8781623,289,0.497419,290,0.522005,289.1049784,222,221.2268161
29,0.65,80,0.478152,81,0.5,81,263,0.49422,264,0.504454,263.5647841,183,182.5647841
30,0.65,106,0.49757,107,0.502232,106.5212355,320,0.489158,321,0.511085,320.4944589,214,213.9732234
31,0.65,116,0.481546,117,0.502914,116.8636279,356,0.49763,357,0.531284,356.0704225,240,239.2067947
32,0.65,94,0.479006,95,0.51082,94.65989816,298,0.486143,299,0.509828,298.5850538,204,203.9251557
33,0.65,105,0.496929,106,0.509058,105.2531948,300,0.476703,301,0.500554,300.9767725,195,195.7235776
34,0.65,107,0.486711,108,0.508373,107.6134706,330,0.48521,331,0.502921,330.8350742,223,223.2216037
35,0.65,88,0.488208,89,0.502445,88.82826438,282,0.46915,283,0.509272,282.7689048,194,193.9406405
36,0.65,118,0.4869,119,0.505618,118.6998611,331,0.495732,332,0.52829,331.1310891,213,212.431228
37,0.65,68,0.470046,69,0.502469,68.92385035,279,0.48,280,0.5,280,211,211.0761496
38,0.65,79,0.498288,80,0.501188,79.59034483,264,0.495475,265,0.531808,264.1245424,185,184.5341976
39,0.65,80,0.498841,81,0.501685,80.40752461,280,0.487273,281,0.5,281,200,200.5924754
40,0.65,64,0.497096,65,0.510158,64.2223243,266,0.496992,267,0.506691,266.3101351,202,202.0878108
41,0.65,91,0.498311,92,0.515135,91.1003923,309,0.482245,310,0.504253,309.8067521,218,218.7063598
42,0.65,61,0.488938,62,0.527313,61.28826059,278,0.482165,279,0.505848,278.7530718,217,217.4648112
43,0.65,114,0.480832,115,0.538945,114.3298401,345,0.487608,346,0.50838,345.5965723,231,231.2667322
44,0.65,70,0.45338,71,0.508464,70.84634377,278,0.475253,279,0.5,279,208,208.1536562
45,0.65,81,0.467317,82,0.501117,81.96695266,263,0.491917,264,0.507081,263.5330388,182,181.5660861
46,0.65,78,0.46897,79,0.502331,78.93012799,288,0.487053,289,0.511945,288.5201269,210,209.589999
47,0.65,73,0.499396,74,0.505694,73.09590346,278,0.480319,279,0.512353,278.6143785,205,205.518475
48,0.65,99,0.476134,100,0.509561,99.71397373,310,0.482609,311,0.504305,310.8015763,211,211.0876026
49,0.65,76,0.476437,77,0.503676,76.86504644,303,0.495093,304,0.557714,303.0783603,227,226.2133139
50,0.65,103,0.47673,104,0.50237,103.9075663,310,0.490878,311,0.506242,310.5937256,207,206.6861593
51,0.65,92,0.491688,93,0.501144,92.87901861,282,0.478966,283,0.503417,282.8602511,190,189.9812325
52,0.65,86,0.486976,87,0.503413,86.7923587,281,0.483221,282,0.527503,281.3789124,195,194.5865537
53,0.65,64,0.495737,65,0.506563,64.39377425,261,0.476491,262,0.510429,261.6927043,197,197.2989301
54,0.65,70,0.494604,71,0.508403,70.39104283,274,0.497079,275,0.541136,274.0663005,204,203.6752576
55,0.65,111,0.469461,112,0.511377,111.7285762,336,0.486699,337,0.509434,336.5850451,225,224.8564689
56,0.65,65,0.487194,66,0.504849,65.72534693,268,0.49061,269,0.506068,268.6074525,203,202.8821055
57,0.65,61,0.487408,62,0.520316,61.38264252,289,0.485765,290,0.505415,289.7244275,228,228.341785
58,0.65,84,0.478774,85,0.507908,84.72856456,284,0.486228,285,0.503375,284.8031726,200,200.074608
59,0.65,82,0.478469,83,0.511685,82.64821171,270,0.475329,271,0.514656,270.6273298,188,187.9791181
60,0.65,81,0.484536,82,0.510117,81.60451116,315,0.491927,316,0.509058,315.4712509,234,233.8667398
61,0.65,74,0.483167,75,0.507194,74.70058684,290,0.472515,291,0.530556,290.4735446,216,215.7729577
62,0.65,84,0.486976,85,0.511772,84.52524601,297,0.46283,298,0.50303,297.9246269,213,213.3993809
63,0.65,83,0.493678,84,0.529412,83.17691834,296,0.477684,297,0.510909,296.6716629,213,213.4947446
64,0.65,71,0.467885,72,0.506631,71.82885975,273,0.464112,274,0.504854,273.88086,202,202.0520003
65,0.65,83,0.482737,84,0.505855,83.74673415,279,0.492965,280,0.525086,279.2190156,196,195.4722815
66,0.65,69,0.496355,70,0.51928,69.15899673,249,0.481707,250,0.500617,249.9673718,180,180.808375
67,0.65,88,0.461332,89,0.501103,88.97226622,323,0.480836,324,0.505794,323.76785,235,234.7955838
68,0.65,99,0.48652,100,0.503421,99.79758594,310,0.487261,311,0.51298,310.4953147,211,210.6977288
69,0.65,76,0.494395,77,0.5,77,324,0.48007,325,0.504981,324.8000482,248,247.8000482
70,0.65,79,0.480769,80,0.518456,79.51028206,284,0.481461,285,0.502323,284.8886492,205,205.3783672
71,0.65,67,0.46724,68,0.508413,67.79566706,287,0.473864,288,0.5,288,220,220.2043329
72,0.65,76,0.461538,77,0.50615,76.86214471,314,0.488527,315,0.513053,314.4677893,238,237.6056446
73,0.65,95,0.48014,96,0.519136,95.509283,295,0.485465,296,0.503589,295.8019753,200,200.2926923
74,0.65,86,0.491657,87,0.502854,86.7451103,287,0.483179,288,0.531632,287.3471612,201,200.6020509
75,0.65,106,0.494978,107,0.521537,106.1890884,300,0.488043,301,0.515102,300.4418862,194,194.2527978
76,0.65,71,0.486683,72,0.510856,71.5509039,281,0.473262,282,0.507203,281.7877788,210,210.2368749
77,0.65,71,0.481459,72,0.509648,71.65773883,254,0.49563,255,0.512281,254.2624467,183,182.6047079
78,0.65,147,0.492468,148,0.511905,147.3875084,350,0.493619,351,0.508389,350.4320244,203,203.044516
79,0.65,119,0.488519,120,0.507487,119.6052826,310,0.49777,311,0.513514,310.1416413,191,190.5363587
80,0.65,82,0.498309,83,0.530637,82.0523076,277,0.481439,278,0.508724,277.6802639,195,195.6279563
81,0.65,80,0.493213,81,0.521077,80.24357594,308,0.497872,309,0.504587,308.3169025,228,228.0733265
82,0.65,87,0.483313,88,0.501143,87.93589456,295,0.491195,296,0.510204,295.4632016,208,207.5273071
83,0.65,73,0.488208,74,0.50237,73.83265076,272,0.492638,273,0.50464,272.6133978,199,198.780747
84,0.65,83,0.489078,84,0.512426,83.46779167,268,0.482941,269,0.507567,268.6927231,185,185.2249315
85,0.65,79,0.479072,80,0.531182,79.40161197,315,0.468894,316,0.505938,315.8397041,236,236.4380922
86,0.65,56,0.479118,57,0.505131,56.80275247,277,0.477381,278,0.511097,277.6708684,221,220.868116
87,0.65,98,0.473988,99,0.511338,98.69643909,282,0.487613,283,0.5,283,184,184.3035609
88,0.65,63,0.470035,64,0.511785,63.71772455,297,0.484444,298,0.5033,297.8249894,234,234.1072648
89,0.65,95,0.484885,96,0.517127,95.46879846,271,0.488272,272,0.518585,271.3868967,176,175.9180982
90,0.65,95,0.49,96,0.501672,95.8567512,282,0.489035,283,0.525346,282.3019746,187,186.4452234
91,0.65,73,0.498239,74,0.53413,73.04906523,316,0.473105,317,0.501112,316.9602956,243,243.9112304
92,0.65,72,0.45345,73,0.504494,72.91195831,270,0.486094,271,0.508187,270.6294301,198,197.7174718
93,0.65,91,0.481005,92,0.511458,91.62374807,307,0.453107,308,0.5,308,216,216.3762519
94,0.65,60,0.488875,61,0.507692,60.5912207,273,0.470291,274,0.513098,273.694022,213,213.1028013
95,0.65,68,0.492745,69,0.501164,68.8617413,301,0.490794,302,0.525655,301.2640773,233,232.402336
96,0.65,90,0.497519,91,0.500638,90.79544726,281,0.485384,282,0.503315,281.8151246,191,191.0196774
97,0.65,86,0.493304,87,0.5,87,283,0.48926,284,0.520735,283.3412232,197,196.3412232
98,0.65,70,0.498834,71,0.51087,70.09687604,302,0.489886,303,0.509036,302.5281462,232,232.4312702
99,0.65,76,0.491722,77,0.50232,76.78109077,270,0.48903,271,0.50644,270.6300976,194,193.8490069
100,0.65,62,0.490919,63,0.504487,62.6692954,301,0.489865,302,0.511737,301.4633778,239,238.7940824
101,0.65,71,0.478422,72,0.501868,71.92032756,292,0.468956,293,0.505576,292.8477335,221,220.9274059
102,0.65,93,0.489808,94,0.514831,93.40730528,309,0.478016,310,0.504206,309.8394044,216,216.4320991
103,0.65,75,0.499417,76,0.522975,75.02474743,319,0.466965,320,0.51816,319.6452779,244,244.6205304
104,0.65,81,0.497792,82,0.5,82,286,0.489917,287,0.517755,286.3622027,205,204.3622027
105,0.65,66,0.469189,67,0.503171,66.90668589,287,0.486799,288,0.501754,287.8827148,221,220.9760289
106,0.65,109,0.496678,110,0.508929,109.2711615,296,0.480611,297,0.500606,296.9696924,187,187.6985309
107,0.65,95,0.49105,96,0.504843,95.64887987,283,0.495128,284,0.5,284,188,188.3511201
108,0.65,70,0.497633,71,0.527294,70.07980176,283,0.49228,284,0.516607,283.3173429,213,213.2375411
109,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
110,0.65,85,0.486961,86,0.516811,85.43681742,299,0.469239,300,0.501119,299.9648996,214,214.5280822
111,0.65,73,0.477273,74,0.50185,73.92472637,278,0.497608,279,0.528208,278.0781699,205,204.1534436
112,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
113,0.65,81,0.476427,82,0.509569,81.71127271,268,0.49214,269,0.52125,268.2700103,187,186.5587376
114,0.65,103,0.496487,104,0.509551,103.2689069,285,0.471759,286,0.509423,285.7498141,182,182.4809072
115,0.65,71,0.457249,72,0.524289,71.63769391,261,0.489043,262,0.508242,261.5707068,190,189.9330129
116,0.65,88,0.471463,89,0.505889,88.82893743,300,0.49774,301,0.500527,300.8109078,212,211.9819704
117,0.65,87,0.483146,88,0.504785,87.77887148,277,0.469492,278,0.50165,277.9486908,190,190.1698194
118,0.65,85,0.486175,86,0.50927,85.59861442,287,0.489619,288,0.505382,287.6585675,202,202.0599531
119,0.65,109,0.485816,110,0.506579,109.6831383,327,0.484013,328,0.509382,327.6301786,218,217.9470403
120,0.65,101,0.495255,102,0.512582,101.2738501,315,0.462457,316,0.51358,315.7343661,214,214.4605161
121,0.65,88,0.469555,89,0.510181,88.74939694,270,0.489449,271,0.519002,270.3570196,182,181.6076227
122,0.65,63,0.492521,64,0.504923,63.6030479,252,0.488731,253,0.507566,252.598301,189,188.9952531
123,0.65,84,0.484358,85,0.508803,84.63988546,306,0.498326,307,0.518182,306.084307,222,221.4444216
124,0.65,101,0.494286,102,0.518374,101.2372136,299,0.464458,300,0.511139,299.7613804,198,198.5241669
125,0.65,71,0.484958,72,0.521767,71.40865006,253,0.489726,254,0.518479,253.3573192,182,181.9486692
126,0.65,89,0.465922,90,0.503695,89.9021788,303,0.488399,304,0.51837,303.3870742,214,213.4848954
127,0.65,92,0.48301,93,0.503901,92.81326887,300,0.495671,301,0.523913,300.1532823,208,207.3400135
128,0.65,85,0.483683,86,0.52218,85.42385121,279,0.498825,280,0.50174,279.4030875,194,193.9792363
129,0.65,85,0.489117,86,0.513464,85.44699552,331,0.479265,332,0.5,332,246,246.5530045
130,0.65,54,0.491803,55,0.512456,54.39689149,251,0.4946,252,0.510256,251.3449157,197,196.9480242
131,0.65,93,0.482122,94,0.50057,93.96910234,315,0.487239,316,0.515964,315.4442472,222,221.4751448
132,0.65,86,0.491535,87,0.502945,86.74189308,279,0.493764,280,0.523243,279.2115404,193,192.4696473
133,0.65,69,0.471897,70,0.51741,69.61747193,288,0.488487,289,0.517964,288.3905757,219,218.7731038
134,0.65,76,0.44629,77,0.509674,76.84737473,309,0.491319,310,0.522702,309.2766147,233,232.42924
135,0.65,74,0.49096,75,0.523523,74.2776157,253,0.470735,254,0.514212,253.6731145,179,179.3954988
136,0.65,71,0.490185,72,0.503083,71.76097069,266,0.484239,267,0.50748,266.678155,195,194.9171843
137,0.65,80,0.491448,81,0.512806,80.40041202,267,0.490971,268,0.530983,267.2256573,187,186.8252453
138,0.65,53,0.476351,54,0.515247,53.60800596,260,0.473436,261,0.502237,260.9223291,207,207.3143231
139,0.65,84,0.497253,85,0.501157,84.7036373,299,0.484013,300,0.509069,299.6380508,215,214.9344135
140,0.65,77,0.486726,78,0.521394,77.38288912,296,0.462264,297,0.511534,296.7659022,219,219.3830131
141,0.65,68,0.494475,69,0.512864,68.30045136,242,0.493289,243,0.525466,242.2085651,174,173.9081138
142,0.65,77,0.492674,78,0.5,78,324,0.485616,325,0.506083,324.7027899,247,246.7027899
143,0.65,73,0.489192,74,0.507326,73.5960075,240,0.495087,241,0.536124,240.1197212,167,166.5237137
144,0.65,72,0.496499,73,0.50355,72.49652532,254,0.494629,255,0.512835,254.2950126,182,181.7984873
145,0.65,68,0.490252,69,0.532534,68.23054728,257,0.49594,258,0.506959,257.3684545,189,189.1379072
146,0.65,68,0.489409,69,0.518223,68.36756438,285,0.482486,286,0.506196,285.7386757,217,217.3711113
147,0.65,91,0.472488,92,0.503019,91.9011169,305,0.486472,306,0.507151,305.6541902,214,213.7530733
148,0.65,80,0.47479,81,0.507371,80.77376385,343,0.492565,344,0.515205,343.3284011,263,262.5546372
149,0.65,70,0.487283,71,0.502966,70.81087802,287,0.483832,288,0.5006,287.9642176,217,217.1533395
150,0.65,65,0.49639,66,0.501859,65.66008411,286,0.490268,287,0.506527,286.5985608,221,220.9384767
151,0.65,83,0.476382,84,0.502796,83.89414704,290,0.49215,291,0.50678,290.5365687,207,206.6424217
152,0.65,101,0.494382,102,0.506002,101.4834768,334,0.475236,335,0.5,335,233,233.5165232
153,0.65,90,0.485448,91,0.505184,90.73733279,329,0.487485,330,0.517026,329.4236485,239,238.6863157
154,0.65,131,0.486146,132,0.510143,131.5773222,359,0.492443,360,0.502451,359.7550959,228,228.1777738
155,0.65,66,0.46966,67,0.509815,66.75557216,267,0.474265,268,0.502342,267.9165865,201,201.1610144
156,0.65,82,0.474466,83,0.511862,82.6828003,291,0.49085,292,0.500602,291.9382691,209,209.2554688
157,0.65,95,0.480817,96,0.513128,95.59369874,295,0.491218,296,0.519058,295.3154454,200,199.7217467
158,0.65,78,0.488443,79,0.5,79,286,0.491208,287,0.51285,286.4062471,208,207.4062471
159,0.65,79,0.461392,80,0.503863,79.90904382,286,0.487745,287,0.506159,286.6655262,207,206.7564824
160,0.65,65,0.484749,66,0.500583,65.9631805,278,0.495858,279,0.506053,278.4062776,213,212.4430971
161,0.65,107,0.497849,108,0.508039,107.2110893,326,0.497244,327,0.512441,326.1813516,219,218.9702623
162,0.65,91,0.495266,92,0.5,92,303,0.463548,304,0.507653,303.8264823,212,211.8264823
163,0.65,94,0.491351,95,0.546253,94.15753524,296,0.478622,297,0.5,297,202,202.8424648
164,0.65,50,0.494253,51,0.514423,50.28492811,262,0.482162,263,0.5063,262.7390007,212,212.4540726
165,0.65,81,0.487334,82,0.511446,81.52529861,286,0.480792,287,0.507506,286.7190237,205,205.1937251
166,0.65,100,0.484204,101,0.5,101,319,0.477398,320,0.504525,319.833192,219,218.833192
167,0.65,86,0.473298,87,0.506091,86.81425914,313,0.496618,314,0.506634,313.3376597,227,226.5234006
168,0.65,78,0.496771,79,0.502315,78.58243146,278,0.47963,279,0.517626,278.5361091,200,199.9536776
169,0.65,71,0.477327,72,0.52791,71.4482336,276,0.487937,277,0.501625,276.8812829,205,205.4330493
170,0.65,80,0.491968,81,0.521712,80.27003765,277,0.493612,278,0.50287,277.6899978,197,197.4199602
171,0.65,113,0.477679,114,0.514868,113.6002044,330,0.486776,331,0.519653,330.4022265,217,216.8020221
172,0.65,97,0.474444,98,0.501796,97.93433753,297,0.469136,298,0.501678,297.9484359,200,200.0140983
173,0.65,87,0.459379,88,0.501214,87.97098124,310,0.47066,311,0.505161,310.8504101,223,222.8794289
174,0.65,64,0.464405,65,0.510477,64.77259507,292,0.498113,293,0.520908,292.0827813,228,227.3101862
175,0.65,73,0.48,74,0.52375,73.45714286,255,0.47763,256,0.514828,255.6013764,182,182.1442336
176,0.65,77,0.494921,78,0.509269,77.35398662,257,0.497691,258,0.533947,257.063686,180,179.7096994
177,0.65,85,0.478662,86,0.506928,85.75489988,283,0.485955,284,0.519274,283.4215313,198,197.6666314
178,0.65,70,0.484166,71,0.504831,70.76622308,278,0.498918,279,0.502775,278.2805289,208,207.5143058
179,0.65,87,0.483012,88,0.510119,87.62670159,302,0.49082,303,0.514175,302.3930636,215,214.766362
180,0.65,72,0.499382,73,0.509467,72.06127913,278,0.498888,279,0.512415,278.082206,206,206.0209268
181,0.65,72,0.489024,73,0.529345,72.27221547,244,0.493392,245,0.515134,244.3039279,172,172.0317124
