Generation,Wild_Type_Gene_Frequency,Num_Wild_Gene
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
91,NAN,0
92,NAN,0
93,NAN,0
94,NAN,0
95,NAN,0
96,NAN,0
97,NAN,0
98,NAN,0
99,NAN,0
100,NAN,0
NAN,NAN,NAN
1,0.992363,148000
2,0.986812,146882
3,0.979246,145372
4,0.966641,144306
5,0.947506,141853
6,0.918714,137379
7,0.874888,130333
8,0.812869,120194
9,0.728307,106236
10,0.626328,87659
11,0.509812,66634
12,0.394526,45619
13,0.285476,27016
14,0.200932,14274
15,0.130436,6350
16,0.0869669,2543
17,0.0621071,978
18,0.0395568,332
19,0.00987492,30
20,0,0
