,drive_carrier,pop_size,fertile_female,drop_size,suppressed
0,0.0,1937,955,228.571,0
1,0.0,1954,974,228.571,0
2,0.0,2011,1038,228.571,0
3,0.0,1879,982,228.571,0
4,0.0,1923,1003,228.571,0
5,0.0,1969,996,228.571,0
6,0.0,1979,973,228.571,0
7,0.0,2049,984,228.571,0
8,0.0,2068,979,228.571,0
9,0.0,2170,1017,228.571,0
10,0.00560955,2083,1030,228.571,0
11,0.176853,2233,1001,228.571,0
12,0.313035,2416,957,228.571,0
13,0.426822,2637,907,228.571,0
14,0.50987,2905,863,228.571,0
15,0.564916,3220,808,228.571,0
16,0.64561,3458,744,228.571,0
17,0.689175,3652,632,228.571,0
18,0.699079,3889,581,228.571,0
19,0.735551,4120,531,228.571,0
20,0.733655,4252,462,228.571,0
21,0.757046,4253,394,228.571,0
22,0.773444,4179,340,228.571,0
23,0.791564,4011,276,228.571,0
24,0.804847,3808,248,228.571,0
25,0.814385,3534,213,228.571,0
26,0.828358,2966,172,228.571,0
27,0.815428,2532,152,228.571,0
28,0.794528,2194,144,228.571,0
29,0.799633,1900,136,228.571,0
30,0.826442,1660,113,228.571,0
31,0.743408,1437,105,228.571,0
32,0.766802,1303,88,228.571,0
33,0.722519,1199,77,228.571,0
34,0.69351,1092,84,228.571,0
35,0.654496,1003,90,228.571,0
36,0.687564,974,105,228.571,0
37,0.674513,985,127,228.571,0
38,0.670741,1106,143,228.571,0
39,0.638586,1210,160,228.571,0
40,0.65096,1404,208,228.571,0
41,0.606557,1601,249,228.571,0
42,0.633873,1877,312,228.571,0
43,0.620601,2211,343,228.571,0
44,0.594967,2469,401,228.571,0
45,0.594999,2687,461,228.571,0
46,0.570973,2968,480,228.571,0
47,0.553933,3135,525,228.571,0
48,0.52706,3295,568,228.571,0
49,0.517402,3400,645,228.571,0
50,0.513364,3382,664,228.571,0
51,0.500111,3452,740,228.571,0
52,0.508446,3416,725,228.571,0
53,0.502724,3449,739,228.571,0
54,0.494951,3451,730,228.571,0
55,0.520911,3443,750,228.571,0
56,0.482872,3461,759,228.571,0
57,0.481529,3415,753,228.571,0
58,0.464649,3434,802,228.571,0
59,0.487173,3389,806,228.571,0
60,0.443757,3301,820,228.571,0
61,0.480252,3221,816,228.571,0
62,0.445571,3215,850,228.571,0
63,0.418733,3213,877,228.571,0
64,0.427227,3079,848,228.571,0
65,0.401229,3047,815,228.571,0
66,0.397665,3077,804,228.571,0
67,0.372892,3049,799,228.571,0
68,0.396954,3098,833,228.571,0
69,0.386576,3046,835,228.571,0
70,0.369492,3082,842,228.571,0
71,0.378733,3096,852,228.571,0
72,0.361631,3068,877,228.571,0
73,0.349577,2967,885,228.571,0
74,0.34858,2947,892,228.571,0
75,0.315391,2852,869,228.571,0
76,0.29951,2849,898,228.571,0
77,0.282011,2805,920,228.571,0
78,0.331423,2664,862,228.571,0
79,0.321065,2708,881,228.571,0
80,0.322554,2760,903,228.571,0
81,0.292361,2791,904,228.571,0
82,0.310106,2722,873,228.571,0
83,0.316227,2696,850,228.571,0
84,0.314102,2781,878,228.571,0
85,0.319117,2848,890,228.571,0
86,0.3136,2850,891,228.571,0
87,0.318828,2881,936,228.571,0
88,0.321646,2724,879,228.571,0
89,0.312219,2700,896,228.571,0
