,drive_carrier,pop_size,fertile_female,drop_size,suppressed
0,0.0,1963,923,228.571,0
1,0.0,1962,935,228.571,0
2,0.0,2175,1065,228.571,0
3,0.0,2044,1000,228.571,0
4,0.0,2062,1004,228.571,0
5,0.0,1977,950,228.571,0
6,0.0,2056,998,228.571,0
7,0.0,1987,958,228.571,0
8,0.0,2114,1029,228.571,0
9,0.0,2098,1020,228.571,0
10,0.00580877,2025,993,228.571,0
11,0.147645,2267,1002,228.571,0
12,0.302588,2440,951,228.571,0
13,0.420826,2668,891,228.571,0
14,0.512023,3044,871,228.571,0
15,0.5961,3277,784,228.571,0
16,0.608795,3557,726,228.571,0
17,0.648995,3788,658,228.571,0
18,0.682478,3987,558,228.571,0
19,0.691386,4166,523,228.571,0
20,0.70812,4224,484,228.571,0
21,0.762662,4282,468,228.571,0
22,0.776379,4259,389,228.571,0
23,0.755032,4174,346,228.571,0
24,0.768061,4006,315,228.571,0
25,0.824647,3865,287,228.571,0
26,0.795232,3490,235,228.571,0
27,0.792597,3023,204,228.571,0
28,0.75925,2661,198,228.571,0
29,0.772076,2341,202,228.571,0
30,0.761335,2149,185,228.571,0
31,0.733446,2043,181,228.571,0
32,0.725432,1951,188,228.571,0
33,0.645885,1880,192,228.571,0
34,0.675578,1890,227,228.571,0
35,0.649247,1952,266,228.571,0
36,0.631492,2155,301,228.571,0
37,0.615359,2316,341,228.571,0
38,0.601396,2532,389,228.571,0
39,0.59772,2770,437,228.571,0
40,0.591812,3038,497,228.571,0
41,0.537686,3200,528,228.571,0
42,0.563718,3352,601,228.571,0
43,0.517434,3447,644,228.571,0
44,0.513811,3528,717,228.571,0
45,0.519396,3587,717,228.571,0
46,0.480577,3555,743,228.571,0
47,0.521435,3652,793,228.571,0
48,0.48606,3519,764,228.571,0
49,0.486124,3375,730,228.571,0
50,0.485455,3317,758,228.571,0
51,0.482445,3329,774,228.571,0
52,0.497752,3325,798,228.571,0
53,0.458397,3320,787,228.571,0
54,0.423479,3301,805,228.571,0
55,0.421138,3249,825,228.571,0
56,0.415831,3147,848,228.571,0
57,0.42238,2998,817,228.571,0
58,0.393361,2991,805,228.571,0
59,0.400739,2965,790,228.571,0
60,0.408324,3046,823,228.571,0
61,0.39801,3074,832,228.571,0
62,0.380332,3055,824,228.571,0
63,0.364032,3113,878,228.571,0
64,0.358996,3144,932,228.571,0
65,0.349522,2958,876,228.571,0
66,0.355824,2894,867,228.571,0
67,0.355436,2912,905,228.571,0
68,0.340212,2825,866,228.571,0
69,0.3319,2859,879,228.571,0
70,0.37555,2866,875,228.571,0
71,0.374679,2918,868,228.571,0
72,0.395146,2887,858,228.571,0
73,0.328038,2922,868,228.571,0
74,0.319396,2891,898,228.571,0
75,0.31834,2805,894,228.571,0
76,0.291089,2841,891,228.571,0
77,0.255628,2855,920,228.571,0
78,0.250476,2818,923,228.571,0
79,0.278889,2755,942,228.571,0
80,0.256583,2668,927,228.571,0
81,0.24998,2607,953,228.571,0
82,0.244792,2525,927,228.571,0
83,0.226206,2488,925,228.571,0
84,0.262616,2511,936,228.571,0
85,0.266078,2466,891,228.571,0
86,0.250292,2483,891,228.571,0
87,0.246712,2534,914,228.571,0
88,0.245645,2496,896,228.571,0
89,0.242023,2588,943,228.571,0
