,drive_carrier,pop_size,fertile_female,drop_size,suppressed
0,0.0,1974,1012,228.571,0
1,0.0,2006,1019,228.571,0
2,0.0,1980,1012,228.571,0
3,0.0,1992,1005,228.571,0
4,0.0,2010,1019,228.571,0
5,0.0,2024,1015,228.571,0
6,0.0,1959,996,228.571,0
7,0.0,1897,967,228.571,0
8,0.0,1954,979,228.571,0
9,0.0,1972,1002,228.571,0
10,0.00549067,2035,1045,228.571,0
11,0.168673,2195,972,228.571,0
12,0.300071,2445,947,228.571,0
13,0.401831,2782,924,228.571,0
14,0.498931,3048,883,228.571,0
15,0.573196,3280,778,228.571,0
16,0.610201,3618,709,228.571,0
17,0.641486,3861,674,228.571,0
18,0.669559,4019,597,228.571,0
19,0.703063,4184,573,228.571,0
20,0.710053,4281,534,228.571,0
21,0.758635,4349,514,228.571,0
22,0.751802,4369,451,228.571,0
23,0.759488,4332,401,228.571,0
24,0.794425,4293,370,228.571,0
25,0.806344,4133,308,228.571,0
26,0.815023,3753,263,228.571,0
27,0.778862,3303,210,228.571,0
28,0.7688,2822,203,228.571,0
29,0.770326,2441,190,228.571,0
30,0.770822,2183,185,228.571,0
31,0.786689,2019,183,228.571,0
32,0.762074,1950,165,228.571,0
33,0.688258,1872,150,228.571,0
34,0.71188,1782,162,228.571,0
35,0.719592,1711,154,228.571,0
36,0.732047,1635,146,228.571,0
37,0.66938,1628,160,228.571,0
38,0.645945,1649,187,228.571,0
39,0.658349,1727,217,228.571,0
40,0.600669,1844,252,228.571,0
41,0.597473,2031,303,228.571,0
42,0.586608,2290,363,228.571,0
43,0.537791,2538,428,228.571,0
44,0.538472,2755,508,228.571,0
45,0.503966,3115,613,228.571,0
46,0.509078,3376,700,228.571,0
47,0.507703,3513,758,228.571,0
48,0.455941,3536,756,228.571,0
49,0.486538,3494,777,228.571,0
50,0.464184,3377,788,228.571,0
51,0.459628,3238,750,228.571,0
52,0.458478,3246,764,228.571,0
53,0.445873,3288,779,228.571,0
54,0.46367,3333,818,228.571,0
55,0.461764,3258,809,228.571,0
56,0.462353,3177,797,228.571,0
57,0.428243,3187,784,228.571,0
58,0.428383,3191,799,228.571,0
59,0.45274,3167,808,228.571,0
60,0.436611,3145,830,228.571,0
61,0.416071,3122,836,228.571,0
62,0.407706,3111,839,228.571,0
63,0.410329,3120,860,228.571,0
64,0.373645,3061,835,228.571,0
65,0.388161,2955,829,228.571,0
66,0.392709,2933,838,228.571,0
67,0.377953,3004,870,228.571,0
68,0.347533,2987,830,228.571,0
69,0.374696,2962,849,228.571,0
70,0.337509,3046,893,228.571,0
71,0.363418,2886,837,228.571,0
72,0.353428,2968,871,228.571,0
73,0.347429,2938,895,228.571,0
74,0.349776,2877,855,228.571,0
75,0.346722,2901,853,228.571,0
76,0.298749,2916,845,228.571,0
77,0.296798,2890,862,228.571,0
78,0.318657,2928,926,228.571,0
79,0.312967,2834,943,228.571,0
80,0.309785,2734,880,228.571,0
81,0.293195,2740,877,228.571,0
82,0.274226,2759,867,228.571,0
83,0.291537,2785,873,228.571,0
84,0.256261,2826,886,228.571,0
85,0.263812,2854,939,228.571,0
86,0.265562,2771,964,228.571,0
87,0.250648,2612,914,228.571,0
88,0.248584,2541,904,228.571,0
89,0.251638,2525,929,228.571,0
