,drive_carrier,pop_size,fertile_female,drop_size,suppressed
0,0.0,1970,993,228.571,0
1,0.0,1978,967,228.571,0
2,0.0,2067,1013,228.571,0
3,0.0,2031,977,228.571,0
4,0.0,2117,1021,228.571,0
5,0.0,2029,983,228.571,0
6,0.0,2052,1027,228.571,0
7,0.0,1898,984,228.571,0
8,0.0,1918,987,228.571,0
9,0.0,1995,1043,228.571,0
10,0.0060049,1865,957,228.571,0
11,0.189422,2273,1033,228.571,0
12,0.323771,2387,926,228.571,0
13,0.42186,2717,900,228.571,0
14,0.51214,3001,847,228.571,0
15,0.565507,3263,807,228.571,0
16,0.589436,3484,746,228.571,0
17,0.633386,3737,715,228.571,0
18,0.671027,3914,668,228.571,0
19,0.667279,4119,622,228.571,0
20,0.699017,4249,572,228.571,0
21,0.70453,4297,508,228.571,0
22,0.738943,4333,476,228.571,0
23,0.773724,4396,409,228.571,0
24,0.800077,4316,357,228.571,0
25,0.789974,4226,288,228.571,0
26,0.806836,3720,246,228.571,0
27,0.784847,3309,202,228.571,0
28,0.782654,2889,181,228.571,0
29,0.800021,2459,193,228.571,0
30,0.806761,2159,180,228.571,0
31,0.777365,1993,149,228.571,0
32,0.768737,1768,138,228.571,0
33,0.742899,1664,120,228.571,0
34,0.73374,1539,113,228.571,0
35,0.712091,1428,122,228.571,0
36,0.702052,1360,118,228.571,0
37,0.739256,1319,132,228.571,0
38,0.688805,1336,133,228.571,0
39,0.646827,1345,140,228.571,0
40,0.683348,1397,178,228.571,0
41,0.706348,1504,202,228.571,0
42,0.654934,1686,205,228.571,0
43,0.685666,1809,235,228.571,0
44,0.662168,1994,248,228.571,0
45,0.638465,2168,261,228.571,0
46,0.638053,2308,286,228.571,0
47,0.581605,2383,300,228.571,0
48,0.560076,2499,356,228.571,0
49,0.545235,2663,419,228.571,0
50,0.521346,2872,495,228.571,0
51,0.485244,3117,586,228.571,0
52,0.493761,3299,698,228.571,0
53,0.472259,3366,738,228.571,0
54,0.459336,3441,745,228.571,0
55,0.426417,3447,778,228.571,0
56,0.429397,3434,867,228.571,0
57,0.424871,3329,883,228.571,0
58,0.416547,3207,902,228.571,0
59,0.397285,2981,815,228.571,0
60,0.401603,2979,839,228.571,0
61,0.394262,2939,827,228.571,0
62,0.409631,3058,867,228.571,0
63,0.374359,2977,838,228.571,0
64,0.368205,3022,845,228.571,0
65,0.375566,3049,850,228.571,0
66,0.379298,2970,830,228.571,0
67,0.347604,3028,863,228.571,0
68,0.353134,2901,844,228.571,0
69,0.345301,2940,867,228.571,0
70,0.342602,2949,886,228.571,0
71,0.31393,2895,905,228.571,0
72,0.289675,2798,881,228.571,0
73,0.305961,2830,912,228.571,0
74,0.289622,2790,888,228.571,0
75,0.295326,2779,928,228.571,0
76,0.286565,2704,922,228.571,0
77,0.301114,2618,926,228.571,0
78,0.290754,2598,911,228.571,0
79,0.283217,2671,913,228.571,0
80,0.289462,2662,913,228.571,0
81,0.29432,2685,933,228.571,0
82,0.257464,2581,880,228.571,0
83,0.252128,2611,906,228.571,0
84,0.246582,2599,907,228.571,0
85,0.224923,2612,907,228.571,0
86,0.222868,2632,913,228.571,0
87,0.219247,2577,927,228.571,0
88,0.225697,2625,954,228.571,0
89,0.21794,2588,949,228.571,0
