,drive_carrier,pop_size,fertile_female,drop_size,suppressed
0,0.0,2018,1039,228.571,0
1,0.0,2004,1010,228.571,0
2,0.0,1955,985,228.571,0
3,0.0,1964,980,228.571,0
4,0.0,2052,993,228.571,0
5,0.0,2067,1001,228.571,0
6,0.0,2075,1001,228.571,0
7,0.0,2041,1006,228.571,0
8,0.0,2054,1016,228.571,0
9,0.0,2002,1003,228.571,0
10,0.00551898,2008,1043,228.571,0
11,0.181742,2137,992,228.571,0
12,0.307092,2357,955,228.571,0
13,0.450256,2655,907,228.571,0
14,0.519633,2946,800,228.571,0
15,0.595039,3397,778,228.571,0
16,0.633138,3740,697,228.571,0
17,0.687064,3906,614,228.571,0
18,0.69348,4141,588,228.571,0
19,0.717644,4318,517,228.571,0
20,0.734861,4429,491,228.571,0
21,0.751437,4334,396,228.571,0
22,0.761572,4242,368,228.571,0
23,0.786153,4079,354,228.571,0
24,0.773046,3904,306,228.571,0
25,0.787781,3718,300,228.571,0
26,0.807202,3414,262,228.571,0
27,0.778295,3062,225,228.571,0
28,0.806864,2757,205,228.571,0
29,0.805776,2466,182,228.571,0
30,0.807663,2190,145,228.571,0
31,0.78472,1963,127,228.571,0
32,0.766199,1794,112,228.571,0
33,0.766579,1593,99,228.571,0
34,0.761685,1426,98,228.571,0
35,0.756249,1269,93,228.571,0
36,0.693736,1140,79,228.571,0
37,0.706146,1044,79,228.571,0
38,0.630842,971,91,228.571,0
39,0.589432,998,132,228.571,0
40,0.592737,1092,173,228.571,0
41,0.538413,1275,222,228.571,0
42,0.523275,1599,284,228.571,0
43,0.513538,1928,361,228.571,0
44,0.539123,2344,484,228.571,0
45,0.516962,2816,579,228.571,0
46,0.539625,3097,630,228.571,0
47,0.481408,3340,679,228.571,0
48,0.462221,3446,722,228.571,0
49,0.482732,3512,774,228.571,0
50,0.443704,3439,781,228.571,0
51,0.448232,3300,811,228.571,0
52,0.45743,3297,832,228.571,0
53,0.424118,3248,855,228.571,0
54,0.425906,3091,812,228.571,0
55,0.411835,3039,799,228.571,0
56,0.41251,3109,826,228.571,0
57,0.387047,3151,843,228.571,0
58,0.378001,3182,843,228.571,0
59,0.384261,3175,857,228.571,0
60,0.350762,3052,842,228.571,0
61,0.352043,3061,874,228.571,0
62,0.336862,2993,888,228.571,0
63,0.335371,2925,869,228.571,0
64,0.303874,2939,868,228.571,0
65,0.301777,2934,904,228.571,0
66,0.327232,2949,914,228.571,0
67,0.301079,2818,873,228.571,0
68,0.283331,2824,870,228.571,0
69,0.302451,2876,904,228.571,0
70,0.31615,2817,891,228.571,0
71,0.3119,2787,886,228.571,0
72,0.310897,2795,897,228.571,0
73,0.289172,2785,883,228.571,0
74,0.297572,2845,928,228.571,0
75,0.301074,2704,899,228.571,0
76,0.280508,2687,869,228.571,0
77,0.264111,2745,906,228.571,0
78,0.27878,2736,920,228.571,0
79,0.263361,2708,922,228.571,0
80,0.251756,2669,933,228.571,0
81,0.210073,2643,921,228.571,0
82,0.210257,2567,915,228.571,0
83,0.220339,2611,955,228.571,0
84,0.207953,2551,942,228.571,0
85,0.207572,2439,915,228.571,0
86,0.204118,2468,937,228.571,0
87,0.17616,2453,946,228.571,0
88,0.204398,2465,948,228.571,0
89,0.180524,2456,957,228.571,0
