,drive_carrier,pop_size,fertile_female,drop_size,suppressed
0,0.0,2032,988,228.571,0
1,0.0,2012,1012,228.571,0
2,0.0,1998,990,228.571,0
3,0.0,1995,992,228.571,0
4,0.0,2042,1023,228.571,0
5,0.0,2016,1030,228.571,0
6,0.0,1888,954,228.571,0
7,0.0,2056,1006,228.571,0
8,0.0,2036,1010,228.571,0
9,0.0,2001,1018,228.571,0
10,0.00572879,1971,1001,228.571,0
11,0.16297,2154,971,228.571,0
12,0.312772,2364,904,228.571,0
13,0.402561,2737,915,228.571,0
14,0.5075,3006,866,228.571,0
15,0.566551,3291,827,228.571,0
16,0.603314,3514,764,228.571,0
17,0.632757,3772,703,228.571,0
18,0.665595,3980,654,228.571,0
19,0.681623,4156,585,228.571,0
20,0.727672,4262,562,228.571,0
21,0.74052,4287,496,228.571,0
22,0.745616,4318,435,228.571,0
23,0.752258,4168,387,228.571,0
24,0.774285,4026,354,228.571,0
25,0.818426,3971,313,228.571,0
26,0.771416,3580,267,228.571,0
27,0.748784,3180,220,228.571,0
28,0.807,2819,200,228.571,0
29,0.717896,2533,176,228.571,0
30,0.755284,2164,181,228.571,0
31,0.707624,1936,184,228.571,0
32,0.697871,1937,197,228.571,0
33,0.671652,1901,219,228.571,0
34,0.662585,1905,229,228.571,0
35,0.685733,2046,265,228.571,0
36,0.638975,2267,278,228.571,0
37,0.641322,2377,325,228.571,0
38,0.619614,2564,339,228.571,0
39,0.610398,2755,373,228.571,0
40,0.604288,2952,412,228.571,0
41,0.583679,3094,465,228.571,0
42,0.540785,3252,546,228.571,0
43,0.535967,3332,602,228.571,0
44,0.564526,3388,635,228.571,0
45,0.529031,3439,641,228.571,0
46,0.561808,3508,691,228.571,0
47,0.52059,3440,699,228.571,0
48,0.49346,3472,726,228.571,0
49,0.538454,3425,733,228.571,0
50,0.52321,3439,740,228.571,0
51,0.514465,3397,740,228.571,0
52,0.50184,3379,762,228.571,0
53,0.506114,3415,775,228.571,0
54,0.466507,3411,723,228.571,0
55,0.451125,3436,755,228.571,0
56,0.428015,3398,789,228.571,0
57,0.436523,3335,847,228.571,0
58,0.410518,3213,852,228.571,0
59,0.403332,3120,829,228.571,0
60,0.400054,3032,808,228.571,0
61,0.365185,3123,865,228.571,0
62,0.371969,2979,850,228.571,0
63,0.343995,2990,847,228.571,0
64,0.344016,3041,878,228.571,0
65,0.331029,2976,880,228.571,0
66,0.330971,2884,849,228.571,0
67,0.328165,2905,872,228.571,0
68,0.327032,2886,889,228.571,0
69,0.318589,2773,853,228.571,0
70,0.29718,2772,869,228.571,0
71,0.291964,2792,914,228.571,0
72,0.300265,2736,939,228.571,0
73,0.308037,2643,896,228.571,0
74,0.319504,2655,898,228.571,0
75,0.296991,2648,882,228.571,0
76,0.285544,2695,885,228.571,0
77,0.30647,2734,911,228.571,0
78,0.310423,2796,925,228.571,0
79,0.304688,2763,919,228.571,0
80,0.309331,2699,876,228.571,0
81,0.297655,2691,897,228.571,0
82,0.263185,2703,897,228.571,0
83,0.289873,2636,887,228.571,0
84,0.271062,2691,893,228.571,0
85,0.27032,2703,901,228.571,0
86,0.25491,2719,886,228.571,0
87,0.256037,2692,915,228.571,0
88,0.257278,2724,913,228.571,0
89,0.238834,2656,919,228.571,0
