,drive_carrier,pop_size,fertile_female,drop_size,suppressed
0,0.0,1943,998,228.571,0
1,0.0,1983,1002,228.571,0
2,0.0,1947,999,228.571,0
3,0.0,1980,1021,228.571,0
4,0.0,1994,1040,228.571,0
5,0.0,1897,971,228.571,0
6,0.0,1991,1020,228.571,0
7,0.0,1992,1028,228.571,0
8,0.0,1992,1028,228.571,0
9,0.0,1928,967,228.571,0
10,0.00588904,1980,979,228.571,0
11,0.173915,2318,1029,228.571,0
12,0.317144,2430,942,228.571,0
13,0.441165,2719,911,228.571,0
14,0.506361,2992,853,228.571,0
15,0.564362,3230,778,228.571,0
16,0.644916,3541,738,228.571,0
17,0.666771,3778,659,228.571,0
18,0.707989,4034,623,228.571,0
19,0.717977,4180,565,228.571,0
20,0.741014,4246,488,228.571,0
21,0.773212,4343,447,228.571,0
22,0.780501,4317,383,228.571,0
23,0.763285,4220,340,228.571,0
24,0.811892,4107,330,228.571,0
25,0.835485,3936,269,228.571,0
26,0.824629,3500,223,228.571,0
27,0.815832,3041,180,228.571,0
28,0.812031,2585,162,228.571,0
29,0.779035,2237,119,228.571,0
30,0.806095,1919,108,228.571,0
31,0.821615,1578,93,228.571,0
32,0.812514,1305,80,228.571,0
33,0.803592,1178,58,228.571,0
34,0.795085,1006,57,228.571,0
35,0.74096,866,54,228.571,0
36,0.85119,754,50,228.571,0
37,0.864977,658,40,228.571,0
38,0.830655,560,27,228.571,0
39,0.796032,475,21,228.571,0
40,0.784969,392,15,228.571,0
41,0.749307,312,11,228.571,0
42,0.791209,237,11,228.571,0
43,0.813036,190,10,228.571,0
44,0.783133,164,9,228.571,0
45,0.760563,137,11,228.571,0
46,0.71875,128,9,228.571,0
47,0.664441,129,12,228.571,0
48,0.610902,132,11,228.571,0
49,0.649369,125,15,228.571,0
50,0.691116,136,22,228.571,0
51,0.692466,152,23,228.571,0
52,0.553922,176,23,228.571,0
53,0.512066,194,30,228.571,0
54,0.611057,264,46,228.571,0
55,0.563869,351,54,228.571,0
56,0.606421,456,99,228.571,0
57,0.620137,680,142,228.571,0
58,0.609886,968,168,228.571,0
59,0.617428,1219,213,228.571,0
60,0.552348,1524,249,228.571,0
61,0.566792,1847,302,228.571,0
62,0.560953,2186,376,228.571,0
63,0.56159,2551,469,228.571,0
64,0.521629,2886,513,228.571,0
65,0.514943,3126,599,228.571,0
66,0.534944,3273,648,228.571,0
67,0.507913,3409,696,228.571,0
68,0.47342,3477,732,228.571,0
69,0.444177,3428,738,228.571,0
70,0.447206,3428,816,228.571,0
71,0.468938,3321,807,228.571,0
72,0.46974,3286,810,228.571,0
73,0.504099,3267,818,228.571,0
74,0.487466,3154,757,228.571,0
75,0.485771,3147,743,228.571,0
76,0.500818,3162,712,228.571,0
77,0.474383,3271,747,228.571,0
78,0.465062,3267,734,228.571,0
79,0.466656,3273,756,228.571,0
80,0.435874,3329,819,228.571,0
81,0.449672,3313,818,228.571,0
82,0.410371,3308,802,228.571,0
83,0.362145,3244,822,228.571,0
84,0.392563,3187,848,228.571,0
85,0.369793,3122,851,228.571,0
86,0.380594,3107,852,228.571,0
87,0.349801,3101,900,228.571,0
88,0.363197,2982,877,228.571,0
89,0.357165,2915,854,228.571,0
