Wild_Type_Gene_Frequency,Num_Wild_Gene
0.781768,212175
0.797945,219805
0.81949,227569
0.846051,242062
0.873738,258878
0.904366,277984
0.933669,303252
0.956892,328834
0.974925,348797
0.985608,369122
0.992072,383281
0.995908,392109
0.997969,395028
0.998956,394052
0.99949,397509
0.999696,401162
0.999834,398238
0.999904,397158
0.99995,401320
0.999985,397890
0.99999,396152
0.99998,401384
0.999995,401238
0.999995,400430
0.999995,398530
0.999995,398782
0.999995,398190
0.99999,399792
1,398124
1,398188
1,401880
1,401852
1,397504
1,399460
1,400692
1,400508
1,399252
1,400164
1,398284
1,403356
1,402664
