suppressed, gen_suppressed, gen, adult, adult_fe, fertile_fe, rate_dr, has_dr, release, drive_conversion
0,10000,200.0,110077.34074074074,48459.607407407406,48459.607407407406,0.0854664333333333,0.11903450370370368,0.1,0.0
0,10000,200.0,110074.39259259259,48469.91111111111,48469.91111111111,0.08569328666666667,0.1196073111111111,0.1,0.0
0,10000,200.0,110082.92592592593,48463.014814814815,48463.014814814815,0.08560355777777774,0.11934685925925927,0.1,0.0
0,10000,200.0,110071.06666666667,48460.229629629626,48460.229629629626,0.08586310814814814,0.11981675555555553,0.1,0.0
0,10000,200.0,110110.43703703703,48458.22222222222,48458.22222222222,0.0857081555555555,0.11953673333333335,0.1,0.0
0,10000,200.0,110018.4,48478.096296296295,48478.096296296295,0.08562068074074078,0.11926682962962963,0.1,0.0
0,10000,200.0,110042.42222222222,48464.13333333333,48464.13333333333,0.08573027851851853,0.11950963703703703,0.1,0.0
0,10000,200.0,110161.5925925926,48438.84444444445,48438.84444444445,0.08583701925925924,0.11971374074074075,0.1,0.0
0,10000,200.0,110159.19259259259,48457.77777777778,48457.77777777778,0.0857640503703704,0.11958548148148146,0.1,0.0
0,10000,200.0,110073.43703703703,48464.31851851852,48464.31851851852,0.0857098740740741,0.11954819259259258,0.1,0.0
0,10000,200.0,110099.66666666667,48470.19259259259,48470.19259259259,0.0854211881481482,0.1190112370370371,0.1,0.0
0,10000,200.0,110069.08148148148,48465.42962962963,48465.42962962963,0.08556614074074076,0.11924400740740745,0.1,0.0
0,10000,200.0,119027.87407407408,47169.99259259259,47169.99259259259,0.15195415555555555,0.20786012592592604,0.2,0.0
0,10000,200.0,119042.39259259259,47179.62962962963,47179.62962962963,0.1521664592592593,0.20829282222222215,0.2,0.0
0,10000,200.0,119140.11851851852,47170.53333333333,47170.53333333333,0.15186873333333334,0.2078769555555556,0.2,0.0
0,10000,200.0,119037.35555555555,47163.32592592593,47163.32592592593,0.15210596296296292,0.20832588888888898,0.2,0.0
0,10000,200.0,119105.51851851853,47184.333333333336,47184.333333333336,0.1517502592592592,0.20756431111111115,0.2,0.0
0,10000,200.0,119193.81481481482,47164.688888888886,47164.688888888886,0.15203571111111108,0.20821113333333344,0.2,0.0
0,10000,200.0,119226.78518518519,47180.99259259259,47180.99259259259,0.1518457259259259,0.20788282222222232,0.2,0.0
0,10000,200.0,119018.25185185185,47165.251851851855,47165.251851851855,0.15202834074074068,0.2079977629629629,0.2,0.0
0,10000,200.0,119120.52592592593,47175.02962962963,47175.02962962963,0.15196528888888883,0.20805230370370376,0.2,0.0
0,10000,200.0,119158.74074074074,47179.26666666667,47179.26666666667,0.15180862962962963,0.2077474814814813,0.2,0.0
0,10000,200.0,119035.13333333333,47169.444444444445,47169.444444444445,0.15230002962962966,0.2085409037037036,0.2,0.0
0,10000,200.0,119067.98518518519,47182.78518518519,47182.78518518519,0.15187321481481486,0.2078525703703704,0.2,0.0
0,10000,200.0,119131.71111111112,47162.792592592596,47162.792592592596,0.15211893333333337,0.20828468148148158,0.2,0.0
0,10000,200.0,119160.99259259259,47172.85925925926,47172.85925925926,0.15174464444444458,0.2075814296296295,0.2,0.0
0,10000,200.0,119123.2074074074,47167.34814814815,47167.34814814815,0.1520207259259259,0.2081003037037037,0.2,0.0
0,10000,200.0,119144.17777777778,47153.11111111111,47153.11111111111,0.15238003703703706,0.20878936296296305,0.2,0.0
