Number,GROWTH,FITNESS,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
15,2,0.6,17,0.487179,18,0.564378,17.16607728,38,0.392969,39,0.509874,38.91553826,21,21.74946098
16,2,0.6,18,0.485417,19,0.552876,18.21617575,36,0.482472,37,0.564685,36.21320229,18,17.99702654
17,2,0.6,16,0.454802,17,0.526804,16.62773256,42,0.451087,43,0.501748,42.96549614,26,26.33776358
18,2,0.6,17,0.464066,18,0.510482,17.7741727,39,0.499042,40,0.569161,39.01366249,22,21.23948979
19,2,0.6,15,0.437008,16,0.50282,15.95715067,44,0.483146,45,0.593373,44.15290265,29,28.19575197
0,2,0.65,15,0.496422,16,0.573905,15.04617787,36,0.448399,37,0.519199,36.72882768,21,21.68264981
1,2,0.65,15,0.469649,16,0.548589,15.38448188,36,0.465174,37,0.512264,36.73956254,21,21.35508065
2,2,0.65,13,0.434814,14,0.531898,13.67143917,36,0.493388,37,0.559524,36.09997581,23,22.42853664
3,2,0.65,13,0.480672,14,0.547359,13.2898316,36,0.495305,37,0.59588,36.04668158,23,22.75684998
4,2,0.65,13,0.499174,14,0.54893,13.01660101,35,0.451852,36,0.522968,35.6770347,22,22.66043369
5,2,0.65,13,0.435821,14,0.53125,13.67253141,35,0.43328,36,0.5,36,22,22.32746859
6,2,0.65,14,0.458404,15,0.521505,14.65919716,37,0.498387,38,0.517298,37.08529427,23,22.42609711
7,2,0.65,13,0.492462,14,0.538907,13.16229949,35,0.43401,36,0.508251,35.88886195,22,22.72656246
8,2,0.65,15,0.41994,16,0.514914,15.84296755,37,0.461149,38,0.53675,37.51389532,22,21.67092777
9,2,0.65,14,0.495682,15,0.547398,14.08349447,35,0.438898,36,0.536649,35.625078,21,21.54158353
10,2,0.65,15,0.495463,16,0.573477,15.05815623,37,0.489544,38,0.577778,37.11850307,22,22.06034684
11,2,0.65,14,0.474919,15,0.591418,14.2152894,35,0.450086,36,0.530594,35.61998808,21,21.40469867
12,2,0.65,13,0.433657,14,0.506279,13.9135386,35,0.444073,36,0.514605,35.79293087,22,21.87939227
13,2,0.65,13,0.429864,14,0.516379,13.81068023,33,0.485269,34,0.591537,33.13862122,20,19.32794099
14,2,0.65,14,0.496599,15,0.55684,14.05645657,37,0.487844,38,0.582372,37.12859682,23,23.07214025
15,2,0.65,15,0.466717,16,0.559211,15.35983956,34,0.453431,35,0.571043,34.39595449,19,19.03611494
16,2,0.65,15,0.483842,16,0.529091,15.35709076,34,0.403785,35,0.505515,34.94578787,19,19.58869711
17,2,0.65,14,0.493661,15,0.584158,14.07004652,34,0.432558,35,0.510955,34.86026251,20,20.79021599
18,2,0.65,13,0.434609,14,0.507105,13.90199459,36,0.37518,37,0.504355,36.96628605,23,23.06429145
19,2,0.65,14,0.46129,15,0.555556,14.41064647,35,0.467116,36,0.516667,35.66363948,21,21.25299301
0,2,0.7,12,0.443077,13,0.500768,12.9866877,33,0.459184,34,0.521875,33.65106634,21,20.66437864
1,2,0.7,13,0.442424,14,0.517885,13.76299015,33,0.477622,34,0.560213,33.27094962,20,19.50795947
2,2,0.7,13,0.442635,14,0.519578,13.7455519,32,0.413963,33,0.500696,32.99197537,19,19.24642347
3,2,0.7,13,0.473149,14,0.5616,13.30356921,34,0.4925,35,0.591057,34.0760981,21,20.77252889
4,2,0.7,12,0.421131,13,0.526863,12.74593311,34,0.434057,35,0.509061,34.87919311,22,22.13326
5,2,0.7,13,0.481698,14,0.576923,13.19219743,31,0.451368,32,0.544255,31.52356089,18,18.33136346
6,2,0.7,12,0.422365,13,0.534743,12.69083806,32,0.463925,33,0.540404,32.47169811,20,19.78086005
7,2,0.7,12,0.431159,13,0.52057,12.76993882,33,0.452181,34,0.555272,33.46385232,21,20.6939135
8,2,0.7,13,0.49922,14,0.571649,13.01076917,32,0.443284,33,0.517101,32.7683325,19,19.75756333
9,2,0.7,11,0.466339,12,0.538644,11.4655418,32,0.458871,33,0.565574,32.38545308,21,20.91991128
10,2,0.7,12,0.466872,13,0.542097,12.44038551,34,0.454866,35,0.549844,34.47520478,22,22.03481927
11,2,0.7,12,0.475735,13,0.544684,12.35192679,33,0.436865,34,0.523041,33.73262857,21,21.38070179
12,2,0.7,14,0.423557,15,0.514159,14.8437231,33,0.422323,34,0.506042,33.92783,19,19.08410691
13,2,0.7,12,0.463691,13,0.534566,12.5122963,31,0.432455,32,0.512195,31.84706546,19,19.33476917
14,2,0.7,12,0.469585,13,0.535047,12.4646207,32,0.473373,33,0.54941,32.35018478,20,19.88556408
15,2,0.7,13,0.457661,14,0.535115,13.54663413,32,0.428025,33,0.529197,32.71141225,19,19.16477812
16,2,0.7,12,0.451299,13,0.526167,12.65049153,31,0.467474,32,0.571865,31.31157858,19,18.66108705
17,2,0.7,12,0.466328,13,0.568513,12.32951999,32,0.411581,33,0.548046,32.64792438,20,20.31840439
18,2,0.7,12,0.436672,13,0.55035,12.55708229,33,0.458924,34,0.529536,33.58171416,21,21.02463187
19,2,0.7,12,0.487597,13,0.574561,12.14262223,33,0.42381,34,0.508594,33.89863654,21,21.7560143
0,2,0.75,11,0.427069,12,0.532006,11.69499795,30,0.467922,31,0.567982,30.32058765,19,18.6255897
1,2,0.75,11,0.440762,12,0.511765,11.83430278,28,0.445623,29,0.528139,28.65898735,17,16.82468457
2,2,0.75,10,0.388369,11,0.503281,10.97144772,27,0.435419,28,0.530583,27.67862847,17,16.70718076
3,2,0.75,10,0.397712,11,0.509517,10.91487858,28,0.491547,29,0.596154,28.08080721,18,17.16592863
4,2,0.75,12,0.48125,13,0.600946,12.15664684,26,0.427954,27,0.573063,26.49649574,14,14.3398489
5,2,0.75,12,0.443101,13,0.56051,12.48462213,31,0.48415,32,0.569853,31.18494102,19,18.70031888
