Number,GROWTH,MUTLIPLIER_F,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
17,3,0.85,4,0.876299,5,0.795429,4.943477186,18,0.828482,19,0.754484,18.38490229,14,13.44142511
18,3,0.85,4,0.883367,5,0.772777,4.753838503,18,0.845739,19,0.752008,18.48798156,14,13.73414306
19,3,0.85,5,0.834921,6,0.755556,5.44000504,17,0.863825,18,0.780409,17.76514098,12,12.32513594
0,3,0.9,4,0.901883,5,0.793138,4.936898248,17,0.861957,18,0.774648,17.70962902,13,12.77273077
1,3,0.9,5,0.832979,6,0.739437,5.352558209,17,0.815054,18,0.714286,17.14939266,12,11.79683446
2,3,0.9,4,0.856993,5,0.769892,4.654332327,16,0.835685,17,0.728992,16.3344643,12,11.68013198
3,3,0.9,4,0.804103,5,0.691695,4.036500961,17,0.816079,18,0.679446,17.11768021,13,13.08117925
4,3,0.9,5,0.803901,6,0.714769,5.043766548,17,0.879592,18,0.788288,17.87172523,12,12.82795868
5,3,0.9,4,0.843361,5,0.776833,4.651770683,17,0.851586,18,0.765738,17.60089926,13,12.94912858
6,3,0.9,5,0.834219,6,0.701542,5.257912072,17,0.864491,18,0.754,17.5836765,12,12.32576443
7,3,0.9,4,0.876827,5,0.780127,4.794488108,18,0.803445,19,0.68254,18.02849345,14,13.23400534
8,3,0.9,4,0.863147,5,0.754329,4.580299215,17,0.86906,18,0.752868,17.59436106,13,13.01406184
9,3,0.9,5,0.831034,6,0.722284,5.285370115,16,0.863388,17,0.785193,16.81064007,11,11.52526995
10,3,0.9,4,0.889822,5,0.796842,4.966035707,16,0.885368,17,0.771717,16.75114165,12,11.78510595
11,3,0.9,5,0.802222,6,0.669256,5.016711039,18,0.862487,19,0.775161,18.71556009,13,13.69884905
12,3,0.9,4,0.864039,5,0.797647,4.964558983,17,0.832086,18,0.715054,17.27416433,13,12.30960535
13,3,0.9,4,0.844846,5,0.798583,4.969370771,16,0.839431,17,0.765369,16.53240528,12,11.56303451
14,3,0.9,4,0.867284,5,0.752856,4.588002936,17,0.836576,18,0.746465,17.40589939,13,12.81789645
15,3,0.9,4,0.83631,5,0.732609,4.350141272,16,0.881374,17,0.798793,16.98538405,12,12.63524278
16,3,0.9,5,0.801772,6,0.722026,5.02222055,18,0.821903,19,0.683406,18.15814783,13,13.13592728
17,3,0.9,4,0.876416,5,0.781347,4.803795138,16,0.870741,17,0.763617,16.66036556,12,11.85657042
18,3,0.9,4,0.858223,5,0.748646,4.531343256,18,0.856275,19,0.745342,18.50728818,14,13.97594493
19,3,0.9,5,0.812304,6,0.688742,5.09957754,17,0.832101,18,0.773486,17.54765845,12,12.44808091
0,3,0.95,4,0.881512,5,0.788187,4.873420841,17,0.876471,18,0.764591,17.68350912,13,12.81008828
1,3,0.95,4,0.86755,5,0.772066,4.707448368,15,0.885598,16,0.790607,15.90111695,11,11.19366858
2,3,0.95,4,0.899789,5,0.789586,4.905501665,17,0.805207,18,0.699088,17.04906756,13,12.14356589
3,3,0.95,4,0.83703,5,0.71672,4.307788214,16,0.885657,17,0.797131,16.96759144,12,12.65980323
4,3,0.95,4,0.889231,5,0.793033,4.927576457,16,0.867769,17,0.741117,16.53508038,12,11.60750392
5,3,0.95,4,0.868201,5,0.74183,4.539688694,17,0.868251,18,0.763834,17.65363878,13,13.11395008
6,3,0.95,4,0.893617,5,0.785282,4.864143629,16,0.841713,17,0.703108,16.30094874,12,11.43680511
7,3,0.95,4,0.879167,5,0.774633,4.757332543,16,0.894904,17,0.789863,16.90349483,12,12.14616228
8,3,0.95,4,0.864249,5,0.748369,4.554444253,16,0.880317,17,0.783903,16.83304292,12,12.27859867
9,3,0.95,4,0.835165,5,0.747191,4.399720372,16,0.815789,17,0.727884,16.17961436,12,11.77989398
10,3,0.95,5,0.805252,6,0.663079,5.03694091,16,0.859016,17,0.794673,16.91720933,11,11.88026842
11,3,0.95,4,0.835602,5,0.697168,4.257176705,17,0.822086,18,0.73411,17.25104574,13,12.99386903
12,3,0.95,4,0.864865,5,0.753061,4.580167078,16,0.812632,17,0.719499,16.13563399,12,11.55546691
13,3,0.95,4,0.850467,5,0.746336,4.484649144,16,0.866737,17,0.764644,16.6536883,12,12.16903916
14,3,0.95,4,0.859096,5,0.747674,4.530379997,15,0.814508,16,0.680162,15.10798982,11,10.57760982
15,3,0.95,4,0.873321,5,0.792453,4.906675075,18,0.800418,19,0.682682,18.00355032,14,13.09687524
16,3,0.95,4,0.853755,5,0.758197,4.562537935,16,0.882292,17,0.772962,16.75269368,12,12.19015574
17,3,0.95,4,0.82132,5,0.740826,4.264864462,16,0.866249,17,0.788304,16.84994547,12,12.58508101
18,3,0.95,4,0.870775,5,0.776119,4.747707488,16,0.891644,17,0.797284,16.97121662,12,12.22350913
19,3,0.95,4,0.886674,5,0.781542,4.82443024,17,0.870391,18,0.742268,17.54940175,13,12.72497151
0,3,1,4,0.858149,5,0.733042,4.464794136,13,0.854187,14,0.751064,13.52545989,9,9.060665751
1,3,1,4,0.85343,5,0.735977,4.454905366,15,0.845389,16,0.712357,15.34118859,11,10.88628322
2,3,1,4,0.813576,5,0.715321,4.138171085,15,0.842773,16,0.732275,15.38709298,11,11.24892189
3,3,1,4,0.843195,5,0.744576,4.437998763,16,0.802658,17,0.644211,16.01677533,12,11.57877656
4,3,1,4,0.859686,5,0.737619,4.48896098,15,0.889635,16,0.785933,15.8643517,11,11.37539072
5,3,1,4,0.867943,5,0.743175,4.544554694,16,0.802083,17,0.697207,16.01986155,12,11.47530686
6,3,1,4,0.863029,5,0.73956,4.510484413,16,0.833509,17,0.70936,16.26990954,12,11.75942513
7,3,1,4,0.82266,5,0.709365,4.200008827,16,0.811547,17,0.644723,16.06921666,12,11.86920783
8,3,1,4,0.852705,5,0.737425,4.457191187,16,0.847237,17,0.736025,16.42474733,12,11.96755614
9,3,1,4,0.871073,5,0.767138,4.683821619,15,0.851309,16,0.755859,15.53754845,11,10.85372684
10,3,1,4,0.835882,5,0.742138,4.38276583,16,0.838384,17,0.714286,16.30930394,12,11.92653811
11,3,1,4,0.831337,5,0.733853,4.32145788,14,0.885657,15,0.77115,14.74805034,10,10.42659246
12,3,1,4,0.8125,5,0.702675,4.113817437,14,0.87918,15,0.793794,14.9273183,10,10.81350086
13,3,1,4,0.854621,5,0.68899,4.329775223,14,0.841206,15,0.73251,14.37909399,10,10.04931876
14,3,1,4,0.843017,5,0.706441,4.314967491,16,0.831313,17,0.690889,16.22298895,12,11.90802146
15,3,1,4,0.800395,5,0.674893,4.00314736,14,0.895735,15,0.798279,14.98234075,10,10.97919339
16,3,1,5,0.807921,6,0.653763,5.051382348,16,0.857282,17,0.751249,16.54022804,11,11.48884569
17,3,1,4,0.858799,5,0.730022,4.45659551,16,0.857778,17,0.705367,16.37909337,12,11.92249786
18,3,1,4,0.837209,5,0.740149,4.383360808,14,0.887066,15,0.781192,14.82235487,10,10.43899407
19,3,1,4,0.804487,5,0.685102,4.037584286,16,0.83435,17,0.700436,16.25650791,12,12.21892362
0,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
1,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
2,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
3,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
4,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
5,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
6,3.5,0.5,84,0.81697,85,0.797802,84.88532972,0,0,0,0,100,100,100
7,3.5,0.5,99,0.800657,100,0.777123,99.02791706,0,0,0,0,100,100,100
8,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
9,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
10,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
11,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
12,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
13,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
14,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
15,3.5,0.5,84,0.80916,85,0.78959,84.46806336,0,0,0,0,100,100,100
16,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
17,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
18,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
19,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
0,3.5,0.55,13,0.812217,14,0.786315,13.47166242,51,0.823458,52,0.798216,51.92932414,38,38.45766172
1,3.5,0.55,23,0.809577,24,0.796253,23.71877814,58,0.813095,59,0.794613,58.70852722,35,34.98974907
2,3.5,0.55,13,0.803991,14,0.76969,13.11635229,52,0.810664,53,0.769053,52.25627839,39,39.13992609
3,3.5,0.55,18,0.822619,19,0.785093,18.60275542,47,0.819861,48,0.782558,47.53242367,29,28.92966824
4,3.5,0.55,16,0.80326,17,0.758661,16.07309581,55,0.806557,56,0.784205,55.29335183,39,39.22025602
5,3.5,0.55,20,0.801394,21,0.798844,20.54666667,55,0.804147,56,0.790974,55.3148106,35,34.76814393
6,3.5,0.55,19,0.807916,20,0.793932,19.56607551,48,0.817156,49,0.795941,48.80867311,29,29.24259759
7,3.5,0.55,19,0.83922,20,0.789847,19.79436129,52,0.810875,53,0.770011,52.26612666,33,32.47176537
8,3.5,0.55,16,0.817544,17,0.765644,16.33803468,52,0.804162,53,0.743719,52.06885826,36,35.73082358
9,3.5,0.55,15,0.807175,16,0.799007,15.87842801,59,0.8125,60,0.793146,59.64586132,44,43.76743331
10,3.5,0.55,17,0.814593,18,0.790441,17.60421497,46,0.829369,47,0.799779,46.99253126,29,29.38831629
11,3.5,0.55,18,0.800469,19,0.760363,18.01169401,51,0.852477,52,0.791618,51.86227181,33,33.8505778
12,3.5,0.55,21,0.815205,22,0.794521,21.73510926,52,0.806667,53,0.783981,52.29388169,31,30.55877243
13,3.5,0.55,16,0.815603,17,0.796671,16.82416015,47,0.84345,48,0.789419,47.80416798,31,30.98000783
14,3.5,0.55,18,0.807609,19,0.767598,18.1901727,51,0.808805,52,0.78649,51.39457764,33,33.20440494
15,3.5,0.55,15,0.808628,16,0.784452,15.35688286,45,0.809851,46,0.7858,45.40958796,30,30.0527051
16,3.5,0.55,15,0.813873,16,0.780022,15.40982541,51,0.800439,52,0.773447,51.01626408,36,35.60643867
17,3.5,0.55,14,0.819058,15,0.788262,14.6188466,53,0.812775,54,0.767497,53.28214585,39,38.66329925
18,3.5,0.55,9,0.844391,10,0.798844,9.974619624,46,0.813115,47,0.791713,46.6127932,37,36.63817357
19,3.5,0.55,17,0.802174,18,0.759681,17.05116137,54,0.813671,55,0.797101,54.82504526,37,37.77388389
0,3.5,0.6,11,0.8125,12,0.76985,11.29308324,36,0.851305,37,0.774947,36.67190078,25,25.37881755
1,3.5,0.6,10,0.844728,11,0.795556,10.90962336,32,0.806561,33,0.719075,32.07499486,22,21.16537149
2,3.5,0.6,9,0.804935,10,0.745075,9.082442366,38,0.843308,39,0.797539,38.94622998,29,29.86378762
3,3.5,0.6,9,0.80916,10,0.791169,9.509143461,33,0.828074,34,0.778173,33.56259394,24,24.05345048
4,3.5,0.6,10,0.815022,11,0.783843,10.48179865,33,0.813873,34,0.739368,33.18620227,23,22.70440362
5,3.5,0.6,12,0.80157,13,0.741176,12.02599596,38,0.805005,39,0.76412,38.12241653,26,26.09642057
6,3.5,0.6,8,0.819277,9,0.791257,8.687972877,33,0.821886,34,0.794928,33.81185548,25,25.1238826
7,3.5,0.6,11,0.8,12,0.765934,11,37,0.814983,38,0.794755,37.74070595,26,26.74070595
8,3.5,0.6,10,0.832584,11,0.798635,10.95979263,36,0.828142,37,0.79773,36.92535841,26,25.96556578
9,3.5,0.6,11,0.805005,12,0.766304,11.12932482,38,0.808511,39,0.786385,38.38466058,27,27.25533576
10,3.5,0.6,11,0.825813,12,0.782835,11.60060961,36,0.809101,37,0.776842,36.28212282,25,24.6815132
11,3.5,0.6,14,0.819728,15,0.778058,14.47343413,34,0.806418,35,0.786268,34.31851117,20,19.84507704
12,3.5,0.6,8,0.829909,9,0.796842,8.90449693,33,0.80974,34,0.791768,33.54195415,25,24.63745722
13,3.5,0.6,10,0.819209,11,0.763959,10.34767421,30,0.839695,31,0.786344,30.74403479,20,20.39636058
14,3.5,0.6,11,0.801081,12,0.755556,11.02374519,37,0.819712,38,0.795122,37.80162668,26,26.77788148
15,3.5,0.6,10,0.81989,11,0.754329,10.30338158,36,0.800239,37,0.795775,36.05353943,26,25.75015784
16,3.5,0.6,9,0.853712,10,0.796574,9.940039903,30,0.817112,31,0.793264,30.71754445,21,20.77750454
17,3.5,0.6,12,0.812649,13,0.793946,12.67630861,36,0.847597,37,0.799316,36.98583294,24,24.30952432
18,3.5,0.6,9,0.822545,10,0.780458,9.5356761,32,0.819264,33,0.77412,32.42672337,23,22.89104727
19,3.5,0.6,10,0.834563,11,0.786866,10.72463677,33,0.814302,34,0.766191,33.29727089,23,22.57263412
0,3.5,0.65,9,0.820144,10,0.772679,9.424396924,27,0.825414,28,0.791667,27.75307435,18,18.32867742
1,3.5,0.65,8,0.809725,9,0.79932,8.934646804,26,0.808533,27,0.763948,26.19138724,18,17.25674043
2,3.5,0.65,7,0.802198,8,0.752663,7.044372666,30,0.803749,31,0.775465,30.13254844,23,23.08817577
3,3.5,0.65,7,0.831915,8,0.773065,7.54231096,27,0.853119,28,0.797619,27.9570991,20,20.41478814
4,3.5,0.65,7,0.852,8,0.796875,7.943310658,29,0.846246,30,0.796128,29.92274233,22,21.97943167
5,3.5,0.65,8,0.803987,9,0.758267,8.087204724,28,0.828479,29,0.757471,28.40106749,20,20.31386276
6,3.5,0.65,8,0.810421,9,0.734055,8.136461252,28,0.815789,29,0.762887,28.29845753,20,20.16199627
7,3.5,0.65,8,0.804245,9,0.781362,8.185508893,27,0.836013,28,0.787472,27.7419089,19,19.55640001
8,3.5,0.65,6,0.840459,7,0.785548,6.736810475,27,0.810227,28,0.788717,27.47545328,21,20.7386428
9,3.5,0.65,8,0.805525,9,0.744509,8.09055002,29,0.827703,30,0.757192,29.39288905,21,21.30233903
10,3.5,0.65,8,0.811801,9,0.763464,8.2441401,25,0.806829,26,0.754184,25.12971792,17,16.88557782
11,3.5,0.65,7,0.834746,8,0.793514,7.842694994,26,0.831785,27,0.786408,26.70046499,19,18.85777
12,3.5,0.65,7,0.827146,8,0.791841,7.768899589,27,0.81576,28,0.767591,27.32718138,20,19.55828179
13,3.5,0.65,9,0.824818,10,0.782816,9.590876625,30,0.827664,31,0.774463,30.51999023,21,20.9291136
14,3.5,0.65,9,0.813501,10,0.792683,9.648525315,29,0.84696,30,0.784772,29.75512961,20,20.10660429
15,3.5,0.65,8,0.814898,9,0.747178,8.219994093,26,0.808396,27,0.798246,26.82719212,18,18.60719802
16,3.5,0.65,7,0.823966,8,0.780045,7.545661529,28,0.807135,29,0.761227,28.15541953,21,20.60975801
17,3.5,0.65,8,0.82914,9,0.776667,8.555333219,30,0.815818,31,0.775822,30.39548955,22,21.84015633
18,3.5,0.65,8,0.84466,9,0.775446,8.645245182,29,0.858849,30,0.799793,29.99649485,21,21.35124967
19,3.5,0.65,8,0.834792,9,0.796875,8.917583142,28,0.833522,29,0.777526,28.5986499,20,19.68106676
0,3.5,0.7,7,0.831473,8,0.788551,7.733260333,25,0.841357,26,0.764381,25.53727136,18,17.80401102
1,3.5,0.7,8,0.811173,9,0.762069,8.227537471,25,0.816649,26,0.747027,25.23913418,17,17.01159671
2,3.5,0.7,6,0.825911,7,0.779018,6.552555819,24,0.819979,25,0.760181,24.33410816,18,17.78155235
3,3.5,0.7,5,0.864804,6,0.791667,5.886063142,24,0.822882,25,0.767202,24.41095546,19,18.52489232
4,3.5,0.7,6,0.828175,7,0.769657,6.481475785,24,0.820022,25,0.730676,24.22409509,18,17.74261931
5,3.5,0.7,7,0.807135,8,0.70724,7.071424996,23,0.802589,24,0.742111,23.04280896,16,15.97138396
6,3.5,0.7,7,0.807203,8,0.759717,7.151686813,28,0.825482,29,0.785863,28.64317625,21,21.49148944
7,3.5,0.7,6,0.810021,7,0.745052,6.154242793,23,0.809471,24,0.750557,23.16075975,17,17.00651696
8,3.5,0.7,6,0.805525,7,0.732884,6.076058975,24,0.835498,25,0.766004,24.51080669,18,18.43474771
9,3.5,0.7,7,0.843507,8,0.777268,7.656818491,24,0.804227,25,0.754575,24.08513252,17,16.42831403
10,3.5,0.7,6,0.827076,7,0.782558,6.608203423,22,0.829369,23,0.766777,22.46921332,16,15.86100989
11,3.5,0.7,7,0.814645,8,0.791901,7.643906085,24,0.851149,25,0.798458,24.97073504,17,17.32682896
12,3.5,0.7,7,0.827093,8,0.768765,7.464493897,22,0.81641,23,0.782366,22.48202326,15,15.01752937
13,3.5,0.7,7,0.828699,8,0.757437,7.402725155,23,0.821429,24,0.772957,23.44209028,16,16.03936512
14,3.5,0.7,6,0.863218,7,0.765591,6.647546273,25,0.852713,26,0.799788,25.99599433,19,19.34844806
15,3.5,0.7,6,0.83296,7,0.780731,6.631067032,22,0.815041,23,0.781427,22.44746237,16,15.81639534
16,3.5,0.7,7,0.812367,8,0.774383,7.325584457,21,0.826541,22,0.794632,21.8317716,14,14.50618714
17,3.5,0.7,6,0.838269,7,0.795673,6.898417692,26,0.807159,27,0.765187,26.17056609,20,19.2721484
18,3.5,0.7,5,0.866249,6,0.787846,5.844980422,23,0.809168,24,0.756512,23.17411121,18,17.32913079
19,3.5,0.7,7,0.812846,8,0.723542,7.14384574,24,0.8,25,0.759398,24,17,16.85615426
0,3.5,0.75,6,0.839757,7,0.799591,6.989817258,21,0.80198,22,0.748031,21.03670133,15,14.04688407
1,3.5,0.75,5,0.870741,6,0.797957,5.971930644,21,0.811277,22,0.738208,21.15433358,16,15.18240293
2,3.5,0.75,6,0.8081,7,0.75623,6.15615963,23,0.805383,24,0.753796,23.10434799,17,16.94818836
3,3.5,0.75,6,0.805017,7,0.700935,6.048202379,22,0.826498,23,0.776458,22.52953637,16,16.48133399
4,3.5,0.75,5,0.869159,6,0.789744,5.870855632,21,0.808806,22,0.681271,21.06904771,16,15.19819208
5,3.5,0.75,6,0.823227,7,0.720904,6.226996863,23,0.82876,24,0.759062,23.41263738,17,17.18564052
6,3.5,0.75,6,0.841121,7,0.769752,6.57617453,20,0.864724,21,0.776688,20.73519924,14,14.15902471
7,3.5,0.75,5,0.858316,6,0.790909,5.865132701,20,0.82,21,0.763158,20.3518525,15,14.4867198
8,3.5,0.75,6,0.802757,7,0.749482,6.051750352,20,0.824101,21,0.757906,20.36409094,14,14.31234059
9,3.5,0.75,6,0.853955,7,0.7884,6.823049348,22,0.829216,23,0.760549,22.42547366,16,15.60242431
10,3.5,0.75,6,0.841009,7,0.785068,6.733075919,21,0.851201,22,0.775148,21.67322788,15,14.94015196
11,3.5,0.75,6,0.829186,7,0.797101,6.909646252,23,0.810962,24,0.739711,23.15385047,17,16.24420422
12,3.5,0.75,6,0.81185,7,0.739035,6.162741193,22,0.809689,23,0.733191,22.12665691,16,15.96391571
13,3.5,0.75,6,0.8202,7,0.715789,6.193466206,23,0.817617,24,0.758343,23.29721294,17,17.10374674
14,3.5,0.75,6,0.827136,7,0.728238,6.274383708,21,0.829243,22,0.782845,21.63026424,15,15.35588053
15,3.5,0.75,5,0.841649,6,0.762955,5.529252548,21,0.804348,22,0.745119,21.07340998,16,15.54415744
16,3.5,0.75,7,0.806112,8,0.748908,7.106845675,21,0.802534,22,0.715123,21.02898949,14,13.92214381
17,3.5,0.75,6,0.869565,7,0.795479,6.938976325,22,0.804416,23,0.754525,22.08851296,16,15.14953663
18,3.5,0.75,5,0.833333,6,0.76985,5.525069704,22,0.803141,23,0.762637,22.0775479,17,16.55247819
19,3.5,0.75,5,0.830052,6,0.758621,5.420713696,22,0.840886,23,0.795111,22.89319498,17,17.47248128
0,3.5,0.8,6,0.818557,7,0.742042,6.242527609,20,0.862102,21,0.779395,20.75086752,14,14.50833991
1,3.5,0.8,5,0.835836,6,0.731293,5.342787178,20,0.812698,21,0.747654,20.1952217,15,14.85243452
2,3.5,0.8,5,0.821468,6,0.742317,5.271228412,19,0.809798,20,0.720232,19.10939419,14,13.83816578
3,3.5,0.8,5,0.845588,6,0.796014,5.919594949,19,0.807887,20,0.738798,19.1141571,14,13.19456215
4,3.5,0.8,5,0.841451,6,0.775626,5.629715154,19,0.848786,20,0.793103,19.87613814,14,14.24642299
5,3.5,0.8,5,0.84839,6,0.777168,5.679424897,19,0.888779,20,0.794318,19.93984819,14,14.26042329
6,3.5,0.8,6,0.807991,7,0.724919,6.096193663,19,0.824916,20,0.760171,19.38483281,13,13.28863914
7,3.5,0.8,5,0.840212,6,0.780639,5.675003777,19,0.816514,20,0.739407,19.21416992,14,13.53916614
8,3.5,0.8,6,0.803738,7,0.691358,6.033262146,19,0.810089,20,0.747706,19.16172675,13,13.12846461
9,3.5,0.8,5,0.882658,6,0.799185,5.990236364,20,0.830835,21,0.735421,20.3231706,15,14.33293424
10,3.5,0.8,5,0.838847,6,0.741969,5.400988873,19,0.820175,20,0.748984,19.28339256,14,13.88240369
11,3.5,0.8,5,0.829162,6,0.760304,5.423509251,19,0.863544,20,0.795127,19.92877501,14,14.50526576
12,3.5,0.8,5,0.832396,6,0.746269,5.376142209,21,0.840231,22,0.786013,21.74202294,16,16.36588074
13,3.5,0.8,6,0.805383,7,0.727177,6.068831036,19,0.815926,20,0.741288,19.21337656,13,13.14454553
14,3.5,0.8,5,0.830526,6,0.737973,5.329821832,21,0.800199,22,0.726611,21.00270425,16,15.67288241
15,3.5,0.8,5,0.856275,6,0.784017,5.778806499,19,0.820928,20,0.756667,19.32567187,14,13.54686537
16,3.5,0.8,5,0.840206,6,0.739773,5.400326586,20,0.868446,21,0.795383,20.93680796,15,15.53648137
17,3.5,0.8,5,0.805556,6,0.744898,5.091595503,18,0.857287,19,0.79571,18.93033113,13,13.83873563
18,3.5,0.8,6,0.806688,7,0.695444,6.060120096,19,0.822695,20,0.752381,19.32276645,13,13.26264635
19,3.5,0.8,4,0.882227,5,0.79893,4.987154399,21,0.851852,22,0.79661,21.93863365,17,16.95147925
0,3.5,0.85,5,0.839594,6,0.733191,5.372113568,17,0.896282,18,0.794549,17.94641857,12,12.574305
1,3.5,0.85,5,0.801772,6,0.698913,5.017227467,17,0.846766,18,0.759783,17.53764529,12,12.52041782
2,3.5,0.85,5,0.820755,6,0.711432,5.18985026,17,0.879612,18,0.796663,17.95977046,12,12.7699202
3,3.5,0.85,5,0.824311,6,0.733265,5.26701887,18,0.8,19,0.68318,18,13,12.73298113
4,3.5,0.85,4,0.86217,5,0.768499,4.66370595,19,0.831785,20,0.742508,19.35602675,15,14.6923208
5,3.5,0.85,6,0.805677,7,0.70187,6.054688027,17,0.871875,18,0.786251,17.83942586,11,11.78473784
6,3.5,0.85,5,0.80794,6,0.705755,5.077702207,17,0.832618,18,0.737226,17.34193643,12,12.26423422
7,3.5,0.85,5,0.840565,6,0.774737,5.616227137,19,0.891784,20,0.797718,19.97574044,14,14.3595133
8,3.5,0.85,5,0.845382,6,0.76087,5.53698883,19,0.83017,20,0.77395,19.53664176,14,13.99965293
9,3.5,0.85,4,0.865017,5,0.798292,4.974402398,19,0.820359,20,0.737194,19.2448025,15,14.2704001
10,3.5,0.85,5,0.815763,6,0.78355,5.489336603,17,0.848205,18,0.751572,17.49884615,12,12.00950955
11,3.5,0.85,5,0.816234,6,0.715429,5.161043599,17,0.857428,18,0.762763,17.60664448,12,12.44560088
12,3.5,0.85,4,0.827243,5,0.772824,4.500615594,18,0.826347,19,0.731573,18.27799819,14,13.77738259
13,3.5,0.85,5,0.81524,6,0.724605,5.168146963,19,0.831705,20,0.731492,19.31637612,14,14.14822916
14,3.5,0.85,5,0.806916,6,0.721591,5.081054791,20,0.810976,21,0.742291,20.15980199,15,15.0787472
15,3.5,0.85,5,0.839286,6,0.772406,5.587410287,17,0.849343,18,0.786802,17.78897044,12,12.20156015
16,3.5,0.85,5,0.81398,6,0.723992,5.155354047,17,0.84273,18,0.733734,17.39203274,12,12.23667869
17,3.5,0.85,4,0.864424,5,0.756124,4.594866113,17,0.858012,18,0.786624,17.81262957,13,13.21776346
18,3.5,0.85,5,0.823158,6,0.736251,5.266468754,19,0.820725,20,0.751913,19.30118293,14,14.03471418
19,3.5,0.85,5,0.8,6,0.728903,5,18,0.85489,19,0.766631,18.62191958,13,13.62191958
0,3.5,0.9,5,0.81741,6,0.707814,5.158856163,17,0.864472,18,0.773043,17.70515919,12,12.54630303
1,3.5,0.9,4,0.879201,5,0.784355,4.835048394,16,0.876686,17,0.790289,16.88760026,12,12.05255187
2,3.5,0.9,4,0.844758,5,0.746392,4.455014944,18,0.85757,19,0.722879,18.42742277,14,13.97240782
3,3.5,0.9,5,0.833161,6,0.735426,5.339295032,17,0.817904,18,0.712371,17.16965309,12,11.83035806
4,3.5,0.9,5,0.808425,6,0.707169,5.083204946,18,0.809375,19,0.687229,18.07675241,13,12.99354747
5,3.5,0.9,5,0.832827,6,0.740217,5.354464961,17,0.826176,18,0.691537,17.19441618,12,11.83995122
6,3.5,0.9,4,0.877529,5,0.797642,4.970483308,17,0.805439,18,0.698538,17.05087885,13,12.08039554
7,3.5,0.9,5,0.851064,6,0.780919,5.72797776,19,0.857283,20,0.799793,19.99639937,14,14.26842161
8,3.5,0.9,4,0.868369,5,0.754717,4.601564425,17,0.848943,18,0.739033,17.4453007,13,12.84373628
9,3.5,0.9,5,0.827108,6,0.741282,5.315848344,19,0.823702,20,0.736898,19.27305193,14,13.95720359
10,3.5,0.9,5,0.814534,6,0.724401,5.161250596,19,0.803181,20,0.662513,19.02261353,14,13.86136293
11,3.5,0.9,5,0.800716,6,0.698337,5.006993622,18,0.829369,19,0.73913,18.32545795,13,13.31846433
12,3.5,0.9,5,0.844792,6,0.745161,5.449578946,17,0.828893,18,0.693423,17.21327969,12,11.76370075
13,3.5,0.9,4,0.878788,5,0.783784,4.82931245,16,0.890816,17,0.792069,16.91968364,12,12.09037119
14,3.5,0.9,4,0.891605,5,0.770811,4.758357203,17,0.811828,18,0.713861,17.12073453,13,12.36237733
15,3.5,0.9,5,0.820433,6,0.718062,5.199597542,17,0.863591,18,0.795082,17.92821381,12,12.72861627
16,3.5,0.9,4,0.870297,5,0.791841,4.896005404,17,0.857588,18,0.77572,17.70342503,13,12.80741962
17,3.5,0.9,4,0.846229,5,0.750266,4.481737753,17,0.84858,18,0.763243,17.56927241,13,13.08753466
18,3.5,0.9,4,0.864948,5,0.745011,4.54151763,17,0.849385,18,0.734486,17.42981227,13,12.88829464
19,3.5,0.9,4,0.867631,5,0.766461,4.668488682,17,0.86887,18,0.758734,17.62531779,13,12.95682911
0,3.5,0.95,4,0.850053,5,0.739665,4.453427909,16,0.866803,17,0.788644,16.85470643,12,12.40127852
1,3.5,0.95,4,0.844358,5,0.744306,4.443349458,15,0.837649,16,0.700513,15.27453769,11,10.83118823
2,3.5,0.95,4,0.855819,5,0.789637,4.843416639,15,0.848399,16,0.722493,15.38440583,11,10.54098919
3,3.5,0.95,4,0.895406,5,0.786427,4.875453069,17,0.821586,18,0.704793,17.18482272,13,12.30936965
4,3.5,0.95,4,0.860465,5,0.749738,4.546072774,16,0.856707,17,0.720287,16.41567952,12,11.86960675
5,3.5,0.95,4,0.868657,5,0.784715,4.817909985,15,0.820569,16,0.742826,15.26457688,11,10.44666689
6,3.5,0.95,4,0.873239,5,0.781314,4.796725592,18,0.8187,19,0.70979,18.1717014,14,13.37497581
