Number,GROWTH,FITNESS,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
0,6.5,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,7,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,7.5,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,8,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,8.5,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,2,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,9,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,9.5,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,10,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,10.5,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,11,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,11.5,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,12,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,2.5,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,3,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,3.5,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,4,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,4.5,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,5,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,5.5,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,6,0.5,0,0,0,0,500,0,0,0,0,500,5000,500
0,6.5,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,7,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,7.5,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,8,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,8.5,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,2,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,9,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,9.5,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,10,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,10.5,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,11,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,11.5,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,12,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,2.5,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,3,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,3.5,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,4,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,4.5,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,5,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,5.5,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,6,0.55,0,0,0,0,500,0,0,0,0,500,5000,500
0,6.5,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,7,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,7.5,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,8,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,8.5,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,9,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,2,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,9.5,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,10,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,10.5,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,11,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,11.5,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,12,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,2.5,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,3,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,3.5,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,4,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,4.5,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,5,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,5.5,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,6,0.6,0,0,0,0,500,0,0,0,0,500,5000,500
0,6.5,0.65,0,0,0,0,500,0,0,0,0,500,5000,500
0,7,0.65,0,0,0,0,500,0,0,0,0,500,5000,500
0,7.5,0.65,0,0,0,0,500,0,0,0,0,500,5000,500
