Number,GROWTH,FITNESS,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
15,2,0.6,23,0.498547,24,0.56162,23.0230368,48,0.483696,49,0.534653,48.31995604,25,25.29691924
16,2,0.6,23,0.465649,24,0.56192,23.35681566,50,0.493781,51,0.587542,50.06632822,27,26.70951256
17,2,0.6,28,0.495434,29,0.648148,28.02989903,50,0.487915,51,0.550725,50.19240567,22,22.16250664
18,2,0.6,25,0.48254,26,0.592058,25.15942585,49,0.497807,50,0.555556,49.03797468,24,23.87854884
19,2,0.6,19,0.476821,20,0.524496,19.48618773,50,0.47654,51,0.553797,50.3036618,31,30.81747407
0,2,0.65,21,0.474596,22,0.508974,21.73896096,38,0.444792,39,0.506083,38.90075215,17,17.16179119
1,2,0.65,20,0.494709,21,0.561377,20.07936341,37,0.47556,38,0.539164,37.38425256,17,17.30488915
2,2,0.65,16,0.482639,17,0.53562,16.32768351,39,0.469444,40,0.535088,39.46548047,23,23.13779696
3,2,0.65,16,0.439898,17,0.531818,16.65385117,37,0.383158,38,0.511013,37.91386336,21,21.26001219
4,2,0.65,19,0.48046,20,0.504399,19.81624128,40,0.440111,41,0.528409,40.67825998,21,20.8620187
5,2,0.65,16,0.461451,17,0.529586,16.56577383,42,0.429975,43,0.562982,42.52647605,26,25.96070222
6,2,0.65,20,0.484576,21,0.563492,20.19544832,40,0.460739,41,0.53375,40.53774089,20,20.34229256
7,2,0.65,19,0.448864,20,0.549091,19.51020184,37,0.421569,38,0.501905,37.97628709,18,18.46608525
8,2,0.65,18,0.396074,19,0.516927,18.85993728,43,0.49726,44,0.610759,43.02414118,25,24.1642039
9,2,0.65,22,0.460191,23,0.535019,22.53200674,43,0.490169,44,0.535587,43.21645603,21,20.6844493
10,2,0.65,21,0.465839,22,0.506309,21.84410675,40,0.475057,41,0.596866,40.2047714,19,18.36066466
11,2,0.65,17,0.451724,18,0.532895,17.59474443,41,0.45,42,0.537855,41.56911957,24,23.97437514
12,2,0.65,19,0.447222,20,0.507937,19.86927448,39,0.473008,40,0.528614,39.48541524,20,19.61614076
13,2,0.65,19,0.451282,20,0.52454,19.66501952,40,0.461765,41,0.501718,40.95699947,21,21.29197995
14,2,0.65,18,0.457711,19,0.505952,18.87661947,42,0.475069,43,0.519284,42.56385842,24,23.68723895
15,2,0.65,21,0.462598,22,0.518018,21.67488271,40,0.495763,41,0.519231,40.18054372,19,18.50566101
16,2,0.65,24,0.49373,25,0.525455,24.19763593,50,0.400266,51,0.5,51,26,26.80236407
17,2,0.65,16,0.454009,17,0.501285,16.97281919,39,0.498366,40,0.598566,39.01630739,23,22.0434882
18,2,0.65,20,0.439024,21,0.540049,20.60357337,40,0.481693,41,0.570866,40.20529757,20,19.60172419
19,2,0.65,18,0.44507,19,0.51711,18.76249306,43,0.467742,44,0.507205,43.81742392,25,25.05493086
0,2,0.7,16,0.44027,17,0.510417,16.85149757,36,0.400402,37,0.5,37,20,20.14850243
1,2,0.7,15,0.431493,16,0.506887,15.90865321,37,0.419101,38,0.520107,37.80093262,22,21.89227941
2,2,0.7,19,0.485014,20,0.525157,19.3733154,36,0.482916,37,0.577143,36.18130684,17,16.80799145
3,2,0.7,18,0.475575,19,0.568106,18.26396559,42,0.49696,43,0.570571,42.04129818,24,23.77733259
4,2,0.7,17,0.477688,18,0.502457,17.90080342,34,0.437923,35,0.516616,34.78885034,17,16.88804692
5,2,0.7,14,0.417593,15,0.506158,14.93046915,40,0.452267,41,0.547619,40.50059779,26,25.57012864
6,2,0.7,16,0.443723,17,0.542199,16.57147935,35,0.493658,36,0.525788,35.19738562,19,18.62590628
7,2,0.7,15,0.455142,16,0.508413,15.84207167,39,0.472585,40,0.515581,39.63761745,24,23.79554578
8,2,0.7,17,0.461364,18,0.536765,17.512407,36,0.494382,37,0.58477,36.06215427,19,18.54974727
9,2,0.7,17,0.46648,18,0.536127,17.48128419,39,0.446809,40,0.514706,39.78340722,22,22.30212303
10,2,0.7,16,0.476676,17,0.509124,16.71881164,36,0.477707,37,0.512097,36.64824077,20,19.92942913
11,2,0.7,17,0.497135,18,0.615512,17.02420234,37,0.488693,38,0.573239,37.13373785,20,20.10953551
12,2,0.7,16,0.431911,17,0.530151,16.69308836,35,0.492718,36,0.598997,35.06851777,19,18.37542941
13,2,0.7,17,0.46146,18,0.574932,17.33964326,37,0.409574,38,0.542553,37.68000211,20,20.34035885
14,2,0.7,16,0.490683,17,0.532808,16.22117507,39,0.45092,40,0.534946,39.58410492,23,23.36292985
15,2,0.7,16,0.477314,17,0.535627,16.38903846,36,0.440945,37,0.503472,36.94447199,20,20.55543352
16,2,0.7,18,0.48374,19,0.522491,18.41960207,38,0.422089,39,0.527972,38.73582161,20,20.31621954
17,2,0.7,17,0.471393,18,0.541667,17.40707801,37,0.458947,38,0.555118,37.42687505,20,20.01979704
18,2,0.7,17,0.473973,18,0.575301,17.25685891,34,0.476298,35,0.545024,34.34487676,17,17.08801784
19,2,0.7,17,0.470414,18,0.536923,17.44484205,39,0.452055,40,0.577778,39.38135425,22,21.9365122
0,2,0.75,15,0.465859,16,0.554156,15.38666093,33,0.493988,34,0.56089,33.08986278,18,17.70320186
1,2,0.75,13,0.483168,14,0.539948,13.29644241,32,0.421941,33,0.5,33,19,19.70355759
2,2,0.75,15,0.490566,16,0.58311,15.1019407,29,0.405009,30,0.514178,29.87012797,14,14.76818727
3,2,0.75,13,0.42278,14,0.534021,13.69416852,31,0.492063,32,0.530864,31.20455658,18,17.51038807
4,2,0.75,15,0.468232,16,0.523529,15.57449771,35,0.477728,36,0.568736,35.24472574,20,19.67022803
5,2,0.75,13,0.435701,14,0.55518,13.53816152,32,0.480892,33,0.536649,32.34270136,19,18.80453985
6,2,0.75,16,0.477801,17,0.535556,16.38436499,33,0.446247,34,0.549425,33.52097346,17,17.13660847
7,2,0.75,14,0.409012,15,0.5,15,35,0.495935,36,0.54127,35.08966582,21,20.08966582
8,2,0.75,15,0.47234,16,0.549716,15.35747519,35,0.41954,36,0.519451,35.80531673,20,20.44784155
9,2,0.75,13,0.489879,14,0.544855,13.18409852,33,0.492327,34,0.513975,33.35444383,20,20.17034531
10,2,0.75,16,0.493812,17,0.608359,16.05402149,33,0.427386,34,0.565891,33.52426988,17,17.47024839
11,2,0.75,13,0.421512,14,0.508434,13.90297048,31,0.405051,32,0.503868,31.96085694,18,18.05788646
12,2,0.75,14,0.391841,15,0.5,15,31,0.428125,32,0.533493,31.6821331,17,16.6821331
13,2,0.75,15,0.460861,16,0.559259,15.39776215,34,0.483607,35,0.545759,34.2637566,19,18.86599445
14,2,0.75,14,0.370253,15,0.5,15,34,0.491091,35,0.572386,34.10958854,20,19.10958854
15,2,0.75,17,0.462871,18,0.533854,17.5230689,35,0.48444,36,0.513405,35.53720007,18,18.01413117
16,2,0.75,15,0.487912,16,0.520779,15.36778532,32,0.489177,33,0.549861,32.17835014,17,16.81056483
17,2,0.75,14,0.485258,15,0.562937,14.18978102,36,0.494266,37,0.554318,36.09548391,22,21.90570289
18,2,0.75,15,0.444196,16,0.541063,15.57608886,36,0.448875,37,0.5,37,21,21.42391114
19,2,0.75,15,0.447236,16,0.537838,15.58237125,33,0.42004,34,0.52809,33.74002776,18,18.15765651
0,2,0.8,14,0.484802,15,0.55638,14.21232781,30,0.414568,31,0.504367,30.95136917,16,16.73904136
1,2,0.8,13,0.389757,14,0.513944,13.88771772,33,0.386633,34,0.501006,33.99120422,20,20.1034865
