Number,GROWTH,FITNESS,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
17,2,0.7,43,0.489311,44,0.549279,43.17824506,113,0.457426,114,0.505112,113.8927987,70,70.71455366
18,2,0.7,41,0.486047,42,0.52474,41.36060786,120,0.452596,121,0.502257,120.9545519,79,79.593944
19,2,0.7,43,0.466507,44,0.538824,43.46314145,118,0.441589,119,0.517467,118.7698015,75,75.30666008
0,2,0.75,29,0.494,30,0.559959,29.0909656,85,0.430684,86,0.505566,85.92566972,56,56.83470412
1,2,0.75,28,0.485217,29,0.50096,28.93902052,78,0.480431,79,0.547085,78.29359078,50,49.35457027
2,2,0.75,26,0.49115,27,0.521322,26.29331831,83,0.462523,84,0.526738,83.58361753,57,57.29029923
3,2,0.75,26,0.496781,27,0.530786,26.09466255,80,0.473585,81,0.519,80.58163602,54,54.48697347
4,2,0.75,26,0.463063,27,0.544291,26.45473236,83,0.473198,84,0.524319,83.52428552,57,57.06955316
5,2,0.75,26,0.47417,27,0.51676,26.60648039,82,0.491718,83,0.501014,82.89092083,56,56.28444043
6,2,0.75,30,0.451477,31,0.519881,30.7093591,90,0.479691,91,0.531116,90.39492465,60,59.68556555
7,2,0.75,27,0.490132,28,0.526995,27.26769389,84,0.497076,85,0.533514,84.0802459,57,56.812552
8,2,0.75,30,0.486607,31,0.561937,30.17779105,83,0.470852,84,0.55988,83.32740261,53,53.14961156
9,2,0.75,22,0.450355,23,0.521784,22.69502583,73,0.464419,74,0.539615,73.47317676,51,50.77815093
10,2,0.75,24,0.454,25,0.521084,24.68570747,82,0.481801,83,0.510934,82.62468678,58,57.93897931
11,2,0.75,24,0.452611,25,0.515119,24.75812696,76,0.48594,77,0.501805,76.88622754,52,52.12810059
12,2,0.75,36,0.495708,37,0.547337,36.08313157,89,0.493789,90,0.547085,89.11653783,53,53.03340625
13,2,0.75,28,0.464646,29,0.505319,28.86922528,80,0.463439,81,0.512526,80.74482042,52,51.87559514
14,2,0.75,33,0.492441,34,0.545752,33.14179062,79,0.454457,80,0.504124,79.916967,46,46.77517638
15,2,0.75,28,0.465665,29,0.511905,28.74253893,84,0.480469,85,0.521158,84.48000688,56,55.73746795
16,2,0.75,27,0.488679,28,0.52,27.36145078,84,0.462245,85,0.548626,84.43707528,57,57.0756245
17,2,0.75,25,0.488172,26,0.539216,25.23172165,82,0.469083,83,0.50533,82.85295335,57,57.6212317
18,2,0.75,26,0.451983,27,0.550412,26.48783387,81,0.493976,82,0.54888,81.10971878,55,54.62188491
19,2,0.75,29,0.476344,30,0.537832,29.38472547,81,0.482436,82,0.550955,81.25633766,52,51.87161218
0,2,0.8,21,0.45864,22,0.522945,21.64318482,62,0.479323,63,0.525187,62.4508329,41,40.80764807
1,2,0.8,22,0.495146,23,0.581439,22.05625022,66,0.495301,67,0.545927,66.09281792,44,44.0365677
2,2,0.8,22,0.496926,23,0.531128,22.08987778,63,0.484909,64,0.534517,63.30420497,41,41.21432718
3,2,0.8,23,0.494175,24,0.544466,23.11582589,69,0.474383,70,0.51272,69.66820565,46,46.55237976
4,2,0.8,24,0.492674,25,0.533742,24.17838707,64,0.469307,65,0.55029,64.37900547,40,40.2006184
5,2,0.8,22,0.474061,23,0.525773,22.50160504,62,0.493243,63,0.575049,62.08259785,40,39.58099281
6,2,0.8,22,0.485795,23,0.540541,22.25947101,65,0.465642,66,0.549578,65.40933568,43,43.14986467
7,2,0.8,21,0.430314,22,0.516822,21.805544,62,0.492105,63,0.559278,62.11753234,41,40.31198835
8,2,0.8,22,0.491159,23,0.55531,22.13781547,66,0.499042,67,0.568856,66.01372218,44,43.87590671
9,2,0.8,21,0.49323,22,0.52693,21.20089021,64,0.498255,65,0.535524,64.04682176,43,42.84593155
10,2,0.8,20,0.452294,21,0.52305,20.67423257,63,0.48694,64,0.52459,63.34687915,43,42.67264658
11,2,0.8,20,0.483407,21,0.513043,20.55989337,65,0.445087,66,0.540816,65.57362973,45,45.01373635
12,2,0.8,23,0.454545,24,0.536885,23.55204032,64,0.452906,65,0.532609,64.5908686,41,41.03882828
