Number,GROWTH,MUTLIPLIER_F,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
11,3,1,4,0.84607,5,0.714612,4.350454137,14,0.863874,15,0.770126,14.6813372,10,10.33088306
12,3,1,4,0.841842,5,0.724839,4.357614762,15,0.827622,16,0.688147,15.19804266,11,10.8404279
13,3,1,4,0.845572,5,0.717368,4.355464728,16,0.851964,17,0.692743,16.32636398,12,11.97089926
14,3,1,4,0.856566,5,0.779011,4.729366256,16,0.877376,17,0.756784,16.6416346,12,11.91226835
15,3,1,4,0.829032,5,0.720207,4.266776935,15,0.800613,16,0.616977,15.00333813,11,10.73656119
16,3,1,4,0.804656,5,0.690578,4.04081418,15,0.877551,16,0.773143,15.74276875,11,11.70195457
17,3,1,4,0.85309,5,0.761711,4.580986879,17,0.846154,18,0.700651,17.31720308,13,12.7362162
18,3,1,4,0.852376,5,0.759657,4.564889613,14,0.90272,15,0.788258,14.89741574,10,10.33252612
19,3,1,4,0.86214,5,0.761954,4.620246342,15,0.875125,16,0.772871,15.73469009,11,11.11444374
0,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
1,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
2,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
3,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
4,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
5,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
6,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
7,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
8,3.5,0.5,35,0.812957,36,0.779915,35.39213728,0,0,0,0,100,100,100
9,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
10,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
11,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
12,3.5,0.5,95,0.824667,96,0.785463,95.629196,0,0,0,0,100,100,100
13,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
14,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
15,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
16,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
17,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
18,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
19,3.5,0.5,0,0,0,0,100,0,0,0,0,100,100,100
0,3.5,0.55,14,0.807547,15,0.76051,14.16044816,45,0.803632,46,0.788484,45.23976763,31,31.07931947
1,3.5,0.55,14,0.801105,15,0.796651,14.2480916,62,0.810811,63,0.753623,62.18904316,48,47.94095155
2,3.5,0.55,13,0.803013,14,0.786713,13.18484663,51,0.805952,52,0.790361,51.38175871,38,38.19691208
3,3.5,0.55,19,0.802646,20,0.76747,19.07522174,58,0.828475,59,0.789588,58.73224985,39,39.65702811
4,3.5,0.55,14,0.821111,15,0.776842,14.47687998,55,0.811804,56,0.789598,55.53156804,41,41.05468806
5,3.5,0.55,13,0.805046,14,0.796429,13.58558663,60,0.819038,61,0.771868,60.40360399,47,46.81801735
6,3.5,0.55,15,0.846063,16,0.774444,15.64316732,54,0.827822,55,0.796721,54.89456931,39,39.25140199
7,3.5,0.55,13,0.8041,14,0.754386,13.08247174,52,0.811098,53,0.791169,52.55687691,39,39.47440517
8,3.5,0.55,15,0.807118,16,0.785398,15.32771639,52,0.807876,53,0.758662,52.16003576,37,36.83231937
9,3.5,0.55,14,0.807273,15,0.779932,14.26601075,56,0.838433,57,0.776233,56.61789389,42,42.35188314
10,3.5,0.55,16,0.810924,17,0.780731,16.36180572,41,0.808628,42,0.797525,41.77708727,25,25.41528156
11,3.5,0.55,16,0.806202,17,0.787952,16.33983562,53,0.8202,54,0.775058,53.44747685,37,37.10764123
12,3.5,0.55,20,0.803717,21,0.7789,20.14977636,53,0.813212,54,0.783333,53.44218347,33,33.29240711
13,3.5,0.55,19,0.803899,20,0.794012,19.39435623,56,0.80257,57,0.783105,56.13203185,37,36.73767563
14,3.5,0.55,19,0.802083,20,0.789474,19.16519946,58,0.806265,59,0.793839,58.50418477,39,39.33898531
15,3.5,0.55,19,0.812207,20,0.760143,19.23446143,54,0.838284,55,0.795482,54.89444418,35,35.65998275
16,3.5,0.55,21,0.834664,22,0.773723,21.56881246,52,0.816397,53,0.763279,52.30869009,31,30.73987763
17,3.5,0.55,17,0.805525,18,0.795167,17.53340413,44,0.801733,45,0.788194,44.12800059,27,26.59459646
18,3.5,0.55,18,0.814499,19,0.786667,18.52094711,59,0.810748,60,0.789108,59.49667283,41,40.97572572
19,3.5,0.55,14,0.811475,15,0.777778,14.34053477,57,0.862513,58,0.796954,57.95353803,43,43.61300327
0,3.5,0.6,13,0.813848,14,0.778182,13.38826894,36,0.8028,37,0.786134,36.16800672,23,22.77973778
1,3.5,0.6,9,0.802211,10,0.761733,9.054622264,34,0.82434,35,0.795455,34.8426519,25,25.78802963
2,3.5,0.6,12,0.837809,13,0.789897,12.78913425,38,0.838955,39,0.764182,38.52097682,26,25.73184258
3,3.5,0.6,11,0.809685,12,0.785969,11.40837409,37,0.811196,38,0.739819,37.15685725,26,25.74848316
4,3.5,0.6,11,0.801362,12,0.7954,11.22844683,36,0.809024,37,0.743119,36.13692436,25,24.90847753
5,3.5,0.6,11,0.805714,12,0.755708,11.11426629,38,0.82134,39,0.789725,38.67499605,27,27.56072976
6,3.5,0.6,10,0.806039,11,0.75,10.10776424,34,0.829162,35,0.784566,34.65391515,24,24.54615091
7,3.5,0.6,9,0.80023,10,0.778643,9.010654561,37,0.808774,38,0.79085,37.48951127,28,28.47885671
8,3.5,0.6,10,0.808091,11,0.790533,10.46081558,35,0.809735,36,0.778947,35.31619462,25,24.85537904
9,3.5,0.6,11,0.826986,12,0.789474,11.71939646,35,0.841489,36,0.798441,35.96378461,24,24.24438815
10,3.5,0.6,11,0.800472,12,0.749153,11.00919737,37,0.825888,38,0.796804,37.8901114,26,26.88091403
11,3.5,0.6,10,0.803352,11,0.768734,10.09682824,32,0.806958,33,0.796471,32.66348813,22,22.56665989
12,3.5,0.6,11,0.840884,12,0.79978,11.99464772,38,0.843924,39,0.771605,38.60736459,27,26.61271687
13,3.5,0.6,9,0.838746,10,0.796499,9.91713021,33,0.832053,34,0.790646,33.77409617,24,23.85696596
14,3.5,0.6,10,0.81741,11,0.794489,10.75956546,34,0.816282,35,0.771242,34.36150089,24,23.60193542
15,3.5,0.6,11,0.811241,12,0.777416,11.33232816,40,0.803653,41,0.755744,40.07624872,29,28.74392056
16,3.5,0.6,9,0.848,10,0.799517,9.990037745,38,0.819429,39,0.777526,38.46366609,29,28.47362834
17,3.5,0.6,9,0.818277,10,0.769231,9.372650165,30,0.834541,31,0.772674,30.55831057,21,21.1856604
18,3.5,0.6,9,0.854749,10,0.798206,9.968271935,36,0.833922,37,0.779775,36.62647977,27,26.65820783
19,3.5,0.6,12,0.804878,13,0.758741,12.10572859,33,0.822105,34,0.788671,33.66115332,21,21.55542473
0,3.5,0.65,7,0.805814,8,0.753117,7.110328861,26,0.802415,27,0.772527,26.08080166,19,18.9704728
1,3.5,0.65,7,0.831612,8,0.772874,7.538186523,27,0.853556,28,0.790724,27.85236822,20,20.3141817
2,3.5,0.65,8,0.813517,9,0.791515,8.614353241,30,0.809317,31,0.783333,30.35856681,22,21.74421357
3,3.5,0.65,7,0.829431,8,0.789413,7.73544405,27,0.800668,28,0.73117,27.00961179,20,19.27416774
4,3.5,0.65,8,0.839225,9,0.766007,8.535728919,28,0.819429,29,0.765053,28.35730837,20,19.82157945
5,3.5,0.65,9,0.811149,10,0.776271,9.31965709,28,0.814932,29,0.760369,28.2736653,19,18.95400821
6,3.5,0.65,8,0.809372,9,0.764566,8.209168415,29,0.817982,30,0.778867,29.45972133,21,21.25055292
7,3.5,0.65,8,0.836757,9,0.793632,8.852336232,29,0.820745,30,0.784079,29.56578301,21,20.71344678
8,3.5,0.65,9,0.853139,10,0.799304,9.987071608,27,0.831557,28,0.782857,27.64798768,18,17.66091607
9,3.5,0.65,8,0.825911,9,0.777102,8.530865209,27,0.836549,28,0.779536,27.64106432,19,19.11019911
10,3.5,0.65,8,0.829714,9,0.768433,8.484881121,27,0.820225,28,0.752018,27.29652382,19,18.8116427
11,3.5,0.65,8,0.825688,9,0.778243,8.541426915,27,0.821156,28,0.793142,27.75519383,19,19.21376692
12,3.5,0.65,8,0.834692,9,0.779429,8.627761794,23,0.824895,24,0.79015,23.71650597,15,15.08874418
13,3.5,0.65,8,0.83423,9,0.786141,8.711805195,27,0.815126,28,0.768349,27.32336405,19,18.61155885
14,3.5,0.65,6,0.812155,7,0.783753,6.42796282,26,0.838049,27,0.778149,26.63520868,20,20.20724586
15,3.5,0.65,8,0.806732,9,0.784615,8.304381245,29,0.811702,30,0.742406,29.16886978,21,20.86448853
16,3.5,0.65,9,0.824188,10,0.783051,9.587986484,29,0.831019,30,0.76644,29.48032642,20,19.89233994
17,3.5,0.65,9,0.873457,10,0.791314,9.894257575,31,0.831705,32,0.775982,31.56897511,22,21.67471753
18,3.5,0.65,8,0.819911,9,0.76864,8.388348189,27,0.829582,28,0.759907,27.42457122,19,19.03622303
19,3.5,0.65,9,0.808535,10,0.737783,9.120632632,28,0.845147,29,0.792473,28.85710218,19,19.73646954
0,3.5,0.7,7,0.820118,8,0.748545,7.281083649,23,0.814318,24,0.74942,23.22062313,16,15.93953948
1,3.5,0.7,7,0.839572,8,0.774498,7.608107693,22,0.84243,23,0.767123,22.56342704,15,14.95531935
2,3.5,0.7,7,0.84262,8,0.79148,7.833398514,22,0.824295,23,0.780134,22.55014606,15,14.71674754
3,3.5,0.7,6,0.81509,7,0.776036,6.386388078,21,0.843116,22,0.779915,21.6822044,15,15.29581632
4,3.5,0.7,7,0.801317,8,0.748387,7.02488192,23,0.807056,24,0.748894,23.12131632,16,16.0964344
5,3.5,0.7,8,0.832981,9,0.753181,8.413295739,26,0.821962,27,0.752028,26.31403895,18,17.90074321
6,3.5,0.7,6,0.817374,7,0.762065,6.314126092,24,0.841189,25,0.769556,24.57500035,18,18.26087426
7,3.5,0.7,7,0.855759,8,0.78141,7.749963012,22,0.809326,23,0.751613,22.16159271,15,14.4116297
8,3.5,0.7,7,0.827586,8,0.747219,7.343250339,25,0.843823,26,0.788866,25.79740524,18,18.45415491
9,3.5,0.7,6,0.819742,7,0.752315,6.292790722,23,0.827761,24,0.776316,23.53962484,17,17.24683412
10,3.5,0.7,6,0.841004,7,0.787879,6.77184,26,0.821306,27,0.738123,26.25613407,20,19.48429407
11,3.5,0.7,6,0.836048,7,0.779006,6.631955401,23,0.826763,24,0.737385,23.2994361,17,16.6674807
12,3.5,0.7,7,0.832402,8,0.743529,7.36458767,22,0.806524,23,0.777903,22.22794452,15,14.86335685
13,3.5,0.7,6,0.839093,7,0.756312,6.472246047,24,0.852654,25,0.798236,24.96758426,18,18.49533821
14,3.5,0.7,7,0.815556,8,0.746714,7.225966706,27,0.810726,28,0.725322,27.12559131,20,19.8996246
15,3.5,0.7,7,0.831111,8,0.768623,7.497871591,24,0.821803,25,0.7614,24.36095889,17,16.8630873
16,3.5,0.7,6,0.834267,7,0.793717,6.845055487,23,0.846477,24,0.768254,23.59416029,17,16.7491048
17,3.5,0.7,7,0.805921,8,0.751955,7.109717229,26,0.822785,27,0.780791,26.54257751,19,19.43286028
18,3.5,0.7,7,0.853837,8,0.787686,7.813850131,24,0.821743,25,0.737406,24.25781093,17,16.44396079
19,3.5,0.7,7,0.806792,8,0.773026,7.201149085,22,0.822323,23,0.766004,22.39636712,15,15.19521804
0,3.5,0.75,6,0.848889,7,0.76226,6.564349121,22,0.821643,23,0.75693,22.33444594,16,15.77009682
1,3.5,0.75,5,0.823404,6,0.744887,5.298075576,20,0.85022,21,0.752028,20.51144696,15,15.21337139
2,3.5,0.75,6,0.807447,7,0.729927,6.096065531,24,0.808046,25,0.719626,24.09099751,18,17.99493198
3,3.5,0.75,7,0.81284,8,0.770473,7.303066066,22,0.837234,23,0.734889,22.36380869,15,15.06074262
4,3.5,0.75,6,0.819068,7,0.73903,6.238236838,20,0.80658,21,0.763295,20.15201571,14,13.91377887
5,3.5,0.75,6,0.804851,7,0.710591,6.051464036,23,0.801927,24,0.763128,23.04966623,17,16.99820219
6,3.5,0.75,6,0.856275,7,0.792601,6.883798725,21,0.811861,22,0.715884,21.12358169,15,14.23978297
7,3.5,0.75,6,0.849234,7,0.772985,6.645700271,22,0.850806,23,0.783754,22.75771043,16,16.11201016
8,3.5,0.75,6,0.8147,7,0.776271,6.382523615,23,0.809771,24,0.722394,23.11182577,17,16.72930215
9,3.5,0.75,6,0.862928,7,0.781714,6.774841776,21,0.846496,22,0.795238,21.90709743,15,15.13225565
10,3.5,0.75,5,0.850202,6,0.773218,5.652109529,21,0.867769,22,0.774841,21.72926352,16,16.07715399
11,3.5,0.75,5,0.831603,6,0.741015,5.348865192,21,0.854855,22,0.770833,21.65286473,16,16.30399953
12,3.5,0.75,6,0.852697,7,0.779249,6.717473587,21,0.802846,22,0.740044,21.04531703,15,14.32784344
13,3.5,0.75,6,0.841031,7,0.797765,6.94834281,21,0.834586,22,0.781283,21.64885654,15,14.70051373
14,3.5,0.75,6,0.804933,7,0.764634,6.122409985,20,0.836264,21,0.755016,20.44633714,14,14.32392716
15,3.5,0.75,7,0.800668,8,0.735705,7.010282776,22,0.817061,23,0.758134,22.28952772,15,15.27924494
16,3.5,0.75,6,0.805151,7,0.751641,6.096262381,20,0.84058,21,0.790671,20.81307981,14,14.71681742
17,3.5,0.75,5,0.862034,6,0.783815,5.793080965,22,0.816616,23,0.75252,22.25923615,17,16.46615518
18,3.5,0.75,5,0.858732,6,0.772234,5.678998358,19,0.831557,20,0.778816,19.59833905,14,13.91934069
19,3.5,0.75,6,0.807975,7,0.723636,6.094558864,22,0.84806,23,0.785939,22.77365142,16,16.67909256
0,3.5,0.8,6,0.821229,7,0.708423,6.188190344,23,0.81465,24,0.708861,23.13848321,17,16.95029286
1,3.5,0.8,6,0.81187,7,0.702851,6.108880103,20,0.822989,21,0.773499,20.46451808,14,14.35563798
2,3.5,0.8,5,0.841667,6,0.76477,5.541854689,20,0.805068,21,0.743776,20.08268616,15,14.54083147
3,3.5,0.8,5,0.882234,6,0.796371,5.957734996,19,0.870936,20,0.794355,19.9262872,14,13.9685522
4,3.5,0.8,6,0.817181,7,0.732739,6.2034651,18,0.830846,19,0.735358,18.32303536,12,12.11957025
5,3.5,0.8,6,0.835129,7,0.782559,6.668232832,20,0.86,21,0.782241,20.77161486,14,14.10338203
6,3.5,0.8,5,0.837209,6,0.755459,5.455155963,21,0.841996,22,0.78139,21.69293469,16,16.23777873
7,3.5,0.8,5,0.801927,6,0.703963,5.019670491,18,0.87772,19,0.792395,18.9108702,13,13.89119971
8,3.5,0.8,6,0.848749,7,0.768894,6.610468975,20,0.821811,21,0.751029,20.30814331,14,13.69767434
9,3.5,0.8,6,0.80065,7,0.723337,6.008407383,20,0.833667,21,0.758727,20.44925274,14,14.44084535
10,3.5,0.8,5,0.847826,6,0.753157,5.505191773,19,0.837691,20,0.764444,19.51457398,14,14.0093822
11,3.5,0.8,6,0.80692,7,0.6875,6.057946743,19,0.820281,20,0.755124,19.31126356,13,13.25331682
12,3.5,0.8,5,0.822497,6,0.75026,5.311433199,18,0.828905,19,0.74704,18.35308129,13,13.04164809
13,3.5,0.8,5,0.826943,6,0.742553,5.319267686,18,0.81087,19,0.71861,18.11781921,13,12.79855152
14,3.5,0.8,5,0.813392,6,0.727669,5.156224117,17,0.820675,18,0.766773,17.38356647,12,12.22734236
15,3.5,0.8,6,0.832757,7,0.760703,6.45461737,18,0.860442,19,0.797508,18.96040296,12,12.50578559
16,3.5,0.8,5,0.81643,6,0.771889,5.368873622,20,0.839019,21,0.744909,20.41461056,15,15.04573694
17,3.5,0.8,5,0.810417,6,0.746394,5.162707152,18,0.839583,19,0.744509,18.41633885,13,13.2536317
18,3.5,0.8,6,0.804158,7,0.729977,6.056052089,20,0.840737,21,0.754802,20.47404434,14,14.41799225
19,3.5,0.8,5,0.800664,6,0.706935,5.007084254,17,0.840042,18,0.71246,17.31385305,12,12.3067688
0,3.5,0.85,5,0.805876,6,0.738749,5.087535567,16,0.873526,17,0.796555,16.95524288,11,11.86770732
1,3.5,0.85,4,0.873171,5,0.786869,4.847848254,19,0.856857,20,0.731792,19.4546196,15,14.60677134
2,3.5,0.85,5,0.804238,6,0.744212,5.070602739,15,0.870021,16,0.794715,15.92981967,10,10.85921693
3,3.5,0.85,5,0.815401,6,0.735395,5.192498063,17,0.916933,18,0.798002,17.98320034,12,12.79070228
4,3.5,0.85,5,0.829032,6,0.745958,5.349471555,18,0.816079,19,0.731137,18.18929387,13,12.83982232
5,3.5,0.85,5,0.805236,6,0.710021,5.054991335,19,0.808855,20,0.696567,19.07885972,14,14.02386838
6,3.5,0.85,5,0.85446,6,0.785335,5.787848101,19,0.826259,20,0.730175,19.27329212,14,13.48544402
7,3.5,0.85,5,0.832415,6,0.749739,5.392072669,18,0.878296,19,0.792434,18.91188186,13,13.51980919
8,3.5,0.85,5,0.824044,6,0.744952,5.304000405,20,0.802534,21,0.717597,20.02983388,15,14.72583347
9,3.5,0.85,5,0.845829,6,0.780822,5.704985617,18,0.814208,19,0.727475,18.16381308,13,12.45882746
10,3.5,0.85,4,0.852083,5,0.782123,4.744468268,17,0.832623,18,0.708241,17.26228072,13,12.51781245
11,3.5,0.85,5,0.859743,6,0.787076,5.822147605,18,0.87247,19,0.787879,18.85671052,13,13.03456292
12,3.5,0.85,4,0.885947,5,0.788442,4.881462489,18,0.80735,19,0.753032,18.13531426,14,13.25385177
13,3.5,0.85,4,0.881799,5,0.798362,4.980368422,17,0.86455,18,0.757544,17.6032372,13,12.62286878
14,3.5,0.85,5,0.807407,6,0.700431,5.069239829,18,0.875,19,0.773275,18.73728189,13,13.66804206
15,3.5,0.85,5,0.833142,6,0.705502,5.259652147,17,0.844492,18,0.758658,17.51834937,12,12.25869723
16,3.5,0.85,5,0.812813,6,0.711902,5.126973273,19,0.864646,20,0.755,19.58958831,14,14.46261504
17,3.5,0.85,5,0.825364,6,0.771277,5.468948176,19,0.803109,20,0.730387,19.04275185,14,13.57380367
18,3.5,0.85,5,0.837945,6,0.746401,5.414500131,20,0.811912,21,0.711207,20.11828608,15,14.70378595
19,3.5,0.85,5,0.823899,6,0.72766,5.248329679,19,0.833512,20,0.744361,19.37590156,14,14.12757188
0,3.5,0.9,4,0.843943,5,0.729642,4.38444983,17,0.817818,18,0.681283,17.13050134,13,12.74605151
1,3.5,0.9,5,0.85166,6,0.763214,5.584085205,18,0.857293,19,0.750562,18.53679812,13,12.95271291
2,3.5,0.9,5,0.819773,6,0.701087,5.166599262,17,0.832811,18,0.733075,17.3289785,12,12.16237924
3,3.5,0.9,5,0.852227,6,0.726395,5.415053405,16,0.877083,17,0.795117,16.94042652,11,11.52537311
4,3.5,0.9,5,0.837707,6,0.726904,5.34030667,17,0.86772,18,0.756423,17.60846204,12,12.26815537
5,3.5,0.9,5,0.802338,6,0.729668,5.032172836,16,0.834844,17,0.741722,16.37417581,11,11.34200298
6,3.5,0.9,4,0.857592,5,0.748984,4.530274013,17,0.871032,18,0.789593,17.8722111,13,13.34193709
7,3.5,0.9,5,0.806519,6,0.702668,5.062772626,16,0.84216,17,0.750831,16.46162774,11,11.39885512
8,3.5,0.9,4,0.872259,5,0.787027,4.847791909,16,0.899813,17,0.791061,16.91780381,12,12.0700119
9,3.5,0.9,5,0.836288,6,0.722966,5.320220257,18,0.8,19,0.692469,18,13,12.67977974
10,3.5,0.9,4,0.873224,5,0.779426,4.780656304,17,0.846572,18,0.735202,17.41817366,13,12.63751735
11,3.5,0.9,5,0.815703,6,0.729638,5.182455121,16,0.871073,17,0.748408,16.57940733,11,11.39695221
12,3.5,0.9,4,0.859794,5,0.731243,4.46513835,17,0.871002,18,0.793467,17.91574128,13,13.45060293
13,3.5,0.9,4,0.884735,5,0.771543,4.748595307,16,0.876656,17,0.786145,16.84692468,12,12.09832938
14,3.5,0.9,4,0.847128,5,0.716189,4.359923323,17,0.863419,18,0.741328,17.51944042,13,13.15951709
15,3.5,0.9,4,0.876404,5,0.796009,4.950357609,17,0.805155,18,0.659142,17.03530508,13,12.08494747
16,3.5,0.9,5,0.810638,6,0.706593,5.102244221,17,0.908134,18,0.798403,17.98544623,12,12.88320201
17,3.5,0.9,5,0.8,6,0.685405,5,16,0.851732,17,0.746862,16.49329646,11,11.49329646
18,3.5,0.9,5,0.826577,6,0.736041,5.293551736,17,0.83925,18,0.738614,17.39001948,12,12.09646774
19,3.5,0.9,5,0.862173,6,0.786177,5.818108848,18,0.863135,19,0.777555,18.73773078,13,12.91962193
0,3.5,0.95,4,0.844246,5,0.761809,4.536725014,16,0.849315,17,0.757225,16.53550874,12,11.99878373
1,3.5,0.95,4,0.85259,5,0.75836,4.558102515,17,0.842602,18,0.730512,17.38006959,13,12.82196707
2,3.5,0.95,4,0.856865,5,0.77323,4.679918694,17,0.875734,18,0.767516,17.69982812,13,13.01990943
3,3.5,0.95,4,0.866948,5,0.750816,4.576481934,17,0.858925,18,0.724435,17.43813666,13,12.86165473
4,3.5,0.95,4,0.839641,5,0.714885,4.317748245,16,0.827368,17,0.775604,16.52870721,12,12.21095897
5,3.5,0.95,4,0.884946,5,0.761079,4.685783946,15,0.889691,16,0.790776,15.90674822,11,11.22096427
6,3.5,0.95,4,0.860887,5,0.782565,4.777393325,15,0.854146,16,0.751856,15.52933816,11,10.75194483
7,3.5,0.95,4,0.855691,5,0.759439,4.578595769,16,0.860125,17,0.797327,16.95743495,12,12.37883918
8,3.5,0.95,4,0.820437,5,0.681388,4.146976965,16,0.889498,17,0.791221,16.91067086,12,12.76369389
9,3.5,0.95,5,0.821206,6,0.707743,5.186897931,18,0.827416,19,0.707143,18.22794808,13,13.04105015
10,3.5,0.95,4,0.878365,5,0.768293,4.711943092,16,0.87644,17,0.774974,16.7533558,12,12.04141271
11,3.5,0.95,4,0.858425,5,0.754615,4.562807051,15,0.897196,16,0.793634,15.93852958,11,11.37572253
12,3.5,0.95,4,0.825,5,0.739177,4.291297205,17,0.834416,18,0.689005,17.23668086,13,12.94538365
13,3.5,0.95,4,0.879293,5,0.74555,4.592875889,16,0.810261,17,0.665306,16.07078749,12,11.4779116
14,3.5,0.95,5,0.809626,6,0.687373,5.078738354,16,0.896801,17,0.778523,16.81841932,11,11.73968096
15,3.5,0.95,4,0.839058,5,0.737342,4.383990719,16,0.851167,17,0.726066,16.40900552,12,12.0250148
16,3.5,0.95,4,0.865049,5,0.749226,4.561624202,16,0.872362,17,0.76725,16.68842758,12,12.12680338
17,3.5,0.95,5,0.809326,6,0.651515,5.059096007,16,0.869919,17,0.762488,16.65082704,11,11.59173104
18,3.5,0.95,5,0.82347,6,0.721925,5.231129056,17,0.8,18,0.630693,17,12,11.76887094
19,3.5,0.95,4,0.885262,5,0.788934,4.885121668,16,0.81441,17,0.714588,16.14435696,12,11.25923529
0,3.5,1,4,0.87674,5,0.769314,4.714352205,16,0.847629,17,0.703399,16.33022949,12,11.61587729
1,3.5,1,4,0.862069,5,0.755725,4.583662454,16,0.84093,17,0.74789,16.43991831,12,11.85625586
2,3.5,1,3,0.901575,4,0.794574,3.949290194,15,0.863343,16,0.720759,15.44425041,12,11.49496021
3,3.5,1,4,0.816024,5,0.718026,4.163513541,16,0.828063,17,0.68866,16.20130844,12,12.0377949
4,3.5,1,4,0.842942,5,0.718718,4.345681994,15,0.848214,16,0.766194,15.58783224,11,11.24215024
5,3.5,1,4,0.839465,5,0.727074,4.351140216,15,0.895522,16,0.797753,15.97701725,11,11.62587704
6,3.5,1,4,0.855567,5,0.701443,4.360534375,15,0.860648,16,0.745342,15.52597436,11,11.16543999
7,3.5,1,4,0.856441,5,0.763747,4.608895937,15,0.855731,16,0.740741,15.48465954,11,10.8757636
8,3.5,1,4,0.817073,5,0.707724,4.156133115,17,0.820336,18,0.670769,17.13596582,13,12.97983271
9,3.5,1,4,0.889452,5,0.755059,4.665600143,16,0.8666,17,0.756642,16.60568581,12,11.94008566
10,3.5,1,4,0.854311,5,0.748773,4.514610851,15,0.843965,16,0.708494,15.3245344,11,10.80992355
11,3.5,1,4,0.847251,5,0.719352,4.369439949,15,0.840491,16,0.705938,15.30092975,11,10.9314898
12,3.5,1,4,0.88469,5,0.752266,4.63953664,15,0.875,16,0.761697,15.66194187,11,11.02240523
13,3.5,1,4,0.876416,5,0.787778,4.862113315,16,0.813084,17,0.671053,16.09212073,12,11.23000742
14,3.5,1,4,0.862209,5,0.77802,4.738920762,14,0.897241,15,0.778006,14.81554074,10,10.07661998
15,3.5,1,4,0.876726,5,0.779762,4.791283363,14,0.883588,15,0.797521,14.97119686,10,10.1799135
16,3.5,1,4,0.823402,5,0.72766,4.244427733,16,0.811579,17,0.644654,16.06936648,12,11.82493875
17,3.5,1,4,0.822024,5,0.712644,4.201353081,15,0.890075,16,0.779768,15.81658462,11,11.61523154
18,3.5,1,5,0.805804,6,0.708082,5.059392972,16,0.909091,17,0.782135,16.85928196,11,11.79988898
19,3.5,1,4,0.815916,5,0.690927,4.127339206,15,0.871514,16,0.720515,15.47360579,11,11.34626658
0,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
1,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
2,4,0.5,87,0.810726,88,0.796518,87.7549268,0,0,0,0,100,100,100
3,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
4,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
5,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
6,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
7,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
8,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
9,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
10,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
11,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
12,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
13,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
14,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
15,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
16,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
17,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
18,4,0.5,49,0.811976,50,0.795991,49.74920238,0,0,0,0,100,100,100
19,4,0.5,0,0,0,0,100,0,0,0,0,100,100,100
0,4,0.55,13,0.814735,14,0.794811,13.73956033,52,0.831633,53,0.78895,52.74111473,39,39.0015544
1,4,0.55,24,0.812357,25,0.795531,24.73439914,47,0.822173,48,0.78617,47.61586534,23,22.8814662
2,4,0.55,19,0.801887,20,0.763453,19.04909715,56,0.831797,57,0.785714,56.68999414,37,37.64089699
3,4,0.55,14,0.832547,15,0.784077,14.67148752,49,0.826986,50,0.788235,49.69639493,35,35.02490741
4,4,0.55,15,0.83528,16,0.797497,15.93375328,49,0.826484,50,0.797945,49.92799327,34,33.99424
5,4,0.55,18,0.822738,19,0.788764,18.66927651,45,0.801136,46,0.784091,45.06664711,27,26.39737061
6,4,0.55,25,0.806306,26,0.775843,25.20700522,56,0.818841,57,0.796894,56.85847724,31,31.65147202
7,4,0.55,18,0.80456,19,0.788835,18.2899841,56,0.815265,57,0.770975,56.34466019,38,38.05467609
