Number,GROWTH,FITNESS,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
19,2,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
0,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
1,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
2,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
3,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
4,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
5,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
6,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
7,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
8,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
9,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
10,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
11,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
12,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
13,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
14,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
15,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
16,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
17,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
18,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
19,2,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
0,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
1,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
2,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
3,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
4,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
5,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
6,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
7,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
8,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
9,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
10,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
11,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
12,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
13,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
14,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
15,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
16,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
17,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
18,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
19,2,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
0,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
1,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
2,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
3,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
4,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
5,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
6,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
7,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
8,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
9,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
10,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
11,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
12,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
13,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
14,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
15,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
16,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
17,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
18,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
19,2,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
0,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
1,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
2,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
3,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
4,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
5,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
6,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
7,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
8,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
9,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
10,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
11,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
12,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
13,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
14,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
15,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
16,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
17,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
18,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
19,2,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
0,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
1,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
2,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
3,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
4,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
5,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
6,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
7,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
8,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
9,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
10,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
11,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
12,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
13,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
14,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
15,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
16,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
17,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
18,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
19,2,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
0,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
1,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
2,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
3,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
4,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
5,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
6,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
7,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
8,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
9,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
10,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
11,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
12,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
13,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
14,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
15,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
16,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
17,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
18,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
19,2,0.85,0,0,0,0,1000,0,0,0,0,1000,1000,1000
0,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
1,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
2,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
3,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
4,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
5,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
6,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
7,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
8,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
9,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
10,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
11,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
12,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
13,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
14,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
15,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
16,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
17,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
18,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
19,2,0.9,0,0,0,0,1000,0,0,0,0,1000,1000,1000
0,2,0.95,116,0.436709,117,0.504808,116.9293969,231,0.406542,232,0.5,232,115,115.0706031
1,2,0.95,0,0,0,0,1000,0,0,0,0,1000,1000,1000
2,2,0.95,305,0.477011,306,0.550633,305.3122572,383,0.438462,384,0.581395,383.4305374,78,78.11828018
3,2,0.95,0,0,0,0,1000,0,0,0,0,1000,1000,1000
4,2,0.95,0,0,0,0,1000,0,0,0,0,1000,1000,1000
5,2,0.95,0,0,0,0,1000,0,0,0,0,1000,1000,1000
6,2,0.95,0,0,0,0,1000,0,0,0,0,1000,1000,1000
7,2,0.95,0,0,0,0,1000,0,0,0,0,1000,1000,1000
8,2,0.95,0,0,0,0,1000,0,0,0,0,1000,1000,1000
9,2,0.95,115,0.422222,116,0.503521,115.9566907,211,0.421739,212,0.565934,211.5427442,96,95.58605347
10,2,0.95,0,0,0,0,1000,0,0,0,0,1000,1000,1000
11,2,0.95,161,0.446667,162,0.550725,161.5125315,360,0.440171,361,0.564935,360.4795374,199,198.9670059
12,2,0.95,215,0.481481,216,0.705128,215.0828046,389,0.494681,390,0.641509,389.0362261,174,173.9534215
13,2,0.95,186,0.450658,187,0.5,187,278,0.455556,279,0.68,278.1980182,92,91.19801821
14,2,0.95,98,0.494565,99,0.589286,98.05737904,390,0.434524,391,0.535088,390.6510879,292,292.5937088
15,2,0.95,0,0,0,0,1000,0,0,0,0,1000,1000,1000
16,2,0.95,191,0.448413,192,0.513636,191.7909326,273,0.442149,274,0.518987,273.7528957,82,81.96196306
17,2,0.95,218,0.464567,219,0.621951,218.2251372,356,0.465909,357,0.606061,356.2432431,138,138.0181058
18,2,0.95,139,0.467532,140,0.539062,139.4539075,315,0.427273,316,0.5,316,176,176.5460925
19,2,0.95,0,0,0,0,1000,0,0,0,0,1000,1000,1000
0,2,1,61,0.406504,62,0.5,62,140,0.487395,141,0.570423,140.1518163,79,78.15181625
1,2,1,78,0.395349,79,0.518868,78.84724617,130,0.489796,131,0.522523,130.3117915,52,51.46454531
2,2,1,49,0.429487,50,0.567901,49.50943546,131,0.431373,132,0.552326,131.5673857,82,82.05795022
3,2,1,102,0.423913,103,0.550725,102.5999984,161,0.469027,162,0.573171,161.2974055,59,58.69740709
4,2,1,48,0.433824,49,0.596639,48.40644904,130,0.439597,131,0.510989,130.8460752,82,82.43962615
5,2,1,70,0.411765,71,0.570312,70.55652267,136,0.456311,137,0.552239,136.4554353,66,65.89891265
6,2,1,80,0.447917,81,0.52,80.72254207,111,0.431818,112,0.509934,111.8728302,31,31.15028808
7,2,1,91,0.418033,92,0.531915,91.71975378,196,0.401869,197,0.541096,196.7048274,105,104.9850736
8,2,1,132,0.474638,133,0.534783,132.4216809,181,0.496622,182,0.542453,181.0737056,49,48.65202463
9,2,1,76,0.382353,77,0.525,76.8247422,135,0.414474,136,0.545045,135.6550153,59,58.83027308
10,2,1,59,0.46789,60,0.581395,59.28289503,120,0.485185,121,0.631579,120.1011995,61,60.81830448
11,2,1,64,0.44898,65,0.514151,64.78286354,144,0.405303,145,0.555556,144.6302503,80,79.84738677
12,2,1,73,0.44837,74,0.54878,73.51419181,129,0.407895,130,0.5,130,56,56.48580819
13,2,1,85,0.453608,86,0.506494,85.87720758,133,0.425837,134,0.538217,133.6599306,48,47.78272301
14,2,1,40,0.49505,41,0.5,41,98,0.4425,99,0.514286,98.80099184,58,57.80099184
15,2,1,98,0.409091,99,0.517007,98.8424052,149,0.439815,150,0.557471,149.5115336,51,50.66912842
16,2,1,90,0.436508,91,0.637097,90.31652783,146,0.455882,147,0.577778,146.3619315,56,56.04540366
17,2,1,66,0.493056,67,0.608696,66.06004843,122,0.447917,123,0.510638,122.8303917,56,56.77034331
18,2,1,111,0.428571,112,0.580882,111.4689681,139,0.427673,140,0.52,139.7833786,28,28.31441055
19,2,1,105,0.473684,106,0.509804,105.7285714,157,0.427083,158,0.555556,157.5675667,52,51.8389953
0,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
1,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
2,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
3,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
4,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
5,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
6,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
7,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
8,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
9,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
10,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
11,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
12,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
13,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
14,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
15,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
16,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
17,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
18,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
19,2.5,0.5,0,0,0,0,1000,0,0,0,0,1000,1000,1000
0,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
1,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
2,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
3,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
4,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
5,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
6,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
7,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
8,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
9,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
10,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
11,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
12,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
13,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
14,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
15,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
16,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
17,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
18,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
19,2.5,0.55,0,0,0,0,1000,0,0,0,0,1000,1000,1000
0,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
1,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
2,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
3,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
4,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
5,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
6,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
7,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
8,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
9,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
10,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
11,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
12,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
13,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
14,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
15,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
16,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
17,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
18,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
19,2.5,0.6,0,0,0,0,1000,0,0,0,0,1000,1000,1000
0,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
1,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
2,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
3,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
4,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
5,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
6,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
7,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
8,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
9,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
10,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
11,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
12,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
13,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
14,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
15,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
16,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
17,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
18,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
19,2.5,0.65,0,0,0,0,1000,0,0,0,0,1000,1000,1000
0,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
1,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
2,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
3,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
4,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
5,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
6,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
7,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
8,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
9,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
10,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
11,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
12,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
13,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
14,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
15,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
16,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
17,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
18,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
19,2.5,0.7,0,0,0,0,1000,0,0,0,0,1000,1000,1000
0,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
1,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
2,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
3,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
4,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
5,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
6,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
7,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
8,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
9,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
10,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
11,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
12,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
13,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
14,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
15,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
16,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
17,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
18,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
19,2.5,0.75,0,0,0,0,1000,0,0,0,0,1000,1000,1000
0,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
1,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
2,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
3,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
4,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
5,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
6,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
7,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
8,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
9,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
10,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
11,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
12,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
13,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
14,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
15,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
16,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
17,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
18,2.5,0.8,0,0,0,0,1000,0,0,0,0,1000,1000,1000
