Number,GROWTH,MUTLIPLIER_F,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
2,3,1,3,0.908998,4,0.787968,3.900586631,14,0.859267,15,0.743902,14.51373467,11,10.61314804
3,3,1,3,0.917556,4,0.79377,3.949671207,14,0.891505,15,0.797852,14.97706427,11,11.02739306
4,3,1,3,0.919687,4,0.789932,3.922407614,14,0.870183,15,0.772267,14.71676743,11,10.79435982
5,3,1,4,0.814894,5,0.687163,4.116604426,15,0.835143,16,0.686808,15.23691644,11,11.12031201
6,3,1,3,0.882949,4,0.754625,3.646402855,15,0.848515,16,0.693416,15.31280021,12,11.66639736
7,3,1,4,0.829317,5,0.680423,4.196898465,15,0.810437,16,0.664688,15.07160941,11,10.87471095
8,3,1,4,0.807083,5,0.645596,4.043861116,15,0.84985,16,0.713849,15.36654142,11,11.32268031
9,3,1,4,0.820459,5,0.67082,4.136722379,15,0.862368,16,0.722635,15.44633694,11,11.30961456
10,3,1,4,0.806163,5,0.673118,4.046322673,14,0.817826,15,0.690083,14.13954581,10,10.09322313
11,3,1,4,0.802144,5,0.676737,4.017096334,15,0.823251,16,0.675785,15.15767024,11,11.14057391
12,3,1,3,0.891412,4,0.727709,3.558401495,15,0.850505,16,0.697059,15.32913859,12,11.77073709
13,3,1,3,0.891079,4,0.780876,3.826465704,15,0.878578,16,0.754941,15.63555408,12,11.80908838
14,3,1,4,0.852217,5,0.686275,4.314670186,14,0.8998,15,0.794616,14.94881351,10,10.63414332
15,3,1,4,0.830052,5,0.68022,4.200571307,15,0.804536,16,0.644603,15.02836188,11,10.82779057
16,3,1,4,0.825099,5,0.65942,4.15149174,14,0.871227,15,0.772497,14.72143219,10,10.56994045
17,3,1,3,0.91326,4,0.791747,3.932081341,15,0.896552,16,0.785115,15.86642677,12,11.93434543
18,3,1,4,0.822268,5,0.693857,4.173411935,16,0.829834,17,0.65032,16.16619317,12,11.99278123
19,3,1,3,0.904016,4,0.797764,3.97895569,14,0.867517,15,0.778306,14.75682371,11,10.77786802
0,3.5,0.5,6,0.803437,7,0.744159,6.057981038,19,0.861354,20,0.73617,19.49011056,13,13.43212952
1,3.5,0.5,5,0.822472,6,0.763039,5.378106439,20,0.813104,21,0.723769,20.14668383,15,14.76857739
2,3.5,0.5,5,0.82618,6,0.737397,5.294876271,19,0.865721,20,0.793397,19.90870251,14,14.61382623
3,3.5,0.5,6,0.82151,7,0.749689,6.299494577,20,0.851528,21,0.789755,20.83415084,14,14.53465627
4,3.5,0.5,6,0.822581,7,0.730286,6.244661141,21,0.804678,22,0.694146,21.04232259,15,14.79766144
5,3.5,0.5,5,0.830835,6,0.757908,5.42282008,20,0.83106,21,0.736253,20.32761294,15,14.90479286
6,3.5,0.5,6,0.814255,7,0.726467,6.162379824,23,0.857749,24,0.786232,23.80748633,17,17.64510651
7,3.5,0.5,5,0.802444,6,0.738016,5.037933818,20,0.844708,21,0.73136,20.39443131,15,15.35649749
8,3.5,0.5,6,0.815348,7,0.726044,6.171862403,19,0.864458,20,0.793939,19.91405153,13,13.74218913
9,3.5,0.5,5,0.848849,6,0.74942,5.491295296,21,0.802266,22,0.728337,21.03065103,16,15.53935573
10,3.5,0.5,6,0.819048,7,0.730271,6.214560077,22,0.867963,23,0.797267,22.96134152,16,16.74678144
11,3.5,0.5,5,0.805763,6,0.72009,5.0672674,18,0.828358,19,0.743902,18.33577247,13,13.26850507
12,3.5,0.5,6,0.829374,7,0.778296,6.575081248,20,0.817328,21,0.715607,20.17034831,14,13.59526706
13,3.5,0.5,5,0.864249,6,0.786452,5.825854467,21,0.859291,22,0.796488,21.9440791,16,16.11822464
14,3.5,0.5,5,0.858961,6,0.791011,5.867711553,20,0.828208,21,0.754505,20.38272526,15,14.51501371
15,3.5,0.5,5,0.854954,6,0.773864,5.677691454,20,0.806818,21,0.720732,20.07919987,15,14.40150842
16,3.5,0.5,5,0.83547,6,0.784399,5.694523311,18,0.882292,19,0.774436,18.76298027,13,13.06845696
17,3.5,0.5,6,0.811594,7,0.723636,6.131812911,21,0.850216,22,0.786592,21.78926191,15,15.657449
18,3.5,0.5,5,0.838742,6,0.767878,5.546709189,20,0.832962,21,0.758149,20.44059188,15,14.89388269
19,3.5,0.5,6,0.814973,7,0.73865,6.196179395,20,0.821076,21,0.754525,20.31668946,14,14.12051006
0,3.5,0.55,5,0.855395,6,0.789704,5.843266201,18,0.892625,19,0.796046,18.95905942,13,13.11579322
1,3.5,0.55,5,0.85307,6,0.752796,5.529249855,21,0.818182,22,0.69881,21.15231378,16,15.62306392
2,3.5,0.55,4,0.870445,5,0.764211,4.663111622,19,0.810227,20,0.699651,19.09248842,15,14.4293768
3,3.5,0.55,5,0.828704,6,0.723329,5.272398577,19,0.866876,20,0.793651,19.91329464,14,14.64089606
4,3.5,0.55,5,0.87132,6,0.789838,5.875285339,19,0.822687,20,0.728814,19.24167759,14,13.36639225
5,3.5,0.55,4,0.891616,5,0.779459,4.816854944,18,0.837616,19,0.765795,18.52374654,14,13.70689159
6,3.5,0.55,5,0.816648,6,0.701474,5.144546512,19,0.848347,20,0.75775,19.53364902,14,14.3891025
7,3.5,0.55,5,0.806452,6,0.727811,5.082043718,19,0.874346,20,0.771987,19.72632597,14,14.64428225
8,3.5,0.55,5,0.840932,6,0.772266,5.596102875,20,0.842966,21,0.731924,20.38693467,15,14.7908318
9,3.5,0.55,6,0.828179,7,0.72203,6.265466467,19,0.860927,20,0.789598,19.85416871,13,13.58870224
10,3.5,0.55,5,0.837714,6,0.746667,5.41422562,20,0.829646,21,0.741714,20.33714689,15,14.92292127
11,3.5,0.55,5,0.855319,6,0.771396,5.659163757,20,0.855682,21,0.780731,20.74291204,15,15.08374828
12,3.5,0.55,5,0.834862,6,0.796074,5.898783129,19,0.873967,20,0.76873,19.70286116,14,13.80407803
13,3.5,0.55,5,0.804296,6,0.704208,5.042922228,19,0.824826,20,0.740416,19.29411207,14,14.25118984
14,3.5,0.55,5,0.826437,6,0.738372,5.300198717,19,0.886102,20,0.781596,19.82389528,14,14.52369656
15,3.5,0.55,6,0.802646,7,0.710677,6.028770564,20,0.823899,21,0.75705,20.35750722,14,14.32873665
16,3.5,0.55,4,0.844581,5,0.788853,4.799974878,17,0.821749,18,0.734602,17.24956682,13,12.44959195
17,3.5,0.55,5,0.866081,6,0.785185,5.816863627,19,0.847639,20,0.741299,19.44798759,14,13.63112396
18,3.5,0.55,5,0.803509,6,0.730815,5.048270834,17,0.847588,18,0.771727,17.6273052,12,12.57903437
19,3.5,0.55,5,0.83195,6,0.755208,5.416330041,21,0.806522,22,0.726977,21.08199133,16,15.66566128
0,3.5,0.6,4,0.855615,5,0.761488,4.590850659,18,0.854015,19,0.748622,18.51251032,14,13.92165966
1,3.5,0.6,5,0.807175,6,0.685846,5.059136727,19,0.821313,20,0.708333,19.18864401,14,14.12950728
2,3.5,0.6,5,0.824581,6,0.734979,5.274335394,18,0.814318,19,0.72364,18.15789938,13,12.88356399
3,3.5,0.6,4,0.865867,5,0.769978,4.686908822,17,0.878534,18,0.798964,17.98698002,13,13.3000712
4,3.5,0.6,5,0.82487,6,0.744409,5.309093847,18,0.846652,19,0.790997,18.83823556,13,13.52914171
5,3.5,0.6,5,0.855759,6,0.777652,5.713879678,19,0.808977,20,0.680962,19.07012459,14,13.35624492
6,3.5,0.6,4,0.864865,5,0.757271,4.60286819,19,0.865608,20,0.757928,19.60928678,15,15.00641859
7,3.5,0.6,5,0.832623,6,0.747508,5.383281443,19,0.871443,20,0.776153,19.74974289,14,14.36646145
8,3.5,0.6,5,0.812287,6,0.711425,5.121819912,18,0.837691,19,0.739184,18.38262255,13,13.26080264
9,3.5,0.6,5,0.801296,6,0.699301,5.012706505,18,0.816043,19,0.745893,18.22869565,13,13.21598915
10,3.5,0.6,5,0.86257,6,0.796571,5.948044667,20,0.886853,21,0.792194,20.91753558,15,14.96949091
11,3.5,0.6,5,0.804009,6,0.699074,5.038204603,19,0.827068,20,0.705435,19.22253829,14,14.18433369
12,3.5,0.6,5,0.810976,6,0.692464,5.092615094,20,0.830189,21,0.7614,20.43886377,15,15.34624868
13,3.5,0.6,4,0.849018,5,0.764021,4.576702707,19,0.844305,20,0.776573,19.65412213,15,15.07741942
14,3.5,0.6,4,0.866167,5,0.763814,4.646458824,18,0.829909,19,0.712695,18.25516577,14,13.60870694
15,3.5,0.6,5,0.80692,6,0.692308,5.060377622,19,0.865745,20,0.784,19.80426937,14,14.74389175
16,3.5,0.6,4,0.865193,5,0.791805,4.888333242,19,0.83587,20,0.766262,19.51531433,15,14.62698109
17,3.5,0.6,4,0.863869,5,0.763934,4.639105419,21,0.80341,22,0.743274,21.0567048,17,16.41759938
18,3.5,0.6,5,0.823465,6,0.735673,5.267279479,18,0.879291,19,0.765284,18.69549238,13,13.4282129
19,3.5,0.6,4,0.88961,5,0.796875,4.966301828,19,0.845238,20,0.774359,19.63824264,15,14.67194081
0,3.5,0.65,4,0.862928,5,0.77193,4.691531682,18,0.881048,19,0.78527,18.84620685,14,14.15467517
1,3.5,0.65,4,0.874747,5,0.759494,4.648547109,18,0.834236,19,0.756667,18.44136188,14,13.79281477
2,3.5,0.65,5,0.825766,6,0.735192,5.284474573,17,0.824268,18,0.726804,17.2489945,12,11.96451993
3,3.5,0.65,5,0.803922,6,0.704545,5.039465872,17,0.841253,18,0.727273,17.36193192,12,12.32246605
4,3.5,0.65,4,0.870062,5,0.770153,4.701258145,18,0.861668,19,0.761194,18.61377073,14,13.91251258
5,3.5,0.65,4,0.881799,5,0.794212,4.933917134,18,0.81756,19,0.693431,18.14146573,14,13.2075486
6,3.5,0.65,4,0.859198,5,0.761798,4.607782341,18,0.874872,19,0.784314,18.82678504,14,14.2190027
7,3.5,0.65,5,0.82538,6,0.726852,5.257591751,19,0.848801,20,0.758621,19.54115103,14,14.28355928
8,3.5,0.65,4,0.858101,5,0.762061,4.604966681,18,0.853807,19,0.764403,18.60184108,14,13.9968744
9,3.5,0.65,5,0.864807,6,0.773275,5.708025609,17,0.881466,18,0.786553,17.85832289,12,12.15029728
10,3.5,0.65,5,0.833508,6,0.767202,5.505353965,17,0.843781,18,0.781759,17.70589468,12,12.20054072
11,3.5,0.65,4,0.896878,5,0.799603,4.995918787,18,0.847072,19,0.714129,18.35407656,14,13.35815777
12,3.5,0.65,4,0.853154,5,0.745516,4.493821884,17,0.813953,18,0.70282,17.12555227,13,12.63173038
13,3.5,0.65,5,0.87827,6,0.790723,5.894034062,18,0.829069,19,0.746507,18.35208692,13,12.45805285
14,3.5,0.65,5,0.818848,6,0.714747,5.181054937,17,0.811957,18,0.711623,17.11917197,12,11.93811703
15,3.5,0.65,5,0.813288,6,0.713636,5.133344037,18,0.802658,19,0.698969,18.02563435,13,12.89229031
16,3.5,0.65,4,0.874745,5,0.782564,4.810850392,18,0.84122,19,0.725572,18.3564264,14,13.54557601
17,3.5,0.65,4,0.874133,5,0.773566,4.737150357,19,0.846316,20,0.740474,19.43759566,15,14.7004453
18,3.5,0.65,5,0.80198,6,0.720368,5.024261138,18,0.86943,19,0.786976,18.84204526,13,13.81778412
19,3.5,0.65,5,0.821616,6,0.724895,5.223488177,18,0.866327,19,0.779148,18.76081396,13,13.53732578
0,3.5,0.7,4,0.864294,5,0.773305,4.706612887,18,0.842262,19,0.753327,18.47520099,14,13.7685881
1,3.5,0.7,4,0.85558,5,0.786396,4.80336494,16,0.876344,17,0.776347,16.7634629,12,11.96009796
2,3.5,0.7,4,0.854664,5,0.780851,4.740574154,17,0.85439,18,0.748707,17.51465231,13,12.77407816
3,3.5,0.7,4,0.864677,5,0.781014,4.773065752,19,0.83391,20,0.702104,19.25727205,15,14.4842063
4,3.5,0.7,5,0.808761,6,0.708565,5.08743862,17,0.818381,18,0.727374,17.20197347,12,12.11453485
5,3.5,0.7,4,0.860258,5,0.776607,4.720350026,17,0.825025,18,0.678532,17.17082728,13,12.45047725
6,3.5,0.7,4,0.858521,5,0.768212,4.648008504,17,0.844305,18,0.741288,17.43007465,13,12.78206614
7,3.5,0.7,4,0.851967,5,0.745977,4.490300972,17,0.819138,18,0.713849,17.18176638,13,12.6914654
8,3.5,0.7,4,0.882291,5,0.784355,4.840252818,17,0.828452,18,0.750269,17.36391543,13,12.52366261
9,3.5,0.7,5,0.801064,6,0.718679,5.012914972,17,0.824771,18,0.708081,17.2122804,12,12.19936543
10,3.5,0.7,5,0.826863,6,0.698529,5.209320991,17,0.863366,18,0.777902,17.74143499,12,12.532114
11,3.5,0.7,5,0.838126,6,0.754209,5.454329874,18,0.858501,19,0.74715,18.52537472,13,13.07104484
12,3.5,0.7,4,0.857003,5,0.748387,4.524812182,18,0.805025,19,0.679644,18.04007784,14,13.51526566
13,3.5,0.7,4,0.862217,5,0.777027,4.730332199,17,0.899336,18,0.798561,17.98572066,13,13.25538847
14,3.5,0.7,4,0.879877,5,0.783957,4.832746038,18,0.85044,19,0.74097,18.46076551,14,13.62801947
15,3.5,0.7,4,0.869423,5,0.773081,4.720589151,18,0.829832,19,0.753247,18.38952798,14,13.66893882
16,3.5,0.7,5,0.8147,6,0.734358,5.182967813,18,0.842857,19,0.727749,18.37231991,13,13.1893521
17,3.5,0.7,4,0.856316,5,0.763617,4.607514644,17,0.827,18,0.720759,17.25413917,13,12.64662453
18,3.5,0.7,5,0.832472,6,0.726316,5.305889446,17,0.878241,18,0.781347,17.80749066,12,12.50160121
19,3.5,0.7,4,0.817372,5,0.733037,4.205988024,17,0.864754,18,0.74351,17.53408004,13,13.32809201
0,3.5,0.75,4,0.870868,5,0.736374,4.526923134,17,0.840708,18,0.761857,17.51626485,13,12.98934172
1,3.5,0.75,4,0.842767,5,0.733702,4.392123963,16,0.800405,17,0.713496,16.00466005,12,11.61253608
2,3.5,0.75,5,0.816068,6,0.729904,5.186481593,17,0.86798,18,0.761242,17.63688658,12,12.45040499
3,3.5,0.75,4,0.854709,5,0.762908,4.595952114,17,0.845567,18,0.775178,17.64735967,13,13.05140756
4,3.5,0.75,4,0.874031,5,0.77167,4.723234435,18,0.844091,19,0.743618,18.43883431,14,13.71559988
5,3.5,0.75,4,0.843434,5,0.758507,4.511427461,18,0.83023,19,0.716544,18.26590785,14,13.75448039
6,3.5,0.75,4,0.88278,5,0.784355,4.841046482,18,0.827947,19,0.709609,18.23616252,14,13.39511604
7,3.5,0.75,4,0.872173,5,0.766702,4.684292365,17,0.845537,18,0.780658,17.7018758,13,13.01758343
8,3.5,0.75,4,0.85044,5,0.760282,4.559462277,18,0.812565,19,0.688592,18.10135271,14,13.54189044
9,3.5,0.75,4,0.830661,5,0.717369,4.270636938,16,0.805986,17,0.702618,16.0579096,12,11.78727267
10,3.5,0.75,4,0.851675,5,0.705074,4.352487364,17,0.862205,18,0.742373,17.51910174,13,13.16661438
11,3.5,0.75,4,0.873853,5,0.75396,4.615990925,16,0.902335,17,0.799366,16.99384281,12,12.37785188
12,3.5,0.75,5,0.846667,6,0.723026,5.377439522,19,0.856695,20,0.749729,19.53002823,14,14.15258871
13,3.5,0.75,5,0.807967,6,0.686422,5.06554774,19,0.823529,20,0.701791,19.19327572,14,14.12772798
14,3.5,0.75,4,0.832972,5,0.720955,4.294348179,16,0.875728,17,0.790831,16.89199854,12,12.59765036
15,3.5,0.75,4,0.862209,5,0.767613,4.65762823,17,0.874391,18,0.76572,17.68455246,13,13.02692423
16,3.5,0.75,4,0.866589,5,0.73411,4.502638154,17,0.891979,18,0.781421,17.83195246,13,13.32931431
17,3.5,0.75,4,0.839416,5,0.767838,4.550671994,18,0.809619,19,0.665927,18.06694179,14,13.5162698
18,3.5,0.75,4,0.865792,5,0.75181,4.577213946,16,0.866957,17,0.767154,16.67089166,12,12.09367771
19,3.5,0.75,4,0.836842,5,0.720652,4.317084086,17,0.850851,18,0.727463,17.41212273,13,13.09503865
0,3.5,0.8,4,0.860041,5,0.724684,4.443575138,16,0.876617,17,0.772775,16.73782285,12,12.29424771
1,3.5,0.8,4,0.855469,5,0.765016,4.613235603,17,0.834192,18,0.732047,17.33473983,13,12.72150423
2,3.5,0.8,4,0.873598,5,0.756703,4.629607768,15,0.871134,16,0.780432,15.78426055,11,11.15465278
3,3.5,0.8,4,0.878607,5,0.771662,4.735022675,17,0.848849,18,0.743769,17.46487438,13,12.72985171
4,3.5,0.8,4,0.864337,5,0.77167,4.694281675,17,0.809024,18,0.683249,17.07174717,13,12.37746549
5,3.5,0.8,4,0.840402,5,0.685619,4.261023497,15,0.877878,16,0.782953,15.82041612,11,11.55939262
6,3.5,0.8,4,0.832222,5,0.712418,4.268955961,15,0.847761,16,0.730769,15.40824159,11,11.13928563
7,3.5,0.8,4,0.886922,5,0.769313,4.739076091,17,0.867846,18,0.793602,17.91382469,13,13.1747486
8,3.5,0.8,4,0.823415,5,0.701149,4.191508678,16,0.858031,17,0.763214,16.6120316,12,12.42052292
9,3.5,0.8,4,0.814315,5,0.709856,4.137039413,16,0.859228,17,0.766,16.6353027,12,12.49826329
10,3.5,0.8,4,0.841021,5,0.727669,4.361890395,17,0.858696,18,0.773389,17.68805608,13,13.32616569
11,3.5,0.8,4,0.868697,5,0.789816,4.870894132,17,0.8125,18,0.678492,17.09327801,13,12.22238388
12,3.5,0.8,4,0.871739,5,0.748344,4.581376879,16,0.816901,17,0.705298,16.15143858,12,11.5700617
13,3.5,0.8,3,0.914736,4,0.784708,3.882394561,16,0.85839,17,0.737487,16.48294914,13,12.60055458
14,3.5,0.8,4,0.870288,5,0.728649,4.496247502,17,0.817792,18,0.709567,17.16439824,13,12.66815074
15,3.5,0.8,4,0.852156,5,0.734964,4.445047444,16,0.898504,17,0.794334,16.94560814,12,12.5005607
16,3.5,0.8,4,0.875256,5,0.724868,4.500412267,16,0.850731,17,0.776507,16.68348513,12,12.18307286
17,3.5,0.8,4,0.860562,5,0.760549,4.60554128,16,0.829042,17,0.708925,16.24178093,12,11.63623965
18,3.5,0.8,4,0.860718,5,0.756284,4.581400693,17,0.875752,18,0.752941,17.61681771,13,13.03541702
19,3.5,0.8,3,0.891242,4,0.797505,3.973382976,15,0.887029,16,0.799785,15.99753565,12,12.02415267
0,3.5,0.85,4,0.849057,5,0.733871,4.425893772,16,0.882236,17,0.784124,16.83818493,12,12.41229116
1,3.5,0.85,4,0.88172,5,0.76626,4.707777585,16,0.897386,17,0.791209,16.91720429,12,12.20942671
2,3.5,0.85,3,0.932059,4,0.795569,3.967536083,16,0.871849,17,0.746494,16.57316421,13,12.60562813
3,3.5,0.85,4,0.843396,5,0.714718,4.337244906,17,0.811958,18,0.692231,17.09987722,13,12.76263231
4,3.5,0.85,4,0.835494,5,0.729645,4.335326739,16,0.829569,17,0.692703,16.21604343,12,11.88071669
5,3.5,0.85,4,0.835984,5,0.735868,4.359423069,15,0.895616,16,0.797533,15.97484783,11,11.61542476
6,3.5,0.85,4,0.862637,5,0.741969,4.519085424,14,0.844028,15,0.731375,14.39082847,10,9.871743049
7,3.5,0.85,4,0.846389,5,0.74184,4.443705822,16,0.845391,17,0.707441,16.32903951,12,11.88533368
8,3.5,0.85,4,0.840594,5,0.732004,4.373828161,15,0.880482,16,0.767762,15.71399929,11,11.34017113
9,3.5,0.85,4,0.852273,5,0.741729,4.472870531,15,0.869919,16,0.767419,15.68213659,11,11.20926605
10,3.5,0.85,4,0.847095,5,0.766971,4.587776447,15,0.84839,16,0.726069,15.39559847,11,10.80782202
11,3.5,0.85,4,0.88162,5,0.738494,4.570266758,16,0.886076,17,0.752599,16.64487515,12,12.07460839
12,3.5,0.85,4,0.848204,5,0.724947,4.391085293,15,0.85,16,0.719636,15.38354147,11,10.99245618
13,3.5,0.85,4,0.842904,5,0.711846,4.327366509,15,0.855895,16,0.749718,15.52643228,11,11.19906577
14,3.5,0.85,3,0.889881,4,0.758842,3.685910302,15,0.81962,16,0.672508,15.13336777,12,11.44745747
15,3.5,0.85,4,0.835227,5,0.755079,4.43952438,17,0.801289,18,0.676976,17.01036899,13,12.57084461
16,3.5,0.85,4,0.842319,5,0.744748,4.433725185,15,0.802456,16,0.689824,15.02180553,11,10.58808034
17,3.5,0.85,4,0.864719,5,0.784294,4.804712465,17,0.844196,18,0.705142,17.31783336,13,12.51312089
18,3.5,0.85,4,0.838065,5,0.732379,4.360170694,16,0.848178,17,0.747525,16.47865439,12,12.11848369
19,3.5,0.85,4,0.844422,5,0.731423,4.393118523,16,0.868559,17,0.757188,16.61559113,12,12.22247261
0,3.5,0.9,4,0.803401,5,0.641509,4.021007832,14,0.822092,15,0.669882,14.14514158,10,10.12413375
1,3.5,0.9,4,0.872259,5,0.736842,4.53360361,17,0.843117,18,0.652561,17.22626944,13,12.69266583
2,3.5,0.9,4,0.837022,5,0.675186,4.228762451,16,0.80531,17,0.68038,16.0425038,12,11.81374135
3,3.5,0.9,4,0.807892,5,0.650161,4.050034552,15,0.876617,16,0.751357,15.61166374,11,11.56162919
4,3.5,0.9,4,0.826129,5,0.67644,4.174555245,16,0.872863,17,0.771287,16.71732496,12,12.54276971
5,3.5,0.9,4,0.863592,5,0.766834,4.657227309,16,0.840549,17,0.695607,16.27976018,12,11.62253287
6,3.5,0.9,4,0.810166,5,0.67234,4.073759668,16,0.852683,17,0.746047,16.49404516,12,12.42028549
7,3.5,0.9,4,0.81164,5,0.673491,4.084256853,15,0.88055,16,0.753233,15.63267278,11,11.54841592
8,3.5,0.9,4,0.837349,5,0.714575,4.30420936,15,0.856842,16,0.688083,15.33682352,11,11.03261416
9,3.5,0.9,4,0.804541,5,0.715368,4.050923486,16,0.800626,17,0.689189,16.00561752,12,11.95469404
10,3.5,0.9,4,0.875354,5,0.753452,4.618152286,16,0.900312,17,0.764962,16.7411304,12,12.12297812
11,3.5,0.9,4,0.839519,5,0.723926,4.341880564,14,0.882297,15,0.786055,14.85510484,10,10.51322428
12,3.5,0.9,4,0.871717,5,0.760547,4.645111091,16,0.860534,17,0.771964,16.68345941,12,12.03834832
13,3.5,0.9,4,0.849948,5,0.75,4.499739865,16,0.8107,17,0.729526,16.13181561,12,11.63207574
14,3.5,0.9,4,0.831237,5,0.68022,4.206844263,15,0.872568,16,0.762386,15.65861938,11,11.45177511
15,3.5,0.9,4,0.860747,5,0.726425,4.452249073,14,0.885069,15,0.763184,14.69794478,10,10.24569571
16,3.5,0.9,4,0.836435,5,0.714286,4.298283244,14,0.863028,15,0.778006,14.74131401,10,10.44303077
17,3.5,0.9,4,0.807536,5,0.684268,4.061135088,15,0.907498,16,0.785356,15.88010676,11,11.81897167
18,3.5,0.9,4,0.863725,5,0.743243,4.528917183,16,0.873926,17,0.779058,16.77925117,12,12.25033399
19,3.5,0.9,4,0.808824,5,0.646733,4.054438556,15,0.86214,16,0.715596,15.42403647,11,11.36959791
0,3.5,0.95,4,0.863539,5,0.770386,4.682092901,15,0.83857,16,0.687694,15.25564039,11,10.57354749
1,3.5,0.95,3,0.912281,4,0.791314,3.928195293,15,0.888774,16,0.765766,15.7216929,12,11.79349761
2,3.5,0.95,4,0.827198,5,0.683781,4.18964279,16,0.818273,17,0.666997,16.12079246,12,11.93114967
3,3.5,0.95,4,0.818086,5,0.694093,4.145863073,15,0.822016,16,0.69505,15.17340075,11,11.02753768
4,3.5,0.95,4,0.863959,5,0.743724,4.531949931,15,0.865625,16,0.74921,15.56371602,11,11.03176608
5,3.5,0.95,4,0.813075,5,0.66701,4.089514942,15,0.821353,16,0.702517,15.17968461,11,11.09016967
6,3.5,0.95,4,0.803141,5,0.682981,4.026140146,16,0.803209,17,0.686359,16.02746256,12,12.00132241
7,3.5,0.95,4,0.850746,5,0.728516,4.415168126,15,0.890481,16,0.779497,15.81526166,11,11.40009353
8,3.5,0.95,4,0.806589,5,0.668496,4.047714222,15,0.810039,16,0.695351,15.08753313,11,11.03981891
9,3.5,0.95,3,0.918146,4,0.792049,3.936945367,14,0.886463,15,0.779661,14.80956349,11,10.87261812
10,3.5,0.95,3,0.878074,4,0.786031,3.848233978,15,0.876238,16,0.761397,15.66385698,12,11.81562301
11,3.5,0.95,4,0.819512,5,0.673958,4.134053341,15,0.818537,16,0.680769,15.13455229,11,11.00049895
12,3.5,0.95,4,0.869989,5,0.756438,4.616366214,16,0.863158,17,0.744231,16.53106528,12,11.91469906
13,3.5,0.95,3,0.920969,4,0.79146,3.934058637,16,0.889004,17,0.798715,16.98576792,13,13.05170929
14,3.5,0.95,4,0.827843,5,0.706593,4.22963299,16,0.827821,17,0.676113,16.18338519,12,11.9537522
15,3.5,0.95,4,0.838298,5,0.693596,4.264668076,16,0.843496,17,0.707317,16.31940314,12,12.05473506
16,3.5,0.95,4,0.828794,5,0.695163,4.215473954,15,0.879132,16,0.76259,15.67899985,11,11.46352589
17,3.5,0.95,4,0.844396,5,0.694792,4.296756771,15,0.862069,16,0.732673,15.47968252,11,11.18292575
18,3.5,0.95,4,0.802831,5,0.631902,4.016562432,16,0.829268,17,0.689231,16.20900191,12,12.19243947
19,3.5,0.95,4,0.807731,5,0.632461,4.044109089,14,0.885687,15,0.765027,14.71015249,10,10.66604341
0,3.5,1,4,0.806763,5,0.63878,4.040260026,14,0.897059,15,0.777207,14.80982378,10,10.76956376
1,3.5,1,3,0.891186,4,0.761224,3.701635863,15,0.880509,16,0.740779,15.57617548,12,11.87453962
2,3.5,1,3,0.911681,4,0.776824,3.828143886,15,0.888211,16,0.729282,15.55503401,12,11.72689012
3,3.5,1,3,0.863498,4,0.756614,3.594083305,15,0.800564,16,0.611168,15.00297789,12,11.40889458
4,3.5,1,3,0.900771,4,0.776985,3.814074289,15,0.82139,16,0.667384,15.13889069,12,11.3248164
5,3.5,1,3,0.888649,4,0.76343,3.707951669,14,0.884576,15,0.776342,14.78141804,11,11.07346637
6,3.5,1,3,0.907923,4,0.790123,3.916154499,15,0.831653,16,0.667396,15.19270412,12,11.27654962
7,3.5,1,4,0.809705,5,0.685832,4.078346371,16,0.869903,17,0.712551,16.44424602,12,12.36589965
8,3.5,1,4,0.83449,5,0.704373,4.26506913,15,0.860798,16,0.76055,15.60647594,11,11.34140681
9,3.5,1,3,0.903097,4,0.777778,3.822676529,15,0.866861,16,0.724239,15.46879864,12,11.64612211
10,3.5,1,4,0.823829,5,0.705263,4.200976671,15,0.87232,16,0.729145,15.50511612,11,11.30413945
11,3.5,1,4,0.842444,5,0.687135,4.273287446,16,0.875933,17,0.72042,16.48827429,12,12.21498685
12,3.5,1,4,0.859375,5,0.689792,4.350123538,14,0.919563,15,0.792261,14.93920755,10,10.58908402
13,3.5,1,4,0.827727,5,0.693391,4.206400369,15,0.873694,16,0.76542,15.68062508,11,11.47422471
14,3.5,1,4,0.833166,5,0.708559,4.266164822,15,0.890496,16,0.750473,15.64629382,11,11.380129
15,3.5,1,4,0.805444,5,0.690451,4.047342012,15,0.812008,16,0.642857,15.07098983,11,11.02364781
16,3.5,1,4,0.826844,5,0.719113,4.249176189,15,0.873294,16,0.720202,15.47875787,11,11.22958168
17,3.5,1,4,0.847588,5,0.723568,4.383712304,15,0.871102,16,0.743878,15.55887254,11,11.17516024
18,3.5,1,4,0.836914,5,0.682661,4.23930815,15,0.863546,16,0.712766,15.42144847,11,11.18214032
19,3.5,1,3,0.909348,4,0.79859,3.987269543,14,0.82567,15,0.66531,14.16007733,11,10.17280778
0,4,0.5,5,0.883669,6,0.797849,5.974935912,22,0.811902,23,0.732697,22.15026829,17,16.17533238
1,4,0.5,4,0.847352,5,0.760674,4.546297792,19,0.833161,20,0.739278,19.35321624,15,14.80691845
2,4,0.5,5,0.830654,6,0.78246,5.636054281,24,0.808219,25,0.718543,24.09165217,19,18.45559789
