Number,GROWTH,MUTLIPLIER_F,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
19,4.5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,4.5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,4.5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,4.5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,4.5,0.9,106,0.486434,107,0.537118,106.2676584,254,0.47943,255,0.52,254.5070249,148,148.2393665
1,4.5,0.9,99,0.498148,100,0.535714,99.0492999,239,0.489209,240,0.542222,239.2035538,140,140.1542539
2,4.5,0.9,139,0.442857,140,0.513575,139.8080404,302,0.479452,303,0.50495,302.8058671,163,162.9978267
3,4.5,0.9,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,4.5,0.9,107,0.497778,108,0.544444,107.047615,288,0.466495,289,0.502762,288.9238426,181,181.8762276
5,4.5,0.9,158,0.489754,159,0.569328,158.1287607,406,0.458491,407,0.517857,406.6992049,248,248.5704443
6,4.5,0.9,85,0.445312,86,0.5125,85.81395487,256,0.491266,257,0.585227,256.0929535,171,170.2789986
7,4.5,0.9,147,0.44685,148,0.504367,147.9240746,311,0.474441,312,0.571721,311.2627364,164,163.3386618
8,4.5,0.9,105,0.49848,106,0.610039,105.0136251,267,0.404192,268,0.525271,267.791285,162,162.77766
9,4.5,0.9,138,0.418367,139,0.501603,138.9807415,309,0.456767,310,0.502075,309.9542023,171,170.9734608
10,4.5,0.9,109,0.483025,110,0.502066,109.8914973,328,0.47479,329,0.53125,328.4465108,219,218.5550135
11,4.5,0.9,88,0.485185,89,0.518433,88.44559071,294,0.46063,295,0.544118,294.4715648,206,206.0259741
12,4.5,0.9,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,4.5,0.9,131,0.463816,132,0.501984,131.9480193,272,0.479911,273,0.569264,272.2248274,141,140.2768081
14,4.5,0.9,120,0.424242,121,0.5,121,340,0.473684,341,0.518828,340.5829346,220,219.5829346
15,4.5,0.9,123,0.475309,124,0.527027,123.477416,280,0.481092,281,0.587766,280.1772503,157,156.6998343
16,4.5,0.9,83,0.468519,84,0.5,84,266,0.456422,267,0.541667,266.5112089,183,182.5112089
17,4.5,0.9,66,0.446552,67,0.546595,66.53425027,187,0.495745,188,0.57598,187.0530317,121,120.5187814
18,4.5,0.9,101,0.472414,102,0.54065,101.4042734,281,0.419207,282,0.504237,281.9501705,180,180.5458971
19,4.5,0.9,143,0.441003,144,0.506098,143.9063215,274,0.441748,275,0.50969,274.8573784,131,130.9510568
0,4.5,0.95,58,0.488571,59,0.518116,58.38683364,173,0.488281,174,0.544843,173.2071886,115,114.8203549
1,4.5,0.95,52,0.439759,53,0.508197,52.88022736,157,0.432177,158,0.506073,157.9178169,105,105.0375896
2,4.5,0.95,60,0.395251,61,0.525078,60.80683525,136,0.498264,137,0.570447,136.02405,76,75.21721473
3,4.5,0.95,52,0.468165,53,0.544484,52.41713073,127,0.41573,128,0.518836,127.8173142,75,75.40018349
4,4.5,0.95,72,0.421833,73,0.501567,72.98034715,128,0.481293,129,0.520073,128.4823878,56,55.50204067
5,4.5,0.95,66,0.467638,67,0.507117,66.81972694,133,0.460396,134,0.523985,133.6228121,67,66.80308518
6,4.5,0.95,68,0.478355,69,0.524,68.47420309,139,0.434903,140,0.505263,139.925199,71,71.45099589
7,4.5,0.95,47,0.417098,48,0.5,48,150,0.458029,151,0.508658,150.8289913,103,102.8289913
8,4.5,0.95,56,0.486559,57,0.512887,56.51052112,147,0.483051,148,0.58296,147.1696444,91,90.65912326
9,4.5,0.95,59,0.448,60,0.505068,59.91119366,150,0.475,151,0.5,151,91,91.08880634
10,4.5,0.95,55,0.485437,56,0.505236,55.7355422,141,0.465066,142,0.521552,141.6184541,86,85.88291193
11,4.5,0.95,71,0.456897,72,0.5,72,150,0.462547,151,0.602881,150.2668847,79,78.26688472
12,4.5,0.95,58,0.491259,59,0.5,59,152,0.4,153,0.518519,152.8437466,94,93.84374657
13,4.5,0.95,48,0.467532,49,0.545139,48.41836432,138,0.445035,139,0.515444,138.780653,90,90.36228872
14,4.5,0.95,48,0.468227,49,0.553279,48.37357146,157,0.454969,158,0.531481,157.5885482,109,109.2149767
15,4.5,0.95,54,0.454392,55,0.539841,54.53374527,133,0.483539,134,0.569444,133.1916186,79,78.65787337
16,4.5,0.95,57,0.426724,58,0.545302,57.61795611,152,0.440433,153,0.52669,152.6905758,95,95.07261972
17,4.5,0.95,42,0.451557,43,0.54078,42.54294296,130,0.483553,131,0.503774,130.8133623,88,88.27041938
18,4.5,0.95,61,0.477612,62,0.562264,61.26447101,159,0.430868,160,0.505282,159.9290187,98,98.66454772
19,4.5,0.95,68,0.465847,69,0.517921,68.65585513,138,0.421053,139,0.501603,138.9800993,70,70.32424419
0,4.5,1,29,0.460938,30,0.573864,29.34590794,101,0.465672,102,0.572243,101.3221139,72,71.97620596
1,4.5,1,34,0.456268,35,0.508333,34.83995006,83,0.456667,84,0.506198,83.87486625,49,49.03491618
2,4.5,1,44,0.480903,45,0.535398,44.35043582,111,0.452797,112,0.527778,111.6295328,67,67.279097
3,4.5,1,41,0.4875,42,0.559809,41.17286921,90,0.457237,91,0.535484,90.54651297,49,49.37364375
4,4.5,1,50,0.451768,51,0.50369,50.92893186,100,0.486348,101,0.503521,100.7949688,50,49.86603699
5,4.5,1,36,0.486792,37,0.5,37,107,0.43553,108,0.509398,107.8727731,71,70.87277305
6,4.5,1,44,0.478764,45,0.5,45,114,0.449128,115,0.505455,114.9031548,70,69.90315479
7,4.5,1,33,0.47479,34,0.527961,33.47413064,111,0.460568,112,0.512281,111.7625162,78,78.28838556
8,4.5,1,50,0.487319,51,0.508547,50.5973714,113,0.48062,114,0.525591,113.4309444,63,62.83357299
9,4.5,1,39,0.468045,40,0.501953,39.94240297,101,0.454178,102,0.52649,101.6336708,62,61.69126779
10,4.5,1,51,0.461538,52,0.5,52,93,0.432584,94,0.510381,93.86656298,42,41.86656298
11,4.5,1,38,0.452744,39,0.509328,38.83514774,108,0.49026,109,0.534926,108.218063,70,69.38291521
12,4.5,1,46,0.479167,47,0.524554,46.45900809,102,0.491525,103,0.604972,102.0747045,56,55.6156964
13,4.5,1,40,0.45625,41,0.524336,40.64256969,95,0.49827,96,0.629386,95.01319442,55,54.37062473
14,4.5,1,55,0.485612,56,0.516484,55.46605338,109,0.498322,110,0.503636,109.3157697,54,53.84971628
15,4.5,1,50,0.49262,51,0.528881,50.20352445,101,0.381679,102,0.510381,101.9193408,51,51.71581636
16,4.5,1,41,0.490637,42,0.591346,41.09297084,102,0.498299,103,0.559184,102.0279379,61,60.93496708
17,4.5,1,34,0.451515,35,0.535971,34.57408591,102,0.421875,103,0.505172,102.9379089,68,68.36382301
18,4.5,1,47,0.465726,48,0.565502,47.34350946,96,0.46832,97,0.589888,96.26059489,49,48.91708543
19,4.5,1,47,0.41821,48,0.527607,47.7476439,99,0.468657,100,0.54251,99.42439711,52,51.67675321
0,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,5,0.5,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,5,0.55,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,5,0.6,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,5,0.65,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,5,0.7,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,5,0.75,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,5,0.8,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
1,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
2,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
4,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
5,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
6,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
7,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
8,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
9,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
11,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
12,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
13,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
14,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
15,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
16,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
17,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
18,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
19,5,0.85,0,0,0,0,10000,0,0,0,0,10000,10000,10000
0,5,0.9,97,0.473568,98,0.515625,97.6284804,232,0.413333,233,0.589869,232.490931,135,134.8624506
1,5,0.9,108,0.476056,109,0.536364,108.3970286,280,0.456811,281,0.501901,280.9578399,172,172.5608113
2,5,0.9,95,0.449541,96,0.601923,95.33113491,347,0.472015,348,0.503534,347.8878772,252,252.5567422
3,5,0.9,106,0.465328,107,0.5,107,335,0.445578,336,0.52214,335.7108226,229,228.7108226
4,5,0.9,61,0.449324,62,0.588235,61.36480912,244,0.467871,245,0.525362,244.5588527,183,183.1940436
5,5,0.9,183,0.450893,184,0.510135,183.828922,295,0.453177,296,0.599291,295.3204553,112,111.4915332
6,5,0.9,108,0.484663,109,0.544492,108.2563473,221,0.483271,222,0.519231,221.4652113,113,113.2088641
7,5,0.9,148,0.434256,149,0.52214,148.748077,341,0.453767,342,0.538618,341.5448728,193,192.7967958
8,5,0.9,115,0.477099,116,0.538462,115.3732054,247,0.464684,248,0.564378,247.354244,132,131.9810386
9,5,0.9,0,0,0,0,10000,0,0,0,0,10000,10000,10000
10,5,0.9,88,0.475535,89,0.578,88.23876446,222,0.482372,223,0.53913,222.3105818,134,134.0718173
11,5,0.9,116,0.472452,117,0.506969,116.7980995,375,0.491979,376,0.508621,375.4819733,259,258.6838738
12,5,0.9,108,0.492727,109,0.532922,108.1809429,207,0.495305,208,0.524229,207.1623219,99,98.98137904
13,5,0.9,110,0.476266,111,0.515203,110.6095488,307,0.491935,308,0.502024,307.7993855,197,197.1898367
14,5,0.9,101,0.467687,102,0.516327,101.6643298,242,0.470769,243,0.564784,242.3109185,141,140.6465887
15,5,0.9,155,0.477891,156,0.521277,155.5095883,329,0.491039,330,0.518519,329.3260917,174,173.8165034
16,5,0.9,97,0.49053,98,0.516736,97.36136763,250,0.439542,251,0.514337,250.8083161,153,153.4469484
17,5,0.9,106,0.47069,107,0.548263,106.3778376,300,0.490494,301,0.601852,300.0853643,194,193.7075267
18,5,0.9,127,0.467164,128,0.566914,127.329183,240,0.498233,241,0.552301,240.0326811,113,112.7034981
19,5,0.9,76,0.482079,77,0.504739,76.79086496,269,0.470383,270,0.51004,269.7468291,193,192.9559641
0,5,0.95,66,0.492126,67,0.503597,66.68642664,151,0.494485,152,0.546748,151.105524,85,84.41909734
1,5,0.95,72,0.494403,73,0.525751,72.17854409,162,0.486842,163,0.515217,162.4637181,90,90.28517398
2,5,0.95,48,0.498047,49,0.601145,48.01894314,131,0.47089,132,0.532129,131.4753507,83,83.45640753
3,5,0.95,77,0.478972,78,0.523913,77.46790236,154,0.443598,155,0.546875,154.5461235,77,77.07822117
4,5,0.95,49,0.485714,50,0.512887,49.52574246,107,0.392012,108,0.504451,107.9604141,58,58.43467163
5,5,0.95,53,0.486532,54,0.571429,53.15863929,141,0.451613,142,0.512862,141.7900047,88,88.63136544
6,5,0.95,63,0.483871,64,0.528369,63.36246573,164,0.471154,165,0.528302,164.5047596,101,101.1422938
7,5,0.95,68,0.415335,69,0.508772,68.90611856,159,0.485765,160,0.509843,159.5912036,91,90.68508503
8,5,0.95,60,0.498377,61,0.612288,60.01424797,133,0.45583,134,0.555762,133.4420006,73,73.42775259
9,5,0.95,74,0.468121,75,0.540426,74.4408962,170,0.497642,171,0.526667,170.0812403,96,95.64034411
10,5,0.95,69,0.470149,70,0.5,70,142,0.490876,143,0.557522,142.1369024,73,72.13690244
11,5,0.95,61,0.471014,62,0.546595,61.38350908,150,0.473485,151,0.510638,150.7136705,89,89.33016141
12,5,0.95,56,0.490458,57,0.50463,56.67329946,156,0.494186,157,0.548117,156.1078044,100,99.43450495
13,5,0.95,72,0.451827,73,0.501767,72.96461754,164,0.491071,165,0.518443,164.3262093,92,91.36159172
14,5,0.95,55,0.470711,56,0.544118,55.39899465,115,0.474315,116,0.5,116,60,60.60100535
15,5,0.95,67,0.396936,68,0.506601,67.9398076,145,0.453074,146,0.527869,145.6273949,78,77.68758728
16,5,0.95,54,0.44582,55,0.525559,54.67946676,123,0.479365,124,0.518395,123.5286959,69,68.84922911
17,5,0.95,50,0.458763,51,0.507326,50.84914441,162,0.476786,163,0.544715,162.3417392,112,111.4925948
18,5,0.95,82,0.480769,83,0.561765,82.23743148,155,0.470948,156,0.541958,155.4091255,73,73.171694
19,5,0.95,83,0.44898,84,0.557836,83.46869258,148,0.450139,149,0.538328,148.565388,65,65.09669539
0,5,1,40,0.495833,41,0.516598,40.20067421,114,0.449324,115,0.534351,114.5959989,74,74.39532471
1,5,1,42,0.443366,43,0.514019,42.80157955,88,0.448276,89,0.501779,88.96674953,46,46.16516998
2,5,1,47,0.458333,48,0.506601,47.86324273,102,0.467128,103,0.572464,102.312068,55,54.44882532
3,5,1,42,0.480328,43,0.506122,42.76265798,120,0.474531,121,0.557491,120.3070034,78,77.54434539
