1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,1
1000.0,0.3525,1
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,1
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.3525,1
1000.0,0.3525,1
1000.0,0.3525,0
1000.0,0.3525,0
1000.0,0.355,0
1000.0,0.355,1
1000.0,0.355,0
1000.0,0.355,0
1000.0,0.355,1
1000.0,0.355,0
1000.0,0.355,0
1000.0,0.355,0
1000.0,0.355,0
1000.0,0.355,0
1000.0,0.355,0
1000.0,0.355,0
1000.0,0.355,1
1000.0,0.355,1
1000.0,0.355,1
1000.0,0.355,0
1000.0,0.355,0
1000.0,0.355,0
1000.0,0.355,1
1000.0,0.355,1
1000.0,0.355,1
1000.0,0.355,0
1000.0,0.355,1
1000.0,0.355,1
1000.0,0.355,1
1000.0,0.355,0
1000.0,0.355,1
1000.0,0.355,1
1000.0,0.355,1
1000.0,0.355,1
1000.0,0.355,0
1000.0,0.355,0
1000.0,0.355,0
1000.0,0.355,1
1000.0,0.355,1
1000.0,0.355,1
1000.0,0.355,1
1000.0,0.355,0
