95000.0,0.1725,-0.004301299999999994,0.0848033,0.080502
95000.0,0.1725,-0.007844000000000004,0.0877511,0.0799071
95000.0,0.1725,-0.0017725999999999992,0.0904943,0.0887217
95000.0,0.1725,-0.003885599999999989,0.0857018,0.0818162
95000.0,0.1725,-0.005497700000000008,0.0866692,0.0811715
95000.0,0.1725,-0.0053956,0.0882038,0.0828082
95000.0,0.1725,-0.005690600000000004,0.0906152,0.0849246
95000.0,0.1725,-0.005158200000000002,0.0892218,0.0840636
95000.0,0.1725,-0.0072631999999999974,0.0910247,0.0837615
95000.0,0.1725,-0.0035169999999999924,0.0903359,0.0868189
95000.0,0.1725,-0.004457200000000008,0.0906078,0.0861506
95000.0,0.1725,-0.0062884999999999885,0.0854084,0.0791199
95000.0,0.1725,-0.004867799999999992,0.0894536,0.0845858
95000.0,0.1725,-0.005846299999999999,0.0958184,0.0899721
95000.0,0.1725,-0.0034867999999999982,0.090226,0.0867392
95000.0,0.1725,-0.0051229,0.0850962,0.0799733
95000.0,0.1725,-0.006930400000000003,0.0900978,0.0831674
95000.0,0.1725,-0.004783900000000008,0.0889516,0.0841677
95000.0,0.1725,-0.004011500000000001,0.0904847,0.0864732
95000.0,0.1725,-0.0070048000000000055,0.0876943,0.0806895
95000.0,0.1725,-0.003383900000000009,0.0881465,0.0847626
95000.0,0.1725,-0.0016933999999999977,0.088186,0.0864926
95000.0,0.1725,-0.0015500999999999987,0.0913735,0.0898234
95000.0,0.1725,-0.005441200000000007,0.0872547,0.0818135
95000.0,0.1725,-0.007836800000000005,0.0892637,0.0814269
95000.0,0.1725,-0.003436600000000012,0.0931204,0.0896838
95000.0,0.1725,-0.003844399999999998,0.0879422,0.0840978
95000.0,0.1725,-0.00450070000000001,0.0890105,0.0845098
95000.0,0.1725,-0.006992600000000002,0.0895374,0.0825448
95000.0,0.1725,-0.007013699999999998,0.0899739,0.0829602
95000.0,0.1725,-0.0050402999999999976,0.0909869,0.0859466
95000.0,0.1725,-0.0014621999999999968,0.0904759,0.0890137
95000.0,0.1725,-0.0027017000000000013,0.0885602,0.0858585
95000.0,0.1725,-0.005851300000000004,0.0892521,0.0834008
95000.0,0.1725,-0.00626320000000001,0.0866433,0.0803801
95000.0,0.1725,-0.001862599999999992,0.0940554,0.0921928
95000.0,0.1725,-0.0033119000000000065,0.0901803,0.0868684
95000.0,0.1725,-0.0025231000000000003,0.0919943,0.0894712
95000.0,0.1725,-0.006380499999999997,0.0870372,0.0806567
95000.0,0.1725,-0.0053922,0.0882813,0.0828891
95000.0,0.1725,-0.008080299999999999,0.0875965,0.0795162
95000.0,0.1725,-0.0037698999999999927,0.087238,0.0834681
95000.0,0.1725,-0.0061653000000000124,0.0891133,0.082948
95000.0,0.1725,-0.005232600000000004,0.084284,0.0790514
95000.0,0.1725,-0.0023595000000000005,0.0923297,0.0899702
95000.0,0.1725,-0.005005200000000001,0.0882025,0.0831973
95000.0,0.1725,-0.006647800000000009,0.0929404,0.0862926
95000.0,0.1725,-0.003609000000000001,0.0894996,0.0858906
95000.0,0.1725,-0.006533899999999995,0.0905998,0.0840659
95000.0,0.1725,-0.007237199999999999,0.0865491,0.0793119
95000.0,0.1725,-0.006792199999999998,0.0906553,0.0838631
95000.0,0.1725,-0.008913500000000005,0.0884307,0.0795172
95000.0,0.1725,-0.004060800000000003,0.0917795,0.0877187
95000.0,0.1725,-0.006300399999999998,0.0879668,0.0816664
95000.0,0.1725,-0.003304299999999996,0.0874282,0.0841239
95000.0,0.1725,-0.004989800000000003,0.0897043,0.0847145
95000.0,0.1725,-0.005553499999999989,0.0882321,0.0826786
95000.0,0.1725,-0.006490599999999999,0.0919178,0.0854272
95000.0,0.1725,-0.002113800000000013,0.0908922,0.0887784
95000.0,0.1725,-0.0048537000000000025,0.0851548,0.0803011
95000.0,0.1725,-0.005495800000000009,0.0911643,0.0856685
95000.0,0.1725,-0.004862599999999995,0.0857809,0.0809183
95000.0,0.1725,-0.0018900000000000028,0.0921976,0.0903076
95000.0,0.1725,-0.0018369999999999914,0.0894619,0.0876249
95000.0,0.1725,-0.0021282999999999996,0.0879916,0.0858633
95000.0,0.1725,-0.008221000000000006,0.089323,0.081102
95000.0,0.1725,-0.005160499999999998,0.0886499,0.0834894
95000.0,0.1725,-0.006913299999999997,0.0899638,0.0830505
95000.0,0.1725,-0.006358499999999989,0.0904536,0.0840951
95000.0,0.1725,-0.007498099999999994,0.0894971,0.081999
95000.0,0.1725,-0.0035846000000000072,0.0894106,0.085826
95000.0,0.1725,-0.0035266000000000047,0.0899857,0.0864591
95000.0,0.1725,-0.005067700000000008,0.0867638,0.0816961
95000.0,0.1725,-0.0056142,0.0913043,0.0856901
95000.0,0.1725,-0.0023201000000000055,0.0879945,0.0856744
95000.0,0.1725,-0.006841199999999992,0.087875,0.0810338
95000.0,0.1725,-0.007814799999999997,0.0939628,0.086148
95000.0,0.1725,-0.006290299999999999,0.092388,0.0860977
95000.0,0.1725,-0.003920099999999996,0.0900639,0.0861438
95000.0,0.1725,-0.0037970000000000087,0.0838889,0.0800919
95000.0,0.1725,-0.005912000000000001,0.0892316,0.0833196
95000.0,0.1725,-0.0046982,0.0868324,0.0821342
95000.0,0.1725,-0.0039234999999999964,0.0895217,0.0855982
95000.0,0.1725,-0.0040212000000000026,0.0923152,0.088294
95000.0,0.1725,-0.0016478000000000048,0.0878623,0.0862145
95000.0,0.1725,-0.009102800000000008,0.0907783,0.0816755
95000.0,0.1725,-0.00750060000000001,0.0890336,0.081533
95000.0,0.1725,-0.004432800000000001,0.0890837,0.0846509
95000.0,0.175,-0.008979000000000001,0.093021,0.084042
95000.0,0.175,-0.003107700000000005,0.0906184,0.0875107
95000.0,0.175,-0.0013310000000000127,0.0941841,0.0928531
95000.0,0.175,-0.001206700000000005,0.0911435,0.0899368
95000.0,0.175,-0.006379899999999994,0.0940994,0.0877195
95000.0,0.175,-0.003667799999999999,0.0917793,0.0881115
95000.0,0.175,-0.007954099999999992,0.090776,0.0828219
95000.0,0.175,-0.003532499999999994,0.0901978,0.0866653
95000.0,0.175,-0.0037295000000000106,0.0911006,0.0873711
95000.0,0.175,-0.004556299999999999,0.0914802,0.0869239
95000.0,0.175,-0.0028199,0.0884286,0.0856087
95000.0,0.175,-0.002008999999999997,0.0908194,0.0888104
95000.0,0.175,-0.005316899999999999,0.0901055,0.0847886
95000.0,0.175,-0.008222400000000005,0.0890085,0.0807861
95000.0,0.175,-0.0022949999999999915,0.0916525,0.0893575
95000.0,0.175,-0.005426499999999987,0.0944013,0.0889748
95000.0,0.175,-0.0031594999999999956,0.0937474,0.0905879
95000.0,0.175,-0.004306900000000002,0.0905189,0.086212
95000.0,0.175,-0.002942100000000003,0.0892086,0.0862665
95000.0,0.175,-0.009980299999999998,0.0904808,0.0805005
95000.0,0.175,-0.002397300000000005,0.092895,0.0904977
95000.0,0.175,-0.004262999999999989,0.0931514,0.0888884
95000.0,0.175,-0.010672699999999993,0.089253,0.0785803
95000.0,0.175,-0.006304699999999996,0.086948,0.0806433
95000.0,0.175,-0.0018693000000000043,0.0927386,0.0908693
95000.0,0.175,-0.0025309000000000026,0.0908693,0.0883384
95000.0,0.175,-0.006979100000000002,0.0932933,0.0863142
95000.0,0.175,-0.006768499999999997,0.097372,0.0906035
95000.0,0.175,-0.003148800000000007,0.0929335,0.0897847
95000.0,0.175,-0.006454000000000001,0.0884381,0.0819841
95000.0,0.175,-0.002155000000000004,0.0911236,0.0889686
95000.0,0.175,-0.004404500000000006,0.0882178,0.0838133
95000.0,0.175,-0.0007554999999999923,0.0930579,0.0923024
95000.0,0.175,-0.0023291000000000006,0.096042,0.0937129
95000.0,0.175,-0.0100132,0.0924702,0.082457
95000.0,0.175,-0.009701100000000004,0.0900437,0.0803426
95000.0,0.175,-0.0060463999999999934,0.0916385,0.0855921
95000.0,0.175,-0.005803600000000006,0.0895857,0.0837821
95000.0,0.175,-0.006172700000000003,0.0919484,0.0857757
