Generation,Drive_Allele_Gene_Frequency,Num_Drive_Gene
1,0.069741,12410
2,0.0759676,12887
3,0.0787493,13139
4,0.0809435,13373
5,0.0833505,13749
6,0.0858272,14116
7,0.0904742,14714
8,0.0960235,15469
9,0.101524,16072
10,0.107967,16837
11,0.116075,17931
12,0.121536,18305
13,0.129536,19098
14,0.139952,20461
15,0.146485,20945
16,0.156596,21992
17,0.169069,23315
18,0.186023,24625
19,0.202156,25842
20,0.219527,27011
21,0.243194,28783
22,0.272627,30098
23,0.309741,31466
24,0.353819,33041
25,0.403865,34062
26,0.470567,34757
27,0.563987,34507
28,0.659283,31697
29,0.765085,26449
30,0.870337,18385
31,0.965553,9250
32,1,1542
33,NAN,0
34,NAN,0
35,NAN,0
36,NAN,0
37,NAN,0
38,NAN,0
39,NAN,0
40,NAN,0
41,NAN,0
42,NAN,0
43,NAN,0
44,NAN,0
45,NAN,0
46,NAN,0
47,NAN,0
48,NAN,0
49,NAN,0
50,NAN,0
51,NAN,0
52,NAN,0
53,NAN,0
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
91,NAN,0
92,NAN,0
93,NAN,0
94,NAN,0
95,NAN,0
96,NAN,0
97,NAN,0
98,NAN,0
99,NAN,0
100,NAN,0
NAN,NAN,NAN
1,0.0703488,12425
2,0.0754527,12742
3,0.0769465,12895
4,0.0791835,13236
5,0.0838828,13842
6,0.0875591,14342
7,0.0920177,14963
8,0.0949247,15056
9,0.099495,15763
10,0.103525,16113
11,0.109851,16976
12,0.116856,17929
13,0.12335,18759
14,0.132406,19527
15,0.14084,20399
16,0.151323,21490
17,0.161277,22362
18,0.176349,23878
19,0.189408,24659
20,0.208445,26322
21,0.229776,27756
22,0.254917,29005
23,0.283703,30464
24,0.323264,31835
25,0.370474,33768
26,0.424284,34311
27,0.494221,34548
28,0.579071,33468
29,0.676806,29992
30,0.779402,24149
31,0.879947,16499
32,0.960361,7971
33,1,1490
34,NAN,0
35,NAN,0
36,NAN,0
37,NAN,0
38,NAN,0
39,NAN,0
40,NAN,0
41,NAN,0
42,NAN,0
43,NAN,0
44,NAN,0
45,NAN,0
46,NAN,0
47,NAN,0
48,NAN,0
49,NAN,0
50,NAN,0
51,NAN,0
52,NAN,0
53,NAN,0
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
91,NAN,0
92,NAN,0
93,NAN,0
94,NAN,0
95,NAN,0
96,NAN,0
97,NAN,0
98,NAN,0
99,NAN,0
100,NAN,0
NAN,NAN,NAN
1,0.0696045,12347
2,0.0766253,12868
3,0.0801551,13375
4,0.0841105,13908
5,0.0888551,14590
6,0.0919766,14788
7,0.0978637,15603
8,0.10326,16282
9,0.109434,17012
10,0.1144,17554
11,0.121037,18586
12,0.127104,19149
13,0.132931,19601
14,0.142332,20658
15,0.15209,21671
16,0.164193,22567
17,0.177703,23706
18,0.193982,25050
19,0.210508,26074
20,0.228762,27429
21,0.250548,29037
22,0.277094,30283
23,0.314529,31702
24,0.357604,32896
25,0.413912,34079
26,0.487156,34780
27,0.582065,34109
28,0.681132,30858
29,0.789677,24709
30,0.880385,16391
31,0.963412,7636
32,0.952065,1291
33,1,380
34,NAN,0
35,NAN,0
36,NAN,0
37,NAN,0
38,NAN,0
39,NAN,0
40,NAN,0
41,NAN,0
42,NAN,0
43,NAN,0
44,NAN,0
45,NAN,0
46,NAN,0
47,NAN,0
48,NAN,0
49,NAN,0
50,NAN,0
51,NAN,0
52,NAN,0
53,NAN,0
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
59,NAN,0
60,NAN,0
61,NAN,0
62,NAN,0
63,NAN,0
64,NAN,0
65,NAN,0
66,NAN,0
67,NAN,0
68,NAN,0
69,NAN,0
70,NAN,0
71,NAN,0
72,NAN,0
73,NAN,0
74,NAN,0
75,NAN,0
76,NAN,0
77,NAN,0
78,NAN,0
79,NAN,0
80,NAN,0
81,NAN,0
82,NAN,0
83,NAN,0
84,NAN,0
85,NAN,0
86,NAN,0
87,NAN,0
88,NAN,0
89,NAN,0
90,NAN,0
91,NAN,0
92,NAN,0
93,NAN,0
94,NAN,0
95,NAN,0
96,NAN,0
97,NAN,0
98,NAN,0
99,NAN,0
100,NAN,0
NAN,NAN,NAN
1,0.0691833,12140
2,0.0751643,12630
3,0.0776181,12981
4,0.0800698,13396
5,0.0830763,13683
6,0.0862609,14094
7,0.0897891,14657
8,0.0927668,14985
9,0.0966954,15409
10,0.100484,15976
11,0.105965,16547
12,0.113357,17425
13,0.11908,17947
14,0.126691,18858
15,0.132501,19485
16,0.141359,20406
17,0.14869,21293
18,0.159776,22137
19,0.173083,23371
20,0.189058,24877
21,0.203828,25710
22,0.225937,27642
23,0.248886,28592
24,0.279021,30358
25,0.313117,31762
26,0.357469,33527
27,0.419249,34604
28,0.485475,35094
29,0.572858,33542
30,0.672593,31137
31,0.779955,25751
32,0.88381,17556
33,0.955713,7963
34,1,1778
35,NAN,0
36,NAN,0
37,NAN,0
38,NAN,0
39,NAN,0
40,NAN,0
41,NAN,0
42,NAN,0
43,NAN,0
44,NAN,0
45,NAN,0
46,NAN,0
47,NAN,0
48,NAN,0
49,NAN,0
50,NAN,0
51,NAN,0
52,NAN,0
53,NAN,0
54,NAN,0
55,NAN,0
56,NAN,0
57,NAN,0
58,NAN,0
