Wild_Type_Gene_Frequency,Num_Wild_Gene
0.924032,156751
0.921251,153707
0.919056,151841
0.916649,151205
0.914173,150354
0.909526,147918
0.903977,145627
0.898476,142236
0.892033,139109
0.883925,136547
0.878464,132309
0.870464,128336
0.860048,125739
0.853515,122039
0.843404,118446
0.830931,114587
0.813977,107751
0.797844,101990
0.780473,96031
0.756806,89571
0.727373,80302
0.690259,70122
0.646181,60343
0.596135,50278
0.529433,39105
0.436013,26677
0.340717,16381
0.234915,8121
0.129663,2739
0.0344468,330
0,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.924547,156132
0.923054,154689
0.920816,153920
0.916117,151174
0.912441,149456
0.907982,147647
0.905075,143554
0.900505,142667
0.896475,139531
0.890149,137560
0.883144,135499
0.87665,133321
0.867594,127951
0.85916,124439
0.848677,120524
0.838723,116294
0.823651,111524
0.810592,105531
0.791555,99956
0.770224,93040
0.745083,84777
0.716297,76916
0.676736,66645
0.629526,57380
0.575716,46557
0.505779,35356
0.420929,24328
0.323194,14322
0.220598,6835
0.120053,2251
0.0396386,329
0,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.923375,155066
0.919845,153489
0.91589,151446
0.911145,149610
0.908023,145992
0.902136,143833
0.89674,141398
0.890566,138442
0.8856,135890
0.878963,134970
0.872896,131507
0.867069,127851
0.857668,124482
0.84791,120817
0.835807,114875
0.822297,109696
0.806018,104086
0.789492,97788
0.771238,92473
0.749452,86857
0.722906,79005
0.685471,69090
0.642396,59094
0.586088,48255
0.512844,36614
0.417935,24491
0.318868,14446
0.210323,6581
0.119615,2227
0.0365884,290
0.0479351,65
0,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.924836,155402
0.922382,154261
0.91993,153908
0.916924,151021
0.913739,149294
0.910211,148581
0.907233,146549
0.903305,143947
0.899516,143014
0.894035,139609
0.886643,136293
0.88092,132767
0.873309,129992
0.867499,127571
0.858641,123950
0.85131,121911
0.840224,116413
0.826917,111657
0.810942,106707
0.796172,100426
0.774063,94702
0.751114,86288
0.720979,78444
0.686883,69676
0.642531,60263
0.580751,47934
0.514525,37194
0.427142,25010
0.327407,15157
0.220045,7265
0.11619,2308
0.0442871,369
0,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.924306,155191
0.921659,153659
0.918605,153464
0.91576,151289
0.913388,149907
0.910664,148216
0.906046,145935
0.901317,143825
0.898179,142611
0.89185,138392
0.886249,135963
0.881327,133930
0.87436,131063
0.868012,127169
0.86198,125706
0.851439,121124
0.839349,115862
0.826171,112731
0.812763,106945
0.794203,100554
0.77062,92909
0.744632,84760
0.714095,77028
0.684417,68454
0.644205,59330
0.591012,49145
0.516901,37711
0.430871,25804
0.331359,15835
0.231539,7845
0.12216,2506
0.0442691,404
0,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.924097,155520
0.922385,153542
0.918507,151594
0.914219,150314
0.911231,148476
0.908488,145240
0.903793,144408
0.898691,142660
0.893349,138905
0.886613,137191
0.880465,133917
0.873199,131874
0.866975,127662
0.857216,123230
0.847132,119698
0.834426,116027
0.822226,109430
0.805536,104275
0.786447,97241
0.764605,90046
0.739059,82915
0.712307,75355
0.67718,67806
0.633265,57769
0.57924,46952
0.511161,35770
0.42781,25121
0.321735,14933
0.209493,6775
0.123131,2257
0.0614289,509
0.0247181,57
0,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.92354,155755
0.920674,153817
0.918713,151279
0.917287,151002
0.913554,149896
0.909856,147020
0.904176,145614
0.900772,142639
0.895785,141577
0.891089,138559
0.886238,136151
0.87882,133890
0.871942,129684
0.863471,125711
0.85388,122373
0.843443,118885
0.831463,113784
0.817238,108892
0.801338,101959
0.783815,95928
0.762438,89957
0.737432,83113
0.707243,74286
0.664788,64761
0.616771,54245
0.556974,42897
0.481848,31695
0.380821,20559
0.267455,10289
0.157245,4039
0.080264,985
0.0334655,135
0,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.924438,156500
0.921202,153861
0.917164,151499
0.913537,149091
0.909744,148472
0.906193,146796
0.900056,144216
0.895463,140620
0.890957,138403
0.886702,136710
0.881413,134345
0.872886,129016
0.863704,125783
0.855181,123194
0.845153,118034
0.830342,113237
0.815713,109193
0.80032,101956
0.779704,95757
0.754977,87600
0.725852,79594
0.68801,69694
0.642293,59651
0.589123,49603
0.52357,37652
0.439412,25942
0.329537,15682
0.222702,7424
0.121398,2410
0.0463584,401
0.00952915,17
0,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.925615,157014
0.921918,155758
0.91831,151387
0.914333,149040
0.911374,147238
0.907423,146645
0.903859,144744
0.900315,142961
0.894732,139963
0.888102,138233
0.880132,134148
0.87193,130153
0.863278,126042
0.854441,122009
0.843199,117923
0.831237,113148
0.816776,107816
0.799638,102416
0.780349,95496
0.759299,89983
0.730148,81575
0.699702,72762
0.653716,62694
0.593257,50536
0.522772,38200
0.434934,26691
0.325927,15432
0.231032,7765
0.106342,2143
0.0605417,456
0.00912779,18
0,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.925927,156915
0.922732,154338
0.918554,152434
0.915835,151263
0.911534,149847
0.908144,147261
0.904394,144088
0.901092,142733
0.896782,140454
0.893396,138857
0.888939,136621
0.881047,135653
0.873839,130265
0.86831,127982
0.862067,125317
0.851587,121237
0.839572,117614
0.828049,113032
0.813257,107345
0.796763,101251
0.775865,93591
0.752902,86909
0.72508,79128
0.688387,70539
0.642915,59957
0.588835,48427
