Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
14,0.5,0.1,32,0.474249,33,0.513621,32.65404348,72,0.463615,73,0.510259,72.78005746,40,40.12601397
15,0.5,0.1,28,0.465479,29,0.539062,28.46914369,68,0.498359,69,0.517486,68.08579495,40,39.61665126
16,0.5,0.1,27,0.473596,28,0.532621,27.44733587,69,0.492108,70,0.560109,69.11605712,42,41.66872124
17,0.5,0.1,32,0.463816,33,0.519663,32.64791305,70,0.491927,71,0.508686,70.48171132,38,37.83379827
18,0.5,0.1,40,0.499466,41,0.542035,40.01254434,77,0.477669,78,0.520385,77.52277835,37,37.51023401
19,0.5,0.1,32,0.484076,33,0.517778,32.47249421,69,0.481293,70,0.550203,69.27147003,37,36.79897582
0,0.5,0.15,30,0.473089,31,0.512806,30.6775688,67,0.484797,68,0.52054,67.42534203,37,36.74777323
1,0.5,0.15,28,0.444377,29,0.500587,28.98955702,66,0.484043,67,0.535791,66.30835974,38,37.31880273
2,0.5,0.15,31,0.496133,32,0.546771,31.07636558,73,0.483607,74,0.505245,73.75760237,42,42.68123679
3,0.5,0.15,29,0.459316,30,0.503973,29.91103298,68,0.492497,69,0.520647,68.26653641,39,38.35550343
4,0.5,0.15,26,0.465537,27,0.509132,26.79052644,64,0.470276,65,0.500548,64.98189746,38,38.19137103
5,0.5,0.15,29,0.453786,30,0.500573,29.98775301,66,0.450404,67,0.502073,66.95987923,37,36.97212622
6,0.5,0.15,32,0.453897,33,0.514377,32.76228505,72,0.467928,73,0.520833,72.60621869,40,39.84393364
7,0.5,0.15,30,0.463158,31,0.510941,30.77102735,70,0.483314,71,0.518702,70.47151577,40,39.70048842
8,0.5,0.15,32,0.48913,33,0.528905,32.27328724,70,0.460762,71,0.505394,70.87914501,38,38.60585777
9,0.5,0.15,32,0.496081,33,0.527954,32.12295673,70,0.473476,71,0.517203,70.60658175,38,38.48362501
10,0.5,0.15,28,0.465078,29,0.522565,28.60747647,64,0.481637,65,0.526846,64.40618019,36,35.79870371
11,0.5,0.15,32,0.48643,33,0.517203,32.44097098,67,0.467928,68,0.509906,67.76401925,35,35.32304827
12,0.5,0.15,27,0.48337,28,0.511851,27.58389804,66,0.47709,67,0.510823,66.67915691,39,39.09525887
13,0.5,0.15,27,0.471088,28,0.534595,27.4552569,67,0.476562,68,0.526371,67.47055753,40,40.01530063
14,0.5,0.15,33,0.498929,34,0.546973,33.02229207,72,0.492919,73,0.531149,72.18522103,39,39.16292896
15,0.5,0.15,32,0.468531,33,0.502169,32.93551935,68,0.451456,69,0.511413,68.80964691,36,35.87412756
16,0.5,0.15,27,0.481013,28,0.501659,27.91964545,69,0.478524,70,0.504608,69.82333998,42,41.90369453
17,0.5,0.15,33,0.467177,34,0.519438,33.62805916,69,0.454441,70,0.511628,69.79666707,36,36.16860791
18,0.5,0.15,31,0.492794,32,0.520408,31.26095459,66,0.497207,67,0.527484,66.09224824,35,34.83129365
19,0.5,0.15,28,0.479891,29,0.516129,28.55491473,69,0.484153,70,0.550105,69.24028081,41,40.68536608
0,0.5,0.2,31,0.487269,32,0.502796,31.81992658,69,0.490151,70,0.533372,69.22787534,38,37.40794876
1,0.5,0.2,30,0.444318,31,0.502075,30.96407362,72,0.497709,73,0.532009,72.066793,42,41.10271938
2,0.5,0.2,26,0.481308,27,0.518458,26.50314939,63,0.445412,64,0.507831,63.87454141,37,37.37139201
3,0.5,0.2,30,0.453333,31,0.506077,30.8847831,67,0.454377,68,0.507479,67.85915785,37,36.97437474
4,0.5,0.2,35,0.466783,36,0.539548,35.45649694,70,0.47113,71,0.50826,70.77753838,35,35.32104144
