Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
13,0.5,0.1,8,0.813559,9,0.761224,8.259080921,24,0.823411,25,0.790787,24.71760054,16,16.45851962
14,0.5,0.1,5,0.859273,6,0.790244,5.858668096,23,0.801869,24,0.749471,23.0356693,18,17.1770012
15,0.5,0.1,7,0.823237,8,0.745223,7.297856795,25,0.804957,26,0.740513,25.0769195,18,17.7790627
16,0.5,0.1,5,0.861407,6,0.796923,5.952282737,24,0.82377,25,0.754297,24.34214731,19,18.38986457
17,0.5,0.1,6,0.809524,7,0.748707,6.15660095,24,0.836634,25,0.776316,24.60734772,18,18.45074677
18,0.5,0.1,6,0.829369,7,0.768924,6.485879725,20,0.854938,21,0.796414,20.93872599,14,14.45284627
19,0.5,0.1,6,0.800647,7,0.745963,6.011831614,20,0.807492,21,0.753049,20.13761181,14,14.1257802
0,0.5,0.15,7,0.806576,8,0.760692,7.143317932,25,0.811891,26,0.763636,25.24642006,18,18.10310213
1,0.5,0.15,6,0.820591,7,0.77957,6.501962409,26,0.864438,27,0.78861,26.84979163,20,20.34782922
2,0.5,0.15,5,0.847134,6,0.791391,5.845559084,24,0.827935,25,0.797468,24.91689369,19,19.0713346
3,0.5,0.15,7,0.812883,8,0.78,7.391782988,21,0.852273,22,0.79893,21.97994114,14,14.58815815
4,0.5,0.15,7,0.824494,8,0.757895,7.3677833,25,0.831183,26,0.797254,25.91906629,18,18.55128299
5,0.5,0.15,6,0.810073,7,0.775148,6.288418039,25,0.829069,26,0.798583,25.95351965,19,19.66510161
6,0.5,0.15,7,0.846791,8,0.79548,7.911909727,28,0.814925,29,0.750262,28.23081206,21,20.31890233
7,0.5,0.15,6,0.809816,7,0.761448,6.202944095,21,0.83027,22,0.773958,21.53754084,15,15.33459675
8,0.5,0.15,7,0.827068,8,0.782796,7.611402241,26,0.82567,27,0.778706,26.54658888,19,18.93518664
9,0.5,0.15,6,0.82423,7,0.74295,6.298105315,25,0.805236,26,0.747379,25.09049899,19,18.79239367
10,0.5,0.15,6,0.841624,7,0.791075,6.823438644,24,0.832182,25,0.775862,24.57141335,18,17.74797471
11,0.5,0.15,6,0.83449,7,0.793388,6.839131916,23,0.834176,24,0.785642,23.70416615,17,16.86503424
12,0.5,0.15,6,0.812636,7,0.765339,6.267162822,25,0.85138,26,0.796356,25.93377435,19,19.66661153
13,0.5,0.15,5,0.834443,6,0.783841,5.680664796,25,0.810956,26,0.783433,25.39806707,20,19.71740228
14,0.5,0.15,6,0.801541,7,0.76698,6.04458783,26,0.837109,27,0.793103,26.84327137,20,20.79868354
15,0.5,0.15,7,0.805362,8,0.748171,7.093756011,25,0.819028,26,0.794926,25.78947805,18,18.69572204
16,0.5,0.15,7,0.829902,8,0.773486,7.530026943,25,0.805938,26,0.777412,25.20816098,18,17.67813403
17,0.5,0.15,6,0.818096,7,0.775428,6.424111747,22,0.838742,23,0.788961,22.77824873,16,16.35413698
18,0.5,0.15,6,0.869877,7,0.783302,6.807126769,25,0.814359,26,0.790554,25.60319261,19,18.79606584
19,0.5,0.15,6,0.832507,7,0.776185,6.577163453,23,0.851964,24,0.799413,23.9888299,17,17.41166645
0,0.5,0.2,7,0.805865,8,0.739726,7.088676877,27,0.857579,28,0.792141,27.87990159,20,20.79122471
1,0.5,0.2,7,0.810924,8,0.791873,7.57340822,25,0.805777,26,0.787037,25.30827108,18,17.73486286
2,0.5,0.2,8,0.822972,9,0.770768,8.440042909,25,0.844262,26,0.797521,25.94696305,17,17.50692014
3,0.5,0.2,6,0.849315,7,0.790224,6.834560255,26,0.823699,27,0.787879,26.66161362,20,19.82705337
4,0.5,0.2,7,0.826638,8,0.795127,7.84535559,30,0.813198,31,0.762931,30.26255794,23,22.41720235
5,0.5,0.2,7,0.803738,8,0.753514,7.074426569,27,0.816667,28,0.717742,27.16848117,20,20.0940546
