Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
3,0.5,0.05,32,0.497644,33,0.522272,32.09566347,155,0.483294,156,0.507229,155.6979737,123,123.6023102
4,0.5,0.05,37,0.463075,38,0.503083,37.92294041,169,0.490921,170,0.508917,169.504501,132,131.5815606
5,0.5,0.05,39,0.489886,40,0.545568,39.18163859,167,0.486143,168,0.509715,167.5878585,128,128.4062199
6,0.5,0.05,44,0.481889,45,0.512148,44.59853267,168,0.489583,169,0.522076,168.3205921,124,123.7220595
7,0.5,0.05,35,0.496333,36,0.511962,35.23462794,150,0.481651,151,0.501088,150.9440243,115,115.7093963
8,0.5,0.05,38,0.491535,39,0.505391,38.61092667,162,0.468675,163,0.514364,162.6856136,124,124.0746869
9,0.5,0.05,41,0.489651,42,0.520255,41.33815841,173,0.46264,174,0.5,174,132,132.6618416
10,0.5,0.05,32,0.465047,33,0.501277,32.96475297,181,0.499334,182,0.513743,181.0462211,149,148.0814681
11,0.5,0.05,44,0.467352,45,0.514725,44.68916894,182,0.485448,183,0.50187,182.8861284,138,138.1969594
12,0.5,0.05,35,0.484954,36,0.510667,35.58515148,151,0.485455,152,0.506486,151.6915981,116,116.1064466
13,0.5,0.05,34,0.498728,35,0.54152,34.02972518,148,0.497755,149,0.527494,148.0754901,114,114.0457649
14,0.5,0.05,38,0.44932,39,0.5,39,172,0.497531,173,0.539897,172.0582779,134,133.0582779
15,0.5,0.05,40,0.491218,41,0.501736,40.83494961,170,0.474116,171,0.516463,170.6112357,130,129.7762861
16,0.5,0.05,36,0.484433,37,0.51411,36.52454763,165,0.481504,166,0.517094,165.5196965,129,128.9951489
17,0.5,0.05,40,0.48767,41,0.508963,40.57906354,171,0.489621,172,0.512048,171.4627904,131,130.8837268
18,0.5,0.05,33,0.472426,34,0.501882,33.93610809,157,0.496183,158,0.518193,157.1734212,124,123.2373131
19,0.5,0.05,35,0.456294,36,0.503861,35.91883028,168,0.494186,169,0.504837,168.5458642,133,132.627034
0,0.5,0.1,40,0.487758,41,0.501304,40.90373542,166,0.48763,167,0.528662,166.301472,126,125.3977366
1,0.5,0.1,40,0.493134,41,0.513103,40.34383294,165,0.488485,166,0.509446,165.5493536,125,125.2055206
2,0.5,0.1,34,0.488213,35,0.520422,34.36595362,161,0.494865,162,0.536375,161.1237051,127,126.7577515
3,0.5,0.1,46,0.462516,47,0.503049,46.92477734,175,0.488235,176,0.54557,175.2051975,129,128.2804202
4,0.5,0.1,38,0.480519,39,0.513125,38.59746672,172,0.493357,173,0.516149,172.2914619,134,133.6939952
5,0.5,0.1,39,0.45818,40,0.507246,39.85232136,165,0.47852,166,0.519729,165.5212454,126,125.668924
6,0.5,0.1,41,0.462633,42,0.518868,41.66447942,177,0.479644,178,0.511502,177.6389604,136,135.974481
7,0.5,0.1,38,0.490629,39,0.52945,38.24138997,168,0.43601,169,0.501138,168.9825267,130,130.7411367
8,0.5,0.1,38,0.463354,39,0.502424,38.93795751,164,0.468593,165,0.503778,164.8926247,126,125.9546672
9,0.5,0.1,32,0.496879,33,0.50915,32.2543395,156,0.451847,157,0.515912,156.7516273,124,124.4972878
10,0.5,0.1,41,0.484036,42,0.534653,41.31538811,176,0.477335,177,0.503316,176.8723683,135,135.5569802
11,0.5,0.1,47,0.491955,48,0.51699,47.32135011,167,0.469617,168,0.508105,167.7894149,120,120.4680648
12,0.5,0.1,38,0.470091,39,0.509973,38.74993732,166,0.474914,167,0.500607,166.9763749,128,128.2264376
13,0.5,0.1,42,0.499381,43,0.526841,42.02254188,159,0.476593,160,0.502301,159.9104948,117,117.8879529
14,0.5,0.1,42,0.496372,43,0.522277,42.14005018,162,0.484724,163,0.507212,162.6792956,120,120.5392454
15,0.5,0.1,40,0.482804,41,0.500621,40.96514565,180,0.493671,181,0.5,181,140,140.0348544
16,0.5,0.1,44,0.494545,45,0.509566,44.36315825,167,0.480841,168,0.516049,167.5441661,123,123.1810079
17,0.5,0.1,39,0.497503,40,0.513907,39.15221897,165,0.478764,166,0.513977,165.6030727,126,126.4508538
18,0.5,0.1,35,0.495255,36,0.51114,35.29870947,158,0.493939,159,0.537288,158.1398187,123,122.8411092
19,0.5,0.1,41,0.497613,42,0.534965,41.06390555,163,0.487434,164,0.538793,163.2446699,122,122.1807643
