Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
14,0.5,0.1,20,0.461489,21,0.505674,20.87158538,46,0.48057,47,0.516643,46.53863,26,25.66704462
15,0.5,0.1,21,0.484587,22,0.505992,21.72006541,45,0.498547,46,0.509129,45.13730864,24,23.41724323
16,0.5,0.1,22,0.473126,23,0.504704,22.85103553,45,0.496026,46,0.505391,45.42434597,23,22.57331044
17,0.5,0.1,25,0.478097,26,0.507746,25.7387433,49,0.473202,50,0.501222,49.95638829,24,24.217645
18,0.5,0.1,26,0.477612,27,0.546123,26.32677964,44,0.474,45,0.506693,44.79527728,18,18.46849764
19,0.5,0.1,24,0.480218,25,0.508119,24.70900685,48,0.467172,49,0.504636,48.87625454,24,24.16724769
0,0.5,0.15,22,0.489521,23,0.522399,22.31872377,45,0.495091,46,0.54073,45.10756152,23,22.78883775
1,0.5,0.15,21,0.455213,22,0.515257,21.745903,42,0.486933,43,0.518621,42.4123643,21,20.6664613
2,0.5,0.15,21,0.45995,22,0.518828,21.68022012,44,0.478065,45,0.527322,44.44531742,23,22.7650973
3,0.5,0.15,21,0.499377,22,0.506667,21.08545953,37,0.467184,38,0.533784,37.49273273,16,16.4072732
4,0.5,0.15,18,0.467012,19,0.509778,18.77136043,43,0.464375,44,0.522665,43.6111683,25,24.83980787
5,0.5,0.15,20,0.478803,21,0.5,21,41,0.449942,42,0.503281,41.93848779,21,20.93848779
6,0.5,0.15,23,0.495726,24,0.578348,23.05172956,43,0.46807,44,0.504552,43.87522614,20,20.82349658
7,0.5,0.15,24,0.46594,25,0.52227,24.60465116,46,0.499354,47,0.519364,46.03228386,22,21.4276327
8,0.5,0.15,23,0.498609,24,0.506215,23.18288194,42,0.465894,43,0.518734,42.64545799,19,19.46257605
9,0.5,0.15,22,0.492343,23,0.527778,22.21608579,44,0.463768,45,0.51627,44.69010704,22,22.47402125
10,0.5,0.15,23,0.475871,24,0.530435,23.44221465,41,0.492318,42,0.510797,41.41571514,18,17.97350049
11,0.5,0.15,21,0.49677,22,0.524444,21.11671605,44,0.49635,45,0.511468,44.24143405,23,23.124718
12,0.5,0.15,21,0.475275,22,0.523161,21.51633045,39,0.461749,40,0.514436,39.72600452,18,18.20967407
