Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
14,0.5,0.25,14,0.451503,15,0.517839,14.73108116,35,0.485686,36,0.560704,35.19080754,21,20.45972638
15,0.5,0.25,15,0.483491,16,0.547544,15.25773968,37,0.477444,38,0.547087,37.32388036,22,22.06614068
16,0.5,0.25,13,0.442308,14,0.515244,13.79099484,36,0.495575,37,0.565524,36.06326038,23,22.27226553
17,0.5,0.25,15,0.475622,16,0.562105,15.28188199,36,0.457672,37,0.536442,36.53736194,21,21.25547995
18,0.5,0.25,14,0.442157,15,0.531771,14.64546834,34,0.463558,35,0.536634,34.4986863,20,19.85321796
19,0.5,0.25,15,0.45283,16,0.50102,15.97883378,37,0.482402,38,0.548087,37.26791505,22,21.28908127
0,0.5,0.3,14,0.461335,15,0.542077,14.47887097,35,0.458691,36,0.552029,35.4425743,21,20.96370333
1,0.5,0.3,14,0.478673,15,0.56177,14.25665186,34,0.446602,35,0.501548,34.97182688,20,20.71517502
2,0.5,0.3,14,0.449901,15,0.536209,14.58046763,35,0.494658,36,0.584221,35.05964517,21,20.47917754
3,0.5,0.3,14,0.476908,15,0.577982,14.22846627,35,0.469356,36,0.533197,35.48000501,21,21.25153874
4,0.5,0.3,13,0.457533,14,0.509774,13.81290557,36,0.453994,37,0.541445,36.52607746,23,22.71317189
5,0.5,0.3,13,0.440261,14,0.518237,13.76612034,35,0.418399,36,0.507284,35.91805141,22,22.15193107
6,0.5,0.3,12,0.429557,13,0.50796,12.89847327,34,0.47177,35,0.553678,34.34465498,22,21.44618171
7,0.5,0.3,13,0.450991,14,0.525871,13.65450053,35,0.495486,36,0.562764,35.06709474,22,21.41259421
8,0.5,0.3,14,0.499478,15,0.571281,14.00726989,34,0.44456,35,0.525102,34.68833652,20,20.68106663
9,0.5,0.3,14,0.481122,15,0.567882,14.21758875,33,0.453403,34,0.517993,33.72142747,19,19.50383871
10,0.5,0.3,12,0.41675,13,0.509744,12.89521905,34,0.465606,35,0.566215,34.34185808,22,21.44663904
11,0.5,0.3,13,0.451691,14,0.526892,13.64239837,36,0.470348,37,0.555055,36.35005371,23,22.70765534
12,0.5,0.3,13,0.481006,14,0.542984,13.30646358,35,0.449022,36,0.532209,35.6128121,22,22.30634851
13,0.5,0.3,13,0.434434,14,0.508647,13.88348403,36,0.497475,37,0.561321,36.03954829,23,22.15606426
14,0.5,0.3,13,0.481068,14,0.553161,13.26260525,35,0.479603,36,0.528102,35.42056537,22,22.15796013
15,0.5,0.3,13,0.427436,14,0.528665,13.71683016,35,0.443837,36,0.506116,35.90179675,22,22.1849666
16,0.5,0.3,14,0.480189,15,0.562217,14.24151509,34,0.462449,35,0.558306,34.39173978,20,20.15022469
17,0.5,0.3,13,0.432702,14,0.519651,13.77399395,34,0.488073,35,0.575897,34.1358057,21,20.36181175
18,0.5,0.3,13,0.445171,14,0.528966,13.65432305,34,0.462488,35,0.537464,34.5003201,21,20.84599705
19,0.5,0.3,14,0.479335,15,0.563072,14.24678458,34,0.445373,35,0.506608,34.89208786,20,20.64530328
0,0.5,0.35,13,0.477642,14,0.559437,13.27334189,34,0.471817,35,0.547867,34.37058514,21,21.09724325
1,0.5,0.35,14,0.466341,15,0.565751,14.33858767,33,0.4705,34,0.553257,33.35646531,19,19.01787765
2,0.5,0.35,13,0.448482,14,0.552497,13.49529395,33,0.402152,34,0.51665,33.85458261,20,20.35928866
3,0.5,0.35,14,0.466292,15,0.518987,14.63968118,35,0.429527,36,0.5,36,21,21.36031882
4,0.5,0.35,13,0.462322,14,0.549837,13.43053191,34,0.417838,35,0.513815,34.85605926,21,21.42552736
5,0.5,0.35,13,0.454684,14,0.507448,13.85884315,34,0.484678,35,0.561151,34.2003583,21,20.34151515
6,0.5,0.35,14,0.496447,15,0.568134,14.04956268,32,0.439122,33,0.52999,32.66996082,18,18.62039814
7,0.5,0.35,13,0.470378,14,0.525641,13.53601867,34,0.49894,35,0.559777,34.01742361,21,20.48140493
8,0.5,0.35,13,0.467196,14,0.570103,13.31877326,35,0.464147,36,0.552875,35.40407763,22,22.08530437
9,0.5,0.35,13,0.411968,14,0.503673,13.95994766,34,0.492492,35,0.562008,34.10800391,21,20.14805625
10,0.5,0.35,13,0.472864,14,0.54154,13.39513076,35,0.43485,36,0.515857,35.80425148,22,22.40912073
11,0.5,0.35,13,0.451466,14,0.518625,13.72267306,32,0.450358,33,0.541623,32.5439325,19,18.82125944
12,0.5,0.35,13,0.443194,14,0.537445,13.60270979,34,0.48203,35,0.524894,34.41923292,21,20.81652314
13,0.5,0.35,14,0.45977,15,0.553589,14.4288044,33,0.4389,34,0.505618,33.91579484,19,19.48699044
14,0.5,0.35,13,0.460978,14,0.551826,13.42953064,34,0.474846,35,0.567745,34.27076718,21,20.84123653
15,0.5,0.35,13,0.479651,14,0.578362,13.20614724,34,0.492355,35,0.564995,34.10524504,21,20.89909781
16,0.5,0.35,13,0.471516,14,0.553257,13.3484665,34,0.449948,35,0.526786,34.65139644,21,21.30292995
17,0.5,0.35,13,0.477162,14,0.5353,13.39282397,33,0.455386,34,0.540741,33.5226876,20,20.12986363
18,0.5,0.35,13,0.449013,14,0.532529,13.61050577,35,0.483351,36,0.561049,35.21427836,22,21.60377259
19,0.5,0.35,13,0.441296,14,0.511569,13.83537063,34,0.460435,35,0.556784,34.41064256,21,20.57527193
0,0.5,0.4,13,0.465874,14,0.543571,13.43921902,35,0.464588,36,0.539054,35.47554589,22,22.03632687
1,0.5,0.4,12,0.486895,13,0.546644,12.21933421,32,0.43808,33,0.5,33,20,20.78066579
2,0.5,0.4,13,0.451665,14,0.532895,13.59503878,32,0.471204,33,0.519681,32.59401366,19,18.99897488
3,0.5,0.4,13,0.429825,14,0.512527,13.84852845,33,0.414474,34,0.512968,33.86833716,20,20.01980871
4,0.5,0.4,13,0.44574,14,0.530083,13.64332547,32,0.461851,33,0.536682,32.50980209,19,18.86647662
5,0.5,0.4,13,0.477651,14,0.543327,13.34029174,34,0.457547,35,0.538136,34.52678405,21,21.18649232
6,0.5,0.4,13,0.493996,14,0.566633,13.0826576,32,0.472194,33,0.578669,32.2611505,19,19.17849291
7,0.5,0.4,13,0.442759,14,0.528836,13.66499762,34,0.465431,35,0.55,34.40876681,21,20.74376919
8,0.5,0.4,12,0.448239,13,0.517857,12.74350024,33,0.471816,34,0.537451,33.42940504,21,20.6859048
9,0.5,0.4,13,0.498465,14,0.561866,13.02421097,33,0.46126,34,0.532598,33.54304859,20,20.51883761
10,0.5,0.4,12,0.459445,13,0.505864,12.87367242,33,0.446557,34,0.554787,33.493791,21,20.62011858
11,0.5,0.4,13,0.466531,14,0.541754,13.44493041,32,0.439537,33,0.504206,32.93496111,19,19.4900307
12,0.5,0.4,11,0.430256,12,0.502585,11.96426053,32,0.492537,33,0.588473,32.07779144,21,20.11353091
13,0.5,0.4,13,0.45,14,0.538974,13.56196192,35,0.479167,36,0.567526,35.23577677,22,21.67381485
14,0.5,0.4,12,0.426817,13,0.501034,12.98606788,34,0.459296,35,0.552689,34.43583566,22,21.44976778
15,0.5,0.4,12,0.427885,13,0.507568,12.90502366,32,0.461658,33,0.556387,32.40475462,20,19.49973096
16,0.5,0.4,13,0.448259,14,0.535714,13.59162998,33,0.455657,34,0.525284,33.63686501,20,20.04523503
