Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
14,0.5,0.1,36,0.462747,37,0.533742,36.52472709,85,0.44932,86,0.501203,85.97681321,49,49.45208612
15,0.5,0.1,34,0.485714,35,0.522067,34.39297995,85,0.494311,86,0.518182,85.23832265,51,50.8453427
16,0.5,0.1,31,0.48095,32,0.559242,31.24331988,79,0.489241,80,0.523428,79.31471027,48,48.07139039
17,0.5,0.1,29,0.478986,30,0.50504,29.80655562,83,0.495312,84,0.503149,83.59818808,54,53.79163247
18,0.5,0.1,34,0.483035,35,0.519022,34.47142024,88,0.4634,89,0.5,89,54,54.52857976
19,0.5,0.1,27,0.455901,28,0.510131,27.81318458,78,0.470814,79,0.512087,78.70714511,51,50.89396052
0,0.5,0.15,33,0.498054,34,0.550587,33.03704338,83,0.458333,84,0.509474,83.81474746,50,50.77770408
1,0.5,0.15,30,0.479618,31,0.507665,30.72670874,78,0.490583,79,0.538915,78.19483986,48,47.46813112
2,0.5,0.15,32,0.486392,33,0.515799,32.46274697,79,0.468862,80,0.518038,79.63319505,47,47.17044809
3,0.5,0.15,31,0.4829,32,0.524173,31.41431444,81,0.486429,82,0.510338,81.56761052,50,50.15329608
4,0.5,0.15,34,0.494208,35,0.541297,34.12300113,83,0.498517,84,0.528881,83.04884073,49,48.92583961
5,0.5,0.15,31,0.450993,32,0.513241,31.78728634,84,0.49969,85,0.55243,84.00587789,53,52.21859155
6,0.5,0.15,28,0.469451,29,0.507585,28.80109613,80,0.471166,81,0.513267,80.68487684,52,51.88378071
7,0.5,0.15,27,0.44727,28,0.516419,27.76255622,77,0.49483,78,0.534326,77.13089933,50,49.36834311
8,0.5,0.15,31,0.477081,32,0.516189,31.58604378,87,0.484247,88,0.520487,87.43468543,56,55.84864165
9,0.5,0.15,30,0.49303,31,0.527466,30.20240446,82,0.480562,83,0.516435,82.54185599,52,52.33945153
10,0.5,0.15,35,0.444345,36,0.50628,35.89860337,86,0.487469,87,0.5459,86.21445808,51,50.3158547
11,0.5,0.15,33,0.472542,34,0.505864,33.82402017,88,0.475949,89,0.524062,88.49988569,55,54.67586552
12,0.5,0.15,32,0.491197,33,0.545455,32.16224336,86,0.486452,87,0.516443,86.45173552,54,54.28949216
13,0.5,0.15,30,0.481557,31,0.535632,30.34106334,80,0.444931,81,0.505535,80.90866939,50,50.56760606
14,0.5,0.15,32,0.471483,33,0.506354,32.81778555,85,0.495752,86,0.546637,85.08348236,53,52.26569681
15,0.5,0.15,31,0.47846,32,0.520833,31.50834258,85,0.479038,86,0.515918,85.56838395,54,54.06004137
16,0.5,0.15,35,0.450257,36,0.51353,35.78616471,84,0.450825,85,0.513961,84.77887418,49,48.99270946
17,0.5,0.15,29,0.461935,30,0.511392,29.76965849,78,0.484067,79,0.518573,78.46174578,49,48.69208729
18,0.5,0.15,35,0.488704,36,0.510364,35.52151431,86,0.456757,87,0.508621,86.8337768,51,51.31226249
19,0.5,0.15,36,0.476953,37,0.525032,36.47935689,89,0.455018,90,0.501351,89.97084152,53,53.49148463
0,0.5,0.2,27,0.478438,28,0.511487,27.65242519,75,0.434227,76,0.502669,75.96100348,48,48.30857829
1,0.5,0.2,30,0.498514,31,0.541202,30.03481072,77,0.462722,78,0.52805,77.57062821,47,47.53581749
2,0.5,0.2,36,0.449939,37,0.509051,36.84688388,88,0.492477,89,0.547604,88.1364667,52,51.28958282
3,0.5,0.2,41,0.47378,42,0.528743,41.4770482,94,0.476795,95,0.511995,94.65923295,53,53.18218476
4,0.5,0.2,34,0.474571,35,0.510444,34.70886182,85,0.479697,86,0.540097,85.33614238,51,50.62728057
5,0.5,0.2,30,0.466129,31,0.506017,30.84915263,82,0.486439,83,0.517286,82.43962136,52,51.59046873
6,0.5,0.2,29,0.485526,30,0.529274,29.33084941,78,0.459332,79,0.514106,78.74246905,49,49.41161964
7,0.5,0.2,32,0.469112,33,0.507152,32.81198738,83,0.473013,84,0.536262,83.42667868,51,50.6146913
8,0.5,0.2,31,0.464583,32,0.52193,31.61759116,82,0.450758,83,0.503599,82.93189001,51,51.31429885
9,0.5,0.2,30,0.468477,31,0.521978,30.58920394,79,0.492453,80,0.527976,79.2124539,49,48.62324996
10,0.5,0.2,36,0.482404,37,0.559659,36.22776519,86,0.465174,87,0.514497,86.70608033,50,50.47831513
11,0.5,0.2,28,0.482166,29,0.530784,28.36681887,73,0.455,74,0.509349,73.82798212,45,45.46116324
12,0.5,0.2,33,0.433673,34,0.510316,33.86540193,85,0.464369,86,0.516439,85.68429038,52,51.81888845
13,0.5,0.2,31,0.491061,32,0.542691,31.17313577,79,0.480746,80,0.528052,79.40700968,48,48.23387391
14,0.5,0.2,33,0.467254,34,0.522039,33.59771835,83,0.484877,84,0.548302,83.2384391,50,49.64072075
15,0.5,0.2,31,0.476253,32,0.528643,31.45327353,83,0.470801,84,0.51359,83.68239501,52,52.22912148
16,0.5,0.2,29,0.497123,30,0.519394,29.12918145,81,0.499366,82,0.549129,81.01274039,52,51.88355894
17,0.5,0.2,32,0.487614,33,0.538793,32.24201333,81,0.474311,82,0.524142,81.51552247,49,49.27350914
18,0.5,0.2,30,0.497599,31,0.517761,30.11908541,80,0.4821,81,0.529412,80.37833953,50,50.25925413
19,0.5,0.2,29,0.477673,30,0.519697,29.53129164,78,0.461563,79,0.503883,78.90824669,49,49.37695505
0,0.5,0.25,31,0.456016,32,0.506225,31.87601824,81,0.487593,82,0.521585,81.36499765,50,49.4889794
1,0.5,0.25,29,0.466538,30,0.529938,29.5277918,82,0.455346,83,0.526478,82.62776247,53,53.09997067
2,0.5,0.25,33,0.461927,34,0.505501,33.87375499,85,0.46134,86,0.507344,85.84036171,52,51.96660672
3,0.5,0.25,28,0.478399,29,0.535934,28.37544104,78,0.489064,79,0.531407,78.25827173,50,49.8828307
4,0.5,0.25,33,0.46875,34,0.535763,33.46632743,84,0.485075,85,0.524968,84.37412579,51,50.90779836
5,0.5,0.25,27,0.462376,28,0.502788,27.93101059,76,0.495721,77,0.562265,76.06430332,49,48.13329273
6,0.5,0.25,30,0.487532,31,0.550879,30.19682069,82,0.485108,83,0.522697,82.39617973,52,52.19935905
7,0.5,0.25,29,0.485257,30,0.519415,29.43161192,80,0.492018,81,0.538804,80.17060659,51,50.73899467
8,0.5,0.25,28,0.479112,29,0.539005,28.34875528,77,0.494226,78,0.522727,77.20258938,49,48.8538341
9,0.5,0.25,32,0.498737,33,0.550584,32.02436014,80,0.484226,81,0.530117,80.34372753,48,48.31936739
10,0.5,0.25,28,0.46118,29,0.526415,28.59507933,79,0.494083,80,0.545822,79.11436247,51,50.51928314
11,0.5,0.25,31,0.463415,32,0.501691,31.95582088,84,0.498436,85,0.549875,84.03040495,53,52.07458407
12,0.5,0.25,34,0.477941,35,0.531794,34.40961506,86,0.474907,87,0.515964,86.61117471,52,52.20155965
13,0.5,0.25,24,0.459864,25,0.509321,24.81153325,75,0.488796,76,0.53528,75.24102917,51,50.42949592
14,0.5,0.25,28,0.481599,29,0.517171,28.51728888,80,0.49183,81,0.5175,80.31827035,52,51.80098148
15,0.5,0.25,28,0.453836,29,0.513944,28.76801757,72,0.483591,73,0.503437,72.82681649,44,44.05879892
16,0.5,0.25,27,0.451362,28,0.505754,27.89421238,76,0.46187,77,0.50274,76.93295816,49,49.03874578
17,0.5,0.25,31,0.459295,32,0.504222,31.90602533,80,0.472185,81,0.511679,80.7042842,49,48.79825887
18,0.5,0.25,30,0.471814,31,0.526021,30.51996975,80,0.458922,81,0.501214,80.97129481,50,50.45132506
19,0.5,0.25,30,0.487531,31,0.52162,30.36577782,81,0.466885,82,0.528156,81.54046776,51,51.17468994
0,0.5,0.3,30,0.475032,31,0.51816,30.57892784,80,0.485855,81,0.502907,80.82952146,50,50.25059362
1,0.5,0.3,33,0.476795,34,0.511448,33.66963899,83,0.454023,84,0.503901,83.92178917,50,50.25215017
2,0.5,0.3,29,0.48822,30,0.534302,29.25563127,79,0.461153,80,0.504172,79.9030196,50,50.64738833
3,0.5,0.3,27,0.466734,28,0.520889,27.61427384,75,0.496068,76,0.517303,75.185166,48,47.57089216
4,0.5,0.3,29,0.439538,30,0.50551,29.91647972,79,0.480606,80,0.564248,79.23186916,50,49.31538944
5,0.5,0.3,29,0.490537,30,0.547619,29.16577905,77,0.491166,78,0.524695,77.26347341,48,48.09769436
6,0.5,0.3,28,0.471141,29,0.525249,28.53335921,76,0.458013,77,0.53058,76.57859633,48,48.04523712
7,0.5,0.3,26,0.473036,27,0.502941,26.90165524,74,0.429779,75,0.505319,74.92958697,48,48.02793173
8,0.5,0.3,26,0.473077,27,0.506971,26.79432938,73,0.494347,74,0.501245,73.8195129,47,47.02518352
9,0.5,0.3,29,0.487699,30,0.560513,29.16893729,77,0.437896,78,0.530012,77.67419341,48,48.50525612
10,0.5,0.3,26,0.474779,27,0.511298,26.6906268,76,0.478997,77,0.535406,76.3723342,50,49.6817074
11,0.5,0.3,28,0.461908,29,0.502966,28.92776073,82,0.472884,83,0.516892,82.6161607,54,53.68839997
12,0.5,0.3,33,0.494924,34,0.527506,33.15579154,84,0.494415,85,0.541667,84.11819606,51,50.96240451
13,0.5,0.3,26,0.465839,27,0.505984,26.85094034,77,0.475244,78,0.509186,77.72936185,51,50.87842151
14,0.5,0.3,28,0.48417,29,0.503881,28.80310487,78,0.483565,79,0.53872,78.29797842,50,49.49487356
15,0.5,0.3,30,0.474785,31,0.525191,30.50023807,80,0.487956,81,0.539092,80.23552879,50,49.73529072
16,0.5,0.3,26,0.498208,27,0.550518,26.03425731,77,0.470551,78,0.514241,77.6740444,51,51.63978709
17,0.5,0.3,30,0.472671,31,0.531641,30.46343904,80,0.485024,81,0.53853,80.27989384,50,49.81645481
18,0.5,0.3,31,0.491357,32,0.557471,31.13072874,80,0.485547,81,0.525617,80.36069379,49,49.22996504
19,0.5,0.3,29,0.471726,30,0.530645,29.47987916,78,0.483442,79,0.518814,78.46811037,49,48.98823121
0,0.5,0.35,31,0.478409,32,0.520833,31.50893362,77,0.487645,78,0.531075,77.28448077,46,45.77554715
1,0.5,0.35,28,0.461235,29,0.507921,28.83033458,78,0.481242,79,0.524331,78.43533152,50,49.60499695
2,0.5,0.35,0,0,0,0,10000,0,0,0,0,10000,10000,10000
3,0.5,0.35,27,0.473192,28,0.533914,27.44148743,76,0.451591,77,0.507985,76.85840692,49,49.41691949
4,0.5,0.35,30,0.491536,31,0.510687,30.44196126,80,0.485425,81,0.501899,80.88472745,50,50.44276619
5,0.5,0.35,30,0.481576,31,0.524749,30.4267482,81,0.494521,82,0.530529,81.15216063,51,50.72541243
6,0.5,0.35,31,0.455826,32,0.526882,31.62167868,79,0.496765,80,0.534565,79.08558201,48,47.46390333
7,0.5,0.35,38,0.490167,39,0.533333,38.22779502,92,0.490397,93,0.534756,92.21648369,54,53.98868867
8,0.5,0.35,27,0.495006,28,0.540886,27.10884917,75,0.463466,76,0.519118,75.65647236,48,48.54762319
9,0.5,0.35,31,0.485404,32,0.535276,31.29266923,85,0.487221,86,0.567143,85.1598934,54,53.86722416
10,0.5,0.35,39,0.469734,40,0.527564,39.52336158,87,0.472899,88,0.510248,87.72561514,48,48.20225357
11,0.5,0.35,27,0.451211,28,0.535714,27.57736412,78,0.496465,79,0.533597,78.0952009,51,50.51783679
12,0.5,0.35,29,0.483612,30,0.543126,29.27536378,80,0.453063,81,0.509934,80.82532398,51,51.5499602
13,0.5,0.35,29,0.459698,30,0.533677,29.54477622,81,0.495896,82,0.538314,81.09675138,52,51.55197516
14,0.5,0.35,27,0.479111,28,0.508256,27.71672671,79,0.47114,80,0.508406,79.77443246,52,52.05770575
15,0.5,0.35,28,0.479651,29,0.537204,28.35356975,78,0.486148,79,0.522528,78.38075866,50,50.02718891
16,0.5,0.35,26,0.442383,27,0.500353,26.99391064,75,0.494598,76,0.529915,75.1529575,49,48.15904686
17,0.5,0.35,29,0.477758,30,0.516304,29.57702485,77,0.457114,78,0.515299,77.73706282,48,48.16003796
18,0.5,0.35,29,0.487164,30,0.542607,29.23151705,75,0.4846,76,0.504204,75.78555397,46,46.55403692
19,0.5,0.35,28,0.497226,29,0.567791,28.03931127,79,0.492386,80,0.54766,79.13775012,51,51.09843884
0,0.5,0.4,28,0.453087,29,0.514347,28.7658015,78,0.478075,79,0.512548,78.63600499,50,49.87020349
1,0.5,0.4,31,0.492405,32,0.544533,31.14569905,80,0.465328,81,0.516218,80.68131264,49,49.53561359
2,0.5,0.4,27,0.491784,28,0.551971,27.13650788,75,0.436231,76,0.501318,75.97975018,48,48.8432423
3,0.5,0.4,28,0.462483,29,0.522815,28.62184247,77,0.432081,78,0.521474,77.75977985,49,49.13793738
4,0.5,0.4,31,0.463555,32,0.510659,31.77371349,80,0.475985,81,0.530834,80.43783843,49,48.66412494
5,0.5,0.4,26,0.498575,27,0.546145,26.02995585,77,0.435723,78,0.505945,77.91533992,51,51.88538407
6,0.5,0.4,30,0.45539,31,0.517016,30.72388278,81,0.470533,82,0.507917,81.78822491,51,51.06434213
7,0.5,0.4,26,0.438079,27,0.505984,26.91187689,75,0.49385,76,0.530084,75.16973009,49,48.2578532
8,0.5,0.4,24,0.473813,25,0.521696,24.54689556,75,0.460024,76,0.520422,75.66187622,51,51.11498066
9,0.5,0.4,26,0.468459,27,0.52988,26.51352143,73,0.458728,74,0.506563,73.86279921,47,47.34927777
10,0.5,0.4,27,0.498798,28,0.549673,27.02362654,72,0.458226,73,0.532528,72.56221905,45,45.53859252
11,0.5,0.4,26,0.447385,27,0.546855,26.52895345,73,0.494265,74,0.523778,73.19432115,47,46.66536769
12,0.5,0.4,27,0.460476,28,0.528068,27.58474376,75,0.459727,76,0.530928,75.56562408,48,47.98088032
13,0.5,0.4,29,0.477456,30,0.529545,29.43279771,76,0.450521,77,0.512516,76.79811275,47,47.36531504
14,0.5,0.4,29,0.46626,30,0.529915,29.53004477,79,0.491346,80,0.532852,79.20849998,50,49.6784552
15,0.5,0.4,27,0.482797,28,0.550194,27.25524875,76,0.483735,77,0.555175,76.22767357,49,48.97242482
