Number,GERMLINE,EMBRYO,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
13,0.5,0.1,10,0.493299,11,0.553719,10.11090698,25,0.453004,26,0.537378,25.55699623,15,15.44608925
14,0.5,0.1,11,0.472043,12,0.555614,11.33452992,26,0.484647,27,0.55102,26.23131394,15,14.89678402
15,0.5,0.1,10,0.480866,11,0.584318,10.18495534,26,0.450426,27,0.536872,26.57346783,16,16.38851249
16,0.5,0.1,10,0.413066,11,0.500521,10.99404265,26,0.492826,27,0.589325,26.07434274,16,15.08030009
17,0.5,0.1,9,0.474684,10,0.526786,9.485893056,25,0.482739,26,0.562833,25.21550928,16,15.72961622
18,0.5,0.1,10,0.480441,11,0.568205,10.22285903,24,0.440415,25,0.544582,24.57201417,14,14.34915514
19,0.5,0.1,10,0.435926,11,0.512286,10.83910424,27,0.453312,28,0.569934,27.40033613,17,16.56123189
0,0.5,0.15,9,0.415145,10,0.51255,9.871156511,24,0.45,25,0.546332,24.51903833,15,14.64788181
1,0.5,0.15,10,0.479272,11,0.569547,10.22960953,25,0.44586,26,0.540289,25.57334082,15,15.34373129
2,0.5,0.15,10,0.461749,11,0.559693,10.39053949,26,0.484894,27,0.569601,26.17833237,16,15.78779288
3,0.5,0.15,10,0.47766,11,0.558648,10.27584333,26,0.470588,27,0.58833,26.24980041,16,15.97395708
4,0.5,0.15,10,0.470799,11,0.555724,10.34384457,26,0.44877,27,0.547761,26.51752179,16,16.17367723
5,0.5,0.15,10,0.438371,11,0.529503,10.67626081,24,0.437841,25,0.537093,24.62627453,14,13.95001373
6,0.5,0.15,10,0.469356,11,0.575963,10.28744829,26,0.466702,27,0.545789,26.42103,16,16.13358171
7,0.5,0.15,10,0.457251,11,0.522775,10.65241743,26,0.471708,27,0.570051,26.28768697,16,15.63526954
8,0.5,0.15,10,0.434021,11,0.501033,10.98458485,26,0.393253,27,0.5,27,16,16.01541515
9,0.5,0.15,10,0.467314,11,0.543022,10.43173773,27,0.429806,28,0.539709,27.63869048,17,17.20695275
10,0.5,0.15,10,0.443266,11,0.536999,10.60527242,26,0.479787,27,0.552061,26.2796718,16,15.67439938
11,0.5,0.15,10,0.480567,11,0.557713,10.251899,27,0.489374,28,0.553226,27.16641609,17,16.91451709
12,0.5,0.15,9,0.423506,10,0.513026,9.854490617,26,0.476168,27,0.531537,26.43042135,17,16.57593074
13,0.5,0.15,11,0.488565,12,0.553758,11.17540227,26,0.464472,27,0.568638,26.34107098,15,15.16566872
14,0.5,0.15,10,0.394942,11,0.506192,10.94434157,26,0.455376,27,0.556216,26.44252281,16,15.49818124
15,0.5,0.15,10,0.488802,11,0.570961,10.13629669,25,0.452792,26,0.545604,25.50864112,15,15.37234443
16,0.5,0.15,11,0.488989,12,0.599626,11.09952367,27,0.49506,28,0.576166,27.06090795,16,15.96138428
17,0.5,0.15,10,0.446519,11,0.531038,10.63276896,28,0.485714,29,0.572206,28.16517135,18,17.53240238
18,0.5,0.15,11,0.48411,12,0.564921,11.19663165,28,0.475904,29,0.558279,28.29251593,17,17.09588429
19,0.5,0.15,9,0.483607,10,0.563298,9.205707043,25,0.492432,26,0.567317,25.10106163,16,15.89535458
0,0.5,0.2,10,0.42505,11,0.501546,10.97978979,26,0.416915,27,0.506472,26.92773318,16,15.94794338
1,0.5,0.2,11,0.494041,12,0.593939,11.05965084,27,0.487513,28,0.585227,27.12779131,16,16.06814047
2,0.5,0.2,10,0.453961,11,0.51806,10.71824833,26,0.460245,27,0.536906,26.51858181,16,15.80033347
3,0.5,0.2,10,0.477644,11,0.54721,10.32136388,26,0.455414,27,0.51469,26.75217626,16,16.43081238
4,0.5,0.2,10,0.439411,11,0.546619,10.56515372,27,0.479715,28,0.571505,27.22099357,17,16.65583985
5,0.5,0.2,10,0.466851,11,0.556841,10.36836315,28,0.476732,29,0.557022,28.28979948,18,17.92143633
6,0.5,0.2,10,0.463693,11,0.556818,10.38987383,24,0.391216,25,0.517045,24.86453838,14,14.47466456
7,0.5,0.2,10,0.478778,11,0.537077,10.36401997,25,0.459445,26,0.575275,25.35012518,15,14.98610522
8,0.5,0.2,11,0.466194,12,0.535306,11.48914805,27,0.426052,28,0.539505,27.65179414,16,16.16264609
9,0.5,0.2,10,0.432074,11,0.547878,10.58656005,26,0.482347,27,0.574055,26.19249139,16,15.60593134
10,0.5,0.2,11,0.497573,12,0.570288,11.03337688,26,0.457838,27,0.554382,26.43671279,15,15.40333591
11,0.5,0.2,10,0.393296,11,0.507075,10.93781805,27,0.481183,28,0.581696,27.18720961,17,16.24939156
12,0.5,0.2,10,0.463606,11,0.540116,10.47567638,26,0.437227,27,0.501564,26.9756905,16,16.50001412
13,0.5,0.2,11,0.491552,12,0.555155,11.13282392,25,0.456961,26,0.536772,25.53926151,14,14.40643758
14,0.5,0.2,11,0.484438,12,0.567513,11.18732471,27,0.42768,28,0.532077,27.69274021,16,16.50541551
15,0.5,0.2,10,0.426096,11,0.515377,10.82776851,26,0.430769,27,0.513398,26.83785354,16,16.01008503
16,0.5,0.2,10,0.403827,11,0.53145,10.75357106,27,0.433838,28,0.523709,27.73618854,17,16.98261747
17,0.5,0.2,10,0.421993,11,0.517381,10.8177863,24,0.442799,25,0.551118,24.5280791,14,13.7102928
18,0.5,0.2,9,0.431402,10,0.5145,9.825507232,25,0.463974,26,0.522869,25.61169879,16,15.78619155
19,0.5,0.2,10,0.448553,11,0.531665,10.61900809,25,0.450803,26,0.55794,25.4591971,15,14.84018902
0,0.5,0.25,10,0.433884,11,0.539674,10.62497401,27,0.418253,28,0.505991,27.93171716,17,17.30674315
1,0.5,0.25,10,0.456726,11,0.536464,10.54270235,25,0.466486,26,0.524896,25.57377161,15,15.03106926
2,0.5,0.25,11,0.459788,12,0.545147,11.47109268,26,0.465091,27,0.574973,26.31769535,15,14.84660267
3,0.5,0.25,10,0.425753,11,0.505061,10.9361855,26,0.404713,27,0.502437,26.97506242,16,16.03887692
4,0.5,0.25,10,0.415863,11,0.516913,10.83262741,25,0.424765,26,0.541756,25.64308366,15,14.81045624
5,0.5,0.25,10,0.463626,11,0.549807,10.42206519,25,0.497231,26,0.581897,25.03270498,15,14.61063979
6,0.5,0.25,10,0.413774,11,0.501661,10.98110073,28,0.466867,29,0.551335,28.39225506,18,17.41115432
7,0.5,0.25,10,0.441208,11,0.54521,10.56529682,26,0.480298,27,0.554085,26.2670118,16,15.70171498
8,0.5,0.25,11,0.499497,12,0.587444,11.00571935,27,0.461129,28,0.558885,27.39763288,16,16.39191353
9,0.5,0.25,10,0.442478,11,0.552492,10.52286073,27,0.471963,28,0.559839,27.31905185,17,16.79619112
10,0.5,0.25,10,0.414079,11,0.512806,10.87028878,26,0.442778,27,0.560962,26.48417722,16,15.61388844
11,0.5,0.25,11,0.442686,12,0.532325,11.63938687,25,0.476758,26,0.571751,25.24467066,14,13.60528379
12,0.5,0.25,10,0.404046,11,0.513975,10.87287249,26,0.460963,27,0.543269,26.47429106,16,15.60141857
13,0.5,0.25,11,0.476004,12,0.573753,11.24548589,27,0.448551,28,0.53203,27.61631069,16,16.3708248
14,0.5,0.25,10,0.432112,11,0.519289,10.77873751,27,0.482684,28,0.586188,27.16729788,17,16.38856037
15,0.5,0.25,10,0.470807,11,0.549422,10.37134135,27,0.485066,28,0.588608,27.14423133,17,16.77288998
16,0.5,0.25,10,0.395028,11,0.529787,10.77896096,27,0.4869,28,0.571505,27.15483718,17,16.37587622
17,0.5,0.25,10,0.404468,11,0.502099,10.97850068,27,0.4971,28,0.581522,27.03435124,17,16.05585055
18,0.5,0.25,10,0.445789,11,0.52487,10.68551232,24,0.465628,25,0.547465,24.42000562,14,13.7344933
19,0.5,0.25,10,0.479409,11,0.581976,10.20075658,27,0.49549,28,0.571737,27.05914987,17,16.85839329
0,0.5,0.3,10,0.442177,11,0.545204,10.56124123,25,0.416051,26,0.519467,25.81176027,15,15.25051904
1,0.5,0.3,11,0.441711,12,0.522879,11.71812783,26,0.454004,27,0.564693,26.41554265,15,14.69741481
2,0.5,0.3,11,0.435118,12,0.525114,11.72094315,28,0.497346,29,0.583333,28.03086513,17,16.30992198
3,0.5,0.3,10,0.447639,11,0.530146,10.63462494,26,0.404,27,0.517704,26.84429747,16,16.20967253
4,0.5,0.3,11,0.496973,12,0.574031,11.0392821,27,0.478555,28,0.557243,27.27253203,16,16.23324993
5,0.5,0.3,11,0.48265,12,0.560273,11.22351623,27,0.440281,28,0.551155,27.53862042,16,16.31510419
6,0.5,0.3,10,0.49676,11,0.605034,10.02992408,27,0.433749,28,0.517919,27.78710942,17,17.75718534
7,0.5,0.3,11,0.46723,12,0.570968,11.31589196,27,0.456972,28,0.53208,27.57288172,16,16.25698976
8,0.5,0.3,10,0.435241,11,0.543621,10.59751799,26,0.42505,27,0.501584,26.97930332,16,16.38178532
9,0.5,0.3,11,0.496496,12,0.585963,11.03916528,28,0.460334,29,0.544737,28.4699596,17,17.43079432
10,0.5,0.3,10,0.475472,11,0.553993,10.31237503,26,0.412554,27,0.51971,26.81606256,16,16.50368753
11,0.5,0.3,10,0.450538,11,0.516274,10.75243398,26,0.449772,27,0.55365,26.48352875,16,15.73109478
12,0.5,0.3,10,0.457792,11,0.541713,10.5029492,26,0.461457,27,0.571429,26.35048012,16,15.84753092
13,0.5,0.3,10,0.451741,11,0.529843,10.61789711,25,0.481462,26,0.548211,25.27772701,15,14.6598299
14,0.5,0.3,10,0.447581,11,0.532154,10.61980774,28,0.463636,29,0.552492,28.40924642,18,17.78943868
15,0.5,0.3,11,0.47482,12,0.577696,11.24476068,27,0.468012,28,0.547668,27.40157678,16,16.1568161
16,0.5,0.3,10,0.460651,11,0.54717,10.45480184,26,0.472362,27,0.586652,26.24182343,16,15.7870216
17,0.5,0.3,10,0.444906,11,0.545158,10.54955512,24,0.477903,25,0.561151,24.26543581,14,13.71588069
18,0.5,0.3,10,0.480947,11,0.570675,10.21234174,26,0.474946,27,0.570829,26.26129762,16,16.04895588
19,0.5,0.3,10,0.429916,11,0.526624,10.72469703,26,0.495408,27,0.584728,26.05141066,16,15.32671363
0,0.5,0.35,10,0.427403,11,0.522199,10.76582345,28,0.427817,29,0.555076,28.56721332,18,17.80138987
1,0.5,0.35,11,0.476067,12,0.531411,11.43244073,27,0.399543,28,0.50224,27.97818826,16,16.54574753
2,0.5,0.35,11,0.496124,12,0.597707,11.03815599,27,0.460856,28,0.558635,27.40033136,16,16.36217537
3,0.5,0.35,10,0.452859,11,0.522165,10.68018642,27,0.47591,28,0.534692,27.40981933,17,16.72963291
4,0.5,0.35,10,0.443771,11,0.531546,10.64060382,28,0.45616,29,0.57906,28.35671277,18,17.71610896
5,0.5,0.35,10,0.446063,11,0.528649,10.65310101,28,0.454365,29,0.564516,28.41429492,18,17.76119391
