"drive","beta","speed","suppressed","gens_till_suppression","chased","gens_till_chasing","average_nondrive_GC","variance_in_nondrive_GC","average_overall_GC","variance_in_overall_GC","average_popsize_during_chase","variance_in_popsize_during_chase","duration_of_chase","drive_loss","gens_till_drive_loss","equilibrium_state","gens_till_equilibrium_state","simulation_stopped_after_1000_gens","rate_of_drive_after_1000_gens","r1_resistance_formed","gens_till_r1_resistance_formed","long_term_chase","drive_loss_with_chase","drive_loss_without_chase","outcome_of_suppression_with_tiny_chase","outcome_of_suppression_after_chasing","outcome_of_drive_loss_after_chasing","outcome_of_suppression_without_chasing","outcome_of_drive_loss_without_chasing","outcome_of_long_term_chasing","average_number_of_fertile_females_during_any_chase","average_number_of_fertile_females_during_ending_chase","average_number_of_fertile_females_during_long_term_chase","average_number_of_fertile_females_during_chase_ending_in_suppression"
"nosF3",9,0.0232,0.45,753.777777777778,0.85,66.5882352941177,0.0835759166470588,0.00417097658823529,0.0288663518235294,0.00105107188235294,19089.0610145294,67053341.0901176,995.5,0,NA,0,NA,0.55,0.86508,0,NA,0.55,0,0,0,0.3,0,0.15,0,0.55,2576.33734806931,2859.31456591043,2527.98724445455,2859.31456591043
"nosF3",9,0.027,0.85,600.294117647059,0.75,61.3333333333333,0.125658432266667,0.009642095,0.0456279717333333,0.0017154464,14426.6066162667,71144422.5649933,735.083333333333,0,NA,0,NA,0.15,0.955724333333333,0,NA,0.15,0,0,0,0.6,0,0.25,0,0.15,2204.46571281201,2257.41898755361,2155.47254766667,2257.41898755361
"nosF3",9,0.0308,1,474.1,0.65,53.5384615384615,0.111720863076923,0.0116830513846154,0.0364089056923077,0.00180841238461538,14780.7884723077,80964337.2915385,661.083333333333,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.6,0,0.35,0,0,1910.55762273591,1910.55762273591,NA,1910.55762273591
"nosF3",9,0.0346,1,290.45,0.65,53.6923076923077,0.141369561384615,0.0117080670769231,0.0482233429230769,0.00144471769230769,11460.6217460769,64347835.4648462,330.769230769231,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.65,0,0.35,0,0,1684.9929115136,1684.9929115136,NA,1684.9929115136
"nosF3",9,0.0384,1,238.65,0.5,49.5,0.1122124741,0.0094994484,0.0362325912,0.0017712635,12393.6406358,86522302.182,363.666666666667,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.45,0,0.5,0,0,1684.52251014387,1684.52251014387,NA,1684.52251014387
"nosF3",9,0.0422,1,141.7,0.4,47.75,0.131841979125,0.019244533,0.042039924,0.00237195725,12740.301610125,128873374.488875,190,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.35,0,0.6,0,0,1684.18604184767,1684.18604184767,NA,1684.18604184767
"nosF3",9,0.046,1,104.3,0.3,42.5,0.1365244515,0.0201579795,0.0306544231666667,0.00111790516666667,12925.9998495,134075947.488333,105.833333333333,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.3,0,0.7,0,0,2511.80106593543,2511.80106593543,NA,2511.80106593543
"nosF3",10,0.008,0,NA,1,66.55,0.0110171104,7.047e-06,0.0020660418,4.7695e-07,35707.2941575,7471300.7607,NA,0,NA,0,NA,1,0.744289,0,NA,1,0,0,0,0,0,0,0,1,8155.41969115,NA,8155.41969115,NA
"nosF3",10,0.0118,0,NA,1,87.75,0.02578671715,6.202e-05,0.00451624655,3.7935e-06,32046.397232,18614102.771,NA,0,NA,0,NA,1,0.8059465,0,NA,1,0,0,0,0,0,0,0,1,5768.7582955,NA,5768.7582955,NA
"nosF3",10,0.0156,0,NA,1,80.2,0.04002960515,0.00046458565,0.0075199967,7.906255e-05,28322.4981465,35659209.0085,NA,0,NA,0,NA,1,0.85608775,0,NA,1,0,0,0,0,0,0,0,1,4363.57886205,NA,4363.57886205,NA
"nosF3",10,0.0194,0,NA,1,72.25,0.05368239675,0.0009479308,0.01170261075,0.0001178766,24126.7514035,53009110.4825,NA,0,NA,0,NA,1,0.8520316,0,NA,1,0,0,0,0,0,0,0,1,3258.50313085,NA,3258.50313085,NA
"nosF3",10,0.0232,0.5,846,1,65.1,0.10229663735,0.00746125195,0.03013676605,0.00121541945,18257.853308,62394285.9095,767.3,0,NA,0,NA,0.5,0.8776597,0,NA,0.5,0,0,0,0.5,0,0,0,0.5,2608.80766270192,2437.26618258373,2650.2248363,2437.26618258373
"nosF3",10,0.027,0.8,686.8125,0.75,60.2,0.1283254276,0.0116677122666667,0.0384056433333333,0.00121591573333333,15633.2300596,61988023.7811067,965.5,0,NA,0,NA,0.2,0.96662425,0,NA,0.2,0,0,0.05,0.5,0,0.25,0,0.2,2228.98383911669,2263.76416026919,2202.5675395,2263.76416026919
"nosF3",10,0.0308,1,410.05,0.6,55.75,0.11554035425,0.0097173735,0.0320019914166667,0.0009367245,14564.6148991667,78721416.6008333,599.727272727273,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.55,0,0.4,0,0,1885.36739028331,1885.36739028331,NA,1885.36739028331
"nosF3",10,0.0346,1,246.85,0.65,53.8461538461538,0.127062852076923,0.00980244938461538,0.0407235296153846,0.00153385430769231,12465.6294563077,67276726.7907692,334.8,0,NA,0,NA,0,NA,0,NA,0,0,0,0.15,0.5,0,0.35,0,0,1673.56051454958,1673.56051454958,NA,1673.56051454958
"nosF3",10,0.0384,1,191.15,0.55,50.4545454545455,0.130624396636364,0.00922164963636364,0.0395579995454545,0.001640798,11193.9319367273,68685680.3806364,231.7,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.5,0,0.45,0,0,1781.13378491929,1781.13378491929,NA,1781.13378491929
"nosF3",10,0.0422,1,159.65,0.4,47.5,0.105156987125,0.0095203165,0.0249293385,0.000873656625,15503.99524125,135088329.04375,245,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.35,0,0.6,0,0,1607.24809199475,1607.24809199475,NA,1607.24809199475
"nosF3",10,0.046,1,200.6,0.55,43.6363636363636,0.105000658727273,0.00807518645454545,0.0314023441818182,0.000860585818181818,13160.2882268182,95375808.9154545,263.7,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.5,0,0.45,0,0,1787.83372931551,1787.83372931551,NA,1787.83372931551
"nosF3",11,0.008,0,NA,1,66.2,0.01085387285,6.696e-06,0.00195703555,4.2905e-07,36345.85079,7162387.8534,NA,0,NA,0,NA,1,0.7324957,0,NA,1,0,0,0,0,0,0,0,1,8191.9709557,NA,8191.9709557,NA
"nosF3",11,0.0118,0,NA,1,92.15,0.02553759895,6.3765e-05,0.0043231544,3.5765e-06,32749.9511545,19034748.6835,NA,0,NA,0,NA,1,0.80752895,0,NA,1,0,0,0,0,0,0,0,1,5783.83473665,NA,5783.83473665,NA
"nosF3",11,0.0156,0,NA,1,80.5,0.0391513541,0.0002655001,0.0068054236,1.8283e-05,29151.440671,32444264.376,NA,0,NA,0,NA,1,0.8458418,0,NA,1,0,0,0,0,0,0,0,1,4359.54160035,NA,4359.54160035,NA
"nosF3",11,0.0194,0.1,1654,1,72.2,0.052039694,0.0011184629,0.01081205645,0.0001563785,25396.562401,52997671.4905,1567,0,NA,0,NA,0.9,0.886958444444444,0,NA,0.9,0,0,0,0.1,0,0,0,0.9,3353.40381296138,3438.63252764391,3348.73444033333,3438.63252764391
"nosF3",11,0.0232,0.4,1463.5,1,65.9,0.0686508471,0.00380620525,0.01693278385,0.0005148562,21762.9915652,64716470.392,1380.5,0,NA,0,NA,0.6,0.892941333333333,0,NA,0.6,0,0,0,0.4,0,0,0,0.6,2658.64541167967,2599.42188106628,2675.79625791667,2599.42188106628
"nosF3",11,0.027,0.9,905.611111111111,0.8,57.875,0.102004597375,0.00964351575,0.026781566125,0.001223494875,18051.396590625,82938281.065625,1064.57142857143,0,NA,0,NA,0.1,0.8865475,0,NA,0.1,0,0,0,0.7,0,0.2,0,0.1,2177.73871790781,2179.60903569082,2173.353064,2179.60903569082
"nosF3",11,0.0308,0.95,524.894736842105,0.75,55.6666666666667,0.0881750369333333,0.00540156393333333,0.0254930158666667,0.000797577266666667,16595.4436004667,72036182.4706667,608.785714285714,0,NA,0,NA,0.05,0.98518,0,NA,0.05,0,0,0,0.7,0,0.25,0,0.05,1947.79203025297,1939.8706809614,1969.036102,1939.8706809614
"nosF3",11,0.0346,1,258.4,0.35,50.7142857142857,0.0988341107142857,0.00664204328571429,0.0281126538571429,0.000668995714285714,15127.8381685714,69955912.7014286,510.428571428571,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.35,0,0.65,0,0,1679.57051126336,1679.57051126336,NA,1679.57051126336
"nosF3",11,0.0384,1,301.25,0.6,50.5833333333333,0.0996781855,0.01004186525,0.0281485868333333,0.000903245583333333,14780.1912565833,98185159.8375,382.333333333333,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.6,0,0.4,0,0,1952.73130478662,1952.73130478662,NA,1952.73130478662
"nosF3",11,0.0422,1,250.95,0.5,47.6,0.1001555225,0.0076306956,0.0303578187,0.0009931551,14407.4885147,109999182.4582,394.888888888889,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.45,0,0.5,0,0,1687.08919088379,1687.08919088379,NA,1687.08919088379
"nosF3",11,0.046,1,200.65,0.6,42.75,0.102189803833333,0.0166408345,0.0286654015,0.00157524208333333,14988.9044278333,134544305.629167,226.416666666667,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.6,0,0.4,0,0,1787.35806975635,1787.35806975635,NA,1787.35806975635
"nosF3",12,0.008,0,NA,1,74.65,0.0107742576,6.478e-06,0.00188151265,4.002e-07,36913.615998,7072008.5812,NA,0,NA,0,NA,1,0.7389902,0,NA,1,0,0,0,0,0,0,0,1,8217.2616023,NA,8217.2616023,NA
"nosF3",12,0.0118,0,NA,1,89.95,0.0250029568,6.088e-05,0.00399205775,3.0505e-06,33678.1205625,17863687.3825,NA,0,NA,0,NA,1,0.807585,0,NA,1,0,0,0,0,0,0,0,1,5860.7439063,NA,5860.7439063,NA
"nosF3",12,0.0156,0,NA,1,78.55,0.0390344956,0.00027617685,0.00660018325,1.878955e-05,29755.7654995,33281226.1295,NA,0,NA,0,NA,1,0.8530974,0,NA,1,0,0,0,0,0,0,0,1,4379.1853853,NA,4379.1853853,NA
"nosF3",12,0.0194,0.05,2843,1,73.45,0.0513334224,0.00092622455,0.0102769033,0.00010040065,25994.373379,56699648.4375,2758,0,NA,0,NA,0.95,0.884130842105263,0,NA,0.95,0,0,0,0.05,0,0,0,0.95,3366.61667081752,3196.598927,3374.38237810526,3196.598927
"nosF3",12,0.0232,0.4,1077.625,0.95,65.3157894736842,0.0713318132631579,0.00346073889473684,0.0169808221578947,0.000388885105263158,22538.9005693684,72526086.3173684,1321.5,0,NA,0,NA,0.6,0.918993916666667,0,NA,0.6,0,0,0.05,0.3,0,0.05,0,0.6,2697.06717218437,2738.610294887,2688.42978441667,2738.610294887
"nosF3",12,0.027,0.8,892.5625,0.85,60.2941176470588,0.0817525816470588,0.00619904641176471,0.0229621821764706,0.00104008305882353,19406.2747503529,84272360.4882353,1001.76923076923,0,NA,0,NA,0.2,0.93814075,0,NA,0.2,0,0,0,0.65,0,0.15,0,0.2,2193.62402078088,2125.15806072948,2263.7650055,2125.15806072948
"nosF3",12,0.0308,1,502.4,0.65,56.8461538461538,0.137953655923077,0.00900799561538462,0.0386856166153846,0.00115570669230769,14690.4174030769,68469455.0546923,703.916666666667,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.6,0,0.35,0,0,1773.20547189618,1773.20547189618,NA,1773.20547189618
"nosF3",12,0.0346,1,332.45,0.45,53.7777777777778,0.104018140666667,0.00631241777777778,0.0319008353333333,0.000935457333333333,14904.0837466667,81389595.1544444,562.777777777778,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.45,0,0.55,0,0,1529.71937930148,1529.71937930148,NA,1529.71937930148
"nosF3",12,0.0384,1,261.75,0.55,47.2727272727273,0.105231330545455,0.0101485188181818,0.0273358305454545,0.000838414909090909,16869.3878500909,126855839.195455,347,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.55,0,0.45,0,0,1765.18939821037,1765.18939821037,NA,1765.18939821037
"nosF3",12,0.0422,1,144.15,0.4,45.75,0.078179939625,0.005397458875,0.02100376975,0.00040814375,16565.66626,114754891.4675,178.875,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.4,0,0.6,0,0,2107.24102161146,2107.24102161146,NA,2107.24102161146
"nosF3",12,0.046,1,144.45,0.25,44.2,0.0993521338,0.0101940838,0.0306704404,0.0012621494,15362.724304,116827925.222,280.4,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.25,0,0.75,0,0,1958.28412880956,1958.28412880956,NA,1958.28412880956
