"drive","beta","speed","suppressed","gens_till_suppression","chased","gens_till_chasing","average_nondrive_GC","variance_in_nondrive_GC","average_overall_GC","variance_in_overall_GC","average_popsize_during_chase","variance_in_popsize_during_chase","duration_of_chase","drive_loss","gens_till_drive_loss","equilibrium_state","gens_till_equilibrium_state","simulation_stopped_after_1000_gens","rate_of_drive_after_1000_gens","r1_resistance_formed","gens_till_r1_resistance_formed","long_term_chase","drive_loss_with_chase","drive_loss_without_chase","outcome_of_suppression_with_tiny_chase","outcome_of_suppression_after_chasing","outcome_of_drive_loss_after_chasing","outcome_of_suppression_without_chasing","outcome_of_drive_loss_without_chasing","outcome_of_long_term_chasing","average_number_of_fertile_females_during_any_chase","average_number_of_fertile_females_during_ending_chase","average_number_of_fertile_females_during_long_term_chase","average_number_of_fertile_females_during_chase_ending_in_suppression"
"nosF2",5,0.0118,0,NA,1,99.25,0.02243394875,4.408e-05,0.00522261325,3.916e-06,27736.4117535,15026687.2395,NA,0,NA,0,NA,1,0.761073,0,NA,1,0,0,0,0,0,0,0,1,5977.78210675,NA,5977.78210675,NA
"nosF2",5,0.0156,0,NA,1,88.5,0.03545539905,0.00021473105,0.0086864232,2.441e-05,23867.6462575,28443636.57,NA,0,NA,0,NA,1,0.8155719,0,NA,1,0,0,0,0,0,0,0,1,4621.6159225,NA,4621.6159225,NA
"nosF2",5,0.0194,0.15,737.333333333333,1,77.45,0.0552280412,0.00266133155,0.0173109225,0.00083462415,19960.95447,40634885.398,644.666666666667,0,NA,0,NA,0.85,0.810602176470588,0,NA,0.85,0,0,0,0.15,0,0,0,0.85,3764.92334827886,3469.65572607601,3775.49321429412,3469.65572607601
"nosF2",5,0.0232,0.45,878.666666666667,0.85,69.5882352941177,0.0710974035294118,0.00380429011764706,0.0250749380588235,0.00111427182352941,16538.4203867059,55388669.7876471,1181.66666666667,0,NA,0,NA,0.55,0.787331,0,NA,0.55,0,0,0,0.3,0,0.15,0,0.55,3005.63781775366,2860.99287763018,3034.97395327273,2860.99287763018
"nosF2",5,0.027,0.75,924.6,0.85,65.8823529411765,0.0839975805882353,0.00705520652941176,0.0291541936470588,0.00112227247058824,14701.3257833529,66797851.8805882,1144.27272727273,0,NA,0,NA,0.25,0.8720262,0,NA,0.25,0,0,0.05,0.55,0,0.15,0,0.25,2731.00283370899,2559.64892193573,2866.7379934,2559.64892193573
"nosF2",5,0.0308,1,570.75,0.65,60.8461538461538,0.0825320697692308,0.00462288976923077,0.0300696926153846,0.00102548238461538,13146.2361536923,64995859.7453846,813.666666666667,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.6,0,0.35,0,0,2250.90495328667,2250.90495328667,NA,2250.90495328667
"nosF2",5,0.0346,1,282.9,0.5,59.2,0.1698469307,0.0132947271,0.0615989437,0.0035923609,9630.5344622,49979206.03301,448.555555555556,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.45,0,0.5,0,0,2187.05251408838,2187.05251408838,NA,2187.05251408838
"nosF2",5,0.0384,0.95,181.736842105263,0.65,51.9230769230769,0.133386502538462,0.0113073525384615,0.0489498786923077,0.00201707576923077,9382.39830446154,73837929.2916154,188.272727272727,0.05,101,0,NA,0,NA,0,NA,0,0.05,0,0.05,0.55,0.05,0.35,0,0,2668.44936030468,2668.44936030468,NA,2653.78813820522
"nosF2",5,0.0422,0.95,150.842105263158,0.35,49.7142857142857,0.113353536857143,0.00982468471428571,0.0356850245714286,0.00162061257142857,10830.5369962857,79262771.48,240.5,0.05,80,0,NA,0,NA,0,NA,0,0.05,0,0,0.3,0.05,0.65,0,0,2321.43091416147,2321.43091416147,NA,2321.43091416147
"nosF2",5,0.046,1,150.45,0.3,48.5,0.0805765221666667,0.00858685383333333,0.0300591693333333,0.00108275383333333,10209.9197261667,78925075.0266667,252.5,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.3,0,0.7,0,0,1895.89852687591,1895.89852687591,NA,1895.89852687591
"nosF2",6,0.008,0,NA,1,63.4,0.00929113385,5.0485e-06,0.00207211945,3.8775e-07,33639.12608,6630276.7707,NA,0,NA,0,NA,1,0.70121015,0,NA,1,0,0,0,0,0,0,0,1,8513.668611,NA,8513.668611,NA
"nosF2",6,0.0118,0,NA,1,96.65,0.0213982836,3.9725e-05,0.0044499257,2.758e-06,29789.656548,14172705,NA,0,NA,0,NA,1,0.7729499,0,NA,1,0,0,0,0,0,0,0,1,6087.5737878,NA,6087.5737878,NA
"nosF2",6,0.0156,0,NA,1,85,0.0333070243,0.0002038134,0.0074566921,2.73331e-05,25900.20372,28352580.688,NA,0,NA,0,NA,1,0.82997985,0,NA,1,0,0,0,0,0,0,0,1,4670.93992155,NA,4670.93992155,NA
"nosF2",6,0.0194,0.15,898,0.95,77.3157894736842,0.0514494158421053,0.00142932173684211,0.0134943521052632,0.000238598368421053,21903.8348815789,37402906,1187,0,NA,0,NA,0.85,0.807645411764706,0,NA,0.85,0,0,0,0.1,0,0.05,0,0.85,3751.60123698117,3711.82750231087,3753.34896670588,3711.82750231087
"nosF2",6,0.0232,0.25,176,0.9,69.6666666666667,0.0649682777777778,0.00326762911111111,0.0194505675555556,0.000669543111111111,18864.7199050556,52747557.165,146.666666666667,0,NA,0,NA,0.75,0.869302733333333,0,NA,0.75,0,0,0,0.15,0,0.1,0,0.75,3127.64842757753,3507.15843911591,3124.1455032,3507.15843911591
"nosF2",6,0.027,0.5,759.6,0.9,63.6666666666667,0.0911728312222222,0.00694936,0.0288792873333333,0.000982693555555556,15764.8573585556,55584443.67,963.142857142857,0,NA,0,NA,0.5,0.8300783,0,NA,0.5,0,0,0.05,0.35,0,0.1,0,0.5,2691.29711021632,2688.50994395743,2691.8883964,2688.50994395743
"nosF2",6,0.0308,0.85,868.764705882353,0.75,58.7333333333333,0.109326507666667,0.0115417235333333,0.0394921213333333,0.00335577373333333,14781.5154979333,69232966.368,1118.83333333333,0,NA,0,NA,0.15,0.857143,0,NA,0.15,0,0,0,0.6,0,0.25,0,0.15,2369.34907664503,2434.10688816878,2278.155624,2434.10688816878
"nosF2",6,0.0346,1,657.05,0.7,55.7142857142857,0.0796202527142857,0.00461373821428571,0.0254952951428571,0.000733975928571429,14407.7716181429,84092340.3328571,891.769230769231,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.65,0,0.3,0,0,2190.07947929682,2190.07947929682,NA,2190.07947929682
"nosF2",6,0.0384,1,470.05,0.6,54.5833333333333,0.106906033166667,0.00529688883333333,0.03748447075,0.000995810166666667,12820.6006866667,86583210.5329667,783.9,0,NA,0,NA,0,NA,0,NA,0,0,0,0.1,0.5,0,0.4,0,0,2321.85656081541,2321.85656081541,NA,2321.85656081541
"nosF2",6,0.0422,1,178.3,0.3,52.3333333333333,0.0868485785,0.00644053466666667,0.0321410441666667,0.000978215833333333,13072.210376,133236023.556667,331.333333333333,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.3,0,0.7,0,0,2204.79851642203,2204.79851642203,NA,2204.79851642203
"nosF2",6,0.046,1,172.3,0.5,47.6,0.1069593561,0.0173410024,0.0344856187,0.0012271294,11751.5982773,103702961.2569,222.222222222222,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.45,0,0.5,0,0,2343.1839652825,2343.1839652825,NA,2343.1839652825
"nosF2",7,0.008,0,NA,1,67.65,0.00910258695,4.8555e-06,0.0018822341,3.3845e-07,34989.6984815,6390645.1691,NA,0,NA,0,NA,1,0.68859015,0,NA,1,0,0,0,0,0,0,0,1,8618.01393115,NA,8618.01393115,NA
"nosF2",7,0.0118,0,NA,1,92.15,0.0204343523,3.574e-05,0.00396774415,2.325e-06,31384.3148875,14315832.1845,NA,0,NA,0,NA,1,0.77915,0,NA,1,0,0,0,0,0,0,0,1,6163.4204185,NA,6163.4204185,NA
"nosF2",7,0.0156,0,NA,1,84.85,0.0311002456,0.0001401681,0.00615042855,9.183e-06,27909.531255,25603615.1575,NA,0,NA,0,NA,1,0.812647,0,NA,1,0,0,0,0,0,0,0,1,4783.0612741,NA,4783.0612741,NA
"nosF2",7,0.0194,0.1,147.5,0.95,76.5263157894737,0.0532538155263158,0.00187207542105263,0.0153124645789474,0.000389102789473684,23564.8430546316,38369388.6347368,85,0,NA,0,NA,0.9,0.836662277777778,0,NA,0.9,0,0,0,0.05,0,0.05,0,0.9,3803.18678287135,1768.365079,3806.21034494444,1768.365079
"nosF2",7,0.0232,0.2,1009.25,0.9,69.7777777777778,0.0510980918333333,0.001829324,0.0136831177777778,0.000363785222222222,21354.8084705556,54044915.8088889,1831.5,0,NA,0,NA,0.8,0.8509279375,0,NA,0.8,0,0,0,0.1,0,0.1,0,0.8,3086.63464270767,2882.62437840076,3101.331181375,2882.62437840076
"nosF2",7,0.027,0.4,1186,0.95,64.7894736842105,0.100154106684211,0.00712217905263158,0.0350470616842105,0.00127027368421053,17694.5126810526,62279696.2289474,1467.66666666667,0,NA,0,NA,0.6,0.868417833333333,0,NA,0.6,0,0,0.05,0.3,0,0.05,0,0.6,2652.22044465913,2643.1230699238,2654.32112333333,2643.1230699238
"nosF2",7,0.0308,0.9,826.666666666667,0.65,60.6153846153846,0.0835702273076923,0.00805352761538461,0.028828694,0.00147580838461538,15980.1436843846,73310966.4210769,1217.81818181818,0,NA,0,NA,0.1,0.933457,0,NA,0.1,0,0,0,0.55,0,0.35,0,0.1,2344.87802170287,2315.54413712937,2406.7025525,2315.54413712937
"nosF2",7,0.0346,0.95,421.894736842105,0.65,57.3076923076923,0.100477075923077,0.00875025761538462,0.0363796559230769,0.001360375,13373.0267881538,74852708.7215385,589.636363636364,0,NA,0,NA,0.05,0.857542,0,NA,0.05,0,0,0.05,0.55,0,0.35,0,0.05,2036.98647859965,2037.14437835754,2036.66422,2037.14437835754
"nosF2",7,0.0384,0.95,342.421052631579,0.5,55.6,0.1000337534,0.0079303418,0.03711082,0.0008693078,12692.9211809,68099337.35569,560.222222222222,0,NA,0,NA,0.05,0.916481,0,NA,0.05,0,0,0,0.45,0,0.5,0,0.05,1893.13552519072,1899.62007484365,1882.847577,1899.62007484365
"nosF2",7,0.0422,1,382.15,0.55,48.8181818181818,0.0698739547272727,0.00388530036363636,0.0238357375454545,0.000550867181818182,13874.0538885455,86418252.2290909,563.363636363636,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.55,0,0.45,0,0,1942.71776150799,1942.71776150799,NA,1942.71776150799
"nosF2",7,0.046,1,164.15,0.4,48.125,0.095290999375,0.007086928625,0.0313208045,0.000635228625,11725.335853875,110379507.27,224.125,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.4,0,0.6,0,0,2102.7368184908,2102.7368184908,NA,2102.7368184908
"nosF2",8,0.008,0,NA,1,71.55,0.00879889225,4.483e-06,0.00170308105,2.881e-07,36191.2757545,6069489.06785,NA,0,NA,0,NA,1,0.7214378,0,NA,1,0,0,0,0,0,0,0,1,8702.3587734,NA,8702.3587734,NA
"nosF2",8,0.0118,0,NA,1,91.7,0.02007363405,3.8675e-05,0.00361203975,2.578e-06,32818.648279,14889230.3355,NA,0,NA,0,NA,1,0.8025077,0,NA,1,0,0,0,0,0,0,0,1,6273.0132514,NA,6273.0132514,NA
"nosF2",8,0.0156,0,NA,1,84.6,0.03034279545,0.00014185325,0.00562159775,9.2e-06,29266.869525,26336348.4825,NA,0,NA,0,NA,1,0.8082179,0,NA,1,0,0,0,0,0,0,0,1,4824.5755735,NA,4824.5755735,NA
"nosF2",8,0.0194,0.05,118,0.95,74.4736842105263,0.0385682605789474,0.000478485157894737,0.00791995084210526,5.7649e-05,26020.52761,36830573.1421053,NA,0,NA,0,NA,0.95,0.872236631578947,0,NA,0.95,0,0,0,0,0,0.05,0,0.95,3814.41348563158,NA,3814.41348563158,NA
"nosF2",8,0.0232,0.05,819,1,68.65,0.0449154104,0.00081216185,0.01046551395,9.72252e-05,23307.7487285,51295106.413,733,0,NA,0,NA,0.95,0.836335842105263,0,NA,0.95,0,0,0,0.05,0,0,0,0.95,3150.64970599023,3039.248375,3152.002049,3039.248375
"nosF2",8,0.027,0.45,641.777777777778,0.85,64.5882352941177,0.0809022915294118,0.00562715488235294,0.026543584,0.00124594588235294,18564.3254843529,64842169.2422353,828.666666666667,0,NA,0,NA,0.55,0.851476818181818,0,NA,0.55,0,0,0,0.3,0,0.15,0,0.55,2640.23365088129,2433.75009778278,2669.60135572727,2433.75009778278
"nosF2",8,0.0308,0.9,1062.33333333333,0.8,58.625,0.0745013934375,0.006068111625,0.023024722875,0.00098096025,17644.0051036875,77931064.585625,1268.14285714286,0,NA,0,NA,0.1,0.8355275,0,NA,0.1,0,0,0,0.7,0,0.2,0,0.1,2377.88405300265,2347.98086481277,2461.411618,2347.98086481277
"nosF2",8,0.0346,0.8,652.9375,0.75,54.3333333333333,0.0792910252666667,0.00761058446666667,0.0242934902666667,0.00102698233333333,16437.4576528,84386882.9786667,837.727272727273,0.05,1155,0,NA,0.15,0.814367333333333,0,NA,0.15,0.05,0,0,0.55,0.05,0.25,0,0.15,2049.93009236238,2164.84259018705,1925.56810866667,2182.71097499577
"nosF2",8,0.0384,1,457.9,0.45,50.2222222222222,0.0877079608888889,0.00731142166666667,0.0302902617777778,0.00151470177777778,14806.2662355556,104495970.404444,847.222222222222,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.45,0,0.55,0,0,1868.71167707567,1868.71167707567,NA,1868.71167707567
"nosF2",8,0.0422,1,253.2,0.4,50.25,0.082877577875,0.009215161,0.023196869125,0.00051997925,13950.642989125,86771531.97,442.875,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.4,0,0.6,0,0,1890.21406682218,1890.21406682218,NA,1890.21406682218
"nosF2",8,0.046,1,204.8,0.5,50.7,0.0956402686,0.0060641214,0.0248780561,0.0003840833,11354.9342455,73485277.729,291.555555555556,0,NA,0,NA,0,NA,0,NA,0,0,0,0.05,0.45,0,0.5,0,0,1821.20527831784,1821.20527831784,NA,1821.20527831784
"nosF2",9,0.008,0,NA,1,64.75,0.00866544525,4.322e-06,0.00159654345,2.5585e-07,37088.019356,5982331.02845,NA,0,NA,0,NA,1,0.72290795,0,NA,1,0,0,0,0,0,0,0,1,8782.3584588,NA,8782.3584588,NA
"nosF2",9,0.0118,0,NA,1,94.65,0.01939385,3.383e-05,0.0032545226,1.7305e-06,34020.5672865,13436907.4315,NA,0,NA,0,NA,1,0.7972437,0,NA,1,0,0,0,0,0,0,0,1,6306.1377358,NA,6306.1377358,NA
"nosF2",9,0.0156,0,NA,1,82.6,0.0291313174,0.00013496455,0.00507461215,9.0565e-06,30670.4618305,26159963.7365,NA,0,NA,0,NA,1,0.8444435,0,NA,1,0,0,0,0,0,0,0,1,4884.96935245,NA,4884.96935245,NA
"nosF2",9,0.0194,0.1,122.5,0.9,74.8888888888889,0.0366645736666667,0.000396058055555556,0.00707525538888889,3.91918888888889e-05,27404.5992522222,37130988.4605556,NA,0,NA,0,NA,0.9,0.891594,0,NA,0.9,0,0,0,0,0,0.1,0,0.9,3837.55495238889,NA,3837.55495238889,NA
"nosF2",9,0.0232,0.05,1029,1,68.65,0.04435794445,0.00126699025,0.0101276639,0.00021718065,24436.704093,51864301.757,950,0,NA,0,NA,0.95,0.894117947368421,0,NA,0.95,0,0,0,0.05,0,0,0,0.95,3150.49610568183,2839.324517,3155.39181978947,2839.324517
"nosF2",9,0.027,0.3,480,0.75,63.3333333333333,0.0471925346,0.0011450854,0.0115846716,0.000159483,22296.1352386667,58862801.554,2300,0,NA,0,NA,0.7,0.927499071428571,0,NA,0.7,0,0,0,0.05,0,0.25,0,0.7,2659.21435748598,2613.393576,2661.58304842857,2613.393576
"nosF2",9,0.0308,0.8,672.75,0.65,59.1538461538462,0.060384759,0.00412484569230769,0.0164657389230769,0.000473529153846154,19754.2039892308,74195146.7023077,1043.22222222222,0,NA,0,NA,0.2,0.87105475,0,NA,0.2,0,0,0,0.45,0,0.35,0,0.2,2262.41084996882,2305.6487357807,2230.4756305,2305.6487357807
"nosF2",9,0.0346,0.95,862.842105263158,0.85,53.6470588235294,0.0705524224705882,0.00352981723529412,0.0206451905882353,0.000404123529411765,17173.6084872941,80880707.4776471,939.9375,0,NA,0,NA,0.05,0.95105,0,NA,0.05,0,0,0,0.8,0,0.15,0,0.05,2142.37765941851,2152.58209494295,2094.08801,2152.58209494295
"nosF2",9,0.0384,0.95,705.684210526316,0.75,53.4,0.0702094812666667,0.0035052756,0.0220474838666667,0.000525425266666667,15714.7619242667,80478837.2066667,857.5,0,NA,0,NA,0.05,0.927607,0,NA,0.05,0,0,0,0.7,0,0.25,0,0.05,1882.65427141672,1840.64117585473,2041.360128,1840.64117585473
"nosF2",9,0.0422,1,379.9,0.6,48.1666666666667,0.10982223525,0.0149848134166667,0.0326238504166667,0.00131940258333333,14792.98059125,113389755.368333,516.583333333333,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0.6,0,0.4,0,0,1862.87816831408,1862.87816831408,NA,1862.87816831408
