"drive","beta","speed","suppressed","gens_till_suppression","chased","gens_till_chasing","average_nondrive_GC","variance_in_nondrive_GC","average_overall_GC","variance_in_overall_GC","average_popsize_during_chase","variance_in_popsize_during_chase","duration_of_chase","drive_loss","gens_till_drive_loss","equilibrium_state","gens_till_equilibrium_state","simulation_stopped_after_1000_gens","rate_of_drive_after_1000_gens","r1_resistance_formed","gens_till_r1_resistance_formed","long_term_chase","drive_loss_with_chase","drive_loss_without_chase","outcome_of_suppression_with_tiny_chase","outcome_of_suppression_after_chasing","outcome_of_drive_loss_after_chasing","outcome_of_suppression_without_chasing","outcome_of_drive_loss_without_chasing","outcome_of_long_term_chasing","average_number_of_fertile_females_during_any_chase","average_number_of_fertile_females_during_ending_chase","average_number_of_fertile_females_during_long_term_chase","average_number_of_fertile_females_during_chase_ending_in_suppression"
"nosF",10,0.0156,0,NA,1,90.45,0.0082448179,9.8475e-06,0.0010971109,2.592e-07,40717.1125555,6473229.9635,NA,0,NA,0,NA,1,0.85228305,0,NA,1,0,0,0,0,0,0,0,1,7015.4087862,NA,7015.4087862,NA
"nosF",10,0.0194,0,NA,1,83.7,0.0097186174,1.777e-05,0.00133107805,4.6885e-07,38567.6124495,8587134.20885,NA,0,NA,0,NA,1,0.86829425,0,NA,1,0,0,0,0,0,0,0,1,5914.55916425,NA,5914.55916425,NA
"nosF",10,0.0232,0,NA,1,78.6,0.0107704961,3.095e-05,0.0015600449,1.44195e-06,36595.588797,12268954.42005,NA,0,NA,0,NA,1,0.8845676,0,NA,1,0,0,0,0,0,0,0,1,5140.136081,NA,5140.136081,NA
"nosF",10,0.027,0,NA,1,74.75,0.0116838309,4.545365e-05,0.001771353,2.06345e-06,34739.052488,14696342.7135,NA,0,NA,0,NA,1,0.90242765,0,NA,1,0,0,0,0,0,0,0,1,4558.1602942,NA,4558.1602942,NA
"nosF",10,0.0308,0,NA,1,69.75,0.01238017475,6.272915e-05,0.00199959185,3.5339e-06,32991.0820275,18913146.8035,NA,0,NA,0,NA,1,0.9112761,0,NA,1,0,0,0,0,0,0,0,1,4093.87077065,NA,4093.87077065,NA
"nosF",10,0.0346,0,NA,1,63.8,0.0128878727,8.610985e-05,0.00221251275,7.8555e-06,31419.8000615,21144218.0085,NA,0,NA,0,NA,1,0.91974375,0,NA,1,0,0,0,0,0,0,0,1,3729.55711195,NA,3729.55711195,NA
"nosF",10,0.0384,0.05,99,0.95,60.5789473684211,0.0129678157894737,7.11307894736842e-05,0.00228677121052632,4.46368421052632e-06,30025.7102621053,24091838.2326316,NA,0,NA,0,NA,0.95,0.916738210526316,0,NA,0.95,0,0,0,0,0,0.05,0,0.95,3422.65087468421,NA,3422.65087468421,NA
"nosF",10,0.0422,0.05,140,1,56.85,0.0248396922,0.0016770803,0.0064260868,0.00016536775,27817.284596,30327364.865,68,0,NA,0,NA,0.95,0.926900473684211,0,NA,0.95,0,0,0,0.05,0,0,0,0.95,3184.99703320589,4708.944444,3183.28081936842,4708.944444
"nosF",10,0.046,0.15,104.666666666667,0.9,55.9444444444444,0.0176053761111111,0.000447571611111111,0.00375166188888889,3.50747777777778e-05,26710.6311305556,34367628.1444444,54,0,NA,0,NA,0.85,0.922499176470588,0,NA,0.85,0,0,0,0.05,0,0.1,0,0.85,2963.55989279075,5278.191011,2961.24637558824,5278.191011
"nosF",11,0.008,0,NA,1,75.15,0.0035718468,1.3765e-06,0.0004667116,2.7875e-08,44547.9033755,2127313.3025,NA,0,NA,0,NA,1,0.72485305,0,NA,1,0,0,0,0,0,0,0,1,11417.695408,NA,11417.695408,NA
"nosF",11,0.0118,0,NA,1,92.35,0.00616114385,4.4475e-06,0.0007632654,9.645e-08,43596.8457785,3944735.5246,NA,0,NA,0,NA,1,0.80221055,0,NA,1,0,0,0,0,0,0,0,1,8703.70449695,NA,8703.70449695,NA
"nosF",11,0.0156,0,NA,1,94.5,0.00798147945,9.1325e-06,0.00099694115,2.118e-07,41724.8397905,5809510.74455,NA,0,NA,0,NA,1,0.8510116,0,NA,1,0,0,0,0,0,0,0,1,7041.7318773,NA,7041.7318773,NA
"nosF",11,0.0194,0,NA,1,85.5,0.0094783075,1.6585e-05,0.0012315767,4.689e-07,39635.0071345,8384732.4177,NA,0,NA,0,NA,1,0.8736308,0,NA,1,0,0,0,0,0,0,0,1,5957.0103671,NA,5957.0103671,NA
"nosF",11,0.0232,0,NA,1,80.35,0.01055902605,2.549e-05,0.0014237282,9.4285e-07,37757.5953815,11543483.02725,NA,0,NA,0,NA,1,0.8869951,0,NA,1,0,0,0,0,0,0,0,1,5205.8223891,NA,5205.8223891,NA
"nosF",11,0.027,0,NA,1,72.65,0.01126159555,3.5815e-05,0.00159253065,1.19085e-06,35842.729146,14303811.447,NA,0,NA,0,NA,1,0.8980498,0,NA,1,0,0,0,0,0,0,0,1,4594.1727627,NA,4594.1727627,NA
"nosF",11,0.0308,0,NA,1,69.9,0.01208684245,6.199265e-05,0.00179489195,3.0366e-06,34236.923369,18419383.0065,NA,0,NA,0,NA,1,0.9010381,0,NA,1,0,0,0,0,0,0,0,1,4156.5477447,NA,4156.5477447,NA
"nosF",11,0.0346,0,NA,1,64.25,0.01266518115,9.89201e-05,0.002040693,7.623e-06,32640.698062,21876726.2045,NA,0,NA,0,NA,1,0.9202272,0,NA,1,0,0,0,0,0,0,0,1,3782.6259904,NA,3782.6259904,NA
"nosF",11,0.0384,0.05,123,1,60.55,0.0244942579,0.00318781285,0.00517147565,0.00038469985,30365.475044,33391333.932,47,0,NA,0,NA,0.95,0.918119578947368,0,NA,0.95,0,0,0,0.05,0,0,0,0.95,3476.82101442979,6126,3474.75895268421,6126
"nosF",11,0.0422,0.05,107,0.95,58.6842105263158,0.0128796592105263,0.000110488789473684,0.00224973636842105,1.12673684210526e-05,30169.3608052632,26501874.3563158,NA,0,NA,0,NA,0.95,0.933026368421053,0,NA,0.95,0,0,0,0,0,0.05,0,0.95,3222.73258294737,NA,3222.73258294737,NA
"nosF",11,0.046,0.2,99.75,0.85,58.2941176470588,0.0184527559411765,0.000409466823529412,0.00421947282352941,6.06734705882353e-05,28016.0755841176,39042533.7411765,47,0,NA,0,NA,0.8,0.933593625,0,NA,0.8,0,0,0,0.05,0,0.15,0,0.8,3009.54201166339,6353.845238,3006.4507936875,6353.845238
"nosF",12,0.008,0,NA,1,86.85,0.00352465985,1.3238e-06,0.00044406625,2.5555e-08,45075.4792095,1904155.0285,NA,0,NA,0,NA,1,0.71102675,0,NA,1,0,0,0,0,0,0,0,1,11413.251475,NA,11413.251475,NA
"nosF",12,0.0118,0,NA,1,90.25,0.00607439975,4.807e-06,0.00071235215,8.5705e-08,44330.831221,3543128.1246,NA,0,NA,0,NA,1,0.80481555,0,NA,1,0,0,0,0,0,0,0,1,8736.79113195,NA,8736.79113195,NA
"nosF",12,0.0156,0,NA,1,92.2,0.007852051,9.002e-06,0.0009463272,1.9215e-07,42460.8123305,5679111.9591,NA,0,NA,0,NA,1,0.85130615,0,NA,1,0,0,0,0,0,0,0,1,7073.66187125,NA,7073.66187125,NA
"nosF",12,0.0194,0,NA,1,84.55,0.00916786965,1.80215e-05,0.00112780665,5.2305e-07,40554.776471,8178691.03225,NA,0,NA,0,NA,1,0.87460245,0,NA,1,0,0,0,0,0,0,0,1,5994.73853515,NA,5994.73853515,NA
"nosF",12,0.0232,0,NA,1,79.35,0.01013284965,2.447e-05,0.00131168655,7.989e-07,38658.737876,10714687.7785,NA,0,NA,0,NA,1,0.89458385,0,NA,1,0,0,0,0,0,0,0,1,5216.78536705,NA,5216.78536705,NA
"nosF",12,0.027,0,NA,1,73.7,0.0108286501,4.66348e-05,0.0014727727,3.1606e-06,36908.3232805,13131114.2444,NA,0,NA,0,NA,1,0.90046295,0,NA,1,0,0,0,0,0,0,0,1,4625.1144151,NA,4625.1144151,NA
"nosF",12,0.0308,0,NA,1,70.85,0.0118745097,6.386195e-05,0.00170293075,5.132e-06,35199.7134615,17532807.8025,NA,0,NA,0,NA,1,0.91649895,0,NA,1,0,0,0,0,0,0,0,1,4177.70060615,NA,4177.70060615,NA
"nosF",12,0.0346,0,NA,1,63.95,0.01203462865,5.839065e-05,0.00177934605,2.93635e-06,33717.5970175,19312328.4815,NA,0,NA,0,NA,1,0.9192074,0,NA,1,0,0,0,0,0,0,0,1,3797.6228218,NA,3797.6228218,NA
"nosF",12,0.0384,0.05,103,0.95,62.4210526315789,0.0122147412631579,6.80069473684211e-05,0.00189346473684211,3.77315789473684e-06,32446.3332778947,22388843.3463158,NA,0,NA,0,NA,0.95,0.925417736842105,0,NA,0.95,0,0,0,0,0,0.05,0,0.95,3501.20344810526,NA,3501.20344810526,NA
"nosF",12,0.0422,0.05,121,0.95,56.6842105263158,0.0127558485789474,0.000136748894736842,0.00211696478947368,1.5747e-05,31198.7094636842,25586806.0015789,NA,0,NA,0,NA,0.95,0.931488894736842,0,NA,0.95,0,0,0,0,0,0.05,0,0.95,3261.46512352632,NA,3261.46512352632,NA
"nosF",12,0.046,0.05,108,1,57.05,0.01868759125,0.0009374309,0.00336037025,6.923415e-05,29767.5301345,42947924.942,43,0,NA,0,NA,0.95,0.937340157894737,0,NA,0.95,0,0,0,0.05,0,0,0,0.95,3068.89676977541,7948.071429,3065.42214968421,7948.071429
