Number,Migration,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
7,0.02,8,0.332083,9,0.508696,8.950762401,31,0.497908,32,0.609756,31.01870396,23,22.06794155
8,0.02,8,0.474438,9,0.586907,8.227280406,27,0.376543,28,0.510242,27.92339509,19,19.69611468
9,0.02,9,0.42827,10,0.556468,9.55952511,32,0.453744,33,0.596491,32.32404184,23,22.76451673
10,0.02,9,0.364791,10,0.552174,9.721564923,31,0.469108,32,0.561201,31.33544352,22,21.6138786
11,0.02,8,0.388571,9,0.511161,8.908956685,29,0.431127,30,0.532009,29.68270851,21,20.77375183
12,0.02,9,0.38022,10,0.503198,9.973995349,34,0.451685,35,0.527197,34.63983208,25,24.66583673
13,0.02,10,0.482143,11,0.594231,10.15931233,28,0.473988,29,0.622271,28.17542132,18,18.016109
14,0.02,9,0.400369,10,0.518595,9.842716492,33,0.424658,34,0.536199,33.67546463,24,23.83274814
15,0.02,9,0.492239,10,0.639676,9.052639432,28,0.39661,29,0.50478,28.9558103,19,19.90317087
16,0.02,9,0.347548,10,0.515658,9.906858604,30,0.383984,31,0.508571,30.9312047,21,21.0243461
17,0.02,7,0.357143,8,0.507576,7.94963871,26,0.471366,27,0.556582,26.33601671,19,18.386378
18,0.02,9,0.491228,10,0.609195,9.074359779,31,0.395876,32,0.533203,31.75821943,22,22.68385965
19,0.02,9,0.441767,10,0.531323,9.65024119,32,0.412587,33,0.571429,32.55031415,23,22.90007296
0,0.02,9,0.466667,10,0.593684,9.262429439,30,0.487298,31,0.608961,30.10440315,21,20.84197371
1,0.02,8,0.359408,9,0.562257,8.693086976,32,0.498851,33,0.518421,32.05871231,24,23.36562534
2,0.02,8,0.456914,9,0.558386,8.424609745,35,0.431262,36,0.519444,35.77950149,27,27.35489174
3,0.02,8,0.345339,9,0.529774,8.838566433,30,0.384615,31,0.574737,30.60689978,22,21.76833335
4,0.02,9,0.404711,10,0.566161,9.590207495,28,0.468872,29,0.656398,28.16599298,19,18.57578549
5,0.02,8,0.468379,9,0.589686,8.260669211,31,0.444649,32,0.518367,31.75084783,23,23.49017861
6,0.02,10,0.446764,11,0.529716,10.64176873,32,0.471239,33,0.557692,32.33267787,22,21.69090914
7,0.02,9,0.453061,10,0.602294,9.314534989,32,0.466667,33,0.600868,32.24838116,23,22.93384617
8,0.02,10,0.484337,11,0.625899,10.1106441,32,0.469582,33,0.542017,32.41993511,22,22.30929101
9,0.02,9,0.408333,10,0.508696,9.913354523,32,0.488565,33,0.591647,32.1109311,23,22.19757658
10,0.02,7,0.353659,8,0.530726,7.826472465,28,0.440644,29,0.510504,28.84964214,21,21.02316968
11,0.02,8,0.429501,9,0.566866,8.513223893,28,0.475687,29,0.55527,28.30550494,20,19.79228105
12,0.02,9,0.404564,10,0.525974,9.786063751,31,0.40625,32,0.526539,31.77937301,22,21.99330926
13,0.02,8,0.456,9,0.554839,8.445168405,31,0.387424,32,0.576837,31.59434147,23,23.14917306
14,0.02,10,0.487696,11,0.575049,10.14085378,32,0.421782,33,0.610922,32.41354552,22,22.27269174
15,0.02,9,0.478528,10,0.593458,9.186826764,31,0.446316,32,0.596311,31.35790526,22,22.1710785
16,0.02,8,0.414343,9,0.56405,8.572164294,32,0.394977,33,0.512304,32.8951307,24,24.32296641
17,0.02,10,0.455724,11,0.575758,10.36886216,32,0.486022,33,0.609023,32.11364135,22,21.7447792
18,0.02,8,0.404676,9,0.519481,8.830312269,31,0.394687,32,0.58042,31.56701286,23,22.73670059
19,0.02,8,0.379576,9,0.546392,8.72189718,28,0.420561,29,0.519849,28.80008662,20,20.07818944
0,0.02,9,0.435484,10,0.591376,9.413850615,35,0.456842,36,0.507246,35.85624157,26,26.44239095
1,0.02,9,0.416507,10,0.563246,9.568989839,30,0.376923,31,0.506048,30.95316167,21,21.38417183
2,0.02,9,0.388889,10,0.522042,9.834461109,29,0.456332,30,0.514477,29.751019,20,19.9165579
3,0.02,10,0.408889,11,0.550336,10.64413526,30,0.384762,31,0.504098,30.96565999,20,20.32152473
4,0.02,8,0.439394,9,0.61811,8.339119049,31,0.403409,32,0.54955,31.66094388,23,23.32182483
5,0.02,9,0.396476,10,0.502146,9.979691492,29,0.48622,30,0.602299,29.11871226,20,19.13902076
6,0.02,8,0.34739,9,0.527383,8.847866306,30,0.438735,31,0.602837,30.37333488,22,21.52546857
7,0.02,8,0.421359,9,0.539652,8.664798424,28,0.449136,29,0.594937,28.34885906,20,19.68406064
8,0.02,10,0.404711,11,0.527716,10.77467583,32,0.481061,33,0.584475,32.18313768,22,21.40846185
9,0.02,9,0.444211,10,0.572314,9.43550112,33,0.437882,34,0.563319,33.49521274,24,24.05971162
10,0.02,8,0.37182,9,0.631579,8.493457397,30,0.492632,31,0.66,30.04402275,22,21.55056536
11,0.02,10,0.440501,11,0.574944,10.4425593,32,0.394636,33,0.511166,32.90417918,22,22.46161988
12,0.02,9,0.343173,10,0.529412,9.842073894,29,0.429961,30,0.592593,29.4306594,20,19.58858551
13,0.02,9,0.435424,10,0.626263,9.338379472,33,0.38171,34,0.51606,33.88046148,24,24.54208201
14,0.02,9,0.483801,10,0.604839,9.133834003,29,0.415966,30,0.513672,29.86007001,20,20.726236
15,0.02,9,0.447732,10,0.549098,9.515636407,29,0.434389,30,0.561077,29.51789435,20,20.00225795
16,0.02,9,0.460829,10,0.527711,9.585673275,30,0.397177,31,0.577181,30.57122619,21,20.98555292
17,0.02,9,0.471933,10,0.55794,9.326333903,30,0.398453,31,0.577731,30.56642198,21,21.24008808
18,0.02,9,0.365657,10,0.511628,9.920340342,32,0.434959,33,0.595876,32.40418974,23,22.4838494
19,0.02,9,0.40675,10,0.529412,9.760219139,29,0.467681,30,0.542169,29.43388197,20,19.67366283
0,0.025,8,0.437632,9,0.544828,8.581812754,25,0.395712,26,0.525,25.80663325,17,17.2248205
1,0.025,8,0.409953,9,0.503704,8.960491088,24,0.439271,25,0.57563,24.44536114,16,15.48487005
2,0.025,8,0.33543,9,0.501031,8.993774192,26,0.434951,27,0.5875,26.42641381,18,17.43263962
3,0.025,8,0.475442,9,0.596558,8.202764292,26,0.453382,27,0.602592,26.31243214,18,18.10966785
4,0.025,7,0.415612,8,0.551948,7.618970778,24,0.401141,25,0.573123,24.57482178,17,16.95585101
5,0.025,8,0.402414,9,0.547009,8.67489194,24,0.413725,25,0.564792,24.57110421,16,15.89621227
6,0.025,7,0.348,8,0.52844,7.84238528,23,0.461864,24,0.643653,23.20978167,16,15.36739639
7,0.025,7,0.403194,8,0.547974,7.668642078,25,0.416834,26,0.508197,25.91028097,18,18.24163889
8,0.025,8,0.485149,9,0.647679,8.0913739,24,0.451346,25,0.557576,24.45800621,16,16.36663231
9,0.025,8,0.393281,9,0.525641,8.806278332,27,0.351297,28,0.584416,27.63788451,19,18.83160618
10,0.025,7,0.460821,8,0.68319,7.176189127,25,0.335354,26,0.5,26,18,18.82381087
11,0.025,7,0.386752,8,0.523191,7.830026605,25,0.449438,26,0.607539,25.31980822,18,17.48978162
12,0.025,8,0.46856,9,0.653277,8.170206316,23,0.432526,24,0.570499,23.48903771,15,15.31883139
13,0.025,7,0.305503,8,0.518657,7.912471734,26,0.464953,27,0.601562,26.25654971,19,18.34407798
14,0.025,7,0.361742,8,0.515021,7.902002231,22,0.361789,23,0.50297,22.97896317,15,15.07696094
15,0.025,7,0.351064,8,0.507495,7.952087502,23,0.425447,24,0.594393,23.44128301,16,15.48919551
16,0.025,7,0.420863,8,0.542443,7.650904754,25,0.426966,26,0.617204,25.38390858,18,17.73300382
17,0.025,7,0.386139,8,0.557576,7.664156512,25,0.434783,26,0.624709,25.34338111,18,17.67922459
18,0.025,8,0.498084,9,0.610048,8.017112643,24,0.353783,25,0.527514,24.84162872,16,16.82451608
19,0.025,8,0.40481,9,0.537736,8.716112724,23,0.361925,24,0.545872,23.75062382,15,15.0345111
0,0.025,9,0.481633,10,0.615385,9.137321311,25,0.415129,26,0.579439,25.51652973,16,16.37920842
1,0.025,8,0.477178,9,0.592357,8.198143759,25,0.475822,26,0.58658,25.21829574,17,17.02015199
2,0.025,7,0.486974,8,0.544393,7.226858705,25,0.490196,26,0.580882,25.1081093,18,17.88125059
3,0.025,7,0.43787,8,0.553571,7.53698758,25,0.297189,26,0.511247,25.94745817,18,18.41047059
4,0.025,8,0.430189,9,0.519737,8.779593067,26,0.369048,27,0.512552,26.91253205,18,18.13293899
5,0.025,7,0.43418,8,0.59434,7.410964036,25,0.394628,26,0.513043,25.88985348,18,18.47888945
6,0.025,8,0.427368,9,0.567164,8.519557069,24,0.350731,25,0.527835,24.84283246,16,16.32327539
7,0.025,8,0.491561,9,0.580645,8.094730816,26,0.451754,27,0.595556,26.33550298,18,18.24077217
8,0.025,7,0.361742,8,0.505112,7.964344005,25,0.470968,26,0.56785,25.29966351,18,17.3353195
9,0.025,7,0.369888,8,0.531549,7.804844706,24,0.442495,25,0.59176,24.38525441,17,16.58040971
10,0.025,8,0.38574,9,0.548694,8.701179474,25,0.401274,26,0.546296,25.68076568,17,16.9795862
11,0.025,8,0.431507,9,0.611479,8.380575867,24,0.36773,25,0.504,24.97064651,16,16.59007064
12,0.025,7,0.414763,8,0.509479,7.899921872,26,0.467775,27,0.604255,26.23611518,19,18.33619331
13,0.025,7,0.497934,8,0.615925,7.01750981,24,0.415704,25,0.610723,24.43224506,17,17.41473525
14,0.025,7,0.413136,8,0.578544,7.525149932,24,0.396797,25,0.537678,24.73255443,17,17.20740449
15,0.025,7,0.440404,8,0.608511,7.354512305,23,0.444874,24,0.567442,23.4497585,16,16.0952462
16,0.025,7,0.488095,8,0.596026,7.110301952,23,0.474545,24,0.597315,23.20733893,16,16.09703697
17,0.025,8,0.468085,9,0.546875,8.405064094,26,0.484407,27,0.572222,26.17756647,18,17.77250238
18,0.025,7,0.407787,8,0.572985,7.55819683,26,0.476636,27,0.68,26.11488759,19,18.55669076
19,0.025,7,0.395131,8,0.529981,7.777671487,23,0.349727,24,0.513078,23.91993927,16,16.14226779
0,0.025,8,0.485537,9,0.641148,8.092943301,27,0.498062,28,0.595455,27.01989876,19,18.92695546
1,0.025,7,0.362205,8,0.543478,7.760151815,25,0.374494,26,0.531008,25.80188354,18,18.04173172
2,0.025,9,0.451372,10,0.54067,9.544558669,25,0.466786,26,0.593361,25.26240569,16,15.71784702
3,0.025,7,0.309771,8,0.513078,7.935673636,25,0.408421,26,0.571429,25.56180678,18,17.62613315
4,0.025,9,0.493392,10,0.5323,9.169836537,26,0.470213,27,0.623913,26.19379961,17,17.02396307
5,0.025,8,0.465587,9,0.620758,8.221774687,23,0.383234,24,0.513672,23.89518392,15,15.67340923
6,0.025,8,0.468822,9,0.638889,8.183327747,25,0.497908,26,0.567901,25.0298887,17,16.84656096
7,0.025,7,0.317518,8,0.526946,7.871335256,26,0.457023,27,0.594533,26.31253727,19,18.44120201
8,0.025,8,0.401261,9,0.554852,8.642869699,23,0.303249,24,0.501953,23.99017131,15,15.34730161
9,0.025,7,0.484288,8,0.67167,7.083850103,24,0.478448,25,0.626126,24.14593914,17,17.06208903
10,0.025,8,0.492872,9,0.634529,8.050318728,25,0.344086,26,0.540755,25.79277365,17,17.74245492
11,0.025,7,0.364151,8,0.544776,7.75210519,24,0.426357,25,0.521028,24.77788341,17,17.02577822
12,0.025,8,0.478615,9,0.56582,8.245226765,26,0.400383,27,0.573737,26.57464495,18,18.32941818
13,0.025,8,0.405556,9,0.514161,8.869610055,25,0.412804,26,0.641393,25.38145318,17,16.51184312
14,0.025,8,0.442561,9,0.563927,8.473270933,25,0.466801,26,0.59466,25.25965321,17,16.78638228
15,0.025,9,0.493888,10,0.586207,9.066205223,25,0.385281,26,0.57393,25.60810818,16,16.54190296
16,0.025,8,0.403263,9,0.56351,8.603674328,24,0.423954,25,0.588621,24.46181688,16,15.85814255
17,0.025,7,0.339623,8,0.507299,7.95646962,21,0.386275,22,0.552987,21.68216445,14,13.72569483
18,0.025,6,0.352505,7,0.515337,6.905810897,27,0.436853,28,0.601432,27.38368808,21,20.47787718
19,0.025,6,0.361055,7,0.51434,6.906448772,25,0.423892,26,0.599165,25.43422547,19,18.52777669
0,0.025,7,0.375246,8,0.528455,7.814273313,25,0.471243,26,0.606195,25.21309058,18,17.39881727
1,0.025,8,0.477974,9,0.539062,8.360561812,25,0.34322,26,0.506876,25.95798504,17,17.59742323
2,0.025,8,0.43447,9,0.571749,8.477349048,26,0.490148,27,0.58867,26.09999797,18,17.62264892
3,0.025,7,0.450178,8,0.556468,7.468736476,25,0.386667,26,0.517526,25.86606959,18,18.39733311
4,0.025,9,0.454338,10,0.56674,9.406238323,27,0.387914,28,0.588915,27.55763902,18,18.15140069
5,0.025,8,0.491736,9,0.648019,8.052878432,23,0.344754,24,0.507692,23.95279186,15,15.89991343
6,0.025,8,0.459119,9,0.597015,8.296462551,25,0.383128,26,0.511879,25.90773664,17,17.61127409
7,0.025,8,0.459459,9,0.529274,8.580691828,26,0.388119,27,0.516807,26.8693973,18,18.28870547
8,0.025,7,0.392789,8,0.565049,7.622378962,21,0.349908,22,0.524,21.86214186,14,14.23976289
9,0.025,8,0.414343,9,0.530021,8.740477878,25,0.499037,26,0.652913,25.00625829,17,16.26578041
10,0.025,8,0.421162,9,0.541756,8.653747284,25,0.280702,26,0.508604,25.96224693,17,17.30849965
11,0.025,7,0.420432,8,0.556641,7.584161105,24,0.416364,25,0.566794,24.55597953,17,16.97181842
12,0.025,7,0.48855,8,0.627083,7.082651787,24,0.484112,25,0.623737,24.11379051,17,17.03113872
13,0.025,8,0.40691,9,0.514493,8.865285408,26,0.351648,27,0.503984,26.97384728,18,18.10856188
14,0.025,7,0.34004,8,0.541667,7.793346129,24,0.490239,25,0.564557,24.13134099,17,16.33799486
15,0.025,8,0.459794,9,0.640082,8.223009851,26,0.479008,27,0.542857,26.32877571,18,18.10576585
16,0.025,7,0.360465,8,0.549894,7.736608439,24,0.496689,25,0.558824,24.0532872,17,16.31667876
17,0.025,8,0.426778,9,0.516667,8.814582429,23,0.325095,24,0.507407,23.95937185,15,15.14478942
18,0.025,8,0.446939,9,0.54386,8.547466493,26,0.474708,27,0.606335,26.19214903,18,17.64468253
19,0.025,7,0.45977,8,0.56875,7.369150303,24,0.381323,25,0.554622,24.68481065,17,17.31566034
0,0.025,8,0.473054,9,0.618056,8.18583192,24,0.392116,25,0.54159,24.72175763,16,16.53592571
1,0.025,7,0.447106,8,0.587054,7.377954669,24,0.372051,25,0.516704,24.88452365,17,17.50656898
2,0.025,8,0.485149,9,0.635104,8.099036378,27,0.44592,28,0.609819,27.3299593,19,19.23092293
3,0.025,8,0.49115,9,0.616438,8.070637252,23,0.413943,24,0.522772,23.7907543,15,15.72011705
4,0.025,8,0.465324,9,0.620843,8.222969541,27,0.424,28,0.534979,27.68481424,19,19.4618447
5,0.025,7,0.460259,8,0.586667,7.314386748,25,0.455796,26,0.617204,25.27386499,18,17.95947824
6,0.025,6,0.355556,7,0.542074,6.774423916,24,0.39272,25,0.536534,24.74596354,18,17.97153962
7,0.025,7,0.456081,8,0.598639,7.308078116,24,0.390963,25,0.54902,24.68985872,17,17.38178061
8,0.025,7,0.466793,8,0.588095,7.273754761,25,0.449462,26,0.646091,25.25702211,18,17.98326735
9,0.025,7,0.47619,8,0.531616,7.429581785,22,0.39779,23,0.541053,22.71344311,15,15.28386132
10,0.025,7,0.390196,8,0.561776,7.639958037,25,0.425612,26,0.560254,25.55248734,18,17.9125293
11,0.025,8,0.486239,9,0.583578,8.141371906,25,0.47541,26,0.632479,25.1565554,17,17.01518349
12,0.025,7,0.357918,8,0.542074,7.771530659,26,0.455531,27,0.581292,26.35359929,19,18.58206863
13,0.025,7,0.4,8,0.534553,7.743201564,26,0.358566,27,0.542636,26.76837073,19,19.02516916
14,0.025,8,0.424188,9,0.544662,8.629281007,27,0.41651,28,0.519824,27.80811894,19,19.17883793
15,0.025,8,0.479094,9,0.548544,8.301022318,25,0.373134,26,0.521429,25.85549749,17,17.55447517
16,0.025,8,0.489888,9,0.575058,8.118727251,26,0.423645,27,0.525974,26.74617166,18,18.62744441
17,0.025,7,0.470919,8,0.609272,7.210194213,25,0.482569,26,0.641509,25.10967032,18,17.8994761
18,0.025,7,0.489443,8,0.597315,7.097865989,23,0.411405,24,0.55711,23.60804365,16,16.51017766
19,0.025,8,0.433761,9,0.57384,8.472868881,25,0.404211,26,0.57652,25.55591408,17,17.0830452
0,0.025,9,0.496718,10,0.605769,9.03009601,25,0.455102,26,0.560647,25.42539201,16,16.395296
1,0.025,7,0.490741,8,0.6,7.084743591,29,0.459716,30,0.602794,29.28155272,22,22.19680913
2,0.025,7,0.477495,8,0.547826,7.319986919,25,0.354,26,0.520833,25.87512662,18,18.5551397
3,0.025,7,0.317172,8,0.518072,7.910044798,25,0.391026,26,0.559322,25.6475139,18,17.73746911
4,0.025,8,0.376712,9,0.59802,8.557087859,23,0.478346,24,0.595238,23.18524792,15,14.62816006
5,0.025,7,0.397313,8,0.522727,7.818784187,25,0.45776,26,0.580135,25.34516854,18,17.52638435
6,0.025,7,0.32948,8,0.524715,7.873408969,25,0.41785,26,0.545012,25.64602633,18,17.77261736
7,0.025,8,0.394366,9,0.641618,8.427232136,25,0.480989,26,0.561475,25.23620257,17,16.80897043
8,0.025,8,0.490566,9,0.56982,8.119035001,27,0.491803,28,0.657074,27.04959733,19,18.93056233
9,0.025,8,0.419355,9,0.566243,8.549023746,25,0.350093,26,0.501969,25.98703548,17,17.43801173
10,0.025,8,0.451128,9,0.64,8.258757254,23,0.401728,24,0.505593,23.94615125,15,15.687394
11,0.025,8,0.451697,9,0.621554,8.284374503,21,0.395307,22,0.512346,21.89451379,13,13.61013929
12,0.025,7,0.38189,8,0.547847,7.711690378,22,0.350913,23,0.519833,22.88258939,15,15.17089901
13,0.025,7,0.489712,8,0.613636,7.083018624,22,0.450758,23,0.605485,22.31825085,15,15.23523223
14,0.025,7,0.478992,8,0.609071,7.161501857,26,0.418149,27,0.53252,26.71566219,19,19.55416033
15,0.025,7,0.389522,8,0.549372,7.691135439,21,0.382867,22,0.535714,21.7663415,14,14.07520607
16,0.025,7,0.42766,8,0.60396,7.410323313,26,0.397614,27,0.549407,26.67451068,19,19.26418737
17,0.025,9,0.404715,10,0.554023,9.638177459,26,0.366355,27,0.513742,26.90676247,17,17.26858501
18,0.025,8,0.492278,9,0.643341,8.051117746,25,0.382353,26,0.530233,25.79555721,17,17.74443946
19,0.025,7,0.452138,8,0.550661,7.485795195,22,0.350282,23,0.502174,22.9856872,15,15.499892
0,0.025,8,0.451376,9,0.618304,8.291287262,23,0.415058,24,0.578022,23.52123168,15,15.22994442
1,0.025,8,0.427907,9,0.584016,8.461811939,24,0.398,25,0.531868,24.7619446,16,16.30013266
2,0.025,7,0.424312,8,0.539841,7.655142865,25,0.405607,26,0.56405,25.59575368,18,17.94061081
3,0.025,7,0.430894,8,0.54195,7.622262642,25,0.485523,26,0.569588,25.17221198,18,17.54994934
4,0.025,8,0.456067,9,0.571429,8.380827309,27,0.434629,28,0.515748,27.80586546,19,19.42503815
5,0.025,8,0.477273,9,0.58658,8.20791898,24,0.451681,25,0.618375,24.28986646,16,16.08194748
6,0.025,7,0.408284,8,0.566802,7.578584136,24,0.459184,25,0.5,25,17,17.42141586
7,0.025,8,0.469214,9,0.551487,8.374193235,24,0.323475,25,0.502232,24.98751378,16,16.61332054
8,0.025,6,0.381125,7,0.51153,6.911583145,25,0.40305,26,0.561753,25.61088952,19,18.69930638
9,0.025,8,0.472165,9,0.559809,8.317591621,25,0.330341,26,0.534483,25.83108327,17,17.51349164
10,0.025,7,0.296296,8,0.530572,7.869504345,26,0.420502,27,0.537525,26.67933654,19,18.8098322
11,0.025,8,0.496894,9,0.614141,8.026491083,26,0.445312,27,0.551797,26.51357468,18,18.4870836
12,0.025,8,0.47646,9,0.591549,8.204537358,24,0.492901,25,0.599156,24.06681097,16,15.86227362
13,0.025,8,0.456204,9,0.6575,8.217570145,25,0.495544,26,0.608315,25.0395137,17,16.82194356
14,0.025,7,0.385892,8,0.504098,7.965331709,25,0.451485,26,0.513458,25.78284091,18,17.81750921
15,0.025,8,0.488889,9,0.633333,8.076922544,23,0.48497,24,0.676,23.07867874,15,15.0017562
16,0.025,7,0.423404,8,0.502203,7.972042792,24,0.450939,25,0.562025,24.44164881,17,16.46960602
17,0.025,8,0.428889,9,0.624161,8.364163833,24,0.424658,25,0.552182,24.59080644,16,16.2266426
18,0.025,9,0.464191,10,0.556098,9.389622118,25,0.46,26,0.626923,25.23963145,16,15.85000933
19,0.025,8,0.397802,9,0.533473,8.753278151,27,0.467949,28,0.570796,27.31163768,19,18.55835952
0,0.025,7,0.402105,8,0.589796,7.521575355,22,0.348101,23,0.518198,22.89301399,15,15.37143863
1,0.025,8,0.401501,9,0.503922,8.961707072,26,0.411405,27,0.519912,26.8164911,18,17.85478403
2,0.025,7,0.456389,8,0.616732,7.271985681,25,0.361055,26,0.575,25.64944261,18,18.37745693
3,0.025,7,0.417453,8,0.603143,7.444541979,25,0.482546,26,0.623742,25.1236154,18,17.67907342
4,0.025,8,0.496957,9,0.637295,8.021683364,26,0.445652,27,0.551069,26.51555252,18,18.49386916
5,0.025,7,0.414784,8,0.59596,7.470349274,23,0.42348,24,0.540918,23.65157785,16,16.18122858
6,0.025,6,0.461832,7,0.558522,6.394746096,24,0.482688,25,0.65,24.10347136,18,17.70872526
7,0.025,7,0.381387,8,0.526539,7.817164076,22,0.41978,23,0.636882,22.36950374,15,14.55233966
8,0.025,7,0.418819,8,0.514344,7.849840356,24,0.403475,25,0.562241,24.60797022,17,16.75812986
9,0.025,8,0.426573,9,0.533181,8.688756941,24,0.327869,25,0.512987,24.92984475,16,16.24108781
10,0.025,7,0.368421,8,0.538462,7.773807493,23,0.463938,24,0.584906,23.2981119,16,15.5243044
11,0.025,7,0.384454,8,0.50996,7.920641244,27,0.459615,28,0.6621,27.19944687,20,19.27880563
12,0.025,7,0.391473,8,0.546638,7.699429639,27,0.492308,28,0.587654,27.0806746,20,19.38124496
13,0.025,8,0.459161,9,0.530504,8.572431773,25,0.43513,26,0.588115,25.4240285,17,16.85159673
14,0.025,7,0.354962,8,0.550481,7.741810259,24,0.497706,25,0.642032,24.01589457,17,16.27408431
15,0.025,8,0.452941,9,0.555556,8.458597671,23,0.415673,24,0.56871,23.55102361,15,15.09242594
16,0.025,7,0.446247,8,0.546559,7.535858123,27,0.447013,28,0.625,27.29770152,20,19.76184339
17,0.025,8,0.394636,9,0.530892,8.773279709,25,0.359375,26,0.507042,25.95231162,17,17.17903191
18,0.025,7,0.349353,8,0.502183,7.985716155,25,0.426174,26,0.574766,25.49683698,18,17.51112082
19,0.025,7,0.403509,8,0.533482,7.742392651,25,0.492754,26,0.654018,25.04493253,18,17.30253988
0,0.025,7,0.384615,8,0.502232,7.981023151,24,0.469697,25,0.627451,24.19209022,17,16.21106706
1,0.025,8,0.406542,9,0.572864,8.56191003,24,0.431416,25,0.607843,24.38873869,16,15.82682866
2,0.025,7,0.368996,8,0.536313,7.782968856,25,0.431907,26,0.53972,25.63158432,18,17.84861546
3,0.025,8,0.455645,9,0.567442,8.396745888,22,0.492784,23,0.654028,22.04475205,14,13.64800617
4,0.025,7,0.399274,8,0.51004,7.909358467,25,0.453012,26,0.539326,25.54438446,18,17.63502599
5,0.025,7,0.473684,8,0.583721,7.23915592,25,0.390244,26,0.572565,25.60199319,18,18.36283727
6,0.025,7,0.386282,8,0.522593,7.834254022,24,0.451852,25,0.627049,24.27482206,17,16.44056804
7,0.025,7,0.481553,8,0.598039,7.158362378,27,0.482916,28,0.636842,27.1109884,20,19.95262602
8,0.025,7,0.443414,8,0.567164,7.457260606,24,0.450199,25,0.526316,24.65426909,17,17.19700848
9,0.025,8,0.364754,9,0.520468,8.868553887,26,0.421488,27,0.517316,26.81930125,18,17.95074736
10,0.025,7,0.467641,8,0.577938,7.2933806,24,0.303371,25,0.518051,24.91591671,17,17.62253611
11,0.025,7,0.353965,8,0.551724,7.738449325,27,0.445652,28,0.562929,27.46341567,20,19.72496635
12,0.025,7,0.40691,8,0.581851,7.532122258,24,0.489681,25,0.612971,24.08369697,17,16.55157472
13,0.025,8,0.491194,9,0.575309,8.104690008,26,0.466531,27,0.589416,26.27236034,18,18.16767033
14,0.025,7,0.329749,8,0.501894,7.988997647,26,0.418651,27,0.520661,26.79746103,19,18.80846339
15,0.025,7,0.333973,8,0.51619,7.911149893,25,0.417308,26,0.515837,25.8392656,18,17.9281157
16,0.025,8,0.472272,9,0.62419,8.182519517,25,0.359596,26,0.545455,25.75543288,17,17.57291336
17,0.025,7,0.339731,8,0.505882,7.964598468,27,0.467626,28,0.618304,27.21485552,20,19.25025705
18,0.025,8,0.452756,9,0.553271,8.4700194,25,0.419298,26,0.584139,25.4895748,17,17.0195554
19,0.025,7,0.449393,8,0.515152,7.769582871,23,0.440454,24,0.641121,23.29674037,16,15.5271575
0,0.025,7,0.489834,8,0.591241,7.10024949,21,0.467991,22,0.521277,21.60070187,14,14.50045238
1,0.025,9,0.480094,10,0.618304,9.144027205,26,0.371747,27,0.51357,26.90431735,17,17.76029015
2,0.025,8,0.435361,9,0.61588,8.358073111,24,0.45098,25,0.545679,24.5176401,16,16.15956699
3,0.025,8,0.447955,9,0.609977,8.321221809,26,0.492308,27,0.603175,26.06938043,18,17.74815862
4,0.025,6,0.47619,7,0.621849,6.163463981,24,0.453416,25,0.571429,24.39473617,18,18.23127219
5,0.025,7,0.389734,8,0.523702,7.823077153,25,0.328413,26,0.507128,25.96011527,18,18.13703811
6,0.025,7,0.443064,8,0.507865,7.878628416,24,0.426295,25,0.535377,24.67568435,17,16.79705593
7,0.025,8,0.4375,9,0.594907,8.397059851,25,0.428298,26,0.583144,25.46305361,17,17.06599376
8,0.025,7,0.468504,8,0.612371,7.218924423,23,0.45679,24,0.530414,23.58690101,16,16.36797659
9,0.025,8,0.386463,9,0.531915,8.780580535,25,0.381633,26,0.532895,25.78252965,17,17.00194912
10,0.025,7,0.404297,8,0.516252,7.854834532,24,0.455969,25,0.595186,24.31627603,17,16.4614415
11,0.025,7,0.370062,8,0.528689,7.81914176,25,0.453362,26,0.588462,25.34521095,18,17.52606919
12,0.025,7,0.473896,8,0.595092,7.215386646,25,0.377432,26,0.507559,25.9419106,18,18.72652395
13,0.025,7,0.403169,8,0.550864,7.655614611,25,0.496703,26,0.610169,25.02905716,18,17.37344255
14,0.025,8,0.401728,9,0.525751,8.792369157,25,0.391892,26,0.519016,25.85041377,17,17.05804461
15,0.025,7,0.443378,8,0.583162,7.405067819,24,0.420863,25,0.579521,24.49878985,17,17.09372203
16,0.025,7,0.490468,8,0.617225,7.075199003,23,0.353398,24,0.519427,23.88299032,16,16.80779132
17,0.025,8,0.425197,9,0.544053,8.629358215,24,0.473333,25,0.572895,24.26784315,16,15.63848494
18,0.025,6,0.3829,7,0.507782,6.937685175,23,0.434272,24,0.542373,23.60802398,17,16.6703388
19,0.025,7,0.428854,8,0.560706,7.539589843,25,0.415179,26,0.538647,25.68698772,18,18.14739788
0,0.03,6,0.432773,7,0.611452,6.37624455,21,0.398261,22,0.537988,21.72812699,15,15.35188244
1,0.03,6,0.355159,7,0.550781,6.740412633,21,0.447706,22,0.548315,21.51977457,15,14.77936194
2,0.03,7,0.499006,8,0.595186,7.010334789,21,0.440816,22,0.559118,21.50027895,14,14.48994416
3,0.03,8,0.488839,9,0.606965,8.094483856,22,0.417695,23,0.545809,22.64243564,14,14.54795179
