Number,MIGRATION,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens
0,0.01,18,0.816854,19,0.738149,18.21414141,77,0.815252,78,0.758585,77.26915136,59,59.05500994
1,0.01,18,0.842799,19,0.781427,18.69737014,75,0.842583,76,0.789009,75.79484451,57,57.09747438
2,0.01,16,0.813176,17,0.73913,16.17794344,68,0.830785,69,0.791581,68.7852515,52,52.60730806
3,0.01,17,0.855087,18,0.766064,17.61879514,73,0.84494,74,0.794089,73.88375843,56,56.26496329
4,0.01,18,0.816262,19,0.764182,18.31225038,75,0.832117,76,0.785185,75.68433052,57,57.37208014
5,0.01,16,0.824595,17,0.770895,16.45800745,76,0.824223,77,0.775974,76.50204149,60,60.04403404
6,0.01,17,0.846318,18,0.763485,17.55917328,76,0.828889,77,0.742527,76.33451055,59,58.77533727
7,0.01,19,0.806551,20,0.747242,19.11045541,70,0.827108,71,0.77193,70.49128276,51,51.38082735
8,0.01,18,0.823592,19,0.776119,18.49695616,77,0.813665,78,0.755509,77.23497146,59,58.73801529
9,0.01,21,0.817751,22,0.75027,21.26305182,80,0.806352,81,0.761178,80.14061186,59,58.87756003
10,0.01,16,0.80999,17,0.768694,16.24191205,74,0.815185,75,0.754789,74.25142394,58,58.00951189
11,0.01,16,0.811765,17,0.782516,16.40223597,77,0.832502,78,0.762105,77.46169581,61,61.05945984
12,0.01,17,0.808978,18,0.773604,17.25380223,75,0.825503,76,0.789644,75.71120221,58,58.45739998
13,0.01,18,0.841802,19,0.799797,18.99516724,73,0.823529,74,0.758149,73.3598807,55,54.36471346
14,0.01,18,0.837784,19,0.789749,18.78659311,78,0.83825,79,0.793103,78.84723237,60,60.06063927
15,0.01,17,0.840415,18,0.777433,17.64169128,78,0.82321,79,0.779395,78.52972726,61,60.88803599
16,0.01,17,0.82652,18,0.761457,17.40760494,78,0.831276,79,0.752654,78.39780214,61,60.99019721
17,0.01,18,0.82449,19,0.785714,18.63157623,69,0.838405,70,0.780488,69.6631041,51,51.03152786
18,0.01,17,0.853383,18,0.796574,17.93969265,78,0.814815,79,0.767839,78.31537381,61,60.37568115
19,0.01,20,0.81326,21,0.733404,20.16604889,80,0.805583,81,0.714128,80.06104642,60,59.89499753
20,0.01,19,0.834047,20,0.73954,19.36025903,75,0.884735,76,0.795354,75.94802027,56,56.58776124
21,0.01,18,0.800971,19,0.752786,18.0201515,74,0.830357,75,0.76,74.43147093,56,56.41131943
22,0.01,16,0.817996,17,0.737406,16.22330314,74,0.812929,75,0.760656,74.2473361,58,58.02403296
23,0.01,19,0.809153,20,0.765912,19.21167411,71,0.836364,72,0.790766,71.79749112,52,52.58581701
24,0.01,19,0.813305,20,0.758317,19.24196188,73,0.837529,74,0.787971,73.7572743,54,54.51531242
25,0.01,17,0.804047,18,0.751599,17.07716214,70,0.8286,71,0.781283,70.60443392,53,53.52727178
26,0.01,17,0.842328,18,0.792049,17.84186241,76,0.814359,77,0.766706,76.30132416,59,58.45946175
27,0.01,18,0.800207,19,0.758997,18.00502305,78,0.805529,79,0.767677,78.1460689,60,60.14104585
28,0.01,17,0.805825,18,0.763602,17.13795798,78,0.807193,79,0.733888,78.09812428,61,60.96016629
29,0.01,19,0.805411,20,0.778714,19.20268195,79,0.81094,80,0.76824,79.25620609,60,60.05352414
30,0.01,22,0.807269,23,0.766703,22.17918947,77,0.825991,78,0.786408,77.65662027,55,55.4774308
31,0.01,19,0.803942,20,0.747241,19.06952258,78,0.824973,79,0.775255,78.50229293,59,59.43277035
32,0.01,17,0.837376,18,0.79783,17.94512719,82,0.819572,83,0.750714,82.28423713,65,64.33910993
33,0.01,18,0.831814,19,0.782328,18.6428889,73,0.834343,74,0.776618,73.59494153,55,54.95205264
34,0.01,17,0.828571,18,0.775293,17.53626262,67,0.809243,68,0.748092,67.15115043,50,49.61488781
35,0.01,17,0.814852,18,0.738241,17.1938625,71,0.819209,72,0.732767,71.22221837,54,54.02835587
36,0.01,13,0.85497,14,0.791667,13.86836327,69,0.80468,70,0.744851,69.07822294,56,55.20985967
37,0.01,17,0.856144,18,0.791667,17.87076012,81,0.840961,82,0.789954,81.80304664,64,63.93228652
38,0.01,17,0.825959,18,0.741729,17.30819186,74,0.841837,75,0.790843,74.82042985,57,57.512238
39,0.01,16,0.844701,17,0.748083,16.46265706,72,0.803074,73,0.718935,72.03653478,56,55.57387772
40,0.01,17,0.816222,18,0.750258,17.24592202,78,0.819588,79,0.779678,78.49080431,61,61.24488229
41,0.01,19,0.836872,20,0.770362,19.5543828,82,0.81138,83,0.754759,82.2009855,63,62.6466027
42,0.01,18,0.860534,19,0.791624,18.87845015,75,0.810496,76,0.758514,75.20191605,57,56.3234659
43,0.01,17,0.812903,18,0.796256,17.77509461,74,0.822314,75,0.765502,74.39276913,57,56.61767452
44,0.01,19,0.831377,20,0.790698,19.77133165,79,0.869247,80,0.773746,79.72509188,60,59.95376024
45,0.01,17,0.808808,18,0.760355,17.18178441,73,0.824658,74,0.736595,73.28000409,56,56.09821968
46,0.01,18,0.832594,19,0.798936,18.9683879,69,0.825414,70,0.778664,69.54361497,51,50.57522707
47,0.01,17,0.820628,18,0.75615,17.31992307,81,0.804082,82,0.701717,81.03987691,64,63.71995384
48,0.01,14,0.801749,15,0.753984,14.03661677,73,0.816222,74,0.769543,73.34752244,59,59.31090567
49,0.01,17,0.846079,18,0.784979,17.75415712,80,0.806293,81,0.768374,80.16595902,63,62.4118019
50,0.01,16,0.820433,17,0.787649,16.62326135,74,0.820084,75,0.773173,74.42812986,58,57.80486852
51,0.01,17,0.805815,18,0.796477,17.62272435,81,0.812172,82,0.74086,81.17068656,64,63.54796221
52,0.01,16,0.809969,17,0.728342,16.12212871,76,0.80021,77,0.750507,76.0042251,60,59.88209639
53,0.01,18,0.818947,19,0.751059,18.27909203,76,0.806763,77,0.781354,76.26616553,58,57.9870735
54,0.01,18,0.809381,19,0.79758,18.79493263,71,0.835938,72,0.797269,71.92937495,53,53.13444232
55,0.01,16,0.811303,17,0.752954,16.19371369,76,0.81068,77,0.751641,76.18089737,60,59.98718368
56,0.01,18,0.830544,19,0.798936,18.96633764,86,0.817216,87,0.733042,86.20452871,68,67.23819108
57,0.01,16,0.812074,17,0.754348,16.20916052,74,0.831207,75,0.774796,74.55320771,58,58.34404719
58,0.01,19,0.808133,20,0.753731,19.14949818,84,0.81457,85,0.773848,84.35779186,65,65.20829368
59,0.01,18,0.817391,19,0.772773,18.38977543,76,0.827345,77,0.742424,76.32200516,58,57.93222973
60,0.01,17,0.845118,18,0.790594,17.82748881,76,0.84668,77,0.79403,76.88660969,59,59.05912087
61,0.01,18,0.849735,19,0.798475,18.97024971,71,0.816703,72,0.789831,71.62157636,53,52.65132665
62,0.01,17,0.819374,18,0.757511,17.31317589,68,0.800985,69,0.742312,68.01678796,51,50.70361207
63,0.01,17,0.821833,18,0.780514,17.52840098,73,0.837812,74,0.795527,73.89421781,56,56.36581683
64,0.01,17,0.828452,18,0.774159,17.52404546,75,0.830939,76,0.704881,75.24543464,58,57.72138918
65,0.01,17,0.811508,18,0.796117,17.7477097,77,0.804802,78,0.729867,77.0640822,60,59.3163725
66,0.01,20,0.84582,21,0.795322,20.90736267,80,0.802714,81,0.758767,80.06175621,60,59.15439354
67,0.01,23,0.814898,24,0.732041,23.17980376,80,0.817734,81,0.784254,80.52968937,57,57.34988561
68,0.01,19,0.815217,20,0.770727,19.34203192,74,0.815011,75,0.775635,74.38122206,55,55.03919015
69,0.01,18,0.849785,19,0.787,18.79294417,70,0.829897,71,0.781955,70.62360769,52,51.83066352
70,0.01,18,0.818763,19,0.742919,18.24738938,74,0.810982,75,0.736897,74.14823514,56,55.90084576
71,0.01,18,0.837569,19,0.784664,18.71012192,73,0.818833,74,0.77551,73.43471135,55,54.72458944
72,0.01,16,0.803347,17,0.748066,16.06054521,73,0.800205,74,0.756146,73.00465285,57,56.94410764
73,0.01,17,0.822382,18,0.752798,17.3216544,81,0.801383,82,0.746509,81.02520319,64,63.70354879
74,0.01,19,0.850972,20,0.797571,19.95451396,79,0.849751,80,0.779698,79.71019086,60,59.7556769
75,0.01,18,0.808102,19,0.758919,18.16473172,77,0.822967,78,0.771398,77.44536446,59,59.28063275
76,0.01,19,0.833153,20,0.762366,19.46834871,74,0.855397,75,0.769634,74.64593123,55,55.17758252
77,0.01,14,0.805208,15,0.705088,14.05201758,73,0.835329,74,0.783333,73.67945611,59,59.62743853
78,0.01,17,0.860133,18,0.791367,17.87445831,78,0.844985,79,0.76,78.52932871,61,60.6548704
79,0.01,19,0.820829,20,0.758727,19.33539983,76,0.81326,77,0.775293,76.34925067,57,57.01385084
80,0.01,20,0.800598,21,0.762195,20.0155717,77,0.845842,78,0.765869,77.57321846,57,57.55764676
81,0.01,18,0.809874,19,0.734737,18.13141329,76,0.813773,77,0.768687,76.30548285,58,58.17406957
82,0.01,19,0.837634,20,0.790984,19.80673098,81,0.802301,82,0.718172,81.02735085,62,61.22061988
83,0.01,17,0.872906,18,0.793301,17.91584699,75,0.83714,76,0.755056,75.45246333,58,57.53661634
84,0.01,16,0.826707,17,0.791667,16.76218607,74,0.837983,75,0.784715,74.71305474,58,57.95086867
85,0.01,17,0.882412,18,0.786807,17.86200513,75,0.804325,76,0.769807,75.12529695,58,57.26329182
86,0.01,16,0.842795,17,0.786667,16.76245368,72,0.859343,73,0.791367,72.87299929,56,56.11054562
87,0.01,19,0.811508,20,0.754441,19.2016577,78,0.834571,79,0.770992,78.54374872,59,59.34209102
88,0.01,16,0.862955,17,0.799136,16.98646171,73,0.807692,74,0.749156,73.13140631,57,56.1449446
89,0.01,21,0.801081,22,0.774272,21.04032228,81,0.842827,82,0.780851,81.69102556,60,60.65070328
90,0.01,17,0.832497,18,0.780702,17.62741577,77,0.826176,78,0.760684,77.3996824,60,59.77226663
91,0.01,16,0.807466,17,0.788,16.38354053,79,0.82113,80,0.767896,79.39692678,63,63.01338624
92,0.01,22,0.816057,23,0.761497,22.29429985,83,0.809368,84,0.790239,83.48972764,61,61.19542779
93,0.01,19,0.802094,20,0.748164,19.03882811,81,0.804413,82,0.742585,81.07137543,62,62.03254732
94,0.01,18,0.839959,19,0.782383,18.69402181,75,0.856389,76,0.782763,75.76588433,57,57.07186252
95,0.01,20,0.845275,21,0.753862,20.49527966,75,0.810362,76,0.731148,75.13081021,55,54.63553055
96,0.01,20,0.802592,21,0.733268,20.03738965,80,0.806754,81,0.75,80.11900483,60,60.08161518
97,0.01,18,0.847761,19,0.783433,18.74246051,76,0.815217,77,0.741764,76.20716649,58,57.46470597
98,0.01,19,0.834669,20,0.759259,19.45974009,73,0.800623,74,0.743693,73.01094326,54,53.55120318
99,0.01,17,0.835836,18,0.765456,17.50917874,83,0.829389,84,0.790747,83.76054552,66,66.25136678
100,0.01,20,0.855615,21,0.764356,20.60941934,76,0.83227,77,0.752515,76.40461413,56,55.79519479
101,0.01,19,0.820776,20,0.762115,19.35417057,82,0.851111,83,0.797146,82.94711387,63,63.5929433
102,0.01,16,0.803295,17,0.697292,16.03108403,73,0.847343,74,0.78481,73.75708826,57,57.72600423
103,0.01,20,0.805556,21,0.755889,20.11186502,80,0.815733,81,0.738562,80.20387192,60,60.0920069
104,0.01,19,0.800439,20,0.700916,19.00441104,78,0.802495,79,0.749129,78.04675261,59,59.04234157
105,0.01,17,0.846386,18,0.793682,17.88012295,79,0.806389,80,0.747967,79.10935949,62,61.22923654
106,0.01,17,0.831126,18,0.790217,17.76085947,73,0.802941,74,0.747845,73.05337956,56,55.29252009
107,0.01,17,0.840292,18,0.791967,17.83377134,76,0.85497,77,0.7737,76.67638735,59,58.84261601
108,0.01,18,0.836978,19,0.796296,18.90895236,79,0.845756,80,0.797195,79.9422376,61,61.03328524
109,0.01,23,0.802299,24,0.736096,23.03472652,83,0.814935,84,0.744726,83.21272202,60,60.17799549
110,0.01,16,0.847312,17,0.799024,16.97978794,76,0.854668,77,0.792893,76.88495346,60,59.90516552
111,0.01,20,0.859259,21,0.767756,20.64761811,78,0.821752,79,0.776169,78.47719545,58,57.82957733
112,0.01,22,0.831615,23,0.770474,22.51708346,78,0.840459,79,0.781022,78.68070394,56,56.16362048
113,0.01,20,0.82983,21,0.757732,20.41374241,78,0.859667,79,0.799587,78.99312583,58,58.57938343
114,0.01,21,0.814444,22,0.799005,21.93555282,83,0.808668,84,0.756345,83.16566328,62,61.23011046
115,0.01,19,0.829592,20,0.72216,19.27544866,70,0.846071,71,0.775401,70.65191736,51,51.37646871
116,0.01,17,0.833156,18,0.790795,17.78270107,76,0.832069,77,0.772088,76.53465264,59,58.75195157
117,0.01,19,0.802083,20,0.775711,19.07898529,77,0.830072,78,0.760331,77.43119542,58,58.35221014
118,0.01,20,0.801289,21,0.751708,20.02599786,75,0.81658,76,0.769231,75.35016579,55,55.32416793
119,0.01,17,0.821984,18,0.738022,17.26183273,78,0.81161,79,0.708622,78.11273158,61,60.85089885
120,0.01,19,0.837029,20,0.751046,19.4306549,77,0.808219,78,0.782135,77.31509738,58,57.88444248
121,0.01,20,0.805376,21,0.734149,20.075477,77,0.814668,78,0.761905,77.27799784,57,57.20252084
122,0.01,17,0.800821,18,0.731892,17.01191081,70,0.822948,71,0.763452,70.3857066,53,53.3737958
123,0.01,17,0.823661,18,0.784738,17.60789251,79,0.823793,80,0.765,79.40469103,62,61.79679853
124,0.01,17,0.810729,18,0.744639,17.16233923,67,0.848152,68,0.772878,67.63968967,50,50.47735043
125,0.01,15,0.848241,16,0.791985,15.85752631,67,0.80286,68,0.735849,67.04267956,52,51.18515325
126,0.01,17,0.835913,18,0.768,17.52880892,73,0.817783,74,0.754545,73.2812075,56,55.75239858
127,0.01,18,0.802529,19,0.742468,18.04210719,76,0.801282,77,0.732546,76.01865107,58,57.97654388
128,0.01,16,0.8,17,0.679128,16,72,0.828189,73,0.798274,72.94230319,56,56.94230319
129,0.01,16,0.845212,17,0.742947,16.44210629,76,0.813578,77,0.729234,76.16098359,60,59.7188773
130,0.01,15,0.835897,16,0.743539,15.38867234,76,0.844444,77,0.751497,76.47816498,61,61.08949264
131,0.01,15,0.828974,16,0.766444,15.46336159,69,0.847875,70,0.782744,69.73505704,54,54.27169545
132,0.01,20,0.828767,21,0.781426,20.6076551,79,0.835488,80,0.770355,79.54485437,59,58.93719928
133,0.01,15,0.83384,16,0.766184,15.50017737,74,0.842158,75,0.792812,74.8543347,59,59.35415733
134,0.01,18,0.853107,19,0.786695,18.7996597,71,0.808955,72,0.77193,71.24186361,53,52.44220391
135,0.01,17,0.835851,18,0.759315,17.46842009,82,0.810363,83,0.737006,82.14126805,65,64.67284796
136,0.01,18,0.813056,19,0.730687,18.15850623,73,0.863539,74,0.786228,73.82186235,55,55.66335611
137,0.01,19,0.80437,20,0.790304,19.31067823,85,0.829348,86,0.792,85.78579844,66,66.47512021
138,0.01,18,0.84216,19,0.786492,18.75734713,74,0.836887,75,0.750495,74.4269724,56,55.66962528
139,0.01,21,0.827586,22,0.774609,21.52071654,81,0.829135,82,0.780488,81.59890641,60,60.07818987
140,0.01,18,0.821793,19,0.787254,18.63096789,71,0.808008,72,0.770742,71.21488757,53,52.58391967
141,0.01,15,0.823293,16,0.754478,15.33848725,75,0.820928,76,0.773746,75.44355898,60,60.10507174
142,0.01,19,0.820021,20,0.782796,19.53783747,72,0.837187,73,0.769939,72.55298299,53,53.01514551
143,0.01,17,0.816057,18,0.772497,17.368618,72,0.801478,73,0.73716,72.02297957,55,54.65436157
144,0.01,20,0.844211,21,0.76612,20.56614719,76,0.841513,77,0.786961,76.76098035,56,56.19483316
145,0.01,17,0.821053,18,0.786553,17.61023188,77,0.807577,78,0.734914,77.1042759,60,59.49404402
146,0.01,18,0.830472,19,0.783158,18.64403771,73,0.818632,74,0.771715,73.39712684,55,54.75308914
147,0.01,19,0.805527,20,0.76841,19.14890751,81,0.851464,82,0.787162,81.80034836,62,62.65144085
148,0.01,17,0.874214,18,0.798107,17.97512712,71,0.852973,72,0.765487,71.60550259,54,53.63037547
149,0.01,18,0.801249,19,0.772246,18.04306451,74,0.856421,75,0.771023,74.66068292,56,56.61761841
150,0.01,19,0.84,20,0.779348,19.6595001,77,0.8147,78,0.762349,77.28079693,58,57.62129683
151,0.01,16,0.82205,17,0.757796,16.3431693,75,0.816857,76,0.719561,75.17325481,59,58.83008551
152,0.01,17,0.847046,18,0.798067,17.96053411,68,0.80442,69,0.766191,68.11561903,51,50.15508493
153,0.01,17,0.848455,18,0.79721,17.94555566,83,0.802277,84,0.726444,83.03002651,66,65.08447084
154,0.01,17,0.829871,18,0.769971,17.49868114,74,0.842767,75,0.791367,74.8320428,57,57.33336167
155,0.01,17,0.8274,18,0.768212,17.46293168,78,0.813305,79,0.768008,78.29372806,61,60.83079639
156,0.01,17,0.813362,18,0.763419,17.267545,82,0.809935,83,0.756637,82.18640474,65,64.91885974
157,0.01,18,0.835443,19,0.780836,18.64905598,74,0.85826,75,0.791579,74.87371215,56,56.22465617
158,0.01,16,0.82996,17,0.729032,16.29684528,69,0.81084,70,0.73444,69.14188482,53,52.84503954
159,0.01,18,0.845111,19,0.798328,18.96426052,76,0.812771,77,0.721258,76.13955394,58,57.17529342
160,0.01,18,0.841357,19,0.780774,18.68265025,78,0.803882,79,0.73197,78.05398265,60,59.3713324
161,0.01,19,0.8361,20,0.781698,19.66357854,76,0.840083,77,0.767984,76.55594391,57,56.89236537
162,0.01,17,0.849329,18,0.790672,17.8409738,75,0.803427,76,0.745597,75.0592599,58,57.2182861
163,0.01,17,0.800789,18,0.730496,17.01122445,71,0.80089,72,0.767302,71.02649756,54,54.01527311
164,0.01,19,0.824165,20,0.750557,19.32829312,73,0.811377,74,0.786299,73.45366457,54,54.12537145
165,0.01,17,0.819361,18,0.790217,17.66432199,79,0.856343,80,0.794027,79.90414982,62,62.23982783
166,0.01,17,0.824295,18,0.776286,17.50605095,74,0.824561,75,0.763326,74.40109415,57,56.8950432
167,0.01,18,0.806452,19,0.765775,18.15861543,71,0.839104,72,0.775244,71.61233949,53,53.45372406
168,0.01,19,0.803175,20,0.762105,19.07730704,81,0.820487,82,0.753813,81.3072712,62,62.22996416
169,0.01,18,0.858072,19,0.781373,18.75714155,77,0.804035,78,0.734542,77.0580634,59,58.30092185
170,0.01,18,0.843267,19,0.793699,18.8728817,71,0.808884,72,0.754468,71.16326081,53,52.29037911
171,0.01,14,0.866047,15,0.797641,14.96551472,70,0.855923,71,0.761856,70.59450179,56,55.62898707
172,0.01,18,0.828063,19,0.780464,18.58957121,73,0.824405,74,0.747505,73.31736021,55,54.727789
173,0.01,17,0.838115,18,0.776224,17.61584075,67,0.826214,68,0.775194,67.51379851,50,49.89795776
174,0.01,17,0.84638,18,0.786164,17.77022718,80,0.844828,81,0.793249,80.8691134,63,63.09888622
175,0.01,15,0.841986,16,0.792265,15.84443193,73,0.874627,74,0.796892,73.96001801,58,58.11558608
176,0.01,17,0.812087,18,0.755647,17.21415663,80,0.810211,81,0.759868,80.2028286,63,62.98867197
177,0.01,18,0.82268,19,0.787813,18.65047179,70,0.843313,71,0.795821,70.91200623,52,52.26153444
178,0.01,17,0.854985,18,0.79112,17.86095671,80,0.818757,81,0.755579,80.29689132,63,62.43593462
179,0.01,16,0.804303,17,0.72584,16.05484114,75,0.800857,76,0.778771,75.03880286,59,58.98396173
180,0.01,18,0.834444,19,0.775681,18.58615115,80,0.807453,81,0.795455,80.62118686,62,62.03503571
181,0.01,18,0.820128,19,0.738987,18.24806202,76,0.855895,77,0.797244,76.95301018,58,58.70494816
182,0.01,17,0.817895,18,0.799097,17.95196297,73,0.814123,74,0.748945,73.21668354,56,55.26472057
183,0.01,18,0.859125,19,0.798569,18.97636898,72,0.856999,73,0.795132,72.92131508,54,53.9449461
184,0.01,18,0.837058,19,0.784272,18.70204221,76,0.814815,77,0.739414,76.19648281,58,57.4944406
185,0.01,18,0.815957,19,0.795499,18.77998827,77,0.855521,78,0.78999,77.84724787,59,59.0672596
186,0.01,16,0.832246,17,0.739407,16.34733248,70,0.831364,71,0.76,70.4394933,54,54.09216082
187,0.01,19,0.820433,20,0.736783,19.24426778,74,0.806962,75,0.740474,74.10471062,55,54.86044284
188,0.01,16,0.851022,17,0.786982,16.7967208,76,0.826259,77,0.782937,76.60613545,60,59.80941465
189,0.01,16,0.845015,17,0.794819,16.8967846,76,0.825203,77,0.784017,76.61193124,60,59.71514663
190,0.01,17,0.85041,18,0.767967,17.61145276,77,0.824974,78,0.794209,77.81176662,60,60.20031386
191,0.01,20,0.802277,21,0.742734,20.03824127,73,0.841939,74,0.778802,73.66425392,53,53.62601265
192,0.01,20,0.809717,21,0.726809,20.1172022,73,0.816484,74,0.75914,73.28745815,53,53.17025595
193,0.01,20,0.834034,21,0.776956,20.59627177,82,0.814141,83,0.78125,82.42993524,62,61.83366347
194,0.01,18,0.83121,19,0.772311,18.52989015,76,0.834831,77,0.783898,76.68385919,58,58.15396904
195,0.01,17,0.821573,18,0.7625,17.36519222,78,0.821042,79,0.744745,78.27579066,61,60.91059844
196,0.01,17,0.857303,18,0.787978,17.82658493,71,0.801262,72,0.783351,71.07045949,54,53.24387457
197,0.01,17,0.835052,18,0.788212,17.74833476,78,0.868,79,0.799435,78.99175964,61,61.24342489
198,0.01,18,0.852818,19,0.788789,18.82490746,76,0.864301,77,0.7951,76.92919177,58,58.10428431
199,0.01,17,0.855346,18,0.799141,17.98471666,76,0.801505,77,0.727568,76.02035517,59,58.03563851
0,0.015,14,0.820261,15,0.711042,14.18550802,50,0.867585,51,0.798762,50.98201183,36,36.79650381
1,0.015,13,0.850984,14,0.766327,13.60224199,48,0.851852,49,0.796178,48.93135036,35,35.32910837
2,0.015,12,0.865765,13,0.790374,12.87231898,50,0.823529,51,0.752654,50.33197884,38,37.45965986
3,0.015,12,0.856122,13,0.773845,12.68211043,50,0.843544,51,0.788443,50.79025789,38,38.10814746
4,0.015,11,0.824405,12,0.765263,11.41265091,47,0.859961,48,0.788644,47.84076728,36,36.42811637
5,0.015,13,0.833333,14,0.790323,13.77500581,54,0.854103,55,0.799197,54.985375,41,41.21036919
6,0.015,12,0.833161,13,0.795896,12.88986985,50,0.845985,51,0.757214,50.51801827,38,37.62814842
7,0.015,12,0.837367,13,0.775701,12.6059579,47,0.801793,48,0.73583,47.02718191,35,34.421224
8,0.015,13,0.80603,14,0.721936,13.07170547,47,0.809218,48,0.727373,47.11262753,34,34.04092206
9,0.015,11,0.821285,12,0.735232,11.24734756,49,0.820868,50,0.735922,49.24566195,38,37.99831439
10,0.015,12,0.84144,13,0.749738,12.45189854,48,0.837257,49,0.784211,48.70235268,36,36.25045413
11,0.015,12,0.849368,13,0.791075,12.84689414,52,0.825349,53,0.736229,52.28443671,40,39.43754258
12,0.015,11,0.845776,12,0.774975,11.64654454,46,0.804829,47,0.715031,46.05377625,35,34.40723171
13,0.015,13,0.810863,14,0.768984,13.25939015,53,0.801471,54,0.743621,53.02542783,40,39.76603768
14,0.015,14,0.830688,15,0.745436,14.35996809,53,0.849473,54,0.788703,53.81410235,39,39.45413426
15,0.015,12,0.812569,13,0.724544,12.14278898,50,0.830591,51,0.769231,50.49854954,38,38.35576056
16,0.015,14,0.8027,15,0.701187,14.02659758,50,0.854962,51,0.797024,50.94863475,36,36.92203717
17,0.015,13,0.853497,14,0.799416,13.98920138,51,0.824295,52,0.762431,51.39271628,38,37.4035149
18,0.015,14,0.816764,15,0.776842,14.41991884,55,0.849199,56,0.768085,55.60654141,41,41.18662257
19,0.015,14,0.850394,15,0.786096,14.78375688,46,0.871444,47,0.764824,46.67008066,32,31.88632378
20,0.015,12,0.813508,13,0.737705,12.17819875,49,0.820248,50,0.731594,49.22839353,37,37.05019478
21,0.015,13,0.834686,14,0.783546,13.67825577,52,0.856197,53,0.78865,52.83196885,39,39.15371308
22,0.015,12,0.888662,13,0.796098,12.95784538,55,0.83959,56,0.792517,55.84103414,43,42.88318876
23,0.015,13,0.822581,14,0.791873,13.73534584,47,0.837253,48,0.78672,47.73720143,34,34.00185559
24,0.015,13,0.80398,14,0.709677,13.04220438,49,0.812753,50,0.771399,49.30838613,36,36.26618175
25,0.015,11,0.866071,12,0.797893,11.9690956,47,0.835221,48,0.770424,47.54355912,36,35.57446351
26,0.015,15,0.805284,16,0.722477,15.06381103,54,0.804511,55,0.770874,54.13410827,39,39.07029724
27,0.015,11,0.814178,12,0.741617,11.19539422,51,0.804703,52,0.704545,51.04695581,40,39.85156159
28,0.015,12,0.82069,13,0.749734,12.29158915,46,0.818548,47,0.774256,46.41876637,34,34.12717721
29,0.015,12,0.836443,13,0.791946,12.81899903,53,0.849452,54,0.790622,53.84059153,41,41.0215925
30,0.015,14,0.857895,15,0.793965,14.90559987,49,0.867735,50,0.797118,49.9591883,35,35.05358842
31,0.015,12,0.848276,13,0.782189,12.73049162,52,0.855599,53,0.780973,52.74503524,40,40.01454362
32,0.015,11,0.851665,12,0.790534,11.84515221,49,0.80796,50,0.751992,49.14222413,38,37.29707191
33,0.015,13,0.810032,14,0.754292,13.17997847,50,0.852941,51,0.769685,50.6358821,37,37.45590363
34,0.015,13,0.802176,14,0.756846,13.04800353,51,0.82334,52,0.777174,51.50556687,38,38.45756334
35,0.015,12,0.817097,13,0.766112,12.33533392,53,0.855422,54,0.786901,53.80883233,41,41.47349841
36,0.015,12,0.862176,13,0.792017,12.8862156,54,0.84427,55,0.763,54.54472745,42,41.65851186
37,0.015,11,0.820734,12,0.737406,11.24882392,51,0.815789,52,0.752097,51.24789613,40,39.9990722
38,0.015,13,0.808654,14,0.712121,13.0896481,46,0.870504,47,0.788555,46.86033997,33,33.77069187
39,0.015,10,0.857977,11,0.787362,10.82102953,43,0.821606,44,0.757143,43.33516901,33,32.51413949
40,0.015,12,0.842733,13,0.762061,12.52971291,55,0.844727,56,0.753289,55.48915112,43,42.95943821
41,0.015,13,0.800189,14,0.73807,13.00304255,54,0.805584,55,0.728097,54.0720637,41,41.06902115
42,0.015,13,0.84474,14,0.792123,13.85029553,52,0.832117,53,0.794819,52.86109175,39,39.01079622
43,0.015,12,0.841897,13,0.786802,12.76045013,49,0.857447,50,0.791133,49.86628766,37,37.10583753
44,0.015,12,0.830629,13,0.754564,12.40266877,50,0.859579,51,0.789362,50.84849823,38,38.44582946
45,0.015,12,0.825413,13,0.738174,12.2913032,44,0.858156,45,0.784314,44.78757347,32,32.49627027
46,0.015,13,0.81104,14,0.768306,13.2583423,53,0.854167,54,0.78595,53.79403961,40,40.53569731
47,0.015,12,0.853748,13,0.798964,12.98108937,48,0.809621,49,0.758014,48.1864282,36,35.20533883
48,0.015,11,0.854527,12,0.763566,11.59945471,48,0.83714,49,0.775595,48.60346088,37,37.00400617
49,0.015,14,0.857143,15,0.788991,14.83846402,55,0.816244,56,0.718783,55.1666718,41,40.32820778
50,0.015,13,0.838403,14,0.767258,13.53978495,52,0.870544,53,0.795817,52.94402291,39,39.40423796
51,0.015,12,0.814081,13,0.731481,12.17047215,48,0.811282,49,0.710417,48.11185248,36,35.94138032
52,0.015,12,0.805986,13,0.728497,12.07724967,47,0.817729,48,0.766112,47.34347211,35,35.26622244
53,0.015,12,0.834248,13,0.747817,12.39624672,51,0.816817,52,0.728175,51.18971819,39,38.79347148
54,0.015,11,0.873984,12,0.788382,11.86427887,44,0.858089,45,0.764236,44.618936,33,32.75465712
55,0.015,12,0.840752,13,0.755578,12.47845587,50,0.816701,51,0.766447,50.33233175,38,37.85387589
56,0.015,13,0.815083,14,0.761848,13.28332864,50,0.859596,51,0.767991,50.65057584,37,37.3672472
