Generation,Drive_Allele_Gene_Frequency,Num_Drive_Gene
4,0.0570803,11293
5,0.101883,20003
6,0.167315,31931
7,0.25208,44478
8,0.334668,48968
9,0.401284,42004
10,0.44492,27117
11,0.465484,14039
12,0.48117,6874
13,0.487013,2325
14,0.488544,725
15,0.5,210
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.00725701,1444
2,0.0144477,2895
3,0.0283235,5628
4,0.0537411,10748
5,0.097513,19267
6,0.16313,31474
7,0.246753,43538
8,0.330262,48931
9,0.399101,42331
10,0.444683,27782
11,0.472012,14352
12,0.484251,5473
13,0.495649,1595
14,0.5,178
15,NAN,0
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.00726689,1443
2,0.0147248,2958
3,0.0282934,5673
4,0.053815,10756
5,0.0980383,19511
6,0.164502,31405
7,0.247484,43912
8,0.330332,48981
9,0.399498,42783
10,0.445738,28332
11,0.466682,13923
12,0.488797,6283
13,0.498969,1452
14,0.5,7
15,NAN,0
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.00675216,1349
2,0.0132392,2648
3,0.0263645,5296
4,0.050198,9990
5,0.0914201,17986
6,0.153855,29581
7,0.23632,42704
8,0.32043,49557
9,0.392541,44387
10,0.442166,30016
11,0.467528,15305
12,0.48407,6442
13,0.496915,1772
14,0.5,116
15,NAN,0
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.00731771,1460
2,0.0144262,2885
3,0.0281677,5623
4,0.0528162,10540
5,0.0964102,19106
6,0.161008,31138
7,0.245174,43795
8,0.325941,48483
9,0.395389,43454
10,0.441713,29214
11,0.468326,15407
12,0.486205,6344
13,0.496426,1528
14,0.5,169
15,NAN,0
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.00787059,1575
2,0.0158981,3204
3,0.030568,6132
4,0.0574742,11483
5,0.102284,20278
6,0.169543,32342
7,0.253799,44496
8,0.336063,48543
9,0.402393,41564
10,0.445563,26814
11,0.468511,13837
12,0.485372,6271
13,0.491161,1667
14,0.5,298
15,NAN,0
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.00720051,1431
2,0.0143201,2865
3,0.028194,5648
4,0.0524723,10421
5,0.0944774,18613
6,0.161206,31093
7,0.245131,43753
8,0.327168,48729
9,0.395189,42765
10,0.439882,29085
11,0.469913,16040
12,0.48168,6126
13,0.47715,1942
14,0.487528,860
15,0.5,230
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.00781771,1548
2,0.015453,3077
3,0.0290701,5835
4,0.0550894,10924
5,0.0980648,19347
6,0.163891,31371
7,0.247461,43811
8,0.329457,48732
9,0.396936,42796
10,0.445118,28857
11,0.472393,14476
12,0.481764,5178
13,0.480684,1742
14,0.5,873
15,NAN,0
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.00772359,1542
2,0.0154117,3085
3,0.0304838,6067
4,0.0564092,11248
5,0.102645,20315
6,0.170196,32473
7,0.256587,45243
8,0.338584,48945
9,0.40485,40915
10,0.446556,26295
11,0.471953,13630
12,0.486211,5113
13,0.492582,1328
14,0.5,226
15,NAN,0
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.0100842,2009
2,0.0200255,3989
3,0.0386416,7759
4,0.0716231,14204
5,0.125175,24533
6,0.19972,37457
7,0.284683,47419
8,0.36477,47555
9,0.423066,36778
10,0.459772,20927
11,0.481274,9612
12,0.487774,2713
13,0.476837,597
14,0.5,305
15,NAN,0
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.00962553,1934
2,0.0186649,3758
3,0.0348448,6970
4,0.0662032,13189
5,0.11528,22597
6,0.189476,35853
7,0.274819,46578
8,0.356118,47942
9,0.414656,38053
10,0.453472,23849
11,0.471768,11012
12,0.487926,4607
13,0.495066,903
14,0.5,117
15,NAN,0
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.00993665,1989
2,0.0193897,3899
3,0.036772,7370
4,0.0681702,13551
5,0.120198,23653
6,0.194491,36516
7,0.283014,47552
8,0.360035,47022
9,0.416416,36478
10,0.455889,23078
11,0.479551,10975
12,0.487195,3272
13,0.493468,831
14,0.5,117
15,NAN,0
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.00986816,1967
2,0.019969,4026
3,0.0385087,7727
4,0.0728487,14678
5,0.125993,24928
6,0.201632,37958
7,0.284157,46874
8,0.365085,47848
9,0.42207,36325
10,0.455608,21512
11,0.477997,10406
12,0.491386,3651
13,0.5,577
14,NAN,0
15,NAN,0
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.00960922,1919
2,0.0190552,3807
3,0.036673,7339
4,0.0702073,14027
5,0.12362,24223
6,0.195738,36612
7,0.279482,46441
8,0.35629,47284
9,0.416685,38185
10,0.455261,23476
11,0.477083,11096
12,0.483276,3670
13,0.481083,1297
14,0.486312,604
15,0.5,154
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.0103662,2084
2,0.0204015,4085
3,0.0390447,7803
4,0.0722255,14462
5,0.125969,24590
6,0.203537,37871
7,0.290475,48163
8,0.365609,47108
9,0.42073,35518
10,0.459013,22062
11,0.477266,10056
12,0.491307,3617
13,0.5,684
14,NAN,0
15,NAN,0
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
20,NAN,0
21,NAN,0
22,NAN,0
23,NAN,0
24,NAN,0
25,NAN,0
26,NAN,0
27,NAN,0
28,NAN,0
29,NAN,0
30,NAN,0
NAN,NAN,NAN
1,0.00945624,1890
2,0.0183514,3676
3,0.0346343,6870
4,0.0650702,12940
5,0.115843,22839
6,0.18504,34990
7,0.274749,47453
8,0.353543,48195
9,0.412142,38377
10,0.456313,24086
11,0.476971,10708
12,0.484619,3844
13,0.5,1259
14,NAN,0
15,NAN,0
16,NAN,0
17,NAN,0
18,NAN,0
19,NAN,0
