Wild_Type_Gene_Frequency,Num_Wild_Gene
0.994775,198368
0.989374,198969
0.978466,194797
0.958993,191229
0.923892,183557
0.865393,168421
0.787338,145508
0.701067,113971
0.62706,78291
0.571687,45831
0.538684,23241
0.519177,9719
0.5057,2839
0.5,420
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.995088,198339
0.990051,197438
0.980773,196188
0.962549,191736
0.92979,183083
0.878901,171057
0.8064,151171
0.722497,121946
0.642829,85927
0.583897,52622
0.547099,28099
0.526274,12679
0.513855,5007
0.518101,1288
0.5,401
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.995395,199067
0.990466,198123
0.981162,196674
0.963777,192657
0.931576,186401
0.88038,172919
0.809543,152403
0.725848,123593
0.64436,87459
0.585611,53560
0.545112,28046
0.525377,12256
0.517368,4498
0.51277,1566
0.515152,442
0.538793,125
0.5,108
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.994878,198299
0.99058,198639
0.981455,195496
0.963823,192647
0.931429,184978
0.880293,172085
0.806594,152335
0.720313,123054
0.644246,85954
0.585001,53138
0.543308,28089
0.526359,11602
0.518493,4542
0.505645,1702
0.5,171
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.99494,198988
0.990287,198618
0.98099,197228
0.963063,191118
0.931468,185023
0.881363,172786
0.808341,152057
0.723932,122162
0.646107,87050
0.587948,54451
0.547234,29520
0.527688,13322
0.514565,5264
0.507977,1592
0.5,265
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.994969,199949
0.990079,196398
0.980114,195574
0.96032,191434
0.927205,184245
0.87252,169775
0.796777,148293
0.711563,116907
0.634928,81766
0.574563,49702
0.541128,24262
0.519512,10730
0.515392,3248
0.505118,987
0.563953,97
0.605691,149
0.53178,251
0.571429,216
0.507225,351
0.5,32
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.995085,199435
0.990142,198979
0.98004,195271
0.961751,191800
0.929182,185357
0.875815,170826
0.799576,149655
0.714295,118603
0.636805,83089
0.577882,49840
0.542712,26137
0.520857,10988
0.511118,3540
0.5,835
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.995103,199564
0.990363,198029
0.980401,194286
0.961052,190988
0.928957,184006
0.877206,171485
0.803531,149992
0.71783,119368
0.640805,85609
0.580249,52335
0.543213,26147
0.5192,11547
0.508733,3204
0.5,487
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.994845,198211
0.990375,198701
0.98052,197612
0.962404,192375
0.931658,187718
0.880406,173123
0.807072,151686
0.721831,122128
0.641928,85958
0.58404,52330
0.548062,28257
0.522325,12704
0.510521,4076
0.507772,784
0.5,228
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.995272,198907
0.990425,196532
0.980609,196916
0.961987,191824
0.929146,185597
0.876372,172186
0.803022,150043
0.716998,119046
0.637279,83402
0.582791,51014
0.54396,27396
0.521514,11708
0.511527,3994
0.509443,1025
0.5,209
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.992882,199057
0.986131,197875
0.97243,194418
0.946772,188792
0.904501,179728
0.840487,163389
0.755989,136069
0.671094,100942
0.601881,64264
0.554627,35048
0.530466,15984
0.519252,6527
0.513936,2102
0.506506,545
0.5,83
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.992374,198699
0.984267,196125
0.969921,193763
0.94292,186551
0.898117,176331
0.832685,158913
0.74792,131966
0.665332,97350
0.598716,62670
0.55508,33831
0.534516,16121
0.51883,7412
0.512987,2449
0.511456,759
0.5,210
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.992743,197536
0.985552,197483
0.971676,193076
0.946259,189248
0.902487,178317
0.83687,161464
0.753247,132906
0.669738,99227
0.600899,63735
0.555317,34694
0.527988,16054
0.515749,5829
0.504351,1623
0.5,178
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.992733,197129
0.985275,197928
0.971707,194833
0.946185,189114
0.901962,179503
0.835498,159505
0.752516,133522
0.669668,99297
0.600502,64309
0.554262,35230
0.533318,15911
0.511203,6571
0.501031,1458
0.5,7
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.993248,198439
0.986761,197364
0.973635,195580
0.949802,189022
0.90858,178754
0.846145,162685
0.76368,138000
0.67957,105101
0.607459,68689
0.557834,37868
0.532472,17431
0.51593,6866
0.503085,1794
0.5,116
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.992682,198056
0.985574,197099
0.971832,194003
0.947184,189020
0.90359,179068
0.838992,162256
0.754826,134833
0.674059,100265
0.604611,66448
0.558287,36924
0.531674,17491
0.513795,6704
0.503574,1550
0.5,169
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.992129,198537
0.984102,198330
0.969432,194470
0.942526,188311
0.897716,177974
0.830457,158418
0.746201,130824
0.663937,95903
0.597607,61728
0.554437,33366
0.531489,15697
0.514628,6649
0.508839,1727
0.5,298
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.992799,197305
0.98568,197203
0.971806,194678
0.947528,188179
0.905523,178397
0.838794,161785
0.754869,134735
0.672832,100213
0.604811,65449
0.560118,37035
0.530087,18094
0.51832,6592
0.52285,2128
0.512472,904
0.5,230
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.992182,196464
0.984547,196043
0.97093,194887
0.944911,187372
0.901935,177941
0.836109,160043
0.752539,133231
0.670543,99184
0.603064,65020
0.554882,35973
0.527607,16168
0.518236,5570
0.519316,1882
0.5,873
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.992276,198106
0.984588,197087
0.969516,192957
0.943591,188152
0.897355,177601
0.829804,158325
0.743413,131083
0.661416,95613
0.59515,60147
0.553444,32589
0.528047,15250
0.513789,5403
0.507418,1368
0.5,226
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.989916,197213
0.979974,195207
0.961358,193035
0.928377,184112
0.874825,171457
0.80028,150091
0.715317,119149
0.63523,82815
0.576934,50154
0.540228,24589
0.518726,10360
0.512226,2849
0.523163,655
0.5,305
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.990374,198990
0.981335,197582
0.965155,193060
0.933797,186031
0.88472,173421
0.810524,153369
0.725181,122908
0.643882,86682
0.585344,53717
0.546528,28743
0.528232,12330
0.512074,4835
0.504934,921
0.5,117
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.990063,198179
0.98061,197187
0.963228,193054
0.93183,185231
0.879802,173131
0.805509,151236
0.716986,120468
0.639965,83582
0.583584,51122
0.544111,27544
0.520449,11911
0.512805,3444
0.506532,853
0.5,117
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.990132,197361
0.980031,197586
0.961491,192929
0.927151,186808
0.874007,172924
0.798368,150296
0.715843,118084
0.634915,83212
0.57793,49739
0.544392,25704
0.522003,11364
0.508614,3779
0.5,577
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.990391,197785
0.980945,195981
0.963327,192781
0.929793,185767
0.87638,171725
0.804262,150434
0.720518,119727
0.64371,85428
0.583315,53455
0.544739,28090
0.522917,12162
0.516724,3924
0.518917,1399
0.513688,638
0.5,154
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.989634,198954
0.979598,196145
0.960955,192045
0.927775,185772
0.874031,170616
0.796463,148193
0.709525,117645
0.634391,81740
0.57927,48902
0.540987,26002
0.522734,11014
0.508693,3745
0.5,684
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.990544,197978
0.981649,196636
0.965366,191488
0.93493,185922
0.884157,174315
0.81496,154104
0.725251,125261
0.646457,88125
0.587858,54739
0.543687,28698
0.523029,11742
0.515381,4088
0.5,1259
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.990195,197336
0.980309,196152
0.962432,192294
0.931134,185454
0.880197,172413
0.807888,151778
0.720349,122020
0.642519,85892
0.58247,52611
0.546881,27775
0.519653,12401
0.506441,3538
0.5,507
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.989936,198399
0.980072,195589
0.961428,192124
0.92948,184407
0.876592,171691
0.803476,149898
0.720989,120274
0.641144,86039
0.584023,52054
0.543323,28230
0.523477,11528
0.508153,4238
0.510433,636
0.5,218
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
0.989705,198814
0.979431,195892
0.959463,191881
0.925588,183383
0.871652,168954
0.795177,149137
0.709976,117565
0.634284,80700
0.576503,48839
0.541478,24203
0.523876,10949
0.509077,3870
0.506135,660
0.5,133
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,0
NAN,NAN
