Wild_Type_Gene_Frequency,Num_Wild_Gene
0.929302,156173
0.929761,154900
0.930741,156586
0.930847,157153
0.931437,155822
0.932147,156459
0.93474,158558
0.935735,158418
0.936699,159975
0.937672,160597
0.938308,161222
0.938392,160161
0.939722,160576
0.940855,161272
0.940951,161996
0.941452,162634
0.942448,162510
0.942652,162813
0.94307,162506
0.942698,162572
0.942782,163024
0.943298,163600
0.943137,162810
0.94432,163849
0.945078,163508
0.945394,164457
0.94717,165086
0.947892,165900
0.949048,166539
0.949709,167335
0.949817,166879
0.950638,167223
0.951946,167512
0.95293,168480
0.95361,168646
0.954025,168622
0.954602,169776
0.956022,171128
0.95709,171478
0.958181,171363
0.959401,173807
0.960715,174389
0.961638,173643
0.962272,172826
0.963067,173851
0.963112,175034
0.9645,176762
0.965624,176574
0.965979,175329
0.966636,175717
0.967834,177491
0.968993,178787
0.969971,179239
0.970879,179098
0.972218,180259
0.972319,181423
0.974081,181485
0.975447,181913
0.975961,183063
0.975817,182792
0.97599,183406
0.976361,184378
0.977501,183608
0.978331,183527
0.979301,184418
0.980638,186637
0.981513,186144
0.982038,187310
0.982632,188119
0.982916,188075
0.983769,187410
0.984595,188038
0.985303,189519
0.986177,189776
0.987178,190399
0.987763,190735
0.988189,192189
0.988462,194051
0.988855,192002
0.989313,191250
0.990003,192704
0.991013,193192
0.99117,193300
0.991469,193505
0.991764,194469
0.992518,194329
0.992465,194543
0.992711,194895
0.993025,195340
0.993266,194563
0.993545,194391
0.993839,195194
0.9939,196015
0.994145,195602
0.994099,196243
0.994339,196038
0.994944,196603
0.995492,195877
0.995595,195513
NAN,NAN
0.928019,155161
0.927581,153511
0.928368,154148
0.93001,156796
0.930025,156153
0.929942,155836
0.929846,154851
0.929315,155506
0.929634,155511
0.930441,155553
0.932613,155558
0.932366,155142
0.932261,155365
0.932288,155873
0.932956,156509
0.93223,157545
0.931983,155945
0.932417,157379
0.932859,157058
0.936758,158906
0.936956,159869
0.936971,159866
0.938544,159070
0.939082,160814
0.938877,160056
0.940166,160366
0.94014,161879
0.941958,162695
0.943357,162263
0.944115,163245
0.94518,163760
0.946289,164906
0.948255,166358
0.949097,167081
0.950008,168332
0.950934,168340
0.951232,168682
0.950495,166177
0.951503,167162
0.952038,167254
0.952528,168567
0.953148,168040
0.952851,169131
0.953466,169984
0.955074,170175
0.956028,170173
0.957177,171059
0.95833,173084
0.960038,172997
0.961066,174176
0.961891,173906
0.9631,175577
0.96284,175724
0.962565,175491
0.963931,175555
0.96455,175280
0.966101,176694
0.967339,178443
0.968247,177499
0.968735,179739
0.969717,178393
0.970455,179016
0.971442,178928
0.973226,181020
0.974325,181846
0.974959,183306
0.975526,184353
0.977296,183159
0.978027,183914
0.979086,183843
0.979377,185729
0.980824,186743
0.981555,186894
0.982796,186800
0.984123,190107
0.984848,190050
0.98458,189323
0.985708,190291
0.986663,190789
0.986389,190663
0.986638,190731
0.987002,189078
0.987503,191222
0.988029,191812
0.988358,191016
0.988817,191528
0.98963,192770
0.98985,192518
0.990666,193901
0.990681,193163
0.99129,193141
0.991698,195424
0.992165,193877
0.992191,194275
0.992456,193638
0.992405,193519
0.992688,196588
0.993405,195661
0.993824,195026
NAN,NAN
0.930769,156492
0.931306,156303
0.932617,156909
0.934149,157279
0.934713,158776
0.934944,158501
0.934342,157489
0.933931,157754
0.935111,157497
0.935771,158252
0.937207,158118
0.938161,160176
0.938912,161292
0.939895,160739
0.940406,161020
0.941731,162038
0.943107,163233
0.943193,164757
0.945434,165277
0.947658,165825
0.948355,166719
0.949222,166932
0.949423,168551
0.950658,167622
0.952352,168492
0.953315,170264
0.955102,170459
0.957324,170013
0.958245,170583
0.959439,171162
0.960358,172876
0.962242,174849
0.963106,173413
0.964752,174703
0.965246,174445
0.966006,175842
0.966766,178293
0.96785,177914
0.968933,179179
0.969479,179945
0.970552,179723
0.970908,181086
0.972034,179943
0.973022,180085
0.973721,181192
0.97475,182210
0.976187,182340
0.976579,182382
0.977848,183767
0.978736,185449
0.979491,184162
0.980524,184417
0.981913,186585
0.98328,189712
0.983796,189420
0.984248,189761
0.984748,189824
0.9847,189474
0.98577,191062
0.986413,190644
0.987727,190904
0.987941,192935
0.988257,191884
0.988635,192244
0.989165,192988
0.990051,192157
0.990031,192167
0.990233,193551
0.990565,193600
0.991125,194764
0.991766,195965
0.991988,194009
0.992648,194956
0.993208,193467
0.993462,195702
0.994018,196416
0.994274,196057
0.994873,196941
0.995076,198633
0.995671,195279
0.995517,195874
0.995869,197907
0.996349,196235
0.996459,197528
0.996776,198466
0.997001,197115
0.997123,198280
0.997247,199218
0.99739,199456
0.997654,198605
0.99782,197752
0.997751,198285
0.997835,198627
0.997948,198470
0.998182,199281
0.998375,199088
0.99844,199017
0.998415,197828
0.998276,198575
NAN,NAN
0.930542,157096
0.931664,157155
0.933505,156405
0.934057,155769
0.934661,158812
0.935108,158050
0.935568,159026
0.936195,158494
0.936986,158896
0.937083,160854
0.938364,159443
0.938865,159793
0.939593,161734
0.939076,161367
0.939973,160491
0.941677,160328
0.942827,162681
0.942266,163470
0.943109,164333
0.944294,162904
0.945726,163306
0.947528,164832
0.949088,165147
0.949976,167076
0.951663,166878
0.952622,167109
0.953599,168459
0.954551,170456
0.955231,169584
0.955309,170687
0.95618,171554
0.957258,171732
0.958609,172678
0.96036,173343
0.962485,174256
0.963658,173366
0.964678,175637
0.965921,177289
0.96689,177432
0.967693,178313
0.968775,179636
0.970014,179829
0.970366,182000
0.971165,180994
0.972699,181525
0.973636,180847
0.973957,181754
0.974824,183304
0.975935,181969
0.977151,182997
0.978354,183731
0.97895,185323
0.980053,186214
0.981274,186817
0.982289,188566
0.982954,188680
0.983872,187646
0.984137,187671
0.984867,188539
0.985397,191912
0.986127,190151
0.986971,189607
0.988114,191534
0.988596,191932
0.989298,192561
0.989523,193341
0.989935,193455
0.990247,194736
0.990754,193744
0.991331,194973
0.992118,194467
0.992691,194760
0.992675,197459
0.993045,194339
0.993493,195889
0.994032,195216
0.994374,196204
0.994631,197299
0.994879,197376
0.995331,195708
0.995659,197043
0.995688,195559
0.996143,197852
0.996213,197828
0.996647,198273
0.996796,199106
0.996952,198517
0.996835,197182
0.997184,196890
0.997393,197805
0.997416,199964
0.997335,199503
0.99738,199446
0.997603,199383
0.997727,198861
0.997986,199158
0.99818,198027
0.998111,199249
0.998121,195977
NAN,NAN
0.927548,156303
0.930156,154884
0.930714,156023
0.932349,157084
0.932493,157265
0.93284,155872
0.934201,157538
0.934501,157768
0.935171,159254
0.935882,157799
0.935437,158551
0.935509,157841
0.935274,159221
0.934972,159682
0.935029,158521
0.936601,159505
0.938191,160121
0.937453,159547
0.939055,161247
0.940066,161445
0.9399,161347
0.941611,162264
0.942772,162632
0.943799,164019
0.946343,164747
0.948153,165631
0.949468,166700
0.951178,166146
0.951719,167748
0.952885,168369
0.953276,170135
0.9545,170489
0.955231,170352
0.955437,170836
0.956928,170249
0.958063,172072
0.958362,172601
0.960491,172412
0.961023,173405
0.961645,172019
0.963311,173868
0.963515,176543
0.964216,174662
0.965615,177675
0.96638,175802
0.967052,178220
0.96838,178087
0.970001,178909
0.971423,179725
0.973283,182617
0.974792,183216
0.976177,182547
0.977002,185687
0.977426,185236
0.977711,184011
0.978432,183955
0.978779,185048
0.979198,184383
0.979845,185226
0.980805,185529
0.981337,186719
0.981942,188197
0.982662,187659
0.983314,189050
0.983215,188677
0.983716,187337
0.984122,188487
0.984699,190171
0.985342,190307
0.986538,191268
0.987409,193153
0.987682,190356
0.988307,192372
0.988613,190300
0.989528,190601
0.989913,192930
0.990352,192166
0.991114,192956
0.992022,194849
0.992561,194127
0.992999,193168
0.992929,193373
0.993476,196295
0.993689,195087
0.993988,196241
0.994287,197004
0.994753,194906
0.994835,197244
0.994808,196186
0.995295,194616
0.995279,195859
0.995122,195828
0.995282,194914
0.99526,196337
0.995452,196319
0.995908,196411
0.995936,197018
0.996318,196179
0.996303,197246
NAN,NAN
0.924844,154867
0.924703,153277
0.924459,152068
0.925162,151969
0.926072,153052
0.926621,152609
0.927131,153201
0.927479,154442
0.927258,153999
0.928968,153943
0.929711,154795
0.93058,154346
0.933271,155272
0.932278,155834
0.932056,156990
0.931621,156844
0.933233,157024
0.934365,158089
0.934774,159751
0.933385,159131
0.93466,157208
0.934882,157780
0.936327,158507
0.936563,159004
0.937484,158718
0.937621,159268
0.937813,159357
0.937628,159800
0.936376,159242
0.935373,158181
0.937395,159194
0.938646,159889
0.939008,161468
0.938818,160690
0.940924,161297
0.941874,161294
0.94304,161639
0.944333,162922
0.945655,164039
0.94686,166314
0.948106,166201
0.949639,166504
0.950699,167960
0.952043,169795
0.953027,168619
0.952844,170155
0.954202,169619
0.955028,169634
0.955773,171026
0.95671,171741
0.956649,171906
0.957465,172583
0.957979,171687
0.958982,172730
0.95998,172566
0.960213,172220
0.961663,174013
0.962789,174521
0.96411,176758
0.966225,177194
0.967666,178244
0.968074,178354
0.969198,179511
0.970048,178840
0.971126,179367
0.972119,180890
0.973377,182952
0.974228,181902
0.974983,182119
0.976155,182744
0.977145,183801
0.978795,184405
0.979768,185327
0.980514,185831
0.981549,187739
0.982222,187795
0.983306,188252
0.984136,188710
0.98495,188482
0.986035,190989
0.986347,190653
0.986392,190354
0.98677,191086
0.987801,190851
0.987893,190525
0.988246,190943
0.988159,190612
0.988273,190286
0.989246,193356
0.989155,192169
0.989273,192649
0.990412,192439
0.990576,193933
0.991223,193671
0.991719,194728
0.992417,196044
0.992788,195599
0.993231,193533
0.993225,195433
NAN,NAN
0.928687,157912
0.928852,155644
0.928465,154660
0.929323,155368
0.929358,154872
0.93055,155694
0.93164,157041
0.931983,157589
0.931978,154850
0.932197,156568
0.933684,158562
0.935218,157977
0.935079,157471
0.935392,159215
0.936328,159069
0.936057,159124
0.936121,159354
0.937355,159684
0.938354,160513
0.939271,160266
0.940456,159932
0.94158,162351
0.943835,162366
0.944001,162557
0.944766,162821
0.944529,162357
0.945102,164134
0.946404,164979
0.947618,164660
0.947923,166025
0.949213,167595
0.951328,169091
0.951536,168323
0.953039,167914
0.95311,168813
0.953508,168975
0.955247,169797
0.956685,169186
0.958035,171107
0.959615,172888
0.959324,173513
0.960381,173270
0.962238,174602
0.963608,173700
0.964124,175245
0.964838,175614
0.965725,176830
0.967011,176640
0.968248,178235
0.968589,177614
0.969527,179252
0.970211,179390
0.971406,181412
0.972055,180046
0.972473,181197
0.972727,183254
0.973197,183002
0.974714,182100
0.975603,182707
0.976386,183334
0.977043,181556
0.978874,184919
0.979397,185535
0.979786,185883
